Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Tarik Skubal (43914799),Tarik Skubal,43914799,P,11600,PIT@LAD 08/23/2026 04:10PM ET,LAD,22.3,,
SP,Tyler Glasnow (43914800),Tyler Glasnow,43914800,P,11100,PIT@LAD 08/23/2026 04:10PM ET,LAD,22.2,IL,
SP,Yoshinobu Yamamoto (43914801),Yoshinobu Yamamoto,43914801,P,10900,PIT@LAD 08/23/2026 04:10PM ET,LAD,22.1,,
SP,Blake Snell (43914592),Blake Snell,43914592,P,10300,PIT@LAD 08/23/2026 04:10PM ET,LAD,18.5,,P
SP,Nick Pivetta (43914802),Nick Pivetta,43914802,P,10300,MIN@SD 08/23/2026 04:10PM ET,SD,15.3,IL,
SP,Chase Burns (43914803),Chase Burns,43914803,P,9600,CIN@ARI 08/23/2026 04:15PM ET,CIN,21.4,,
RP,Ben Brown (43914804),Ben Brown,43914804,P,9500,CHC@SEA 08/23/2026 04:10PM ET,CHC,11.6,IL,
SP,Paul Skenes (43914805),Paul Skenes,43914805,P,9300,PIT@LAD 08/23/2026 04:10PM ET,PIT,17.7,,
SP,Shota Imanaga (43914593),Shota Imanaga,43914593,P,9100,CHC@SEA 08/23/2026 04:10PM ET,CHC,16.6,,P
RP,Braxton Ashcraft (43914806),Braxton Ashcraft,43914806,P,9100,PIT@LAD 08/23/2026 04:10PM ET,PIT,19.3,,
SP,Kevin Gausman (43914807),Kevin Gausman,43914807,P,9100,CHC@SEA 08/23/2026 04:10PM ET,CHC,14.3,DTD,
SP,Logan Gilbert (43914808),Logan Gilbert,43914808,P,9000,CHC@SEA 08/23/2026 04:10PM ET,SEA,19.4,,
SP,Robbie Ray (43914809),Robbie Ray,43914809,P,9000,MIN@SD 08/23/2026 04:10PM ET,SD,15.2,,
SP,Kris Bubic (43914810),Kris Bubic,43914810,P,9000,PIT@LAD 08/23/2026 04:10PM ET,LAD,15.9,IL,
SP,Casey Mize (43914811),Casey Mize,43914811,P,8900,MIN@SD 08/23/2026 04:10PM ET,SD,14.8,DTD,
SP,Bryce Miller (43914594),Bryce Miller,43914594,P,8800,CHC@SEA 08/23/2026 04:10PM ET,SEA,16.3,,P
SP,George Kirby (43914812),George Kirby,43914812,P,8800,CHC@SEA 08/23/2026 04:10PM ET,SEA,14.1,,
RP,Clay Holmes (43914813),Clay Holmes,43914813,P,8800,CHC@SEA 08/23/2026 04:10PM ET,CHC,15.9,,
SP,Matthew Boyd (43914814),Matthew Boyd,43914814,P,8800,CHC@SEA 08/23/2026 04:10PM ET,CHC,13.9,,
SP,Taj Bradley (43914815),Taj Bradley,43914815,P,8800,MIN@SD 08/23/2026 04:10PM ET,MIN,17.5,,
SP,Justin Wrobleski (43914816),Justin Wrobleski,43914816,P,8700,PIT@LAD 08/23/2026 04:10PM ET,LAD,16.3,IL,
SP,Joe Musgrove (43914817),Joe Musgrove,43914817,P,8700,MIN@SD 08/23/2026 04:10PM ET,SD,0,IL,
SP,Bryan Woo (43914818),Bryan Woo,43914818,P,8600,CHC@SEA 08/23/2026 04:10PM ET,SEA,16.7,DTD,
RP,Michael King (43914819),Michael King,43914819,P,8600,MIN@SD 08/23/2026 04:10PM ET,SD,15.4,,
SP,Joe Ryan (43914820),Joe Ryan,43914820,P,8500,MIN@SD 08/23/2026 04:10PM ET,MIN,16.5,IL,
SP,Emmet Sheehan (43914821),Emmet Sheehan,43914821,P,8400,PIT@LAD 08/23/2026 04:10PM ET,LAD,12.8,,
