Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Tarik Skubal (43745188),Tarik Skubal,43745188,P,11500,LAD@CHC 08/03/2026 08:05PM ET,LAD,22.6,,
SP,Tyler Glasnow (43745062),Tyler Glasnow,43745062,P,11000,LAD@CHC 08/03/2026 08:05PM ET,LAD,22.2,IL,
SP,Dylan Cease (43745103),Dylan Cease,43745103,P,10800,TOR@HOU 08/03/2026 08:10PM ET,TOR,25.3,,
SP,Yoshinobu Yamamoto (43745168),Yoshinobu Yamamoto,43745168,P,10500,LAD@CHC 08/03/2026 08:05PM ET,LAD,21.7,,
SP,Jacob deGrom (43745046),Jacob deGrom,43745046,P,10000,SF@TEX 08/03/2026 08:05PM ET,TEX,17.9,,
SP,Logan Webb (43745099),Logan Webb,43745099,P,9500,SF@TEX 08/03/2026 08:05PM ET,SF,15.3,,P
SP,Hunter Brown (43745232),Hunter Brown,43745232,P,9500,TOR@HOU 08/03/2026 08:10PM ET,HOU,15.7,,
SP,Nathan Eovaldi (43745029),Nathan Eovaldi,43745029,P,9000,SF@TEX 08/03/2026 08:05PM ET,TEX,18,,
SP,Blake Snell (43745061),Blake Snell,43745061,P,9000,LAD@CHC 08/03/2026 08:05PM ET,LAD,4,IL,
SP,Justin Wrobleski (43745225),Justin Wrobleski,43745225,P,9000,LAD@CHC 08/03/2026 08:05PM ET,LAD,18.2,,P
SP,Peter Lambert (43745125),Peter Lambert,43745125,P,8500,TOR@HOU 08/03/2026 08:10PM ET,HOU,17.9,,
SP,Kevin Gausman (43745045),Kevin Gausman,43745045,P,8300,TOR@HOU 08/03/2026 08:10PM ET,TOR,14.6,,
SP,Matthew Boyd (43745065),Matthew Boyd,43745065,P,8300,LAD@CHC 08/03/2026 08:05PM ET,CHC,16,,P
SP,Justin Steele (43745102),Justin Steele,43745102,P,8300,LAD@CHC 08/03/2026 08:05PM ET,CHC,0,IL,
SP,Shota Imanaga (43745139),Shota Imanaga,43745139,P,8300,LAD@CHC 08/03/2026 08:05PM ET,CHC,16.5,,
RP,Ben Brown (43745189),Ben Brown,43745189,P,8300,LAD@CHC 08/03/2026 08:05PM ET,CHC,11.6,IL,
SP,MacKenzie Gore (43745178),MacKenzie Gore,43745178,P,8000,SF@TEX 08/03/2026 08:05PM ET,TEX,15,,
SP,Roki Sasaki (43745257),Roki Sasaki,43745257,P,8000,LAD@CHC 08/03/2026 08:05PM ET,LAD,13.8,,
SP,Emmet Sheehan (43745286),Emmet Sheehan,43745286,P,8000,LAD@CHC 08/03/2026 08:05PM ET,LAD,12.8,,
SP,Cody Ponce (43745109),Cody Ponce,43745109,P,7800,TOR@HOU 08/03/2026 08:10PM ET,TOR,8.1,IL,
SP,Shane Bieber (43745119),Shane Bieber,43745119,P,7800,TOR@HOU 08/03/2026 08:10PM ET,TOR,7.4,,P
SP,Javier Assad (43745163),Javier Assad,43745163,P,7800,LAD@CHC 08/03/2026 08:05PM ET,CHC,9.4,,
SP,Edward Cabrera (43745165),Edward Cabrera,43745165,P,7800,LAD@CHC 08/03/2026 08:05PM ET,CHC,12.1,IL,
SP,Cade Horton (43745261),Cade Horton,43745261,P,7800,LAD@CHC 08/03/2026 08:05PM ET,CHC,10.5,IL,
SP,Trey Yesavage (43745325),Trey Yesavage,43745325,P,7800,TOR@HOU 08/03/2026 08:10PM ET,TOR,15.7,,
SP,Robbie Ray (43745048),Robbie Ray,43745048,P,7500,SF@TEX 08/03/2026 08:05PM ET,SF,15.9,,
SP,Tyler Mahle (43745085),Tyler Mahle,43745085,P,7500,SF@TEX 08/03/2026 08:05PM ET,SF,11.9,,
SP,Cristian Javier (43745126),Cristian Javier,43745126,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,4.4,,P
RP,Hayden Wesneski (43745157),Hayden Wesneski,43745157,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,12.8,,
SP,Ronel Blanco (43745161),Ronel Blanco,43745161,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,9.9,,
SP,Tatsuya Imai (43745167),Tatsuya Imai,43745167,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,11.2,,
RP,Jason Alexander (43745192),Jason Alexander,43745192,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,4.3,IL,
SP,Mike Burrows (43745215),Mike Burrows,43745215,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,9,IL,
RP,Kai-Wei Teng (43745228),Kai-Wei Teng,43745228,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,7.2,,
SP,Brandon Walter (43745245),Brandon Walter,43745245,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,0,IL,
RP,Landen Roupp (43745254),Landen Roupp,43745254,P,7500,SF@TEX 08/03/2026 08:05PM ET,SF,14.8,,
SP,Spencer Arrighetti (43745284),Spencer Arrighetti,43745284,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,13.6,IL,
RP,AJ Blubaugh (43745308),AJ Blubaugh,43745308,P,7500,TOR@HOU 08/03/2026 08:10PM ET,HOU,4.9,,
RP,Eric Lauer (43745086),Eric Lauer,43745086,P,7000,LAD@CHC 08/03/2026 08:05PM ET,LAD,10.7,,
RP,Jacob Latz (43745104),Jacob Latz,43745104,P,7000,SF@TEX 08/03/2026 08:05PM ET,TEX,4.7,,
