Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Chase Burns (43784326),Chase Burns,43784326,P,11100,CIN@WSH 08/08/2026 06:45PM ET,CIN,21.5,,P
SP,Dylan Cease (43784484),Dylan Cease,43784484,P,10600,TOR@PHI 08/08/2026 06:05PM ET,TOR,25.7,,
SP,Zack Wheeler (43784485),Zack Wheeler,43784485,P,10500,TOR@PHI 08/08/2026 06:05PM ET,PHI,22.1,,
RP,Cristopher Sanchez (43784486),Cristopher Sanchez,43784486,P,10500,TOR@PHI 08/08/2026 06:05PM ET,PHI,22.9,,
SP,Jesus Luzardo (43784487),Jesus Luzardo,43784487,P,9900,TOR@PHI 08/08/2026 06:05PM ET,PHI,20.5,,
SP,Paul Skenes (43784488),Paul Skenes,43784488,P,9800,NYM@PIT 08/08/2026 06:40PM ET,PIT,18.3,,
RP,Braxton Ashcraft (43784489),Braxton Ashcraft,43784489,P,8800,NYM@PIT 08/08/2026 06:40PM ET,PIT,18.1,,
SP,Nolan McLean (43784490),Nolan McLean,43784490,P,8700,NYM@PIT 08/08/2026 06:40PM ET,NYM,19,,
SP,Trey Yesavage (43784491),Trey Yesavage,43784491,P,8600,TOR@PHI 08/08/2026 06:05PM ET,TOR,15.1,IL,
SP,Hunter Greene (43784492),Hunter Greene,43784492,P,8400,CIN@WSH 08/08/2026 06:45PM ET,CIN,14.3,IL,
SP,Connelly Early (43784493),Connelly Early,43784493,P,8300,CIN@WSH 08/08/2026 06:45PM ET,WSH,16.2,IL,
SP,Aaron Nola (43784327),Aaron Nola,43784327,P,8200,TOR@PHI 08/08/2026 06:05PM ET,PHI,11.8,,P
SP,Cody Ponce (43784494),Cody Ponce,43784494,P,8000,TOR@PHI 08/08/2026 06:05PM ET,TOR,8.1,IL,
SP,Tylor Megill (43784495),Tylor Megill,43784495,P,7800,NYM@PIT 08/08/2026 06:40PM ET,NYM,0,IL,
SP,Jackson Rutledge (43784496),Jackson Rutledge,43784496,P,7700,TOR@PHI 08/08/2026 06:05PM ET,PHI,-11.8,,
SP,Jose Soriano (43784497),Jose Soriano,43784497,P,7700,TOR@PHI 08/08/2026 06:05PM ET,TOR,17,,
SP,Spencer Arrighetti (43784498),Spencer Arrighetti,43784498,P,7700,TOR@PHI 08/08/2026 06:05PM ET,TOR,13.6,IL,
SP,Shane Bieber (43784499),Shane Bieber,43784499,P,7700,TOR@PHI 08/08/2026 06:05PM ET,TOR,9,,
SP,Bubba Chandler (43784328),Bubba Chandler,43784328,P,7500,NYM@PIT 08/08/2026 06:40PM ET,PIT,11.4,,P
SP,Andrew Abbott (43784500),Andrew Abbott,43784500,P,7300,CIN@WSH 08/08/2026 06:45PM ET,CIN,12.3,,
SP,Jared Jones (43784501),Jared Jones,43784501,P,7100,NYM@PIT 08/08/2026 06:40PM ET,PIT,14.2,,
