Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Tyler Glasnow (43857363),Tyler Glasnow,43857363,P,10000,LAD@COL 08/17/2026 08:40PM ET,LAD,22.2,IL,
SP,Yoshinobu Yamamoto (43857435),Yoshinobu Yamamoto,43857435,P,10000,LAD@COL 08/17/2026 08:40PM ET,LAD,22.1,,
SP,Tarik Skubal (43857443),Tarik Skubal,43857443,P,10000,LAD@COL 08/17/2026 08:40PM ET,LAD,21.8,,
SP,Blake Snell (43857362),Blake Snell,43857362,P,9000,LAD@COL 08/17/2026 08:40PM ET,LAD,16.5,,P
SP,Sean Burke (43857508),Sean Burke,43857508,P,8800,CWS@CHC 08/17/2026 08:05PM ET,CWS,18.2,,
SP,Kevin Gausman (43857351),Kevin Gausman,43857351,P,8500,CWS@CHC 08/17/2026 08:05PM ET,CHC,14.5,,
RP,Clay Holmes (43857365),Clay Holmes,43857365,P,8500,CWS@CHC 08/17/2026 08:05PM ET,CHC,16.6,,
SP,Matthew Boyd (43857369),Matthew Boyd,43857369,P,8500,CWS@CHC 08/17/2026 08:05PM ET,CHC,14.4,,
SP,Shota Imanaga (43857419),Shota Imanaga,43857419,P,8500,CWS@CHC 08/17/2026 08:05PM ET,CHC,16.3,,P
RP,Ben Brown (43857444),Ben Brown,43857444,P,8500,CWS@CHC 08/17/2026 08:05PM ET,CHC,11.6,IL,
SP,Kris Bubic (43857439),Kris Bubic,43857439,P,8000,LAD@COL 08/17/2026 08:40PM ET,LAD,15.9,IL,
SP,Justin Wrobleski (43857463),Justin Wrobleski,43857463,P,8000,LAD@COL 08/17/2026 08:40PM ET,LAD,16.3,IL,
SP,Roki Sasaki (43857487),Roki Sasaki,43857487,P,8000,LAD@COL 08/17/2026 08:40PM ET,LAD,13.7,,
SP,Emmet Sheehan (43857516),Emmet Sheehan,43857516,P,8000,LAD@COL 08/17/2026 08:40PM ET,LAD,12.8,,
SP,Luis Castillo (43857370),Luis Castillo,43857370,P,7800,CWS@CHC 08/17/2026 08:05PM ET,CWS,11.5,,P
RP,David Sandlin (43857533),David Sandlin,43857533,P,7800,CWS@CHC 08/17/2026 08:05PM ET,CWS,10.5,,
RP,Colin Rea (43857359),Colin Rea,43857359,P,7500,CWS@CHC 08/17/2026 08:05PM ET,CHC,10.5,,
SP,Justin Steele (43857392),Justin Steele,43857392,P,7500,CWS@CHC 08/17/2026 08:05PM ET,CHC,0,IL,
SP,David Peterson (43857397),David Peterson,43857397,P,7500,CWS@CHC 08/17/2026 08:05PM ET,CHC,9.6,,
SP,Javier Assad (43857432),Javier Assad,43857432,P,7500,CWS@CHC 08/17/2026 08:05PM ET,CHC,9.1,,
SP,Edward Cabrera (43857433),Edward Cabrera,43857433,P,7500,CWS@CHC 08/17/2026 08:05PM ET,CHC,10.8,DTD,
SP,Cade Horton (43857491),Cade Horton,43857491,P,7500,CWS@CHC 08/17/2026 08:05PM ET,CHC,10.5,IL,
