Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,Starting
SP,Nick Pivetta (43909025),Nick Pivetta,43909025,P,10100,MIN@SD 08/22/2026 08:40PM ET,SD,15.3,IL,
SP,Chase Burns (43909211),Chase Burns,43909211,P,10000,CIN@ARI 08/22/2026 08:10PM ET,CIN,21.4,,
SP,Gavin Williams (43909127),Gavin Williams,43909127,P,9300,CLE@COL 08/22/2026 08:10PM ET,CLE,21.8,,
SP,Robbie Ray (43908993),Robbie Ray,43908993,P,8900,MIN@SD 08/22/2026 08:40PM ET,SD,15.2,,
SP,Casey Mize (43909138),Casey Mize,43909138,P,8900,MIN@SD 08/22/2026 08:40PM ET,SD,15.9,,P
SP,Parker Messick (43909243),Parker Messick,43909243,P,8900,CLE@COL 08/22/2026 08:10PM ET,CLE,19.9,,
SP,Taj Bradley (43909145),Taj Bradley,43909145,P,8700,MIN@SD 08/22/2026 08:40PM ET,MIN,17.5,,
SP,Joe Musgrove (43909001),Joe Musgrove,43909001,P,8500,MIN@SD 08/22/2026 08:40PM ET,SD,0,IL,
SP,Joe Ryan (43909043),Joe Ryan,43909043,P,8500,MIN@SD 08/22/2026 08:40PM ET,MIN,16.5,IL,
SP,Michael Soroka (43909056),Michael Soroka,43909056,P,8500,CIN@ARI 08/22/2026 08:10PM ET,ARI,17.1,,P
SP,Corbin Burnes (43909052),Corbin Burnes,43909052,P,8300,CIN@ARI 08/22/2026 08:10PM ET,ARI,0,IL,
RP,Michael King (43909054),Michael King,43909054,P,8300,MIN@SD 08/22/2026 08:40PM ET,SD,15.4,,
SP,Foster Griffin (43909035),Foster Griffin,43909035,P,8200,CLE@COL 08/22/2026 08:10PM ET,CLE,17.6,,
SP,JP Sears (43909118),JP Sears,43909118,P,8100,MIN@SD 08/22/2026 08:40PM ET,SD,9.2,,
SP,Hunter Greene (43909109),Hunter Greene,43909109,P,7800,CIN@ARI 08/22/2026 08:10PM ET,CIN,14.3,IL,
SP,Pablo Lopez (43909019),Pablo Lopez,43909019,P,7700,MIN@SD 08/22/2026 08:40PM ET,MIN,0,IL,
SP,Zebby Matthews (43909251),Zebby Matthews,43909251,P,7700,MIN@SD 08/22/2026 08:40PM ET,MIN,12.8,,
SP,Slade Cecconi (43909153),Slade Cecconi,43909153,P,7600,CLE@COL 08/22/2026 08:10PM ET,CLE,9.3,IL,
SP,Mick Abel (43909190),Mick Abel,43909190,P,7600,MIN@SD 08/22/2026 08:40PM ET,MIN,14.2,IL,
SP,Dean Kremer (43909069),Dean Kremer,43909069,P,7400,MIN@SD 08/22/2026 08:40PM ET,MIN,13.2,,P
SP,Walker Buehler (43909010),Walker Buehler,43909010,P,7300,MIN@SD 08/22/2026 08:40PM ET,SD,11,,
SP,Griffin Canning (43909045),Griffin Canning,43909045,P,7300,MIN@SD 08/22/2026 08:40PM ET,SD,6.9,,
SP,Kyle Hart (43909086),Kyle Hart,43909086,P,7300,MIN@SD 08/22/2026 08:40PM ET,SD,3.9,,
SP,Eduardo Rodriguez (43908992),Eduardo Rodriguez,43908992,P,7200,CIN@ARI 08/22/2026 08:10PM ET,ARI,16.1,,
SP,Lucas Giolito (43909009),Lucas Giolito,43909009,P,7200,MIN@SD 08/22/2026 08:40PM ET,SD,6.2,IL,
RP,Jhony Brito (43909075),Jhony Brito,43909075,P,7200,MIN@SD 08/22/2026 08:40PM ET,SD,4.3,,
SP,Randy Vasquez (43909158),Randy Vasquez,43909158,P,7200,MIN@SD 08/22/2026 08:40PM ET,SD,9.7,,
SP,Merrill Kelly (43908999),Merrill Kelly,43908999,P,7100,CIN@ARI 08/22/2026 08:10PM ET,ARI,9.5,,
SP,Brandon Pfaadt (43909180),Brandon Pfaadt,43909180,P,7100,CIN@ARI 08/22/2026 08:10PM ET,ARI,10.4,,
SP,Tanner Bibee (43909181),Tanner Bibee,43909181,P,7100,CLE@COL 08/22/2026 08:10PM ET,CLE,13.4,,P
SP,Connor Prielipp (43909178),Connor Prielipp,43909178,P,7000,MIN@SD 08/22/2026 08:40PM ET,MIN,12.6,,
SP,Brady Singer (43909059),Brady Singer,43909059,P,6900,CIN@ARI 08/22/2026 08:10PM ET,CIN,11.3,,
RP,Jack Anderson (43909156),Jack Anderson,43909156,P,6900,MIN@SD 08/22/2026 08:40PM ET,MIN,6,,
