Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
22,5225795336,CouldBeTravis,0,172.35,1B Jose Fernandez 2B Tommy Edman 3B Max Muncy C Gabriel Moreno OF Shohei Ohtani OF Corbin Carroll OF Jordan Lawlar P MacKenzie Gore P Noah Cameron SS Geraldo Perdomo,,Eduardo Rodriguez,P,8.42%,21.15
23,5225400682,aurum48 (1/6),0,171.6,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Corbin Carroll OF Steven Kwan OF Jakob Marsee P Yoshinobu Yamamoto P Eduardo Rodriguez SS Otto Lopez,,Kyle Karros,3B,7.82%,5
24,5225908147,jstampsone,0,171.55,1B Nathaniel Lowe 2B Brett Baty 3B Miguel Vargas C Carter Jensen OF Fernando Tatis Jr. OF Jordan Beck OF Brett Bateman P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Angel Genao,3B,7.41%,7
25,5225508595,DrNickIsIn (1/20),0,171.2,1B Paul Goldschmidt 2B Travis Bazzana 3B Jose Fernandez C Gabriel Moreno OF Corbin Carroll OF Petey Halpin OF Tim Tawa P Cam Schlittler P MacKenzie Gore SS Geraldo Perdomo,,Mookie Betts,SS,7.32%,11
26,5225647728,dfwtsx08 (7/20),0,169.55,1B Nathaniel Lowe 2B Angel Genao 3B Max Muncy C Patrick Bailey OF Jo Adell OF Randal Grichuk OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Colson Montgomery,,Daulton Varsho,OF,7.28%,5
27,5225381606,neuens7 (19/20),0,169.4,1B Tim Tawa 2B Ildemaro Vargas 3B Miguel Vargas C Gabriel Moreno OF Yordan Alvarez OF Randal Grichuk OF Jordan Lawlar P Sean Burke P MacKenzie Gore SS Geraldo Perdomo,,Hayden Wesneski,P,7.23%,20.85
28,5225518782,ballaholick713 (12/20),0,169.15,1B Spencer Horwitz 2B Travis Bazzana 3B Nolan Arenado C Gabriel Moreno OF Oneil Cruz OF Corbin Carroll OF Jordan Lawlar P Reid Detmers P Hayden Wesneski SS Geraldo Perdomo,,Ildemaro Vargas,2B,7.10%,2
29,5225810187,jlee7337 (6/20),0,168.75,1B Tim Tawa 2B Travis Bazzana 3B Jose Fernandez C Gabriel Moreno OF Randy Arozarena OF Julio Rodriguez OF Jordan Lawlar P Yoshinobu Yamamoto P Reid Detmers SS Geraldo Perdomo,,Nolan Arenado,3B,6.94%,7
30,5225898363,JhonMaria (16/20),0,168.7,1B Jose Fernandez 2B Travis Bazzana 3B Max Muncy C Gabriel Moreno OF Chase DeLauter OF Ryan Waldschmidt OF Jordan Lawlar P Yoshinobu Yamamoto P Noah Cameron SS Geraldo Perdomo,,George Lombard Jr.,SS,6.86%,5
31,5225560443,bassguy39 (13/20),0,168.65,1B Munetaka Murakami 2B Ildemaro Vargas 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Jordan Lawlar P MacKenzie Gore P Trevor Rogers SS Colson Montgomery,,Cole Carrigg,SS,6.84%,7
31,5225860923,YABOYLUX (4/20),0,168.65,1B Nathaniel Lowe 2B Travis Bazzana 3B Isaac Paredes C Patrick Bailey OF Yordan Alvarez OF Jo Adell OF Petey Halpin P Reid Detmers P Emerson Hancock SS Geraldo Perdomo,,Zach Neto,SS,6.44%,3
33,5225631737,bigchopps (14/17),0,168.6,1B Ildemaro Vargas 2B Travis Bazzana 3B Kyle Karros C Gabriel Moreno OF Fernando Tatis Jr. OF Tim Tawa OF Jordan Lawlar P Yoshinobu Yamamoto P Eduardo Rodriguez SS Geraldo Perdomo,,Jakob Marsee,OF,6.39%,14
34,5225430999,Satch65 (20/20),0,168.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Gabriel Moreno OF Chase DeLauter OF Petey Halpin OF Tim Tawa P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Fernando Tatis Jr.,OF,6.26%,15
35,5225717572,beckynjayd (11/20),0,168.45,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Patrick Bailey OF Shohei Ohtani OF Steven Kwan OF Jordan Lawlar P MacKenzie Gore P Emerson Hancock SS Mookie Betts,,Shohei Ohtani,1B,6.06%,16
36,5225798568,DigitalDreams (9/20),0,168.2,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Patrick Bailey OF Corbin Carroll OF Steven Kwan OF Jordan Lawlar P Sonny Gray P MacKenzie Gore SS George Lombard Jr.,,Griffin Conine,OF,5.93%,2
36,5225868368,timothyandstacy (15/20),0,168.2,1B Tim Tawa 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Chase DeLauter OF Steven Kwan OF Petey Halpin P Cam Schlittler P MacKenzie Gore SS Geraldo Perdomo,,Jordan Beck,OF,5.92%,6
38,5225381599,neuens7 (12/20),0,167.75,1B Tim Tawa 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Chase DeLauter OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P Reid Detmers SS Geraldo Perdomo,,Isaac Paredes,3B,5.89%,11
39,5225672819,JustJames23 (5/10),0,167.6,1B Willson Contreras 2B Nick Sogard 3B Miguel Vargas C Jake Rogers OF Wilyer Abreu OF Brenton Doyle OF Randal Grichuk P Yoshinobu Yamamoto P Eduardo Rodriguez SS Colson Montgomery,,Max Muncy,3B,5.76%,18
40,5225746031,webdever (2/20),0,167.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Max Muncy C Kenny Piper OF Jo Adell OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Jorge Mateo,,Yainer Diaz,C,5.62%,3
41,5225287139,SilversurferVII (1/20),0,167.45,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Jordan Lawlar P Sean Burke P Eduardo Rodriguez SS Geraldo Perdomo,,Francisco Lindor,SS,5.45%,0
42,5225518789,ballaholick713 (19/20),0,167.4,1B Ildemaro Vargas 2B Travis Bazzana 3B Bo Bichette C Gabriel Moreno OF Corbin Carroll OF Carson Benge OF Jordan Lawlar P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Jose Altuve,2B,5.28%,6
42,5225528368,slipperywhendry (1/20),0,167.4,1B Tim Tawa 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Chase DeLauter OF Petey Halpin OF Jordan Lawlar P Cam Schlittler P Sean Manaea SS Geraldo Perdomo,,Xavier Edwards,2B,5.26%,2
42,5225706394,vigiljp05 (3/20),0,167.4,1B Pete Alonso 2B Travis Bazzana 3B Angel Genao C Gabriel Moreno OF Jo Adell OF Steven Kwan OF Tim Tawa P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Daylen Lile,OF,5.17%,11
42,5225875468,rycullen1999 (1/20),0,167.4,1B Ildemaro Vargas 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Corbin Carroll OF Tim Tawa OF Jordan Lawlar P Cam Schlittler P Sean Burke SS Geraldo Perdomo,,Elly De La Cruz,SS,5.17%,0
46,5225264601,tbjones2121 (20/20),0,166.2,1B Willson Contreras 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Steven Kwan OF Randal Grichuk OF Petey Halpin P Cam Schlittler P MacKenzie Gore SS Willy Adames,,Jake McCarthy,OF,5.16%,4
47,5225687524,Mige1 (6/20),0,165.95,1B Nathaniel Lowe 2B Ildemaro Vargas 3B Max Muncy C Gabriel Moreno OF Shohei Ohtani OF Corbin Carroll OF Tim Tawa P MacKenzie Gore P Hayden Wesneski SS Geraldo Perdomo,,Paul Goldschmidt,1B,5.11%,3
48,5225770213,Easymoneyty13 (4/20),0,165.55,1B Christian Walker 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Jo Adell OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Owen Caissie,OF,4.92%,3
49,5225886832,XYZee03 (16/20),0,164.95,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Pete Crow-Armstrong OF Seiya Suzuki OF Petey Halpin P MacKenzie Gore P Hayden Wesneski SS Mookie Betts,,Kyle Tucker,OF,4.78%,2
50,5225635181,Deandre58 (2/10),0,164.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Nolan Arenado C Gabriel Moreno OF Jo Adell OF Ryan Waldschmidt OF Tim Tawa P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Randal Grichuk,OF,4.71%,17
50,5225772342,GingerAttack (19/20),0,164.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Fernando Tatis Jr. OF Petey Halpin OF Austin Hays P Yoshinobu Yamamoto P MacKenzie Gore SS Cole Carrigg,,Byron Buxton,OF,4.71%,2
50,5225841228,Jwood_3 (18/20),0,164.55,1B Ty France 2B Matt McLain 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF Ryan Waldschmidt OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Gunnar Henderson,SS,4.65%,5
53,5225380303,Alumni50,0,164.4,1B Nathaniel Lowe 2B Travis Bazzana 3B Eugenio Suarez C Gabriel Moreno OF Corbin Carroll OF Jo Adell OF Jordan Lawlar P Sean Burke P MacKenzie Gore SS Geraldo Perdomo,,Emerson Hancock,P,4.62%,13.35
54,5225907063,IChuckUpDaDeuces (13/20),0,164.25,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Pete Crow-Armstrong OF Yordan Alvarez OF Steven Kwan P MacKenzie Gore P Eduardo Rodriguez SS Luisangel Acuna,,Andy Pages,OF,4.53%,2
55,5225772338,GingerAttack (15/20),0,164.2,1B Pete Alonso 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Chase DeLauter OF Daylen Lile OF Petey Halpin P Sonny Gray P MacKenzie Gore SS Nasim Nunez,,Ezequiel Tovar,SS,4.50%,0
56,5225240270,atong126 (20/20),0,164.1,1B Nathaniel Lowe 2B Travis Bazzana 3B Max Muncy C Patrick Bailey OF Shohei Ohtani OF Chase DeLauter OF Steven Kwan P Noah Cameron P Hayden Wesneski SS Mookie Betts,,Abimelec Ortiz,1B,4.46%,0
56,5225792456,Dilbert29 (12/12),0,164.1,1B Pete Alonso 2B Ildemaro Vargas 3B Isaac Paredes C Gabriel Moreno OF Yordan Alvarez OF Corbin Carroll OF Jordan Lawlar P Noah Cameron P Hayden Wesneski SS Geraldo Perdomo,,Otto Lopez,SS,4.42%,10
58,5225783612,jabbo123 (6/20),0,163.4,1B Michael Busch 2B Ildemaro Vargas 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Randal Grichuk OF Jordan Lawlar P Sean Burke P MacKenzie Gore SS Geraldo Perdomo,,Matt McLain,2B,4.36%,0
58,5225851903,gowest1989,0,163.4,1B Pete Alonso 2B Ildemaro Vargas 3B Max Muncy C Gabriel Moreno OF Corbin Carroll OF Carlos Cortes OF Jordan Lawlar P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Willy Adames,SS,4.30%,0
60,5225717718,meyers2305 (14/20),0,162.8,1B Pete Alonso 2B Travis Bazzana 3B Jose Ramirez C Patrick Bailey OF Corbin Carroll OF Steven Kwan OF Petey Halpin P MacKenzie Gore P Joey Cantillo SS Jorge Mateo,,Nick Sogard,2B,4.15%,9
61,5225423723,drunkonpappy (1/20),0,162.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Kyle Karros C Patrick Bailey OF Pete Crow-Armstrong OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Ezequiel Tovar,,Pete Alonso,1B,4.13%,21
61,5225896597,egar15 (1/20),0,162.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Kyle Karros C Patrick Bailey OF Daylen Lile OF Steven Kwan OF Jakob Marsee P Yoshinobu Yamamoto P MacKenzie Gore SS Cole Carrigg,,Ben Rice,C,4.07%,4
61,5225923264,Wolfskiii77 (4/7),0,162.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Steven Kwan OF Petey Halpin OF Tim Tawa P Yoshinobu Yamamoto P MacKenzie Gore SS Donovan Walton,,Tommy Edman,2B,4.07%,8
64,5225707920,realraystrick (16/20),0,162.4,1B Nathaniel Lowe 2B Travis Bazzana 3B Miguel Vargas C Patrick Bailey OF Randy Arozarena OF Steven Kwan OF Owen Caissie P Sonny Gray P Reid Detmers SS Geraldo Perdomo,,Pete Crow-Armstrong,OF,4.04%,16
65,5225850439,joshjoyce90 (6/17),0,162.35,1B Ty France 2B Ildemaro Vargas 3B Manny Machado C Keibert Ruiz OF Fernando Tatis Jr. OF Tim Tawa OF Jordan Lawlar P Cam Schlittler P Noah Cameron SS Geraldo Perdomo,,Griffin Conine,1B,3.98%,2
66,5225815940,wbensch (6/20),0,162.3,1B Nathaniel Lowe 2B Angel Genao 3B Max Muncy C Patrick Bailey OF Shohei Ohtani OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P Hayden Wesneski SS Mookie Betts,,Sean Manaea,P,3.97%,9.3
67,5225757484,Darkhorse911 (5/10),0,162.2,1B Shohei Ohtani 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Steven Kwan OF Jakob Marsee OF Petey Halpin P Sonny Gray P MacKenzie Gore SS Cole Carrigg,,Trent Grisham,OF,3.96%,11
68,5225704412,EagleEye3434 (10/20),0,161.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Max Muncy C Hunter Feduccia OF Chase DeLauter OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Nasim Nunez,,Heliot Ramos,OF,3.88%,3
68,5225798570,DigitalDreams (11/20),0,161.55,1B Tim Tawa 2B Travis Bazzana 3B Brady House C Patrick Bailey OF Chase DeLauter OF Jo Adell OF Steven Kwan P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Tyler O'Neill,OF,3.86%,0
70,5225875469,rycullen1999 (2/20),0,161.2,1B Ildemaro Vargas 2B Travis Bazzana 3B Angel Genao C Gabriel Moreno OF Petey Halpin OF Tim Tawa OF Jordan Lawlar P Cam Schlittler P Sonny Gray SS Geraldo Perdomo,,Eugenio Suarez,3B,3.82%,4
71,5225399079,whoisjohngalt420 (11/20),0,160.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Fernando Tatis Jr. OF Heliot Ramos OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS George Lombard Jr.,,Willi Castro,2B,3.82%,5
71,5225457373,rd7242 (15/20),0,160.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Keibert Ruiz OF Chase DeLauter OF Daylen Lile OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Nasim Nunez,,Hunter Feduccia,C,3.80%,7
71,5225865086,jgAllDay (19/20),0,160.55,1B Shohei Ohtani 2B Ernie Clement 3B Nolan Arenado C Gabriel Moreno OF Steven Kwan OF Tim Tawa OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Jose Trevino,C,3.78%,0
74,5225403819,tkineavy1211 (3/20),0,160.45,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Chase DeLauter OF Petey Halpin OF Jordan Lawlar P Reid Detmers P Eduardo Rodriguez SS Geraldo Perdomo,,Gleyber Torres,2B,3.77%,0
75,5225199503,ChokeHoldem1 (20/20),0,160,1B Nathaniel Lowe 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Shohei Ohtani OF Steven Kwan OF Petey Halpin P Reid Detmers P Joey Cantillo SS Mookie Betts,,Kenny Piper,C,3.70%,16
76,5225412293,jrancor22 (18/20),0,159.75,1B Nathaniel Lowe 2B Travis Bazzana 3B Miguel Vargas C Patrick Bailey OF Chase DeLauter OF Randal Grichuk OF Petey Halpin P Yoshinobu Yamamoto P Sean Burke SS Luisangel Acuna,,Samuel Basallo,C,3.64%,0
76,5225633827,disturbedspooon (20/20),0,159.75,1B Nathaniel Lowe 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Jo Adell OF Steven Kwan OF Brett Bateman P Yoshinobu Yamamoto P Sean Burke SS Geraldo Perdomo,,Dane Myers,OF,3.64%,5
78,5225311186,FlyingBurritos (2/20),0,159.55,1B Nathaniel Lowe 2B Angel Genao 3B Miguel Vargas C Jake Rogers OF Chase DeLauter OF Steven Kwan OF Randal Grichuk P Yoshinobu Yamamoto P MacKenzie Gore SS Colson Montgomery,,Chase Meidroth,2B,3.53%,0
78,5225405371,eduvaleus (19/20),0,159.55,1B Vinnie Pasquantino 2B Ildemaro Vargas 3B Jose Fernandez C Salvador Perez OF Corbin Carroll OF Wyatt Langford OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Joey Cantillo,P,3.43%,13.7
78,5225635189,Deandre58 (10/10),0,159.55,1B Tim Tawa 2B Travis Bazzana 3B Nolan Arenado C Gabriel Moreno OF Jo Adell OF Steven Kwan OF Ryan Waldschmidt P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Jackson Holliday,2B,3.34%,9
81,5225454192,davidwinz1960 (5/20),0,159.4,1B Tim Tawa 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Corbin Carroll OF Chase DeLauter OF Jo Adell P Sean Burke P MacKenzie Gore SS Geraldo Perdomo,,Jordan Lawlar,OF,3.34%,26
82,5225916153,corey15 (3/20),0,159.35,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Jo Adell OF Steven Kwan OF Jordan Lawlar P MacKenzie Gore P Noah Cameron SS Geraldo Perdomo,,Josh Bell,1B,3.30%,4
83,5225841230,Jwood_3 (20/20),0,159.3,1B Tim Tawa 2B Kody Clemens 3B Angel Genao C Gabriel Moreno OF Corbin Carroll OF Byron Buxton OF Jordan Lawlar P Yoshinobu Yamamoto P Hayden Wesneski SS Geraldo Perdomo,,Julio Rodriguez,OF,3.27%,3
84,5225540710,8EIGHT8,0,159.25,1B Nathaniel Lowe 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Shohei Ohtani OF Steven Kwan OF Daulton Varsho P Sonny Gray P Eduardo Rodriguez SS Geraldo Perdomo,,Miguel Vargas,3B,3.27%,23
85,5225695339,sboynton10 (14/20),0,159.2,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Trent Grisham OF Daylen Lile OF Petey Halpin P Cam Schlittler P MacKenzie Gore SS George Lombard Jr.,,Ceddanne Rafaela,OF,3.26%,6
86,5225647733,dfwtsx08 (12/20),0,158.6,1B Paul Goldschmidt 2B Nick Sogard 3B Nolan Arenado C Gabriel Moreno OF Wilyer Abreu OF Corbin Carroll OF Jordan Lawlar P Yoshinobu Yamamoto P Eduardo Rodriguez SS Geraldo Perdomo,,Bobby Witt Jr.,SS,3.22%,6
87,5225654359,LOCNOTM (13/20),0,158.55,1B Nathaniel Lowe 2B Angel Genao 3B Jose Fernandez C Patrick Bailey OF Chase DeLauter OF Petey Halpin OF Tim Tawa P Cam Schlittler P Yoshinobu Yamamoto SS Geraldo Perdomo,,Salvador Perez,C,3.18%,3
87,5225659088,LinkSinc (14/20),0,158.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Kyle Karros C Patrick Bailey OF Jake McCarthy OF Ian Happ OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Ezequiel Tovar,,Christian Walker,1B,3.18%,8
87,5225712950,Gagenator51 (11/20),0,158.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Wyatt Langford OF Petey Halpin OF Jordan Beck P Yoshinobu Yamamoto P MacKenzie Gore SS Corey Seager,,TJ Rumfield,1B,3.12%,4
87,5225714254,YoDoggs,0,158.55,1B Munetaka Murakami 2B Angel Genao 3B Miguel Vargas C Jake Rogers OF Steven Kwan OF Randal Grichuk OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Colson Montgomery,,Luke Keaschall,OF,3.07%,3
91,5225865072,jgAllDay (5/20),0,158.4,1B Tim Tawa 2B Ildemaro Vargas 3B Nolan Arenado C Patrick Bailey OF Shohei Ohtani OF Corbin Carroll OF Steven Kwan P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Eduardo Valencia,C,3.06%,0
92,5225311188,FlyingBurritos (4/20),0,158.2,1B Christian Walker 2B Chase Meidroth 3B Jose Fernandez C Gabriel Moreno OF Yordan Alvarez OF Tim Tawa OF Jordan Lawlar P Cam Schlittler P MacKenzie Gore SS Geraldo Perdomo,,Kody Clemens,2B,3.03%,12
93,5225445650,butchismyhomie (10/20),0,157.55,1B Charles McAdoo 2B Travis Bazzana 3B Miguel Vargas C Gabriel Moreno OF Brandon Nimmo OF Jarren Duran OF Dylan Beavers P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Tim Tawa,OF,3.02%,19
