Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,5218639387,birchtroy,0,153.35,1B Christian Walker 2B Tommy Edman 3B Austin Riley C Brett Sullivan OF Andy Pages OF Julio Rodriguez OF Trent Grisham P Chris Sale P Robert Gasser SS George Lombard Jr.,,Tyler Soderstrom,OF,16.09%,7
12,5218524837,bonif4cio,0,152.9,1B Jac Caglianone 2B Jeff McNeil 3B Nick Loftin C Carter Jensen OF Tyler Soderstrom OF Isaac Collins OF Tyler O'Neill P Yoshinobu Yamamoto P Kyle Freeland SS Bobby Witt Jr.,,Brady House,3B,15.78%,10
13,5217423416,tjrams123,0,152.7,1B Jeff McNeil 2B Osleivis Basabe 3B Brady House C Jonah Heim OF Randy Arozarena OF Andy Pages OF Zack Gelof P Gavin Williams P Brandon Pfaadt SS Brayan Rocchio,,Liam Hicks,C,14.92%,9
14,5218159919,Drewski9090,0,151.9,1B Jake Burger 2B Jeff McNeil 3B Coby Mayo C Carter Jensen OF Jac Caglianone OF Brandon Nimmo OF Isaac Collins P Yoshinobu Yamamoto P Kyle Freeland SS Bobby Witt Jr.,,Jeff McNeil,2B,14.92%,31
15,5218507865,nyceguy516,0,150.5,1B Jonathan Aranda 2B Michael Massey 3B Junior Caminero C Liam Hicks OF Chandler Simpson OF Victor Mesa Jr. OF Zac Veen P Chris Sale P Kyle Freeland SS Francisco Lindor,,Kyle Freeland,P,14.56%,21
16,5218290233,daddyshark423,0,150.4,1B Jeff McNeil 2B Zack Gelof 3B Denzer Guzman C Moises Ballesteros OF Lawrence Butler OF Carlos Cortes OF Josh Lowe P Chris Sale P Yoshinobu Yamamoto SS Zach Neto,,Wyatt Langford,OF,14.02%,7
17,5218234794,Fishermanfuzz,0,149.4,1B Jac Caglianone 2B Cody Freeman 3B Christian Koss C Drake Baldwin OF Andy Pages OF Victor Mesa Jr. OF Lawrence Butler P Yoshinobu Yamamoto P Shane Bieber SS Bobby Witt Jr.,,Jac Caglianone,OF,13.66%,30
18,5218176124,sheiraas,0,149.35,1B Abimelec Ortiz 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Jac Caglianone OF Andy Pages OF Kyle Tucker P Landen Roupp P Kyle Freeland SS Bobby Witt Jr.,,Keibert Ruiz,C,13.62%,0
19,5218061011,lewisdale,0,146.8,1B Abimelec Ortiz 2B Jeff McNeil 3B Angel Genao C Austin Wells OF Tyler Soderstrom OF Jac Caglianone OF Colton Cowser P Chris Sale P Gerrit Cole SS Bobby Witt Jr.,,Trent Grisham,OF,12.58%,17
20,5218010360,jaws103010,0,146.4,1B Jeff McNeil 2B Tommy Edman 3B Kike Hernandez C Andrew Knizner OF Tyler Soderstrom OF Andy Pages OF Brett Bateman P Chris Sale P Yoshinobu Yamamoto SS Donovan Walton,,Junior Caminero,3B,11.69%,11
21,5218128037,STEEL8877,0,146.2,1B Matt Olson 2B Jeff McNeil 3B Ryan McMahon C Cal Raleigh OF Jac Caglianone OF Wade Meckler OF Jonah Cox P Yoshinobu Yamamoto P Gerrit Cole SS Geraldo Perdomo,,Bobby Witt Jr.,SS,11.55%,11
22,5217559293,RenoNiners,0,145.9,1B Jeff McNeil 2B Zack Gelof 3B Isaac Paredes C Jonah Heim OF Yordan Alvarez OF Taylor Trammell OF Cam Smith P Yoshinobu Yamamoto P Kyle Freeland SS Jeremy Pena,,Chandler Simpson,OF,11.37%,15
23,5217522740,briang1993,0,145.65,1B Abimelec Ortiz 2B Jeff McNeil 3B Bo Bichette C Keibert Ruiz OF Jac Caglianone OF Lawrence Butler OF Zac Veen P Chris Sale P Gavin Williams SS Francisco Lindor,,Michael Harris II,OF,10.34%,3
24,5218638408,Smcrobb,0,144.8,1B Ty France 2B Willi Castro 3B Isaac Paredes C Jonah Heim OF Jac Caglianone OF Andy Pages OF Henry Bolte P Gerrit Cole P Shane Bieber SS Geraldo Perdomo,,Lawrence Butler,OF,10.11%,14
25,5218413304,wilsonlevi6,0,144.4,1B Nathaniel Lowe 2B Michael Massey 3B Bo Bichette C Drake Baldwin OF Steven Kwan OF Nathan Lukes OF Mike Yastrzemski P Chris Sale P Yoshinobu Yamamoto SS Brayan Rocchio,,Tyler O'Neill,OF,9.84%,11
26,5218537081,rareiam,0,144.3,1B Ty France 2B Jeff McNeil 3B Bo Bichette C Luis Campusano OF Randy Arozarena OF Chandler Simpson OF Victor Mesa Jr. P Chris Sale P Gage Jump SS Francisco Lindor,,Bo Bichette,3B,9.75%,7
27,5217679529,Hallbsure37,0,144.1,1B Abimelec Ortiz 2B Jeff McNeil 3B Bo Bichette C Francisco Alvarez OF Yordan Alvarez OF Tyler Soderstrom OF Jac Caglianone P Michael King P Kyle Freeland SS CJ Abrams,,Ronald Acuna Jr.,OF,9.62%,0
28,5218173316,dislng2me75,0,144.05,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Tyler Soderstrom OF Jac Caglianone OF Wyatt Langford P Shane Bieber P Robert Stock SS Jacob Wilson,,Mookie Betts,SS,9.62%,5
29,5218243626,jreichjr,0,143.9,1B Jake Burger 2B Richie Palacios 3B Isaac Paredes C Alejandro Kirk OF Yordan Alvarez OF Wyatt Langford OF Chase DeLauter P Brandon Pfaadt P Landen Roupp SS Corey Seager,,Luis Robert Jr.,OF,9.57%,3
30,5218321113,aman1969,0,143,1B Matt Olson 2B Jeff McNeil 3B Nolan Arenado C Alejandro Kirk OF Jackson Merrill OF Carson Benge OF Tyler O'Neill P Yoshinobu Yamamoto P Michael King SS Geraldo Perdomo,,Ezequiel Duran,3B,9.44%,10
31,5217923019,vicxy10,0,142.4,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Moises Ballesteros OF Wyatt Langford OF Victor Bericoto OF Jonah Cox P Chris Sale P Yoshinobu Yamamoto SS Mookie Betts,,Spencer Jones,OF,9.35%,5
32,5217996636,mvp1987,0,142.3,1B Jeff McNeil 2B Richie Palacios 3B Yandy Diaz C Carter Jensen OF Tyler Soderstrom OF Jac Caglianone OF Trent Grisham P Gerrit Cole P Kyle Freeland SS George Lombard Jr.,,Coby Mayo,3B,8.90%,0
33,5218609480,JohnnyUtahFroio,0,141.7,1B Pete Alonso 2B Jeff McNeil 3B Isaac Paredes C Drake Baldwin OF Jac Caglianone OF Trent Grisham OF Victor Bericoto P Chris Sale P Chris Bassitt SS Jacob Wilson,,Michael King,P,8.67%,14.1
34,5218448583,rustyunicorn,0,141.35,1B Abimelec Ortiz 2B Jeff McNeil 3B Jorbit Vivas C Christian Vazquez OF Tyler Soderstrom OF Jac Caglianone OF Wyatt Langford P Chris Sale P Robert Gasser SS CJ Abrams,,Zac Veen,OF,8.67%,18
35,5218431143,arepea,0,141.3,1B Abimelec Ortiz 2B Jeff McNeil 3B Junior Caminero C Jonah Heim OF Jac Caglianone OF Andy Pages OF Michael Harris II P Landen Roupp P Andrew Alvarez SS Bobby Witt Jr.,,Jazz Chisholm Jr.,2B,8.63%,3
36,5218433461,Byronn5,0,140.85,1B Ty France 2B Jake Cronenworth 3B Coby Mayo C Luis Campusano OF Fernando Tatis Jr. OF Jackson Merrill OF Tyler O'Neill P Chris Sale P Landen Roupp SS Gunnar Henderson,,Matt Olson,1B,8.40%,0
37,5217998557,rsulzener,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Zack Gelof,2B,8.00%,8
37,5218003219,lurch123,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Victor Mesa Jr.,OF,8.00%,5
37,5218133859,blaira33,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Jonah Cox,OF,7.82%,10
37,5218134853,Troha77,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Carter Jensen,C,7.73%,4
37,5218152430,bvarjas,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Francisco Alvarez,C,7.64%,2
37,5218211494,UWAlums03,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Francisco Lindor,SS,7.64%,16
37,5218265380,Bert201,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,George Lombard Jr.,SS,7.10%,0
37,5218477715,echad252,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Jose Tena,2B,7.06%,2
37,5218531698,smiley1969,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Austin Wells,C,6.74%,2
37,5218583861,JRizzo88,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Ryan McMahon,3B,6.70%,3
37,5218661937,RAJAHDAT420,0,140.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Francisco Alvarez OF Wyatt Langford OF Trent Grisham OF Brandon Nimmo P Chris Sale P Kyle Freeland SS Corey Seager,,Pete Alonso,1B,6.65%,6
48,5217626027,Valhalla,0,140.4,1B Shohei Ohtani 2B Jorbit Vivas 3B Ryan McMahon C Drake Baldwin OF Brett Bateman OF Victor Robles OF Zac Veen P Chris Sale P Yoshinobu Yamamoto SS Gunnar Henderson,,Ozzie Albies,2B,6.56%,0
49,5218584415,jmaddog,0,139.7,1B Jeff McNeil 2B Zack Gelof 3B Vaughn Grissom C Brett Sullivan OF Jac Caglianone OF Wyatt Langford OF Lawrence Butler P Yoshinobu Yamamoto P Gage Jump SS Jacob Wilson,,Mike Trout,OF,6.52%,5
50,5218494574,micahosie,0,139.4,1B Abimelec Ortiz 2B Jeff McNeil 3B Ezequiel Duran C Keibert Ruiz OF Wyatt Langford OF Tyler O'Neill OF Zac Veen P Chris Sale P Yoshinobu Yamamoto SS Corey Seager,,Corey Seager,SS,6.52%,6
50,5218593847,convict515,0,139.4,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Moises Ballesteros OF Jac Caglianone OF Wyatt Langford OF Teoscar Hernandez P Gerrit Cole P Michael King SS Mookie Betts,,Grayson Rodriguez,P,6.16%,10
50,5218599800,bjake05,0,139.4,1B Jac Caglianone 2B Cody Freeman 3B Brendan Donovan C Carter Jensen OF Shohei Ohtani OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Shane Bieber SS Mookie Betts,,Yordan Alvarez,OF,6.07%,19
53,5218268525,mchat11,0,139.15,1B Pete Alonso 2B Tommy Edman 3B Junior Caminero C Alejandro Kirk OF Jac Caglianone OF Spencer Jones OF Zac Veen P Peter Lambert P Michael King SS George Lombard Jr.,,Jake Burger,1B,6.02%,20
54,5218415506,civillobo,0,138.9,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Cal Raleigh OF Mike Trout OF Wyatt Langford OF Wade Meckler P Yoshinobu Yamamoto P Kyle Freeland SS Corey Seager,,Teoscar Hernandez,OF,6.02%,5
54,5218497031,Gobluedp,0,138.9,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Drake Baldwin OF Wyatt Langford OF Brandon Nimmo OF Tyler O'Neill P Yoshinobu Yamamoto P Kyle Freeland SS Corey Seager,,Peter Lambert,P,5.75%,15.05
56,5217978228,tianiapa,0,138.7,1B Jared Young 2B Jackson Holliday 3B Junior Caminero C Drake Baldwin OF Yordan Alvarez OF Jac Caglianone OF Zac Veen P Chris Sale P Chris Bassitt SS Ezequiel Tovar,,Jacob Wilson,SS,5.53%,4
57,5218087882,Kpw87,0,138.4,1B Pete Alonso 2B Jeff McNeil 3B Coby Mayo C Liam Hicks OF Jac Caglianone OF Chandler Simpson OF Tyler O'Neill P Gerrit Cole P Michael King SS Mookie Betts,,Moises Ballesteros,C,5.44%,0
57,5218621166,HtownPacker,0,138.4,1B Jeff McNeil 2B Jackson Holliday 3B Willi Castro C Andrew Knizner OF Shohei Ohtani OF Jacob Young OF Jonah Cox P Chris Sale P Yoshinobu Yamamoto SS Gunnar Henderson,,Jacob Young,OF,5.12%,3
59,5218605844,vranovich,0,138.05,1B Nathaniel Lowe 2B Angel Genao 3B Brady House C Liam Hicks OF Julio Rodriguez OF Luis Robert Jr. OF Brett Bateman P Yoshinobu Yamamoto P Gavin Williams SS Gunnar Henderson,,Seth Lugo,P,5.08%,3.7
60,5218661711,johnnybravo01,0,137.85,1B Abimelec Ortiz 2B Jeff McNeil 3B Bo Bichette C Cal Raleigh OF Andy Pages OF Julio Rodriguez OF Daylen Lile P Chris Sale P Landen Roupp SS Francisco Lindor,,Jonathan Aranda,1B,4.94%,7
61,5218631433,mtrey1984,0,137.65,1B Nathaniel Lowe 2B Michael Massey 3B Nick Loftin C Keibert Ruiz OF Jac Caglianone OF Brett Bateman OF Kyle Isbel P Chris Sale P Gavin Williams SS Francisco Lindor,,Jackson Holliday,2B,4.85%,3
62,5218621514,chriszeno15,0,137.6,1B Vladimir Guerrero Jr. 2B Jorbit Vivas 3B Isaac Paredes C Drake Baldwin OF Julio Rodriguez OF Trent Grisham OF Josh Lowe P Chris Sale P Michael King SS Gunnar Henderson,,Yandy Diaz,3B,4.81%,3
63,5218021946,benchpointdynasty,0,137.4,1B Abimelec Ortiz 2B Jeff McNeil 3B Brendan Donovan C Francisco Alvarez OF Lawrence Butler OF Isaac Collins OF Tyler O'Neill P Chris Sale P Yoshinobu Yamamoto SS Bobby Witt Jr.,,Brandon Nimmo,OF,4.72%,0
64,5218449073,Itsdee_21,0,137.3,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Chandler Simpson OF Victor Mesa Jr. OF Lawrence Butler P Gerrit Cole P Kyle Freeland SS Zach Neto,,Richie Palacios,2B,4.63%,12
64,5218647106,jpichany,0,137.3,1B Jeff McNeil 2B Jorbit Vivas 3B Junior Caminero C Liam Hicks OF Daylen Lile OF Chandler Simpson OF Lawrence Butler P Gerrit Cole P Kyle Freeland SS CJ Abrams,,Andy Pages,OF,4.63%,27
66,5218186053,T-Bird33,0,137.2,1B Nathaniel Lowe 2B Richie Palacios 3B Christian Encarnacion-Strand C Francisco Alvarez OF Jackson Merrill OF Carson Benge OF Teoscar Hernandez P Yoshinobu Yamamoto P Gerrit Cole SS Xander Bogaerts,,Angel Genao,2B,4.54%,8
67,5218222810,rphdallas,0,137.1,1B Pete Alonso 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Cedric Mullins OF Trent Grisham OF Chandler Simpson P Michael King P Kyle Freeland SS Gunnar Henderson,,Yandy Diaz,1B,4.27%,3
68,5218189834,jordanz84,0,137,1B Nolan Schanuel 2B Marcus Semien 3B Manny Machado C Moises Ballesteros OF Fernando Tatis Jr. OF Andy Pages OF Colton Cowser P Yoshinobu Yamamoto P Michael King SS Mookie Betts,,Ben Rice,1B,4.13%,0
68,5218535088,Pludee,0,137,1B Abimelec Ortiz 2B Zack Gelof 3B Brendan Donovan C Liam Hicks OF Fernando Tatis Jr. OF Jac Caglianone OF Zac Veen P Yoshinobu Yamamoto P Michael King SS Mookie Betts,,Jac Caglianone,1B,4.09%,30
70,5217988870,ImaDonk11,0,136.9,1B Jake Burger 2B Nick Loftin 3B Ezequiel Duran C Elias Diaz OF Jac Caglianone OF Wyatt Langford OF Isaac Collins P Yoshinobu Yamamoto P Kyle Freeland SS Bobby Witt Jr.,,Isaac Paredes,3B,4.04%,12
71,5218639662,brinkd8755,0,136.8,1B Connor Norby 2B Tommy Edman 3B Isaac Paredes C Jonah Heim OF Jac Caglianone OF Daylen Lile OF Josh Lowe P Chris Sale P Gerrit Cole SS Nasim Nunez,,Shohei Ohtani,OF,4.04%,2
72,5218261710,feldkamp24,0,136.6,1B Abimelec Ortiz 2B Jeff McNeil 3B Willi Castro C Liam Hicks OF Corbin Carroll OF Jac Caglianone OF Jonah Cox P Yoshinobu Yamamoto P Seth Lugo SS Bobby Witt Jr.,,Austin Riley,3B,3.96%,0
73,5218026470,Dmerkel1980,0,136.15,1B Jeff McNeil 2B Zack Gelof 3B Bo Bichette C Luis Torrens OF Tyler Soderstrom OF Trent Grisham OF Lawrence Butler P Peter Lambert P Michael King SS Francisco Lindor,,Cole Young,2B,3.96%,0
74,5218015267,bluester111,0,135.9,1B Jac Caglianone 2B Willi Castro 3B Coby Mayo C Luis Torrens OF Tyler Soderstrom OF Chandler Simpson OF Tyler O'Neill P Yoshinobu Yamamoto P Kyle Freeland SS CJ Abrams,,Isaac Collins,OF,3.82%,5
75,5218320081,Bwilson84,0,135.85,1B Jeff McNeil 2B Tommy Edman 3B Isaac Paredes C Francisco Alvarez OF Tyler Soderstrom OF Lawrence Butler OF Carlos Cortes P Chris Sale P Landen Roupp SS Jacob Wilson,,Mauricio Dubon,SS,3.78%,3
76,5218185208,crackbabies,0,135.65,1B Jeff McNeil 2B Richie Palacios 3B Brady House C Luis Torrens OF Tyler Soderstrom OF Jac Caglianone OF Leody Taveras P Chris Sale P Gavin Williams SS Taylor Walls,,Nasim Nunez,2B,3.78%,2
77,5218509436,cvluck,0,135.55,1B Jared Young 2B Jose Altuve 3B Bo Bichette C Francisco Alvarez OF Shohei Ohtani OF Fernando Tatis Jr. OF Tyler Soderstrom P Brandon Pfaadt P Kyle Freeland SS Francisco Lindor,,Mike Yastrzemski,OF,3.73%,0
78,5218092870,butchismyhomie,0,135.5,1B Jake Burger 2B Jeff McNeil 3B Ezequiel Duran C Drake Baldwin OF Wyatt Langford OF Brandon Nimmo OF Tyler O'Neill P Chris Sale P Kyle Freeland SS Corey Seager,,Julio Rodriguez,OF,3.60%,14
79,5218216837,iBFlexSin,0,135.4,1B Jared Young 2B Jorbit Vivas 3B Angel Genao C Luis Torrens OF Fernando Tatis Jr. OF Jac Caglianone OF Jackson Merrill P Gerrit Cole P Michael King SS CJ Abrams,,Jackson Merrill,OF,3.51%,13
79,5218594059,dolan21,0,135.4,1B Abimelec Ortiz 2B Jeff McNeil 3B Nick Loftin C Francisco Alvarez OF Wyatt Langford OF Tyler O'Neill OF Josh Lowe P Chris Sale P Yoshinobu Yamamoto SS Bobby Witt Jr.,,Victor Bericoto,OF,3.46%,3
81,5218678178,RELENTLESS_ONE,0,135.25,1B Jeff McNeil 2B Nick Loftin 3B Christian Koss C Carter Jensen OF Mike Trout OF Andy Pages OF Jonah Cox P Yoshinobu Yamamoto P Landen Roupp SS Bobby Witt Jr.,,Jeff McNeil,1B,3.46%,31
82,5218292675,ryanholthaus,0,135.2,1B Josh Naylor 2B Jeff McNeil 3B Ryan McMahon C Liam Hicks OF Jackson Merrill OF Chandler Simpson OF Angel Martinez P Yoshinobu Yamamoto P Gerrit Cole SS Mookie Betts,,Shane Bieber,P,3.46%,22.5
83,5218163423,blooketmane,0,135.05,1B Jake Burger 2B Jeff McNeil 3B Isaac Paredes C Austin Wells OF Wyatt Langford OF Spencer Jones OF Steven Kwan P Yoshinobu Yamamoto P Gavin Williams SS Francisco Lindor,,Zack Gelof,OF,3.42%,8
84,5218374698,WillS23,0,134.65,1B Jeff McNeil 2B Zack Gelof 3B Angel Genao C Liam Hicks OF Lawrence Butler OF Carlos Cortes OF Zac Veen P Chris Sale P Gavin Williams SS Jacob Wilson,,Willi Castro,2B,3.42%,2
85,5217949377,OussyMoosy,0,134.5,1B Nathaniel Lowe 2B Jeff McNeil 3B Nick Loftin C Jonah Heim OF Yordan Alvarez OF Lawrence Butler OF Steven Kwan P Gavin Williams P Landen Roupp SS Francisco Lindor,,Michael Massey,2B,3.42%,22
85,5218440996,BetterBayBux,0,134.5,1B Jac Caglianone 2B Angel Genao 3B Isaac Paredes C Liam Hicks OF Tyler Soderstrom OF Jackson Merrill OF Daylen Lile P Chris Sale P Kyle Freeland SS Mookie Betts,,Luis Torrens,C,3.37%,7
87,5218631995,PrimetimeJerick,0,134.45,1B Nathaniel Lowe 2B Michael Massey 3B Angel Genao C Carter Jensen OF Jac Caglianone OF Victor Mesa Jr. OF John Rave P Gavin Williams P Gerrit Cole SS Brayan Rocchio,,Tommy Edman,2B,3.33%,17
88,5218308682,reefahmadness,0,133.9,1B Jake Burger 2B Jose Altuve 3B Ezequiel Duran C Christian Vazquez OF Wyatt Langford OF Brandon Nimmo OF Chandler Simpson P Yoshinobu Yamamoto P Kyle Freeland SS Corey Seager,,Taylor Walls,SS,3.28%,7
89,5218142755,colemryt,0,133.7,1B Jake Burger 2B Michael Massey 3B Ezequiel Duran C Carter Jensen OF Jac Caglianone OF Wyatt Langford OF Isaac Collins P Seth Lugo P Kyle Freeland SS Bobby Witt Jr.,,Cal Raleigh,C,3.24%,4
90,5218281730,Bazoinkles,0,133.4,1B Abimelec Ortiz 2B Jeff McNeil 3B Ezequiel Duran C Carter Jensen OF Teoscar Hernandez OF Tyler O'Neill OF Jonah Cox P Chris Sale P Yoshinobu Yamamoto SS Corey Seager,,Brendan Donovan,3B,3.19%,7
91,5218217733,Bishop555,0,133.2,1B Abimelec Ortiz 2B Tommy Edman 3B Brady House C Keibert Ruiz OF Jac Caglianone OF Dominic Canzone OF Cam Smith P Yoshinobu Yamamoto P Gerrit Cole SS Mookie Betts,,Marcus Semien,2B,3.15%,5
92,5218585856,quinceylu,0,133.15,1B Jac Caglianone 2B Jeff McNeil 3B Ezequiel Duran C Liam Hicks OF Tyler Soderstrom OF Zack Gelof OF Lawrence Butler P Gavin Williams P Kyle Freeland SS Donovan Walton,,Chase DeLauter,OF,3.10%,3
93,5217934122,hellohdustin,0,133,1B Josh Naylor 2B Jackson Holliday 3B Brendan Donovan C Carter Jensen OF Jac Caglianone OF Wyatt Langford OF Jonah Cox P Chris Sale P Shane Bieber SS Bobby Witt Jr.,,George Kirby,P,3.06%,-2.1
94,5218526876,cbradshaw24,0,132.6,1B Jac Caglianone 2B Marcus Semien 3B Austin Riley C Liam Hicks OF Jackson Chourio OF Carson Benge OF Chandler Simpson P Michael King P Shane Bieber SS Gunnar Henderson,,Jake McCarthy,OF,3.06%,0
95,5218014002,dpike0410,0,132.5,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Tyler Soderstrom OF Chandler Simpson OF Kyle Isbel P Chris Sale P Kyle Freeland SS Donovan Walton,,Gunnar Henderson,SS,3.06%,29
95,5218577433,stuschlagel,0,132.5,1B Pete Alonso 2B Zack Gelof 3B Junior Caminero C Alejandro Kirk OF Tyler Soderstrom OF Daylen Lile OF Zac Veen P Shane Bieber P Kyle Freeland SS CJ Abrams,,Dominic Canzone,OF,2.97%,12
97,5218303224,FosterMel86,0,132,1B Josh Naylor 2B Nasim Nunez 3B Isaac Paredes C Brett Sullivan OF Yordan Alvarez OF Tyler Soderstrom OF Cam Smith P Chris Sale P Shane Bieber SS Taylor Walls,,Steven Kwan,OF,2.92%,9
98,5218639144,Yesbabi,0,131.85,1B Pete Alonso 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Michael Harris II OF Trent Grisham OF Colton Cowser P Gerrit Cole P Brandon Pfaadt SS Gunnar Henderson,,Josh Naylor,1B,2.88%,12
99,5218434182,thatkiddoug,0,131.8,1B Connor Norby 2B Justin Foscue 3B Isaac Paredes C Christian Vazquez OF Yordan Alvarez OF Troy Johnston OF Zac Veen P Chris Sale P Gerrit Cole SS Jeremy Pena,,Cedric Mullins,OF,2.79%,3
100,5218021048,timmort2,0,131.4,1B Abimelec Ortiz 2B Jeff McNeil 3B Ezequiel Duran C Keibert Ruiz OF Wyatt Langford OF Tyler O'Neill OF Jonah Cox P Chris Sale P Yoshinobu Yamamoto SS Corey Seager,,Randy Arozarena,OF,2.70%,12
