Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
39,5221934679,rookieandthevet,0,168.75,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Drake Baldwin OF Pete Crow-Armstrong OF Michael Harris II OF Randal Grichuk P Michael Wacha P Walker Buehler SS Jared Triolo,,Teoscar Hernandez,OF,7.96%,0
40,5221473134,Magic02506,0,167.85,1B Jac Caglianone 2B Michael Massey 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Eli White OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Mike Yastrzemski,OF,7.52%,2
40,5221820754,kochy1,0,167.85,1B Vinnie Pasquantino 2B Michael Massey 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Randal Grichuk,OF,7.29%,18
42,5221755124,pepsiluver13,0,167.5,1B Freddie Freeman 2B Jeff McNeil 3B Max Muncy C Henry Davis OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Blake Snell P Alec Gamboa SS Mookie Betts,,Maikel Garcia,3B,7.23%,10
43,5221862608,kaeshoscudder,0,167.4,1B Josh Bell 2B Nick Gonzales 3B Max Muncy C Henry Davis OF Shohei Ohtani OF Andy Pages OF Alan Roden P Blake Snell P Shota Imanaga SS Jared Triolo,,Luis Castillo,P,7.12%,1.1
44,5221809259,jeffs3454,0,167.25,1B Willson Contreras 2B Nick Sogard 3B Maikel Garcia C Salvador Perez OF Wilyer Abreu OF Ceddanne Rafaela OF Isaac Collins P Shota Imanaga P Framber Valdez SS Bobby Witt Jr.,,Nick Sogard,2B,7.12%,14
45,5221760126,maxxbob,0,167,1B Nick Sogard 2B Nick Gonzales 3B Kevin McGonigle C Rafael Flores Jr. OF Shohei Ohtani OF Pete Crow-Armstrong OF Mauricio Dubon P Nolan McLean P Walker Buehler SS Jared Triolo,,Corbin Carroll,OF,7.07%,2
46,5221054454,patmicmac,0,166.4,1B Nick Yorke 2B Jeff McNeil 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Tommy Edman OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,Pete Crow-Armstrong,OF,6.95%,45
46,5221652061,Hoily,0,166.4,1B Willson Contreras 2B Jeff McNeil 3B Caleb Durbin C Adley Rutschman OF Andy Pages OF Ceddanne Rafaela OF Lawrence Butler P Blake Snell P Shota Imanaga SS Andruw Monasterio,,Willson Contreras,1B,6.79%,23
48,5221660765,Link2121,0,166.25,1B Nick Sogard 2B Nick Gonzales 3B Caleb Durbin C Mickey Gasper OF Pete Crow-Armstrong OF Ronald Acuna Jr. OF Ceddanne Rafaela P Nolan McLean P Framber Valdez SS Andruw Monasterio,,Ozzie Albies,2B,6.73%,3
49,5221931568,Thechamp1995,0,165.85,1B Shohei Ohtani 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Andy Pages OF Kyle Tucker OF Brett Callahan P Blake Snell P Framber Valdez SS Maikel Garcia,,Chase Meidroth,2B,6.67%,0
50,5221912063,Jimbobwae42,0,165.4,1B Willson Contreras 2B Michael Massey 3B Caleb Durbin C Salvador Perez OF Ronald Acuna Jr. OF Carlos Cortes OF Kyle Isbel P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Kyle Isbel,OF,6.62%,9
51,5221770415,IsaacsBucs44,0,164.85,1B Willson Contreras 2B Jorge Polanco 3B Tommy White C Adley Rutschman OF Shohei Ohtani OF Andy Pages OF Wilyer Abreu P Blake Snell P Framber Valdez SS Jared Triolo,,Wilyer Abreu,OF,6.62%,14
52,5221925006,Zatch1123,0,164.6,1B Freddie Freeman 2B Jake Cronenworth 3B Nick Gonzales C Hunter Feduccia OF Shohei Ohtani OF Pete Crow-Armstrong OF Mauricio Dubon P Blake Snell P Walker Buehler SS Jared Triolo,,Andruw Monasterio,SS,6.56%,2
53,5221782865,dkhesmer,0,164.5,1B Freddie Freeman 2B Nick Gonzales 3B Max Muncy C Adley Rutschman OF Shohei Ohtani OF Andy Pages OF Eli White P Brayan Bello P Alec Gamboa SS Mookie Betts,,Gabriel Moreno,C,6.45%,3
54,5221738117,cptnspaulding,0,164.4,1B Nick Yorke 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Blake Snell P Shota Imanaga SS Jared Triolo,,Gleyber Torres,2B,6.39%,11
54,5221916800,cwjohnsen,0,164.4,1B Nick Yorke 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Blake Snell P Shota Imanaga SS Jared Triolo,,Mauricio Dubon,SS,6.28%,2
54,5221949830,Robtherhino1,0,164.4,1B Nick Yorke 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Blake Snell P Shota Imanaga SS Jared Triolo,,Adley Rutschman,C,6.17%,12
54,5221950666,NYGFan56,0,164.4,1B Nick Yorke 2B Nick Gonzales 3B Max Muncy C Henry Davis OF Shohei Ohtani OF Andy Pages OF Esmerlyn Valdez P Blake Snell P Shota Imanaga SS Jared Triolo,,Zach McKinstry,OF,5.83%,17
54,5221980097,SoulJack,0,164.4,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Adley Rutschman OF Wilyer Abreu OF Ceddanne Rafaela OF Brett Callahan P Blake Snell P Shota Imanaga SS Javier Baez,,Austin Riley,3B,5.78%,5
59,5221096509,kacyisbaked,0,163.85,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Mickey Gasper OF Shohei Ohtani OF Lawrence Butler OF Eli White P Framber Valdez P Brayan Bello SS Mookie Betts,,Eli White,OF,5.61%,7
60,5221554217,Zabes,0,163.75,1B Munetaka Murakami 2B Adael Amador 3B Jorge Polanco C Jake Rogers OF Shohei Ohtani OF Pete Crow-Armstrong OF Carlos Cortes P Michael Wacha P Walker Buehler SS Kevin McGonigle,,Mitch Bratt,P,5.55%,-3.45
61,5221615147,Amarengo,0,163.6,1B Willson Contreras 2B Michael Massey 3B Caleb Durbin C Salvador Perez OF Shohei Ohtani OF Esmerlyn Valdez OF Randal Grichuk P Blake Snell P Walker Buehler SS Mookie Betts,,Isaac Collins,OF,5.44%,2
62,5221846125,brownbank247,0,163.45,1B Freddie Freeman 2B Hao-Yu Lee 3B Max Muncy C Salvador Perez OF Shohei Ohtani OF Zach McKinstry OF Brett Callahan P Shota Imanaga P Mitch Bratt SS Mookie Betts,,Byron Buxton,OF,5.38%,9
63,5221588526,Chili77,0,163.4,1B Freddie Freeman 2B Nick Gonzales 3B Colt Keith C Salvador Perez OF Shohei Ohtani OF Lawrence Butler OF Zach McKinstry P Blake Snell P Shota Imanaga SS Donovan Walton,,Jeff McNeil,2B,5.22%,14
63,5221753341,AMBGMA,0,163.4,1B Willson Contreras 2B Nick Sogard 3B Max Muncy C Adley Rutschman OF Ceddanne Rafaela OF Kyle Isbel OF Eli White P Blake Snell P Shota Imanaga SS Francisco Lindor,,Luis Robert Jr.,OF,5.16%,2
65,5221290537,jbari64,0,163.15,1B Shohei Ohtani 2B Nick Sogard 3B Caleb Durbin C Henry Davis OF Pete Crow-Armstrong OF Esmerlyn Valdez OF Mike Yastrzemski P Blake Snell P Michael Wacha SS Kaelen Culpepper,,Miguel Vargas,3B,5.05%,7
66,5221583367,skers2001,0,162.85,1B Shohei Ohtani 2B Hao-Yu Lee 3B Colt Keith C Dillon Dingler OF Pete Crow-Armstrong OF Michael Conforto OF Brett Callahan P Blake Snell P Framber Valdez SS Javier Baez,,Kaelen Culpepper,SS,5.05%,3
66,5221956855,chadmn01,0,162.85,1B Jac Caglianone 2B Hao-Yu Lee 3B Miguel Vargas C Dillon Dingler OF Randal Grichuk OF Zach McKinstry OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Colt Keith,3B,4.94%,9
68,5221847579,lukenukem876,0,162.8,1B Rafael Flores Jr. 2B Adael Amador 3B Brooks Lee C Adley Rutschman OF Shohei Ohtani OF Pete Crow-Armstrong OF Brett Callahan P Nolan McLean P Shota Imanaga SS Kaelen Culpepper,,Tommy Edman,OF,4.71%,7
69,5221826691,Kopi11,0,162.6,1B Freddie Freeman 2B Adael Amador 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Blake Snell P Walker Buehler SS Jared Triolo,,Bo Bichette,3B,4.66%,5
70,5221697572,GOLFGURU03,0,162.55,1B Nick Sogard 2B Michael Massey 3B Pedro Ramirez C Rafael Flores Jr. OF Pete Crow-Armstrong OF Seiya Suzuki OF Eli White P Shota Imanaga P Martin Perez SS Bobby Witt Jr.,,A.J. Ewing,OF,4.54%,5
71,5221828903,turfgurutigers69,0,162.5,1B Matt Olson 2B Nick Sogard 3B Max Muncy C Salvador Perez OF Pete Crow-Armstrong OF Wilyer Abreu OF Ceddanne Rafaela P Blake Snell P Alec Gamboa SS Mauricio Dubon,,Jordan Beck,OF,4.49%,0
72,5221476534,Beatles333,0,162.4,1B Josh Bell 2B Jeff McNeil 3B Brooks Lee C Hunter Feduccia OF Pete Crow-Armstrong OF Seiya Suzuki OF Kyle Isbel P Blake Snell P Shota Imanaga SS Maikel Garcia,,Jorge Polanco,3B,4.49%,3
72,5221560411,totoroll33,0,162.4,1B Matt Olson 2B Jeff McNeil 3B Jared Triolo C Rafael Flores Jr. OF Shohei Ohtani OF Lawrence Butler OF Brett Callahan P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Adael Amador,2B,4.43%,11
74,5221735956,Yunghogg_Htx,0,162.15,1B Jac Caglianone 2B Michael Massey 3B Jared Triolo C Salvador Perez OF Pete Crow-Armstrong OF Luke Keaschall OF Brett Callahan P Blake Snell P Michael Wacha SS Bobby Witt Jr.,,Jake Cronenworth,2B,4.37%,8
75,5221537295,jusplay25,0,162,1B Vinnie Pasquantino 2B Hao-Yu Lee 3B Maikel Garcia C Salvador Perez OF Shohei Ohtani OF Isaac Collins OF Zach McKinstry P Michael Wacha P Framber Valdez SS Bobby Witt Jr.,,Nick Gonzales,2B,4.15%,11
76,5221434162,Gillis22,0,161.8,1B Freddie Freeman 2B Nick Sogard 3B Caleb Durbin C Hunter Feduccia OF Shohei Ohtani OF Kyle Isbel OF Brett Callahan P Nolan McLean P Shota Imanaga SS Maikel Garcia,,Vinnie Pasquantino,1B,4.04%,5
77,5221732221,CallMeGrizz,0,161.6,1B Salvador Perez 2B Jake Cronenworth 3B Austin Riley C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Mike Yastrzemski P Blake Snell P Walker Buehler SS Bobby Witt Jr.,,Geraldo Perdomo,SS,3.98%,2
77,5221917451,justw8andc,0,161.6,1B Freddie Freeman 2B Jake Cronenworth 3B Max Muncy C Jake Rogers OF Shohei Ohtani OF Andy Pages OF Brett Callahan P Blake Snell P Walker Buehler SS Jared Triolo,,Mauricio Dubon,OF,3.76%,2
79,5221846611,muttcutts,0,161.5,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Blake Snell P Alec Gamboa SS Andruw Monasterio,,Brayan Bello,P,3.76%,15.5
80,5221341448,Toomuchskin,0,161.4,1B Shohei Ohtani 2B Hao-Yu Lee 3B Max Muncy C Carter Jensen OF Kyle Tucker OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Jared Triolo,,Maikel Garcia,SS,3.48%,10
80,5221823468,cziomek,0,161.4,1B Shohei Ohtani 2B Jorge Polanco 3B Max Muncy C Salvador Perez OF Tommy Edman OF Zach McKinstry OF Brett Callahan P Blake Snell P Shota Imanaga SS Mookie Betts,,Kevin McGonigle,SS,3.48%,21
82,5221488399,jeffcliffy,0,161.25,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Gavin Sheets OF Brett Callahan P Shota Imanaga P Framber Valdez SS Maikel Garcia,,Bryan Reynolds,OF,3.42%,0
82,5221973752,leroythegr8,0,161.25,1B Freddie Freeman 2B Nick Sogard 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Gavin Sheets OF Brett Callahan P Shota Imanaga P Framber Valdez SS Maikel Garcia,,Kevin McGonigle,3B,3.31%,21
84,5221636209,ayahuasca,0,161,1B Jac Caglianone 2B Nick Gonzales 3B Jared Triolo C Carter Jensen OF Shohei Ohtani OF Michael Harris II OF Brett Callahan P Shota Imanaga P Walker Buehler SS Bobby Witt Jr.,,Josh Bell,1B,3.31%,16
85,5221622060,Zooloo,0,160.85,1B Willson Contreras 2B Nico Hoerner 3B Tommy White C Adley Rutschman OF Shohei Ohtani OF Mauricio Dubon OF Eli White P Blake Snell P Framber Valdez SS Mookie Betts,,Henry Bolte,OF,3.31%,5
85,5221939533,H_BUFF,0,160.85,1B Freddie Freeman 2B Hao-Yu Lee 3B Kevin McGonigle C Mickey Gasper OF Shohei Ohtani OF Kyle Tucker OF Brett Callahan P Blake Snell P Framber Valdez SS Kaelen Culpepper,,Jackson Merrill,OF,3.31%,3
87,5221662153,TroyGilly91,0,160.55,1B Shohei Ohtani 2B Gleyber Torres 3B Hao-Yu Lee C Drake Baldwin OF Andy Pages OF Zach McKinstry OF Brett Callahan P Michael Wacha P Shota Imanaga SS Javier Baez,,Mickey Gasper,C,3.14%,16
88,5221912905,Steelgood,0,160.4,1B Jac Caglianone 2B Michael Massey 3B Kevin McGonigle C Salvador Perez OF Luke Keaschall OF Zach McKinstry OF Brett Callahan P Nolan McLean P Blake Snell SS Bobby Witt Jr.,,Brooks Lee,3B,3.08%,2
89,5221539605,wmorris23,0,160.15,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Shohei Ohtani OF Max Clark OF Brett Callahan P Blake Snell P Michael Wacha SS Geraldo Perdomo,,Max Clark,OF,3.03%,8
90,5221464199,harrisevan114,0,159.85,1B Jac Caglianone 2B Michael Massey 3B Jared Triolo C Carter Jensen OF Shohei Ohtani OF Kyle Isbel OF Eli White P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Michael Busch,1B,3.03%,0
90,5221480279,JasonLazaros,0,159.85,1B Jac Caglianone 2B Michael Massey 3B Jared Triolo C Carter Jensen OF Shohei Ohtani OF Kyle Isbel OF Eli White P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Ian Happ,OF,2.97%,7
92,5221769709,grrrrmonsta,0,159.55,1B Freddie Freeman 2B Adael Amador 3B Max Muncy C Henry Davis OF Shohei Ohtani OF Carlos Cortes OF Brett Callahan P Shota Imanaga P Martin Perez SS Kevin McGonigle,,Henry Davis,C,2.86%,5
93,5221514760,jaydog1313,0,159.4,1B Shohei Ohtani 2B Jorge Polanco 3B Jared Triolo C Hunter Feduccia OF Pete Crow-Armstrong OF Ian Happ OF Eli White P Blake Snell P Shota Imanaga SS Mookie Betts,,Dillon Dingler,C,2.86%,5
93,5221545800,TT8607,0,159.4,1B Michael Busch 2B Nick Sogard 3B Alex Bregman C Mickey Gasper OF Pete Crow-Armstrong OF Seiya Suzuki OF Eli White P Blake Snell P Shota Imanaga SS Jared Triolo,,Seiya Suzuki,OF,2.80%,18
93,5221768148,da1uh8,0,159.4,1B Freddie Freeman 2B Donovan Walton 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Gavin Sheets OF Kyle Isbel P Blake Snell P Shota Imanaga SS Luisangel Acuna,,Alex Bregman,3B,2.58%,13
93,5221966684,gagsigsn,0,159.4,1B Jared Young 2B Nick Sogard 3B Jared Triolo C Mickey Gasper OF Shohei Ohtani OF Corbin Carroll OF Luis Robert Jr. P Blake Snell P Shota Imanaga SS Bobby Witt Jr.,,Hao-Yu Lee,2B,2.52%,19
97,5221892535,robbwarren1231,0,159.15,1B Freddie Freeman 2B Jeff McNeil 3B Caleb Durbin C Mickey Gasper OF Shohei Ohtani OF Wilyer Abreu OF Eli White P Blake Snell P Martin Perez SS Andruw Monasterio,,Jim Jarvis,SS,2.41%,0
98,5221804125,Millsy67,0,159,1B Willson Contreras 2B Nick Gonzales 3B Caleb Durbin C Adley Rutschman OF Pete Crow-Armstrong OF Ceddanne Rafaela OF Carson Benge P Framber Valdez P Martin Perez SS Francisco Lindor,,Cole Carrigg,SS,2.41%,0
99,5221741608,bengalbry,0,158.85,1B Jac Caglianone 2B Michael Massey 3B Max Muncy C Drake Baldwin OF Randal Grichuk OF Mike Yastrzemski OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Nick Gonzales,3B,2.41%,11
99,5221750564,UndisputablE,0,158.85,1B Jac Caglianone 2B Michael Massey 3B Caleb Durbin C Carter Jensen OF Ceddanne Rafaela OF Luke Keaschall OF Isaac Collins P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Zack Gelof,3B,2.36%,3
99,5221946102,chomz14,0,158.85,1B Shohei Ohtani 2B Gleyber Torres 3B Colt Keith C Hunter Feduccia OF Ian Happ OF Max Clark OF Brett Callahan P Blake Snell P Framber Valdez SS Bobby Witt Jr.,,Carlos Cortes,OF,2.30%,5
