Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
17,5203328401,Celticsnc (10/20),0,150.7,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Ronald Acuna Jr.,OF,17.21%,18
17,5203350721,incgonzalez (20/20),0,150.7,1B Luis Garcia Jr. 2B Matt McLain 3B Sal Stewart C Tyler Stephenson OF James Wood OF Jake Mangum OF Dane Myers P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Masataka Yoshida,OF,16.18%,3
17,5203458705,sirleged7777,0,150.7,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Jarren Duran,OF,15.86%,0
17,5203541404,TinyGiant99 (2/20),0,150.7,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Jake Mangum,OF,14.77%,5
21,5203484675,uvajay (9/20),0,150.5,1B Luis Garcia Jr. 2B Cole Young 3B Weston Wilson C Endy Rodriguez OF Randy Arozarena OF Jake Mangum OF Jhostynxon Garcia P Nolan McLean P Bryan Woo SS Elly De La Cruz,,James Wood,OF,13.73%,13
22,5203483773,AMayberry23 (4/20),0,149.65,1B Luis Garcia Jr. 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,CJ Abrams,SS,13.51%,0
22,5203521715,madballnj (4/20),0,149.65,1B Luis Garcia Jr. 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Eugenio Suarez,3B,13.46%,2
24,5203093602,AlDavisExperience (2/2),0,149.4,1B Luis Garcia Jr. 2B Xavier Edwards 3B Sal Stewart C Drake Baldwin OF Wilyer Abreu OF Heliot Ramos OF Daylen Lile P Robbie Ray P Rhett Lowder SS Willy Adames,,JJ Bleday,OF,12.77%,2
25,5203514350,krav4747 (18/20),0,148.85,1B Willson Contreras 2B Anthony Seigler 3B Luis Rengifo C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Heliot Ramos P Eury Perez P Sonny Gray SS Elly De La Cruz,,Bryan Reynolds,OF,12.43%,0
26,5203581873,GameOnLetsGo (1/20),0,148.7,1B Luis Garcia Jr. 2B Brandon Lowe 3B Sal Stewart C Tyler Stephenson OF Esmerlyn Valdez OF JJ Bleday OF Dane Myers P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Esmerlyn Valdez,OF,12.01%,5
27,5203326876,Terry301,0,148.4,1B Luis Garcia Jr. 2B Cole Young 3B Max Muncy C Tyler Stephenson OF Teoscar Hernandez OF Dominic Canzone OF Mike Yastrzemski P Eury Perez P Robbie Ray SS Mookie Betts,,Bryan Woo,P,11.88%,13.05
28,5203479493,silencetheg (13/20),0,147.55,1B Rafael Devers 2B Luis Arraez 3B Sal Stewart C Daniel Susac OF Wilyer Abreu OF Heliot Ramos OF Jung Hoo Lee P Sonny Gray P Roki Sasaki SS Elly De La Cruz,,Manny Machado,3B,11.17%,0
29,5203437461,xxmiddlefingerxx (3/4),0,147.2,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Endy Rodriguez OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Robbie Ray P Grant Holmes SS Elly De La Cruz,,Ozzie Albies,2B,10.50%,7
30,5203547462,Reido8 (10/20),0,146.95,1B Nathaniel Lowe 2B Brandon Lowe 3B Sal Stewart C Tyler Stephenson OF Daylen Lile OF Jake Mangum OF JJ Bleday P Nolan McLean P Eury Perez SS Elly De La Cruz,,Endy Rodriguez,C,9.52%,15
31,5203592416,Michaeldegg69 (6/20),0,146.85,1B Nathaniel Lowe 2B Brandon Lowe 3B Sal Stewart C Tyler Stephenson OF Ronald Acuna Jr. OF JJ Bleday OF Mike Yastrzemski P Eury Perez P Sonny Gray SS Elly De La Cruz,,Sal Stewart,3B,9.49%,9
32,5203412231,mrclean913 (1/20),0,146.7,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Dane Myers P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Luis Garcia Jr.,1B,9.42%,29
33,5203561411,JONESZY9 (5/20),0,146.1,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Ronald Acuna Jr. OF Carson Benge OF Luis Robert Jr. P Robbie Ray P Roki Sasaki SS Elly De La Cruz,,Fernando Tatis Jr.,OF,9.37%,3
34,5203353221,JcClark18 (15/20),0,145.95,1B Nathaniel Lowe 2B Anthony Seigler 3B Sal Stewart C Tyler Stephenson OF James Wood OF Randy Arozarena OF Ceddanne Rafaela P Nolan McLean P Rhett Lowder SS Elly De La Cruz,,Ryan O'Hearn,1B,9.34%,0
35,5203554076,arthurolague (18/20),0,145.7,1B Luis Garcia Jr. 2B Brandon Lowe 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Jake Mangum OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Connor Wong,C,9.29%,2
36,5203283581,ttillie (10/20),0,145.65,1B Ty France 2B Cole Young 3B Sal Stewart C Jonah Heim OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Cal Raleigh,C,9.27%,4
37,5203568869,cutley (6/10),0,145.35,1B Luis Garcia Jr. 2B Jeff McNeil 3B Sal Stewart C Tyler Stephenson OF James Wood OF JJ Bleday OF Dane Myers P Nolan McLean P Robbie Ray SS Elly De La Cruz,,Julio Rodriguez,OF,8.73%,0
38,5203576457,Steppoman (1/6),0,145.15,1B Rafael Devers 2B Cole Young 3B Sal Stewart C Endy Rodriguez OF James Wood OF Wilyer Abreu OF Esmerlyn Valdez P Rhett Lowder P Mason Barnett SS Elly De La Cruz,,Cole Young,2B,8.46%,13
39,5203302508,cowboys767 (18/20),0,145,1B Luis Garcia Jr. 2B Nasim Nunez 3B Caleb Durbin C Joe Mack OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Dylan Crews P Eury Perez P Rhett Lowder SS Elly De La Cruz,,Max Muncy,3B,8.31%,0
39,5203378782,KristianFTM (2/20),0,145,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Liam Hicks OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Rhett Lowder SS Elly De La Cruz,,Robbie Ray,P,8.12%,23.9
41,5203283589,ttillie (18/20),0,144.65,1B Luis Garcia Jr. 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Masataka Yoshida P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Dylan Crews,OF,8.11%,0
41,5203483948,tnasty86 (2/6),0,144.65,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Jake Mangum P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Dominic Canzone,OF,7.80%,4
43,5203316878,colonelforbin22 (2/20),0,144.4,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Jonah Heim OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Eury Perez P Robbie Ray SS Elly De La Cruz,,Francisco Lindor,SS,7.75%,7
44,5203521675,grantgoupil (15/20),0,144.3,1B Luis Garcia Jr. 2B Jose Tena 3B Eugenio Suarez C Tyler Stephenson OF James Wood OF Daylen Lile OF Dominic Canzone P Nolan McLean P JP Sears SS Elly De La Cruz,,JP Sears,P,6.85%,0.85
45,5203469020,jradesanmi (20/20),0,144.1,1B Luis Garcia Jr. 2B Brett Baty 3B Eugenio Suarez C Dalton Rushing OF Andy Pages OF Kyle Tucker OF Jarren Duran P Robbie Ray P Roki Sasaki SS Elly De La Cruz,,Randy Arozarena,OF,6.83%,17
46,5203497918,UCFChargeOn,0,143.95,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Ronald Acuna Jr. OF JJ Bleday OF Mike Yastrzemski P Nolan McLean P Eury Perez SS Elly De La Cruz,,Jacob Gonzalez,SS,6.63%,2
47,5203566488,mjscott8824 (16/20),0,143.8,1B Willson Contreras 2B Anthony Seigler 3B Luis Rengifo C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Sonny Gray SS Elly De La Cruz,,Keibert Ruiz,C,6.43%,0
48,5203442695,bobloblaw7648 (6/8),0,143.7,1B Willson Contreras 2B Matt McLain 3B Sal Stewart C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Ty France,1B,6.34%,4
48,5203525147,woodreb5 (1/10),0,143.7,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Willy Adames,SS,6.29%,10
50,5203473420,jeffmorris007 (6/20),0,143.35,1B Luis Garcia Jr. 2B Brandon Lowe 3B Christian Koss C Daniel Susac OF James Wood OF Heliot Ramos OF Grant McCray P Nolan McLean P Robbie Ray SS Willy Adames,,Daylen Lile,OF,6.21%,28
51,5203335473,jah_586 (15/20),0,142.95,1B Luis Garcia Jr. 2B Jose Tena 3B Eugenio Suarez C Tyler Stephenson OF James Wood OF Jake Mangum OF Dane Myers P Nolan McLean P Eury Perez SS Elly De La Cruz,,Jim Jarvis,SS,6.06%,2
51,5203585139,Velllo (20/20),0,142.95,1B Luis Garcia Jr. 2B Anthony Seigler 3B Caleb Durbin C Connor Wong OF James Wood OF Ceddanne Rafaela OF Daylen Lile P Nolan McLean P Eury Perez SS Andruw Monasterio,,Josh Naylor,1B,5.89%,6
53,5203161348,nicoh22 (4/20),0,142.7,1B Sal Stewart 2B Jose Tena 3B Jorbit Vivas C Jonah Heim OF James Wood OF Dylan Crews OF Daylen Lile P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Nick Gonzales,3B,5.79%,10
53,5203291142,Caryg07 (1/20),0,142.7,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Liam Hicks OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Heliot Ramos,OF,5.55%,12
55,5203559212,SmokestackLightning (13/18),0,142.65,1B Nathaniel Lowe 2B Brandon Lowe 3B Eugenio Suarez C Endy Rodriguez OF Wilyer Abreu OF Ceddanne Rafaela OF Noelvi Marte P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Rhett Lowder,P,5.42%,16.5
55,5203560052,ctrain03 (17/20),0,142.65,1B Sal Stewart 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Dane Myers P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Andy Pages,OF,5.26%,8
57,5203469002,jradesanmi (2/20),0,142.1,1B Luis Garcia Jr. 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF James Wood OF Dylan Crews OF Dane Myers P Robbie Ray P Roki Sasaki SS Elly De La Cruz,,Otto Lopez,SS,5.25%,0
58,5203210976,Tarheels3 (12/20),0,141.65,1B Luis Garcia Jr. 2B Jeff McNeil 3B Jorbit Vivas C Drake Baldwin OF James Wood OF Daylen Lile OF Lawrence Butler P Nolan McLean P Roki Sasaki SS Jacob Wilson,,Mike Yastrzemski,OF,5.13%,16
58,5203227488,JPLMessy,0,141.65,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Ronald Acuna Jr. OF Wilyer Abreu OF Masataka Yoshida P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Dane Myers,OF,5.13%,6
58,5203300431,davidwinz1960 (2/20),0,141.65,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF JJ Bleday P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Mookie Betts,SS,5.11%,12
61,5203377362,beddod (11/20),0,141.55,1B Luis Garcia Jr. 2B Nasim Nunez 3B Christian Koss C Daniel Susac OF James Wood OF Dylan Crews OF Daylen Lile P Eury Perez P Bryan Woo SS Willy Adames,,Tyler Soderstrom,OF,5.01%,0
62,5203454604,bobloblaw7648 (8/8),0,140.95,1B Willson Contreras 2B Jeff McNeil 3B Caleb Durbin C Jonah Heim OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Eury Perez SS Elly De La Cruz,,Freddie Freeman,1B,5.01%,3
62,5203515179,DJIRWIN (2/3),0,140.95,1B Matt Olson 2B Brandon Lowe 3B Sal Stewart C Daniel Susac OF Luis Rengifo OF Masataka Yoshida OF Mike Yastrzemski P Nolan McLean P Eury Perez SS Elly De La Cruz,,Luis Rengifo,3B,4.93%,10
64,5203391689,HahamHanukah (8/20),0,140.85,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF JJ Bleday P Sonny Gray P Rhett Lowder SS Elly De La Cruz,,Jacob Wilson,SS,4.91%,10
65,5203528657,bthig (17/20),0,140.8,1B Sal Stewart 2B Cole Young 3B Eugenio Suarez C Tyler Stephenson OF Ronald Acuna Jr. OF Randy Arozarena OF Dane Myers P Nolan McLean P Sonny Gray SS Elly De La Cruz,,Nick Kurtz,1B,4.89%,2
66,5203209909,AverageTuesday (15/20),0,140.7,1B Willson Contreras 2B Xavier Edwards 3B Graham Pauley C Liam Hicks OF Wilyer Abreu OF Heriberto Hernandez OF Jakob Marsee P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Jonah Heim,C,4.86%,10
66,5203483776,AMayberry23 (7/20),0,140.7,1B Willson Contreras 2B Brandon Lowe 3B Caleb Durbin C Tyler Stephenson OF Ceddanne Rafaela OF Jarren Duran OF Masataka Yoshida P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Nathaniel Lowe,1B,4.81%,9
66,5203594708,cris_248,0,140.7,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Michael Harris II OF Ceddanne Rafaela P Eury Perez P Roki Sasaki SS Elly De La Cruz,,Xander Bogaerts,SS,4.76%,5
69,5203078408,mlabcdzs (1/20),0,140.65,1B Nathaniel Lowe 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF James Wood OF Wilyer Abreu OF Ceddanne Rafaela P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Xavier Edwards,2B,4.29%,3
69,5203405370,justin23george (2/2),0,140.65,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Connor Wong OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Carlos Cortes P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Luis Arraez,2B,4.29%,2
69,5203432968,TeddyBearTerri (1/3),0,140.65,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Connor Wong OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Carlos Cortes P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Kyle Stowers,1B,4.17%,16
72,5203353210,JcClark18 (4/20),0,140.55,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Randy Arozarena OF Ceddanne Rafaela OF Masataka Yoshida P Eury Perez P Bryan Woo SS Elly De La Cruz,,Kyle Tucker,OF,4.04%,9
73,5203503011,meyers2305 (5/20),0,140.4,1B Sal Stewart 2B Ozzie Albies 3B Eugenio Suarez C Tyler Stephenson OF Ronald Acuna Jr. OF JJ Bleday OF Mike Yastrzemski P Eury Perez P Robbie Ray SS Elly De La Cruz,,Sal Stewart,1B,3.99%,9
74,5203435620,stingerz22 (7/20),0,140.35,1B Willson Contreras 2B Brandon Lowe 3B Caleb Durbin C Daniel Susac OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Robbie Ray SS Willy Adames,,Dalton Rushing,C,3.92%,18
75,5203518787,badsanta1000,0,140.25,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Dalton Rushing OF Ronald Acuna Jr. OF Wilyer Abreu OF Ceddanne Rafaela P Sonny Gray P Robbie Ray SS Andruw Monasterio,,Jose Tena,2B,3.89%,8
76,5203376963,cashmoney1977 (9/20),0,139.95,1B Luis Garcia Jr. 2B Jose Tena 3B Eugenio Suarez C Tyler Stephenson OF James Wood OF JJ Bleday OF Dane Myers P Nolan McLean P Eury Perez SS Elly De La Cruz,,Tommy White,3B,3.82%,0
76,5203457895,salatso22 (20/20),0,139.95,1B Luis Garcia Jr. 2B Jose Tena 3B Christian Koss C Daniel Susac OF James Wood OF Daylen Lile OF Masataka Yoshida P Nolan McLean P Eury Perez SS CJ Abrams,,Grant Holmes,P,3.78%,8.3
76,5203535750,Ezilodi (20/20),0,139.95,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Nolan McLean P Rhett Lowder SS Elly De La Cruz,,Tommy Edman,2B,3.77%,4
76,5203559200,SmokestackLightning (1/18),0,139.95,1B Nathaniel Lowe 2B Brandon Lowe 3B Eugenio Suarez C Endy Rodriguez OF Ceddanne Rafaela OF Heliot Ramos OF Noelvi Marte P Nolan McLean P Eury Perez SS Elly De La Cruz,,Luis Rengifo,OF,3.73%,10
76,5203566194,mikefhb1,0,139.95,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Eury Perez SS Elly De La Cruz,,Luis Campusano,C,3.72%,5
76,5203586001,levelspiritdom (1/12),0,139.95,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Eury Perez SS Elly De La Cruz,,Liam Hicks,C,3.68%,8
76,5203591035,mamiller109 (3/3),0,139.95,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Eury Perez SS Elly De La Cruz,,Jorbit Vivas,3B,3.48%,0
83,5203099200,matthewwalsh (10/20),0,139.85,1B Willson Contreras 2B Anthony Seigler 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF JJ Bleday P Eury Perez P Sonny Gray SS Elly De La Cruz,,Weston Wilson,3B,3.36%,5
83,5203251668,tonytohka (5/9),0,139.85,1B Luis Garcia Jr. 2B Jorbit Vivas 3B Sal Stewart C Tyler Stephenson OF Ronald Acuna Jr. OF Wilyer Abreu OF Ceddanne Rafaela P Eury Perez P Sonny Gray SS Andruw Monasterio,,Matt McLain,2B,3.30%,5
85,5203211711,JamoDab2232 (5/20),0,139.8,1B Willson Contreras 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Masataka Yoshida P Nolan McLean P Sonny Gray SS Elly De La Cruz,,Jackson Merrill,OF,3.15%,3
86,5203178327,jerzeyzveryown (16/20),0,139.65,1B Nathaniel Lowe 2B Ozzie Albies 3B Sal Stewart C Tyler Stephenson OF Ronald Acuna Jr. OF Michael Harris II OF Mike Yastrzemski P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Jhostynxon Garcia,OF,3.08%,3
86,5203202481,expostulate (9/10),0,139.65,1B Luis Garcia Jr. 2B Jose Tena 3B Eugenio Suarez C Daniel Susac OF James Wood OF Daylen Lile OF Grant McCray P Nolan McLean P Roki Sasaki SS CJ Abrams,,Noelvi Marte,OF,3.06%,0
86,5203284214,sra7991 (8/20),0,139.65,1B Willson Contreras 2B Anthony Seigler 3B Christian Koss C Tyler Stephenson OF Ronald Acuna Jr. OF Wilyer Abreu OF Jarren Duran P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,A.J. Ewing,OF,3.04%,0
86,5203293417,mack69 (12/20),0,139.65,1B Sal Stewart 2B Anthony Seigler 3B Eugenio Suarez C Tyler Stephenson OF James Wood OF Daylen Lile OF JJ Bleday P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Jeff McNeil,2B,2.96%,3
86,5203444154,Necreezy (3/3),0,139.65,1B Willson Contreras 2B Anthony Seigler 3B Sal Stewart C Daniel Susac OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Heriberto Hernandez,OF,2.84%,2
86,5203541413,TinyGiant99 (11/20),0,139.65,1B Luis Garcia Jr. 2B Jorbit Vivas 3B Sal Stewart C Tyler Stephenson OF James Wood OF JJ Bleday OF Dane Myers P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Dominic Smith,OF,2.81%,5
86,5203595404,DreamchaserJC (1/20),0,139.65,1B Willson Contreras 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF JJ Bleday P Nolan McLean P Roki Sasaki SS Elly De La Cruz,,Mauricio Dubon,OF,2.71%,0
93,5203317582,moneymind6 (2/3),0,139.45,1B Rafael Devers 2B Brandon Lowe 3B Caleb Durbin C Dalton Rushing OF Andy Pages OF Daylen Lile OF Jarren Duran P Roki Sasaki P Jake Irvin SS Elly De La Cruz,,Francisco Alvarez,C,2.71%,6
94,5203460791,Dubbzz (3/20),0,139.4,1B Rafael Devers 2B Jose Tena 3B Christian Koss C Daniel Susac OF James Wood OF Ronald Acuna Jr. OF Heliot Ramos P Eury Perez P Robbie Ray SS Willy Adames,,Luke Raley,OF,2.67%,0
94,5203569685,ceebajay (10/20),0,139.4,1B Nathaniel Lowe 2B Brandon Lowe 3B Sal Stewart C Tyler Stephenson OF Wilyer Abreu OF Jake Mangum OF JJ Bleday P Eury Perez P Robbie Ray SS Elly De La Cruz,,Colt Emerson,SS,2.67%,0
96,5203498665,Gagenator51 (18/20),0,139.35,1B Willson Contreras 2B Cole Young 3B Caleb Durbin C Tyler Stephenson OF Ceddanne Rafaela OF Jarren Duran OF Masataka Yoshida P Nolan McLean P Robbie Ray SS Elly De La Cruz,,Rafael Devers,1B,2.39%,13
