Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
26,5211463561,GamBam5,0,124.85,1B Josh Naylor 2B Jake Cronenworth 3B Sung-Mun Song C Liam Hicks OF Yordan Alvarez OF Andy Pages OF Cam Smith P Drew Rasmussen P Roki Sasaki SS Jeremy Pena,,Christian Walker,1B,12.95%,11
28,5211380389,carlson2000,0,124.05,1B Tim Tawa 2B Osleivis Basabe 3B Colt Keith C Dillon Dingler OF Jung Hoo Lee OF Julio Rodriguez OF Jackson Merrill P Drew Rasmussen P Keider Montero SS Kevin McGonigle,,Jung Hoo Lee,OF,12.28%,11
28,5211527422,gsxallstar,0,124.05,1B Christian Walker 2B Jake Cronenworth 3B Kevin McGonigle C Dillon Dingler OF Shohei Ohtani OF Tim Tawa OF Cam Smith P Drew Rasmussen P Keider Montero SS Javier Baez,,Luis Campusano,C,12.03%,7
30,5211499659,BobCat2155,0,123.85,1B Christian Walker 2B Osleivis Basabe 3B Max Muncy C Dillon Dingler OF Javier Baez OF Riley Greene OF Cam Smith P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Gabriel Moreno,C,11.10%,5
30,5211526865,booboo9,0,123.85,1B Spencer Torkelson 2B Jose Altuve 3B Kevin McGonigle C Yainer Diaz OF Teoscar Hernandez OF Jung Hoo Lee OF Andy Pages P Drew Rasmussen P Roki Sasaki SS Willy Adames,,Ronel Blanco,P,11.02%,1.7
30,5211569869,Prantzer28,0,123.85,1B Shohei Ohtani 2B Jose Altuve 3B Colt Keith C Dillon Dingler OF Zach McKinstry OF Cam Smith OF Max Clark P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Yordan Alvarez,OF,10.77%,9
30,5211578132,Sportsfan4224,0,123.85,1B Christian Walker 2B Jake Cronenworth 3B Manny Machado C Yainer Diaz OF Shohei Ohtani OF Jake Meyers OF Cam Smith P Drew Rasmussen P Roki Sasaki SS Jeremy Pena,,Geraldo Perdomo,SS,10.43%,15
34,5211221000,Aoteoroa,0,123.55,1B Rafael Devers 2B Osleivis Basabe 3B Kevin McGonigle C Luis Campusano OF Teoscar Hernandez OF Jung Hoo Lee OF Max Clark P Drew Rasmussen P Logan Gilbert SS Willy Adames,,Corbin Carroll,OF,10.26%,0
35,5211278209,kgcom21,0,123.5,1B Jonathan Aranda 2B Jose Altuve 3B Nolan Arenado C Liam Hicks OF Jung Hoo Lee OF Riley Greene OF Corbin Carroll P Merrill Kelly P Drew Rasmussen SS Willy Adames,,Gleyber Torres,2B,9.50%,3
36,5211309146,riles0409,0,122.85,1B Rafael Devers 2B Jake Cronenworth 3B Nolan Arenado C Dillon Dingler OF Riley Greene OF Jackson Merrill OF Max Clark P Drew Rasmussen P Roki Sasaki SS Willy Adames,,Jeremy Pena,SS,9.34%,2
37,5211484348,timmysweepsfox,0,121.9,1B Christian Walker 2B Jose Altuve 3B Nolan Arenado C Gabriel Moreno OF Kyle Tucker OF Andy Pages OF Cam Smith P Keider Montero P Logan Gilbert SS Jeremy Pena,,Daniel Susac,C,9.00%,0
38,5211543738,winningisthename,0,121.85,1B Jonathan Aranda 2B Jose Altuve 3B Isaac Paredes C Daniel Susac OF Yordan Alvarez OF Jung Hoo Lee OF Grant McCray P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Isaac Paredes,3B,8.49%,13
38,5211562891,JordanC1023,0,121.85,1B Christian Walker 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Fernando Tatis Jr. OF Jung Hoo Lee OF Jackson Merrill P Drew Rasmussen P Roki Sasaki SS Javier Baez,,Rafael Devers,1B,8.33%,16
40,5211463547,dcexpress,0,121.7,1B Rafael Devers 2B Jake Cronenworth 3B Isaac Paredes C Luis Campusano OF Gavin Sheets OF Yordan Alvarez OF Cam Smith P Logan Gilbert P Roki Sasaki SS Jeremy Pena,,Liam Hicks,C,8.33%,5
41,5211175658,xlgtuna,0,121.5,1B Shohei Ohtani 2B Ketel Marte 3B Nolan Arenado C Hunter Feduccia OF Teoscar Hernandez OF Corbin Carroll OF Cam Smith P Merrill Kelly P Drew Rasmussen SS Geraldo Perdomo,,Jonathan Aranda,1B,8.16%,17
42,5211442842,eharig09,0,120.85,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Hunter Feduccia OF Teoscar Hernandez OF Fernando Tatis Jr. OF Andy Pages P Drew Rasmussen P Roki Sasaki SS Xander Bogaerts,,Lars Nootbaar,OF,7.82%,5
42,5211481157,Drew571,0,120.85,1B Bryce Eldridge 2B Osleivis Basabe 3B Kevin McGonigle C Gabriel Moreno OF Jung Hoo Lee OF Riley Greene OF Jackson Merrill P Drew Rasmussen P Roki Sasaki SS Geraldo Perdomo,,Xander Bogaerts,SS,7.74%,0
44,5211558729,walk-on,0,120.399994,1B Jonathan Aranda 2B Osleivis Basabe 3B Nolan Arenado C Gabriel Moreno OF Jung Hoo Lee OF Riley Greene OF Jackson Merrill P Robbie Ray P Drew Rasmussen SS Geraldo Perdomo,,Javier Baez,OF,7.40%,0
45,5210889447,Snowmanzel4,0,119.55,1B Tim Tawa 2B Jake Cronenworth 3B Nolan Arenado C Dillon Dingler OF Lars Nootbaar OF Jackson Merrill OF Ryan Waldschmidt P Drew Rasmussen P Logan Gilbert SS Xander Bogaerts,,Fernando Tatis Jr.,OF,7.32%,17
46,5211382839,andrewirish,0,119.399994,1B Jonathan Aranda 2B Jose Altuve 3B Nolan Arenado C Hunter Feduccia OF Yordan Alvarez OF Max Clark OF Ryan Waldschmidt P Robbie Ray P Drew Rasmussen SS Kevin McGonigle,,Spencer Torkelson,1B,7.06%,11
47,5211578590,belak01,0,119.049995,1B Shohei Ohtani 2B Ketel Marte 3B Nolan Arenado C Hunter Feduccia OF Lars Nootbaar OF Andy Pages OF Ryan Waldschmidt P Drew Rasmussen P Keider Montero SS Geraldo Perdomo,,Luis Rengifo,OF,6.98%,0
48,5211286520,ekkoniks,0,118.85,1B Rafael Devers 2B Osleivis Basabe 3B Isaac Paredes C Daniel Susac OF Yordan Alvarez OF Jung Hoo Lee OF Jake Meyers P Drew Rasmussen P Roki Sasaki SS Jeremy Pena,,Yainer Diaz,C,6.90%,0
48,5211380232,hulksmashing20,0,118.85,1B Christian Walker 2B Gleyber Torres 3B Nolan Arenado C Gabriel Moreno OF Fernando Tatis Jr. OF Max Clark OF Ryan Waldschmidt P Drew Rasmussen P Roki Sasaki SS Xander Bogaerts,,Manny Machado,3B,6.81%,9
50,5211334380,CROM1000,0,118.55,1B Tim Tawa 2B Osleivis Basabe 3B Isaac Paredes C Hunter Feduccia OF Gavin Sheets OF Yordan Alvarez OF Ryan Waldschmidt P Drew Rasmussen P Logan Gilbert SS Jeremy Pena,,Bryce Eldridge,1B,6.64%,2
51,5211252496,mattintexas,0,117.65,1B Spencer Torkelson 2B Gleyber Torres 3B Kevin McGonigle C Liam Hicks OF Yordan Alvarez OF Jackson Merrill OF Cam Smith P Merrill Kelly P Roki Sasaki SS Xander Bogaerts,,Tommy Edman,2B,6.56%,8
52,5211471143,tramjo,0,116.85,1B Shohei Ohtani 2B Jose Altuve 3B Max Muncy C Hunter Feduccia OF Teoscar Hernandez OF Cam Smith OF Max Clark P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Gavin Sheets,OF,6.31%,2
52,5211513822,Phil8650,0,116.85,1B Jonathan Aranda 2B Jose Altuve 3B Max Muncy C Dillon Dingler OF Julio Rodriguez OF Tim Tawa OF Max Clark P Drew Rasmussen P Roki Sasaki SS Javier Baez,,Nolan Arenado,3B,6.22%,14
54,5211559120,dlandau,0,116.7,1B Shohei Ohtani 2B Jose Altuve 3B Isaac Paredes C Hunter Feduccia OF Daulton Varsho OF Andy Pages OF Cam Smith P Logan Gilbert P Roki Sasaki SS Jeremy Pena,,Randy Arozarena,OF,6.14%,0
55,5211518429,metzet,0,116.55,1B Christian Walker 2B Jose Altuve 3B Nolan Arenado C Luis Campusano OF Kyle Tucker OF Lars Nootbaar OF Dominic Canzone P Drew Rasmussen P Logan Gilbert SS Willy Adames,,Willy Adames,SS,6.06%,14
56,5211513911,HammerMaguire,0,116.5,1B Jonathan Aranda 2B Osleivis Basabe 3B Isaac Paredes C Cal Raleigh OF Shohei Ohtani OF Andy Pages OF Max Clark P Merrill Kelly P Drew Rasmussen SS Mookie Betts,,Grant McCray,OF,6.06%,0
57,5211200283,jalworde,0,116.049995,1B Jonathan Aranda 2B Jake Cronenworth 3B Kevin McGonigle C Luis Campusano OF Teoscar Hernandez OF Fernando Tatis Jr. OF Jackson Merrill P Drew Rasmussen P Keider Montero SS Sung-Mun Song,,Cal Raleigh,C,5.97%,2
58,5211557908,BuckeyeCity,0,115.7,1B Shohei Ohtani 2B Jose Altuve 3B Isaac Paredes C Hunter Feduccia OF Kyle Tucker OF Jake Meyers OF Cam Smith P Logan Gilbert P Roki Sasaki SS Jeremy Pena,,Chandler Simpson,OF,5.89%,0
59,5211490772,llsplan,0,115.399994,1B Jonathan Aranda 2B Osleivis Basabe 3B Kevin McGonigle C Luis Campusano OF Luis Rengifo OF Jung Hoo Lee OF Jackson Merrill P Robbie Ray P Drew Rasmussen SS Willy Adames,,Cole Young,2B,5.63%,3
60,5211356747,cmiller0624,0,114.85,1B Christian Walker 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Luis Rengifo OF Andy Pages OF Jackson Merrill P Drew Rasmussen P Roki Sasaki SS Mookie Betts,,Junior Caminero,3B,5.47%,4
60,5211510976,rebs1718,0,114.85,1B Liam Hicks 2B Jake Cronenworth 3B Manny Machado C Gabriel Moreno OF Randy Arozarena OF Tim Tawa OF Ryan Waldschmidt P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Cam Smith,OF,5.47%,33
60,5211560189,yerbey,0,114.85,1B Christian Walker 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Luis Rengifo OF Andy Pages OF Jackson Merrill P Drew Rasmussen P Roki Sasaki SS Mookie Betts,,Tim Tawa,1B,5.38%,12
63,5211097747,Midwest5,0,114.55,1B Rafael Devers 2B Osleivis Basabe 3B Colt Keith C Daniel Susac OF Andy Pages OF Riley Greene OF Max Clark P Drew Rasmussen P Logan Gilbert SS Geraldo Perdomo,,Ketel Marte,2B,5.38%,2
64,5211075256,medlen1215,0,114.05,1B Yandy Diaz 2B Jose Altuve 3B Colt Keith C Dillon Dingler OF Zach McKinstry OF Riley Greene OF Cam Smith P Drew Rasmussen P Keider Montero SS Kevin McGonigle,,Julio Rodriguez,OF,4.88%,22
64,5211478023,dano27161,0,114.05,1B Bryce Eldridge 2B Richie Palacios 3B Yandy Diaz C Dillon Dingler OF Andy Pages OF Grant McCray OF Cam Smith P Drew Rasmussen P Keider Montero SS Kevin McGonigle,,Dominic Canzone,OF,4.63%,0
66,5210938700,Hoily,0,113.85,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Hunter Feduccia OF Yordan Alvarez OF Riley Greene OF Jackson Merrill P Drew Rasmussen P Roki Sasaki SS Javier Baez,,Tim Tawa,OF,4.46%,12
66,5211008471,rsumrall,0,113.85,1B Jonathan Aranda 2B Jake Cronenworth 3B Junior Caminero C Luis Campusano OF Gavin Sheets OF Jonny DeLuca OF Jackson Merrill P Drew Rasmussen P Roki Sasaki SS Sung-Mun Song,,Josh Naylor,1B,4.46%,2
66,5211238120,bravito199,0,113.85,1B Shohei Ohtani 2B Jose Altuve 3B Max Muncy C Dillon Dingler OF Zach McKinstry OF Cam Smith OF Max Clark P Drew Rasmussen P Roki Sasaki SS Sung-Mun Song,,Taylor Walls,SS,4.21%,2
69,5211496550,Gomerism,0,113.55,1B Rafael Devers 2B Osleivis Basabe 3B Isaac Paredes C Yainer Diaz OF Yordan Alvarez OF Grant McCray OF Ryan Waldschmidt P Drew Rasmussen P Logan Gilbert SS Javier Baez,,Merrill Kelly,P,4.21%,15.15
69,5211556739,robswins1,0,113.55,1B Jonathan Aranda 2B Jose Altuve 3B Isaac Paredes C Gabriel Moreno OF Randy Arozarena OF Andy Pages OF Julio Rodriguez P Robbie Ray P Roki Sasaki SS Geraldo Perdomo,,Daulton Varsho,OF,3.95%,0
71,5211278927,jasonwithaj,0,113.350006,1B Rafael Devers 2B Jake Cronenworth 3B Manny Machado C Yainer Diaz OF Luis Rengifo OF Fernando Tatis Jr. OF Cam Smith P Merrill Kelly P Logan Gilbert SS Xander Bogaerts,,Ryan Waldschmidt,OF,3.70%,16
72,5211163391,Satch65,0,112.7,1B Christian Walker 2B Jake Cronenworth 3B Kevin McGonigle C Yainer Diaz OF Shohei Ohtani OF Jake Meyers OF Cam Smith P Logan Gilbert P Roki Sasaki SS Jeremy Pena,,Sung-Mun Song,SS,3.45%,3
73,5211535128,SadKeith,0,112.55,1B Spencer Torkelson 2B Osleivis Basabe 3B Kevin McGonigle C Dillon Dingler OF Zach McKinstry OF Jung Hoo Lee OF Max Clark P Drew Rasmussen P Logan Gilbert SS Colt Emerson,,Yandy Diaz,1B,3.36%,0
74,5211182062,Patriot721,0,112.5,1B Spencer Torkelson 2B Jose Altuve 3B Nolan Arenado C Dillon Dingler OF Lars Nootbaar OF Riley Greene OF Max Clark P Merrill Kelly P Drew Rasmussen SS Kevin McGonigle,,Christian Koss,SS,3.20%,0
75,5211462068,Alnyfl1,0,112.399994,1B Jonathan Aranda 2B Osleivis Basabe 3B Nolan Arenado C Dillon Dingler OF Jung Hoo Lee OF Tim Tawa OF Chandler Simpson P Robbie Ray P Drew Rasmussen SS Kevin McGonigle,,Colt Emerson,SS,3.11%,3
76,5211490975,Jkataliaf44,0,112.049995,1B Jonathan Aranda 2B Osleivis Basabe 3B Isaac Paredes C Gabriel Moreno OF Kyle Tucker OF Riley Greene OF Jackson Merrill P Drew Rasmussen P Keider Montero SS Mookie Betts,,Sung-Mun Song,3B,2.69%,3
76,5211546403,souge369,0,112.049995,1B Josh Naylor 2B Tommy Edman 3B Isaac Paredes C Liam Hicks OF Yordan Alvarez OF Daulton Varsho OF Cam Smith P Drew Rasmussen P Keider Montero SS Xander Bogaerts,,Brendan Donovan,3B,2.69%,2
78,5211051543,donthaveaname,0,111.85,1B Christian Walker 2B Osleivis Basabe 3B Colt Keith C Dillon Dingler OF Jung Hoo Lee OF Jackson Merrill OF Max Clark P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Taylor Ward,OF,2.69%,0
78,5211534278,dcw331,0,111.85,1B Tim Tawa 2B Osleivis Basabe 3B Kevin McGonigle C Dillon Dingler OF Shohei Ohtani OF Kyle Tucker OF Ryan Waldschmidt P Drew Rasmussen P Roki Sasaki SS Javier Baez,,Adrian Houser,P,2.35%,17.05
78,5211575532,mariatastic,0,111.85,1B Rafael Devers 2B Jake Cronenworth 3B Max Muncy C Hunter Feduccia OF Teoscar Hernandez OF Kyle Tucker OF Andy Pages P Drew Rasmussen P Roki Sasaki SS Geraldo Perdomo,,Yandy Diaz,3B,2.35%,0
81,5210987856,73pd2x,0,111.7,1B Christian Walker 2B Jake Cronenworth 3B Manny Machado C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Cam Smith P Logan Gilbert P Roki Sasaki SS Mookie Betts,,Liam Hicks,1B,2.27%,5
82,5211067413,rsimone,0,111.55,1B Rafael Devers 2B Osleivis Basabe 3B Kevin McGonigle C Daniel Susac OF Javier Baez OF Riley Greene OF Max Clark P Drew Rasmussen P Logan Gilbert SS Geraldo Perdomo,,Victor Mesa Jr.,OF,2.27%,13
82,5211510629,gordoman29,0,111.55,1B Bryce Eldridge 2B Osleivis Basabe 3B Colt Keith C Gabriel Moreno OF Jung Hoo Lee OF Andy Pages OF Max Clark P Drew Rasmussen P Logan Gilbert SS Geraldo Perdomo,,Jake Meyers,OF,2.10%,10
84,5211414838,jlauthe,0,111.399994,1B Rafael Devers 2B Gleyber Torres 3B Manny Machado C Daniel Susac OF Teoscar Hernandez OF Andy Pages OF Jackson Merrill P Adrian Houser P Drew Rasmussen SS Mookie Betts,,Drew Gilbert,OF,2.10%,4
85,5211519199,nosebreakers,0,111.2,1B Christian Walker 2B Jake Cronenworth 3B Kevin McGonigle C Dillon Dingler OF Shohei Ohtani OF Andy Pages OF Cam Smith P Keider Montero P Roki Sasaki SS Xander Bogaerts,,Max Kepler,OF,1.85%,2
86,5211508413,VampGhost,0,110.9,1B Christian Walker 2B Ketel Marte 3B Colt Keith C Gabriel Moreno OF Julio Rodriguez OF Riley Greene OF Cam Smith P Ronel Blanco P Logan Gilbert SS Kevin McGonigle,,Jonny DeLuca,OF,1.85%,14
87,5211031872,24Gray,0,110.85,1B Rafael Devers 2B Jose Altuve 3B Colt Keith C Dillon Dingler OF Kyle Tucker OF Jung Hoo Lee OF Max Clark P Drew Rasmussen P Roki Sasaki SS Kevin McGonigle,,Christian Koss,3B,1.60%,0
87,5211453511,Lscanson,0,110.85,1B Spencer Torkelson 2B Osleivis Basabe 3B Kevin McGonigle C Luis Campusano OF Riley Greene OF Jackson Merrill OF Max Clark P Drew Rasmussen P Roki Sasaki SS Jeremy Pena,,Richie Palacios,2B,1.18%,4
89,5211080453,rlltyd1,0,110.7,1B Shohei Ohtani 2B Tommy Edman 3B Sung-Mun Song C Luis Campusano OF Teoscar Hernandez OF Andy Pages OF Cam Smith P Logan Gilbert P Roki Sasaki SS Mookie Betts,,Eduardo Valencia,C,0.67%,0
89,5211483821,The-Autumn-Wind,0,110.7,1B Rafael Devers 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Gavin Sheets OF Jung Hoo Lee OF Jackson Merrill P Logan Gilbert P Roki Sasaki SS Willy Adames,,Ty France,1B,0.59%,0
91,5211550363,kcstengel,0,110.55,1B Tim Tawa 2B Osleivis Basabe 3B Brendan Donovan C Dillon Dingler OF Zach McKinstry OF Yordan Alvarez OF Ryan Waldschmidt P Drew Rasmussen P Logan Gilbert SS Javier Baez,,Ben Rortvedt,C,0.34%,0
92,5211521162,MudDogs10,0,110.05,1B Shohei Ohtani 2B Jose Altuve 3B Colt Keith C Hunter Feduccia OF Jake Meyers OF Riley Greene OF Cam Smith P Drew Rasmussen P Keider Montero SS Jeremy Pena,,JT Brubaker,P,0.25%,1.05
93,5211478710,mrfrisky50,0,109.9,1B Josh Naylor 2B Cole Young 3B Nolan Arenado C Luis Campusano OF Yordan Alvarez OF Victor Mesa Jr. OF Cam Smith P Keider Montero P Logan Gilbert SS Jeremy Pena,,LaMonte Wade Jr.,1B,0.17%,0
94,5211472102,Salvatorture24,0,109.85,1B Shohei Ohtani 2B Jake Cronenworth 3B Nolan Arenado C Luis Campusano OF Zach McKinstry OF Fernando Tatis Jr. OF Riley Greene P Drew Rasmussen P Roki Sasaki SS Javier Baez,,Cedric Mullins,OF,0.17%,0
95,5211510697,Sk0l_Nation,0,109.7,1B Jonathan Aranda 2B Jose Altuve 3B Isaac Paredes C Cal Raleigh OF Zach McKinstry OF Andy Pages OF Riley Greene P Logan Gilbert P Roki Sasaki SS Mookie Betts,,Freddy Fermin,C,0.17%,0
96,5211480689,redem7,0,109.55,1B Rafael Devers 2B Jose Altuve 3B Isaac Paredes C Daniel Susac OF Yordan Alvarez OF Jung Hoo Lee OF Grant McCray P Drew Rasmussen P Logan Gilbert SS Christian Koss,,Miguel Rojas,SS,0.17%,3
96,5211554104,Mabs9900,0,109.55,1B Rafael Devers 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Jung Hoo Lee OF Grant McCray OF Drew Gilbert P Drew Rasmussen P Logan Gilbert SS Willy Adames,,Ildemaro Vargas,2B,0.17%,2
98,5211210080,chewycub31,0,109.399994,1B Rafael Devers 2B Jake Cronenworth 3B Nolan Arenado C Gabriel Moreno OF Andy Pages OF Jackson Merrill OF Max Clark P Robbie Ray P Drew Rasmussen SS Mookie Betts,,Hao-Yu Lee,3B,0.08%,2
99,5211314714,rayray5102,0,109.049995,1B Jonathan Aranda 2B Jake Cronenworth 3B Colt Keith C Dillon Dingler OF Victor Mesa Jr. OF Jackson Merrill OF Max Clark P Drew Rasmussen P Keider Montero SS Kevin McGonigle,,Zach Dezenzo,OF,0.08%,0
100,5211010549,Schoey17,0,108.9,1B Christian Walker 2B Jake Cronenworth 3B Isaac Paredes C Luis Campusano OF Gavin Sheets OF Yordan Alvarez OF Cam Smith P Keider Montero P Logan Gilbert SS Jeremy Pena,,Ildemaro Vargas,1B,0.08%,2
