Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
20,5217733321,boltonhiller,0,73.4,1B Shohei Ohtani 2B Miguel Rojas 3B Kike Hernandez C Gary Sanchez OF Jake Bauers OF Andy Pages OF Tommy Edman P Jacob deGrom P Walbert Urena SS David Hamilton,,Freddie Freeman,1B,20.00%,4
21,5217744648,ssrh447 (1/2),0,73.2,1B Freddie Freeman 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Shohei Ohtani OF Kyle Tucker OF Wade Meckler P Walbert Urena P Roki Sasaki SS Corey Seager,,Miguel Rojas,SS,15.71%,4
22,5217583882,BeenThereDabThat1989,0,72.7,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Garrett Mitchell OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Jake Bauers,1B,15.71%,12
23,5217671910,whip99,0,70.4,1B Freddie Freeman 2B Miguel Rojas 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Andy Pages OF Garrett Mitchell P Jacob deGrom P Walbert Urena SS David Hamilton,,Kyle Tucker,OF,14.29%,0
24,5217307858,GMANINK,0,68.4,1B Shohei Ohtani 2B Miguel Rojas 3B Vaughn Grissom C Ben Rortvedt OF Jackson Chourio OF Mike Trout OF Andy Pages P Jacob deGrom P Roki Sasaki SS Joey Ortiz,,Kike Hernandez,3B,14.29%,0
25,5217593066,jarengrenell,0,67.4,1B Shohei Ohtani 2B Vaughn Grissom 3B Ezequiel Duran C Gary Sanchez OF Jake Bauers OF Kyle Tucker OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Andrew Vaughn,3B,14.29%,12
25,5217690413,nickpascar,0,67.4,1B Shohei Ohtani 2B Tommy Edman 3B Andrew Vaughn C Moises Ballesteros OF Kyle Tucker OF Garrett Mitchell OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Corey Seager,,Garrett Mitchell,OF,12.86%,5
27,5217639307,Bowl1300 (2/2),0,66.7,1B Andrew Vaughn 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Jackson Chourio OF Wyatt Langford OF Christian Yelich P Jacob deGrom P Shane Drohan SS David Hamilton,,Moises Ballesteros,C,12.86%,5
28,5217657293,bud-m,0,66.4,1B Freddie Freeman 2B Adam Frazier 3B Kike Hernandez C William Contreras OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Walbert Urena SS Joey Ortiz,,Vaughn Grissom,2B,11.43%,10
29,5217693891,FATEFELLSHORT,0,64.4,1B Shohei Ohtani 2B Miguel Rojas 3B Kike Hernandez C Gary Sanchez OF Jackson Chourio OF Garrett Mitchell OF Wade Meckler P Jacob deGrom P Walbert Urena SS Corey Seager,,Austin Wynns,C,11.43%,3
30,5217640855,mitchellmorse30 (2/2),0,57.5,1B Joc Pederson 2B Vaughn Grissom 3B Ezequiel Duran C Gary Sanchez OF Mike Trout OF Wyatt Langford OF Brandon Nimmo P Roki Sasaki P Shane Drohan SS Corey Seager,,Jake Bauers,OF,11.43%,12
31,5217759817,BigMacAttack6,0,57.4,1B Shohei Ohtani 2B Miguel Rojas 3B Kike Hernandez C Moises Ballesteros OF Jake Bauers OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Corey Seager,,Joey Ortiz,3B,11.43%,12
32,5217750717,snowsnlabs,0,55.7,1B Joc Pederson 2B Nicky Lopez 3B Ezequiel Duran C Gary Sanchez OF Jackson Chourio OF Jake Bauers OF Wyatt Langford P Jacob deGrom P Shane Drohan SS Corey Seager,,Vaughn Grissom,3B,10.00%,10
33,5217510963,rcgas,0,55.5,1B Shohei Ohtani 2B Vaughn Grissom 3B Ezequiel Duran C William Contreras OF Mike Trout OF Wyatt Langford OF Brandon Nimmo P Roki Sasaki P Shane Drohan SS Corey Seager,,Ben Rortvedt,C,10.00%,5
34,5217720217,bfeinber42,0,55.4,1B Shohei Ohtani 2B Miguel Rojas 3B Joey Ortiz C Gary Sanchez OF Mike Trout OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,David Hamilton,SS,10.00%,9
35,5217727512,eharig09,0,53.7,1B Joc Pederson 2B Miguel Rojas 3B Andrew Vaughn C Ben Rortvedt OF Shohei Ohtani OF Jackson Chourio OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Christian Yelich,OF,8.57%,3
36,5217621327,Cnewburn4655,0,52.4,1B Joc Pederson 2B Miguel Rojas 3B Joey Ortiz C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Wyatt Langford P Jacob deGrom P Roki Sasaki SS Corey Seager,,David Hamilton,3B,8.57%,9
36,5217714123,john2376 (2/2),0,52.4,1B Shohei Ohtani 2B Miguel Rojas 3B Vaughn Grissom C Austin Wynns OF Jackson Chourio OF Andy Pages OF Tommy Edman P Jacob deGrom P Roki Sasaki SS Corey Seager,,Joey Ortiz,SS,7.14%,12
38,5217385732,kbrisacher (2/2),0,51.7,1B Joc Pederson 2B Tommy Edman 3B David Hamilton C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Jacob deGrom P Shane Drohan SS Corey Seager,,Justin Foscue,2B,7.14%,0
39,5217647877,ballsdeep41,0,48.4,1B Joc Pederson 2B Vaughn Grissom 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Jake Bauers OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Tommy Edman,OF,7.14%,9
40,5217630110,chuckface8,0,47.4,1B Freddie Freeman 2B Miguel Rojas 3B Vaughn Grissom C Austin Wynns OF Shohei Ohtani OF Andy Pages OF Tommy Edman P Jacob deGrom P Roki Sasaki SS Corey Seager,,Wade Meckler,OF,7.14%,5
40,5217686557,mrgoodseats (1/2),0,47.4,1B Joc Pederson 2B Tommy Edman 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Evan Carter,OF,5.71%,3
42,5217759821,chase.fowler (2/2),0,46.4,1B Freddie Freeman 2B Nicky Lopez 3B Ezequiel Duran C Ben Rortvedt OF Shohei Ohtani OF Wyatt Langford OF Tommy Edman P Jacob deGrom P Roki Sasaki SS Corey Seager,,Nicky Lopez,2B,4.29%,8
43,5217698247,PrabsOU (2/2),0,44.4,1B Freddie Freeman 2B Justin Foscue 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Andy Pages OF Wade Meckler P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,Jose Siri,OF,2.86%,7
44,5217650990,huckphin,0,41.7,1B Joc Pederson 2B Brice Turang 3B David Hamilton C William Contreras OF Jackson Chourio OF Garrett Mitchell OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Nolan Schanuel,1B,2.86%,9
45,5217598169,Terper8 (1/2),0,41.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Wyatt Langford OF Kyle Tucker OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,Adam Frazier,2B,2.86%,15
45,5217625332,jbishop3258,0,41.4,1B Freddie Freeman 2B Adam Frazier 3B Ezequiel Duran C Ben Rortvedt OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Jacob deGrom P Roki Sasaki SS Corey Seager,,Denzer Guzman,3B,1.43%,15
47,5217648111,grizzkhalifa901,0,40.4,1B Shohei Ohtani 2B Miguel Rojas 3B Ezequiel Duran C Gary Sanchez OF Andy Pages OF Tommy Edman OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,Kike Hernandez,OF,1.43%,0
48,5217576861,redem7 (2/2),0,39.7,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C William Contreras OF Jackson Chourio OF Jake Bauers OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Andrew Vaughn,1B,1.43%,12
49,5217686558,mrgoodseats (2/2),0,39.4,1B Shohei Ohtani 2B Miguel Rojas 3B Joey Ortiz C William Contreras OF Andy Pages OF Wyatt Langford OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,Brice Turang,2B,1.43%,0
50,5217626882,daryl174,0,38.7,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C Gary Sanchez OF Jackson Chourio OF Wyatt Langford OF Christian Yelich P Jacob deGrom P Shane Drohan SS Corey Seager,,Josh Lowe,OF,1.43%,12
51,5217676728,dictator_teddy,0,38.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Wade Meckler P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
52,5217277260,cantfademe (2/2),0,37.4,1B Freddie Freeman 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Andy Pages OF Teoscar Hernandez OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
52,5217576860,redem7 (1/2),0,37.4,1B Freddie Freeman 2B Tommy Edman 3B Ezequiel Duran C Ben Rortvedt OF Shohei Ohtani OF Brandon Nimmo OF Kike Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
52,5217728209,njddog21,0,37.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Ben Rortvedt OF Wyatt Langford OF Kyle Tucker OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
55,5217681716,totoroll33,0,36.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
56,5217406927,mnmranch2011,0,35.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
56,5217609995,patbin34,0,35.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
56,5217683049,Webedawgs,0,35.4,1B Freddie Freeman 2B Nicky Lopez 3B Ezequiel Duran C Austin Wynns OF Shohei Ohtani OF Andy Pages OF Evan Carter P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
56,5217714081,john2376 (1/2),0,35.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Andy Pages OF Wyatt Langford OF Evan Carter P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
56,5217714098,HubRats,0,35.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
61,5217277259,cantfademe (1/2),0,34.4,1B Shohei Ohtani 2B Miguel Rojas 3B Ezequiel Duran C Gary Sanchez OF Andy Pages OF Wyatt Langford OF Evan Carter P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
61,5217716163,Yukon2017,0,34.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Wyatt Langford OF Kyle Tucker OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
63,5217633316,Moosemanzata,0,32.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
64,5217472522,LeftyE33,0,31.400002,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C William Contreras OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,,
64,5217528962,habcommander,0,31.400002,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Ben Rortvedt OF Shohei Ohtani OF Andy Pages OF Kyle Tucker P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
64,5217726315,MillionDollarPoker,0,31.400002,1B Joc Pederson 2B Miguel Rojas 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
67,5217407638,JRaab,0,30.7,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C William Contreras OF Jackson Chourio OF Christian Yelich OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,,
68,5217598192,Terper8 (2/2),0,30.400002,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Wyatt Langford OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
69,5217385731,kbrisacher (1/2),0,27.400002,1B Shohei Ohtani 2B Miguel Rojas 3B Ezequiel Duran C Austin Wynns OF Andy Pages OF Wyatt Langford OF Kyle Tucker P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
70,5217109896,amishrifle028,0,0,,,,
