Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5210043136,kgcom21,0,150.3,1B Josh Bell 2B Chase Meidroth 3B Caleb Durbin C Salvador Perez OF Kody Clemens OF Wilyer Abreu OF Michael Harris II P Michael Wacha P Martin Perez SS Bobby Witt Jr.,,Ranger Suarez,P,70.64%,3.15
2,5210294865,Ravens1,0,148.3,1B Matt Olson 2B Chase Meidroth 3B Javier Sanoja C Drake Baldwin OF Wilyer Abreu OF Michael Harris II OF Jarren Duran P Michael Wacha P Martin Perez SS Otto Lopez,,Michael Wacha,P,62.13%,9.15
2,5210371217,maxk3293,0,148.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Wilyer Abreu OF Michael Harris II P Michael Wacha P Martin Perez SS Jim Jarvis,,Wilyer Abreu,OF,58.30%,11
4,5210375626,eharig09,0,145.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Jackson Merrill OF Masataka Yoshida P Ranger Suarez P Martin Perez SS Andruw Monasterio,,Caleb Durbin,3B,46.81%,19
5,5210126591,westy1322,0,144.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Wilyer Abreu OF Michael Harris II P Ranger Suarez P Martin Perez SS Tristan Gray,,Nick Sogard,2B,41.70%,9
6,5210173495,gwashko1,0,143.95,1B Jac Caglianone 2B Chase Meidroth 3B Caleb Durbin C Carter Jensen OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Michael Wacha P Walker Buehler SS Bobby Witt Jr.,,Bobby Witt Jr.,SS,40.00%,20
7,5210281981,allfantasy42,0,143.3,1B Royce Lewis 2B Chase Meidroth 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Ranger Suarez P Martin Perez SS Bobby Witt Jr.,,Matt Olson,1B,36.60%,27
7,5210321462,streaks84,0,143.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Jackson Merrill OF Michael Harris II P Ranger Suarez P Martin Perez SS Tristan Gray,,Ceddanne Rafaela,OF,34.04%,11
9,5210361654,dfs_ads,0,139.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Michael Harris II P Ranger Suarez P Martin Perez SS Andruw Monasterio,,Martin Perez,P,29.79%,12.15
10,5210269893,meatbox36,0,138.3,1B Matt Olson 2B Nick Sogard 3B Caleb Durbin C Salvador Perez OF Wilyer Abreu OF Ceddanne Rafaela OF Michael Harris II P Ranger Suarez P Michael Wacha SS Andruw Monasterio,,Drake Baldwin,C,28.51%,5
11,5210384679,jdub42289,0,137.95,1B Matt Olson 2B Jake Cronenworth 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Jackson Merrill OF Michael Harris II P Martin Perez P Walker Buehler SS Xander Bogaerts,,Jarren Duran,OF,28.09%,4
