Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
43,5215268070,marniblitz (45/107),0,144.75,1B Joc Pederson 2B Richie Palacios 3B Junior Caminero C Hunter Goodman OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Michael Wacha P Carson Whisenhunt SS Willy Adames,,Lawrence Butler,OF,8.10%,16
44,5215016173,OneDropKing (85/107),0,144.7,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Chandler Simpson P Michael Wacha P Walker Buehler SS Taylor Walls,,Mookie Betts,SS,8.07%,26
45,5215037198,Stree (22/24),0,144.6,1B Yandy Diaz 2B Ildemaro Vargas 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Tim Tawa P Blake Snell P Mitch Bratt SS Taylor Walls,,Jake Burger,1B,7.88%,0
45,5215251454,Wanna_Square_Up1567 (45/107),0,144.6,1B Joc Pederson 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Lawrence Butler OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Mitch Bratt SS Corey Seager,,Bobby Witt Jr.,SS,7.85%,10
45,5215609236,Th3_Death_Star (11/11),0,144.6,1B Yandy Diaz 2B Donovan Walton 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Andy Pages,OF,7.60%,5
48,5215413454,MillionDollarPoker (14/40),0,143.65,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Austin Wynns OF Zack Gelof OF Victor Mesa Jr. OF Wyatt Langford P Blake Snell P Cody Bradford SS Taylor Walls,,Max Muncy,3B,7.54%,10
49,5214927916,niquisition (34/88),0,143.6,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Shohei Ohtani OF Jihwan Bae OF Victor Mesa Jr. P Blake Snell P Mitch Bratt SS Taylor Walls,,Jake McCarthy,OF,7.35%,0
49,5215037194,Stree (18/24),0,143.6,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Lars Nootbaar OF Corbin Carroll OF Ryan Waldschmidt P Blake Snell P Mitch Bratt SS Taylor Walls,,Yandy Diaz,1B,7.26%,18
49,5215118706,Dominator-Seguin (50/66),0,143.6,1B Yandy Diaz 2B Vaughn Grissom 3B Junior Caminero C Liam Hicks OF Jose Siri OF Victor Mesa Jr. OF Wyatt Langford P Blake Snell P Mitch Bratt SS Taylor Walls,,Freddie Freeman,1B,6.73%,2
49,5215251442,Wanna_Square_Up1567 (33/107),0,143.6,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Lars Nootbaar OF Lawrence Butler OF Corbin Carroll P Blake Snell P Mitch Bratt SS Taylor Walls,,Oswald Peraza,2B,6.62%,0
53,5215450359,jherg (56/107),0,143.55,1B Joc Pederson 2B Richie Palacios 3B Yandy Diaz C Austin Wynns OF Brandon Nimmo OF Victor Mesa Jr. OF Wyatt Langford P Blake Snell P Hunter Brown SS Mookie Betts,,Kyle Karros,3B,6.59%,16
53,5215222217,mljoney8,0,143.54999,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C James McCann OF Lars Nootbaar OF Victor Mesa Jr. OF Tim Tawa P Blake Snell P Hunter Brown SS Taylor Walls,,Zack Gelof,3B,6.45%,5
55,5215366202,dfs_ads (84/107),0,143.4,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C James McCann OF Cedric Mullins OF Corbin Carroll OF Chandler Simpson P Walker Buehler P Mitch Bratt SS Taylor Walls,,Ezequiel Tovar,SS,6.28%,5
56,5215299958,squirrelpatroldk (40/107),0,143.2,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C William Contreras OF Lawrence Butler OF Victor Mesa Jr. OF Henry Bolte P Hunter Brown P Ryan Johnson SS Taylor Walls,,Nick Martinez,P,6.20%,23.95
57,5215137195,needlunchmoney (52/107),0,143.05,1B Shohei Ohtani 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Luis Rengifo OF Kyle Tucker OF Fernando Tatis Jr. P Cody Bradford P Mitch Bratt SS Mookie Betts,,Jordan Beck,OF,6.08%,5
57,5215585270,swint (25/25),0,143.05,1B Yandy Diaz 2B Jake Cronenworth 3B Junior Caminero C Liam Hicks OF Cedric Mullins OF Daulton Varsho OF Jihwan Bae P Blake Snell P Nick Martinez SS Taylor Walls,,Willi Castro,2B,5.66%,2
59,5215413713,UniversalFriend (2/43),0,142.54999,1B Liam Hicks 2B Jeff McNeil 3B Junior Caminero C Austin Wynns OF Lawrence Butler OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Hunter Brown SS Taylor Walls,,William Contreras,C,5.63%,2
60,5215037183,Stree (7/24),0,141.85,1B Yandy Diaz 2B Donovan Walton 3B Junior Caminero C Liam Hicks OF Shohei Ohtani OF Victor Mesa Jr. OF Victor Bericoto P Blake Snell P Ryan Johnson SS Taylor Walls,,Christian Walker,1B,5.47%,0
61,5215118694,Dominator-Seguin (38/66),0,141.6,1B Jeff McNeil 2B Ketel Marte 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Andy Pages OF Victor Mesa Jr. P Blake Snell P Mitch Bratt SS Taylor Walls,,Yainer Diaz,C,5.33%,2
62,5215106761,rsumrall (5/5),0,141.54999,1B Jeff McNeil 2B Richie Palacios 3B Yandy Diaz C James McCann OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Blake Snell P Hunter Brown SS Taylor Walls,,Cole Carrigg,OF,5.30%,13
63,5215118191,Nadroj311 (16/107),0,140.85,1B Yandy Diaz 2B Tommy Edman 3B Junior Caminero C Ben Rortvedt OF Shohei Ohtani OF Alex Call OF Victor Mesa Jr. P Blake Snell P Ryan Johnson SS Mookie Betts,,Ben Rortvedt,C,5.27%,0
64,5215262145,24kLemons (51/107),0,140.65,1B Jonathan Aranda 2B Richie Palacios 3B Yandy Diaz C Hunter Goodman OF Brandon Nimmo OF Lawrence Butler OF Chandler Simpson P Blake Snell P Cody Bradford SS Taylor Walls,,Zack Gelof,OF,5.24%,5
64,5215581684,MetalTimmay (18/20),0,140.65,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Lawrence Butler OF Victor Mesa Jr. OF Tim Tawa P Blake Snell P Cody Bradford SS Willy Adames,,Walker Buehler,P,5.16%,21.9
66,5215137167,needlunchmoney (24/107),0,140.6,1B Rafael Devers 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Fernando Tatis Jr. OF Jung Hoo Lee OF Jackson Merrill P Blake Snell P Mitch Bratt SS Willy Adames,,Salvador Perez,C,5.10%,7
66,5215137239,needlunchmoney (96/107),0,140.6,1B Bryce Eldridge 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Lawrence Butler OF Corbin Carroll P Blake Snell P Mitch Bratt SS Willy Adames,,Moises Ballesteros,C,5.02%,0
66,5215495060,AaronCosta (102/107),0,140.6,1B Yandy Diaz 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Kyle Tucker OF Lars Nootbaar OF Corbin Carroll P Blake Snell P Mitch Bratt SS Taylor Walls,,Willy Adames,SS,4.93%,13
69,5215604489,Tbg41 (1/2),0,140.45,1B Jonathan Aranda 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Corbin Carroll OF Cam Smith OF Chandler Simpson P Nick Martinez P Mitch Bratt SS Taylor Walls,,Henry Bolte,OF,4.88%,3
70,5215427328,swint (5/25),0,140.05,1B Joc Pederson 2B Richie Palacios 3B Max Muncy C Liam Hicks OF Shohei Ohtani OF Jihwan Bae OF Andy Pages P Blake Snell P Nick Martinez SS Taylor Walls,,Jacob Wilson,SS,4.82%,5
71,5215413737,UniversalFriend (26/43),0,139.65,1B Jonathan Aranda 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Andy Pages OF Victor Mesa Jr. OF Chandler Simpson P Walker Buehler P Ryan Johnson SS Mookie Betts,,Jose Siri,OF,4.63%,0
71,5215450406,jherg (103/107),0,139.65,1B Jeff McNeil 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Zack Gelof OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Cody Bradford SS Taylor Walls,,Jihwan Bae,OF,4.37%,2
71,5215579830,cameronhart23 (76/107),0,139.65,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Lawrence Butler OF Corbin Carroll OF Wyatt Langford P Blake Snell P Cody Bradford SS Mookie Betts,,Michael Wacha,P,4.21%,14.8
74,5215204144,mustafael (106/107),0,139.6,1B Shohei Ohtani 2B Richie Palacios 3B Junior Caminero C Ben Rortvedt OF Andy Pages OF Victor Mesa Jr. OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Jake Bauers,1B,4.21%,2
75,5215262144,24kLemons (50/107),0,139.2,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Moises Ballesteros OF Kyle Tucker OF Victor Mesa Jr. OF Chandler Simpson P Hunter Brown P Ryan Johnson SS Taylor Walls,,Nicky Lopez,2B,4.09%,0
75,5215613590,Makin-A-Run (2/20),0,139.2,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Lars Nootbaar OF Lawrence Butler OF Corbin Carroll P Hunter Brown P Ryan Johnson SS Taylor Walls,,Jonah Heim,C,4.01%,0
77,5215585267,swint (22/25),0,139,1B Yandy Diaz 2B Richie Palacios 3B Junior Caminero C Liam Hicks OF Shohei Ohtani OF Jung Hoo Lee OF Jihwan Bae P Blake Snell P Tomoyuki Sugano SS Taylor Walls,,Garrett Mitchell,OF,3.95%,5
78,5215218689,TroyGilly91 (5/5),0,138.65,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Jonah Heim OF Lawrence Butler OF Victor Mesa Jr. OF Corbin Carroll P Blake Snell P Cody Bradford SS Taylor Walls,,Tim Tawa,1B,3.87%,16
78,5215381316,tpolak25 (56/107),0,138.65,1B Jonathan Aranda 2B Richie Palacios 3B Yandy Diaz C Austin Wynns OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Blake Snell P Cody Bradford SS Mookie Betts,,Carlos Cortes,OF,3.87%,9
80,5214873800,ShaidyAdvice (94/107),0,138.6,1B Bryce Eldridge 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Cedric Mullins OF Victor Bericoto OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Tommy Edman,2B,3.84%,3
80,5215016181,OneDropKing (93/107),0,138.6,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C William Contreras OF Andy Pages OF Lawrence Butler OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Jeff McNeil,1B,3.70%,3
80,5215118177,Nadroj311 (2/107),0,138.6,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Austin Wynns OF Victor Mesa Jr. OF Corbin Carroll OF Chandler Simpson P Blake Snell P Mitch Bratt SS Zach Neto,,Fernando Tatis Jr.,OF,3.70%,18
80,5215118231,Nadroj311 (56/107),0,138.6,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C James McCann OF Shohei Ohtani OF Andy Pages OF Corbin Carroll P Blake Snell P Mitch Bratt SS Taylor Walls,,Ryan Waldschmidt,OF,3.56%,0
80,5215118712,Dominator-Seguin (56/66),0,138.6,1B Liam Hicks 2B Ketel Marte 3B Yandy Diaz C James McCann OF Cedric Mullins OF Andy Pages OF Victor Mesa Jr. P Blake Snell P Mitch Bratt SS Taylor Walls,,Tim Tawa,OF,3.48%,16
85,5215192597,zokin (83/107),0,138.54999,1B Joc Pederson 2B Oswald Peraza 3B Manny Machado C Moises Ballesteros OF Luis Rengifo OF Austin Hays OF Fernando Tatis Jr. P Blake Snell P Hunter Brown SS Zach Neto,,Vaughn Grissom,3B,3.45%,7
86,5215510231,antsulli,0,138.45,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF John Rave OF Victor Mesa Jr. OF Chandler Simpson P Nick Martinez P Mitch Bratt SS Tyler Tolbert,,Vaughn Grissom,2B,3.34%,7
87,5215233513,imadeit110 (5/8),0,137.95,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C James McCann OF Lars Nootbaar OF Corbin Carroll OF Tim Tawa P Hunter Brown P Mitch Bratt SS Taylor Walls,,Nick Loftin,3B,3.31%,4
87,5215379743,mnmranch2011,0,137.95,1B Joc Pederson 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Victor Mesa Jr. OF Chandler Simpson OF Wyatt Langford P Hunter Brown P Mitch Bratt SS Taylor Walls,,Victor Bericoto,OF,3.25%,0
89,5215118225,Nadroj311 (50/107),0,137.65,1B Jonathan Aranda 2B Donovan Walton 3B Junior Caminero C Liam Hicks OF Lawrence Butler OF Zack Gelof OF Victor Mesa Jr. P Blake Snell P Cody Bradford SS Taylor Walls,,Daulton Varsho,OF,3.03%,5
89,5215587360,wtfbra97 (21/60),0,137.65,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Liam Hicks OF Lawrence Butler OF Zack Gelof OF Victor Mesa Jr. P Blake Snell P Cody Bradford SS Taylor Walls,,Nolan Schanuel,1B,2.94%,7
91,5215106758,rsumrall (2/5),0,137.6,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Liam Hicks OF Jake Bauers OF Lars Nootbaar OF Victor Mesa Jr. P Blake Snell P Mitch Bratt SS Taylor Walls,,Jung Hoo Lee,OF,2.94%,0
91,5215587379,wtfbra97 (40/60),0,137.6,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Cedric Mullins OF Victor Mesa Jr. OF Cam Smith P Blake Snell P Mitch Bratt SS Taylor Walls,,Manny Machado,3B,2.92%,11
93,5215444022,cantfademe (96/107),0,137.45,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Liam Hicks OF Fernando Tatis Jr. OF Evan Carter OF Wyatt Langford P Mitch Bratt P Carson Whisenhunt SS Taylor Walls,,Mickey Moniak,OF,2.75%,2
94,5215299947,squirrelpatroldk (29/107),0,137.35,1B Joc Pederson 2B Richie Palacios 3B Yandy Diaz C Liam Hicks OF Cedric Mullins OF Lawrence Butler OF Zack Gelof P Walker Buehler P Hunter Brown SS Taylor Walls,,Jackson Merrill,OF,2.61%,12
95,5215192539,zokin (25/107),0,136.85,1B Jonathan Aranda 2B Richie Palacios 3B Junior Caminero C Hunter Goodman OF Cedric Mullins OF Corbin Carroll OF Jordan Beck P Blake Snell P Ryan Johnson SS Taylor Walls,,Jac Caglianone,OF,2.55%,17
96,5214873813,ShaidyAdvice (107/107),0,136.6,1B Freddie Freeman 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Kyle Tucker OF Corbin Carroll OF Tim Tawa P Blake Snell P Mitch Bratt SS Mookie Betts,,Rafael Devers,1B,2.55%,6
96,5215262111,24kLemons (17/107),0,136.6,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C James McCann OF Shohei Ohtani OF Lawrence Butler OF Chandler Simpson P Blake Snell P Mitch Bratt SS Taylor Walls,,Carson Whisenhunt,P,2.52%,13.95
98,5215251505,Wanna_Square_Up1567 (96/107),0,136.2,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Hunter Goodman OF Victor Mesa Jr. OF Jordan Beck OF Chandler Simpson P Hunter Brown P Ryan Johnson SS Taylor Walls,,David Hamilton,3B,2.44%,5
99,5215268095,marniblitz (70/107),0,136.05,1B Nolan Schanuel 2B Ketel Marte 3B Vaughn Grissom C Tyler Heineman OF Mike Trout OF Corbin Carroll OF Jackson Merrill P Blake Snell P Nick Martinez SS Zach Neto,,Jake Bauers,OF,2.35%,2
