Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
21,5213456514,PrimeTime39,0,138.65,1B Pete Alonso 2B Willi Castro 3B Jose Ramirez C Luke Maile OF Brandon Nimmo OF Michael Conforto OF Leody Taveras P Jacob Misiorowski P Cade Povich SS Gunnar Henderson,,Wyatt Langford,OF,14.14%,7
22,5213482596,FunkyKong (6/8),0,137.45,1B Andrew Vaughn 2B Nico Hoerner 3B Colson Montgomery C Miguel Amaya OF Tyrone Taylor OF Ian Happ OF Braden Montgomery P Matthew Boyd P Jacob Misiorowski SS Dansby Swanson,,Dansby Swanson,SS,14.14%,7
23,5213450099,ZIBANENASTY93,0,135.95,1B Pete Alonso 2B Jackson Holliday 3B Nick Loftin C Salvador Perez OF Starling Marte OF Tyler O'Neill OF Jac Caglianone P Joey Cantillo P Jacob Misiorowski SS Gunnar Henderson,,Chase DeLauter,OF,13.80%,6
24,5213418211,elshaba,0,135.85,1B Alec Burleson 2B JJ Wetherholt 3B Alex Bregman C Miguel Amaya OF Brandon Nimmo OF Michael Conforto OF Jose Fermin P Kumar Rocker P Jacob Misiorowski SS Masyn Winn,,Nick Loftin,3B,13.47%,0
25,5213490600,littlejoe_jr,0,134.95,1B Pete Alonso 2B JJ Wetherholt 3B Miguel Vargas C Carlos Narvaez OF Kyle Isbel OF Jordan Walker OF Colton Cowser P Joey Cantillo P Jacob Misiorowski SS Luisangel Acuna,,Masyn Winn,SS,13.47%,12
26,5213445790,elgumpo920,0,134.25,1B Jake Bauers 2B Brice Turang 3B Ezequiel Duran C Salvador Perez OF Starling Marte OF Tyler O'Neill OF Jackson Chourio P Jacob Misiorowski P Michael McGreevy SS Masyn Winn,,Salvador Perez,C,13.13%,5
27,5213421559,masononski,0,133.95,1B Pete Alonso 2B Jackson Holliday 3B Ezequiel Duran C Ivan Herrera OF Tyler O'Neill OF Steven Kwan OF Wyatt Langford P Davis Martin P Jacob Misiorowski SS Corey Seager,,Nico Hoerner,2B,12.79%,19
28,5213393453,Schlaurizzle (3/5),0,133.55,1B TJ Rumfield 2B Nico Hoerner 3B Alex Bregman C Brett Sullivan OF Ian Happ OF Jake McCarthy OF Cole Carrigg P Connor Prielipp P Jacob Misiorowski SS Ezequiel Tovar,,Alex Bregman,3B,12.79%,15
29,5213489607,FunkyKong (8/8),0,132.65,1B Michael Busch 2B JJ Wetherholt 3B Coby Mayo C Ivan Herrera OF Starling Marte OF Steven Kwan OF Jordan Walker P Jacob Misiorowski P Cade Povich SS Masyn Winn,,Cade Povich,P,12.46%,1.15
30,5213459903,Tf1960,0,131.7,1B Jake Bauers 2B Nico Hoerner 3B Ezequiel Duran C Ivan Herrera OF Brandon Nimmo OF Jake McCarthy OF Wyatt Langford P Matthew Boyd P Michael McGreevy SS Dansby Swanson,,Corey Seager,SS,11.78%,0
31,5213456162,kreller17 (1/5),0,131.29999,1B Michael Busch 2B Nico Hoerner 3B David Hamilton C Miguel Amaya OF Ian Happ OF Pete Crow-Armstrong OF Jackson Chourio P Matthew Boyd P Kumar Rocker SS Corey Seager,,Davis Martin,P,11.78%,0.45
32,5213485920,FantasyCrusader (6/8),0,130.25,1B Alec Burleson 2B JJ Wetherholt 3B Alex Bregman C Jimmy Crooks OF Tyrone Taylor OF Michael Conforto OF Ian Happ P Jacob Misiorowski P Michael McGreevy SS Dansby Swanson,,Jake Burger,1B,11.45%,7
33,5213485916,FantasyCrusader (2/8),0,129.65,1B Michael Busch 2B Jackson Holliday 3B Kyle Karros C Miguel Amaya OF Ian Happ OF Steven Kwan OF Pete Crow-Armstrong P Jacob Misiorowski P Cade Povich SS Dansby Swanson,,Brice Turang,2B,11.45%,7
34,5213475558,UWAlums03 (2/5),0,128.95,1B Andrew Vaughn 2B Jackson Holliday 3B Alex Bregman C Miguel Amaya OF Michael Conforto OF Pete Crow-Armstrong OF Colton Cowser P Joey Cantillo P Jacob Misiorowski SS Dansby Swanson,,Braden Montgomery,OF,11.45%,4
34,5213477938,keppermills (1/2),0,128.95,1B Pete Alonso 2B Angel Genao 3B Kyle Karros C Patrick Bailey OF Tyler O'Neill OF Pete Crow-Armstrong OF Chase DeLauter P Joey Cantillo P Jacob Misiorowski SS Jackson Holliday,,Bobby Witt Jr.,SS,10.77%,2
34,5213485761,keppermills (2/2),0,128.95,1B Pete Alonso 2B Angel Genao 3B Kyle Karros C Patrick Bailey OF Tyler O'Neill OF Pete Crow-Armstrong OF Chase DeLauter P Joey Cantillo P Jacob Misiorowski SS Jackson Holliday,,Cole Carrigg,OF,10.77%,7
37,5213486610,ppppzl,0,128.85,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Jimmy Crooks OF Brandon Nimmo OF Tyrone Taylor OF Ian Happ P Kumar Rocker P Jacob Misiorowski SS Gunnar Henderson,,Tyrone Taylor,OF,10.77%,3
38,5213483257,757teaggs,0,127.55,1B Michael Busch 2B Jackson Holliday 3B Nick Loftin C Salvador Perez OF Tyler O'Neill OF Ian Happ OF Pete Crow-Armstrong P Connor Prielipp P Jacob Misiorowski SS Tyler Tolbert,,Jimmy Crooks,C,10.77%,2
39,5213459307,Do_Figolo_Chip (1/5),0,127.25,1B Michael Busch 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Jordan Walker OF Braden Montgomery OF Dylan Beavers P Jacob Misiorowski P Michael McGreevy SS Masyn Winn,,Gunnar Henderson,SS,10.77%,11
40,5213475902,sgwump,0,126.25,1B Andrew Vaughn 2B Angel Genao 3B Ezequiel Duran C Ivan Herrera OF Ian Happ OF Jake McCarthy OF Jackson Chourio P Jacob Misiorowski P Michael McGreevy SS Jackson Holliday,,Brandon Nimmo,OF,10.77%,18
41,5213453510,calcityHvg,0,125.45,1B Andrew Vaughn 2B Nico Hoerner 3B Kyle Karros C Edgar Quero OF Jake Bauers OF Ian Happ OF Braden Montgomery P Matthew Boyd P Jacob Misiorowski SS Dansby Swanson,,Nathan Church,OF,10.10%,8
41,5213485917,FantasyCrusader (3/8),0,125.45,1B Michael Busch 2B Jackson Holliday 3B Kyle Karros C Miguel Amaya OF Tyrone Taylor OF Pete Crow-Armstrong OF Dylan Beavers P Matthew Boyd P Jacob Misiorowski SS Dansby Swanson,,William Contreras,C,10.10%,0
43,5213431919,CaptainMorgan59,0,123.65,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Jimmy Crooks OF Ian Happ OF Pete Crow-Armstrong OF Nathan Church P Michael Lorenzen P Jacob Misiorowski SS Jackson Holliday,,Michael Conforto,OF,9.76%,10
44,5213395428,LadyNoLuck,0,123.45,1B Nathaniel Lowe 2B Jackson Holliday 3B Ezequiel Duran C Ivan Herrera OF Tyler O'Neill OF Steven Kwan OF Wyatt Langford P Matthew Boyd P Jacob Misiorowski SS Masyn Winn,,Nathaniel Lowe,1B,9.76%,2
44,5213462525,IAMFARKD,0,123.45,1B Jac Caglianone 2B Brice Turang 3B Ezequiel Duran C Ivan Herrera OF Tyler O'Neill OF Leody Taveras OF Dylan Beavers P Matthew Boyd P Jacob Misiorowski SS Jackson Holliday,,Tyler O'Neill,OF,9.43%,16
46,5213448817,likenoah (1/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Jose Fermin,3B,8.75%,0
46,5213455568,likenoah (2/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Connor Prielipp,P,8.75%,15.05
46,5213455569,likenoah (3/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Jose Ramirez,3B,8.75%,15
46,5213455570,likenoah (4/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Mickey Moniak,OF,8.42%,3
46,5213455571,likenoah (5/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Willi Castro,2B,8.42%,7
46,5213455572,likenoah (6/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Jackson Holliday,SS,8.42%,17
46,5213455573,likenoah (7/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Starling Marte,OF,8.08%,16
46,5213455574,likenoah (8/8),0,123.25,1B Alec Burleson 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Tyrone Taylor OF Steven Kwan OF Braden Montgomery P Jacob Misiorowski P Michael McGreevy SS Gunnar Henderson,,Miguel Amaya,C,8.08%,21
54,5213464039,paul1647,0,122.95,1B Jake Burger 2B JJ Wetherholt 3B Coby Mayo C Jimmy Crooks OF Brandon Nimmo OF Leody Taveras OF Jackson Chourio P Davis Martin P Jacob Misiorowski SS Gunnar Henderson,,Ezequiel Duran,SS,7.74%,6
55,5213473382,jbamat,0,122.85,1B Michael Busch 2B Nico Hoerner 3B Jose Ramirez C Miguel Amaya OF Michael Conforto OF Steven Kwan OF Chase DeLauter P Kumar Rocker P Jacob Misiorowski SS Dansby Swanson,,Pete Alonso,1B,7.41%,41
56,5213489248,downhomedogg,0,122.8,1B Alec Burleson 2B JJ Wetherholt 3B Ezequiel Duran C Ivan Herrera OF Steven Kwan OF Pete Crow-Armstrong OF Jordan Walker P Connor Prielipp P Michael McGreevy SS Masyn Winn,,Luke Maile,C,7.07%,3
57,5213437579,RyderCup616 (1/2),0,120.45,1B Michael Busch 2B Royce Lewis 3B Ezequiel Duran C Gary Sanchez OF Mickey Moniak OF Colton Cowser OF Cam Cauley P Matthew Boyd P Jacob Misiorowski SS Jackson Holliday,,Miguel Vargas,3B,6.06%,11
58,5213482854,okelly36 (1/2),0,120.25,1B Michael Busch 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Starling Marte OF Ian Happ OF Pete Crow-Armstrong P Jacob Misiorowski P Michael McGreevy SS Dansby Swanson,,Hunter Goodman,C,5.72%,19
58,5213487866,Foleyface (2/2),0,120.25,1B Michael Busch 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Starling Marte OF Ian Happ OF Pete Crow-Armstrong P Jacob Misiorowski P Michael McGreevy SS Dansby Swanson,,TJ Rumfield,1B,5.39%,0
60,5213402005,nathan_vanthof,0,119.5,1B Michael Busch 2B Jackson Holliday 3B Miguel Vargas C Ivan Herrera OF Ian Happ OF Steven Kwan OF Pete Crow-Armstrong P Davis Martin P Connor Prielipp SS Bobby Witt Jr.,,Colton Cowser,OF,5.39%,21
61,5213475970,mbosse1970 (1/2),0,119.45,1B Alec Burleson 2B Michael Massey 3B David Hamilton C Carlos Narvaez OF Michael Conforto OF Jordan Walker OF Braden Montgomery P Matthew Boyd P Jacob Misiorowski SS Jackson Holliday,,Jac Caglianone,1B,5.39%,3
62,5213469318,mtwurth,0,119.25,1B TJ Rumfield 2B JJ Wetherholt 3B Jose Fermin C Ivan Herrera OF Ian Happ OF Jac Caglianone OF Nathan Church P Jacob Misiorowski P Michael McGreevy SS Jackson Holliday,,Edgar Quero,C,5.05%,6
63,5213475559,UWAlums03 (3/5),0,118.85,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Miguel Amaya OF Tyrone Taylor OF Bryan Torres OF Jordan Walker P Kumar Rocker P Jacob Misiorowski SS Masyn Winn,,Travis Bazzana,2B,5.05%,2
63,5213487848,Foleyface (1/2),0,118.85,1B Salvador Perez 2B Michael Massey 3B Alex Bregman C Miguel Amaya OF Starling Marte OF Ian Happ OF Jac Caglianone P Kumar Rocker P Jacob Misiorowski SS Bobby Witt Jr.,,Randal Grichuk,OF,5.05%,9
65,5213400501,Raiderfanatic2195 (1/8),0,118.65,1B Pete Alonso 2B Jackson Holliday 3B Nick Loftin C Salvador Perez OF Starling Marte OF Pete Crow-Armstrong OF Jac Caglianone P Jacob Misiorowski P Cade Povich SS Tyler Tolbert,,Gary Sanchez,C,5.05%,9
66,5213435834,FoxyGrandpa252 (3/8),0,118.3,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Jimmy Crooks OF Ian Happ OF Pete Crow-Armstrong OF Nathan Church P Matthew Boyd P Kumar Rocker SS Dansby Swanson,,Jac Caglianone,OF,5.05%,3
66,5213479471,hoodfunded,0,118.299995,1B Jake Bauers 2B Royce Lewis 3B Brooks Lee C Luke Maile OF Brandon Nimmo OF Jake McCarthy OF Pete Crow-Armstrong P Matthew Boyd P Kumar Rocker SS Colson Montgomery,,Colson Montgomery,SS,5.05%,20
68,5213487466,kimberlylair (6/7),0,118.1,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Miguel Amaya OF Starling Marte OF Leody Taveras OF Kyle Isbel P Matthew Boyd P Cade Povich SS Tyler Tolbert,,Ezequiel Tovar,SS,4.71%,0
69,5213473481,bacon15,0,117.7,1B Alec Burleson 2B Jackson Holliday 3B Miguel Vargas C Jimmy Crooks OF Brenton Doyle OF Pete Crow-Armstrong OF Jackson Chourio P Matthew Boyd P Michael McGreevy SS Corey Seager,,Tyler Tolbert,SS,4.71%,2
70,5213435839,FoxyGrandpa252 (8/8),0,117.65,1B Alec Burleson 2B JJ Wetherholt 3B Kyle Karros C Ivan Herrera OF Bryan Torres OF Brenton Doyle OF Nathan Church P Jacob Misiorowski P Cade Povich SS Gunnar Henderson,,Brandon Lockridge,OF,4.71%,0
71,5213459579,Do_Figolo_Chip (3/5),0,116.95,1B Nathaniel Lowe 2B Nico Hoerner 3B Jose Fermin C Miguel Amaya OF Michael Conforto OF Pete Crow-Armstrong OF Colton Cowser P Joey Cantillo P Jacob Misiorowski SS Ezequiel Duran,,Coby Mayo,3B,4.71%,14
72,5213408276,penguin488,0,115.8,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Miguel Amaya OF Pete Crow-Armstrong OF Jordan Walker OF Alan Roden P Connor Prielipp P Michael McGreevy SS Bobby Witt Jr.,,Jake Bauers,OF,4.71%,23
73,5213463635,raiderras,0,115.65,1B Pete Alonso 2B Willi Castro 3B David Hamilton C Ivan Herrera OF Brandon Nimmo OF Jose Fermin OF Mickey Moniak P Jacob Misiorowski P Cade Povich SS Ezequiel Tovar,,Patrick Bailey,C,4.38%,4
74,5213483251,toby2977,0,115.2,1B Alec Burleson 2B Kody Clemens 3B Jose Ramirez C Salvador Perez OF Ian Happ OF Jake McCarthy OF Chase DeLauter P Joey Cantillo P Michael McGreevy SS Ezequiel Duran,,Willi Castro,3B,4.38%,7
75,5213435832,FoxyGrandpa252 (1/8),0,114.85,1B Michael Busch 2B Willi Castro 3B Kyle Karros C Miguel Amaya OF Michael Conforto OF Ian Happ OF Pete Crow-Armstrong P Kumar Rocker P Jacob Misiorowski SS Tyler Tolbert,,Munetaka Murakami,1B,4.38%,9
76,5213469182,heat00veride,0,113.9,1B Alec Burleson 2B JJ Wetherholt 3B Willi Castro C William Contreras OF Jordan Walker OF Colton Cowser OF Jackson Chourio P Davis Martin P Joey Cantillo SS Jackson Holliday,,Leody Taveras,OF,4.04%,10
77,5213466573,cokeman2014,0,113.85,1B Nathaniel Lowe 2B Michael Massey 3B Nick Loftin C Jimmy Crooks OF Jake Bauers OF Ian Happ OF Jackson Chourio P Kumar Rocker P Jacob Misiorowski SS Masyn Winn,,Jo Adell,OF,4.04%,2
78,5213477730,mzinsmaster,0,113.65,1B Pete Alonso 2B Willi Castro 3B Kyle Karros C Carlos Narvaez OF Tyler O'Neill OF Steven Kwan OF Jordan Walker P Jacob Misiorowski P Cade Povich SS Bobby Witt Jr.,,David Hamilton,3B,4.04%,7
79,5213479912,scudder25,0,113.45,1B Andrew Vaughn 2B Jackson Holliday 3B Jose Fermin C Ivan Herrera OF Bryan Torres OF Jackson Chourio OF Nathan Church P Matthew Boyd P Jacob Misiorowski SS Masyn Winn,,Luis Lara,OF,4.04%,0
80,5213424540,FunkyKong (3/8),0,112.55,1B Salvador Perez 2B Michael Massey 3B Willi Castro C Brett Sullivan OF Starling Marte OF Jake McCarthy OF Jac Caglianone P Connor Prielipp P Jacob Misiorowski SS Bobby Witt Jr.,,Brenton Doyle,OF,3.70%,15
81,5213400507,Raiderfanatic2195 (7/8),0,112.299995,1B Michael Busch 2B Justin Foscue 3B Alex Bregman C Miguel Amaya OF Ian Happ OF Pete Crow-Armstrong OF Wyatt Langford P Matthew Boyd P Kumar Rocker SS Corey Seager,,Bryan Torres,OF,3.70%,3
82,5213435836,FoxyGrandpa252 (5/8),0,112.25,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Miguel Amaya OF Michael Conforto OF Pete Crow-Armstrong OF Jac Caglianone P Jacob Misiorowski P Michael McGreevy SS Tyler Tolbert,,Luisangel Acuna,SS,3.70%,0
83,5213468462,packkiller (1/2),0,112.15,1B Jac Caglianone 2B JJ Wetherholt 3B Ezequiel Duran C Gary Sanchez OF Tyler O'Neill OF Steven Kwan OF Chase DeLauter P Randy Dobnak P Jacob Misiorowski SS Jackson Holliday,,Justin Foscue,2B,3.37%,3
84,5213477403,claytankgunner (1/8),0,111.8,1B Alec Burleson 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Jo Adell OF Nathan Church OF Wyatt Langford P Connor Prielipp P Michael McGreevy SS Bobby Witt Jr.,,Brayan Rocchio,SS,3.37%,3
85,5213435838,FoxyGrandpa252 (7/8),0,111.399994,1B Nathaniel Lowe 2B Travis Bazzana 3B Alex Bregman C Miguel Amaya OF Ian Happ OF Steven Kwan OF Pete Crow-Armstrong P Matthew Boyd P Joey Cantillo SS Dansby Swanson,,Dylan Beavers,OF,3.37%,9
86,5213463183,bleeski,0,111.1,1B Munetaka Murakami 2B Royce Lewis 3B Miguel Vargas C Edgar Quero OF Brandon Nimmo OF Pete Crow-Armstrong OF Jackson Chourio P Michael Lorenzen P Matthew Boyd SS Colson Montgomery,,Randy Dobnak,P,3.37%,4.65
87,5213480687,hbuhler (1/2),0,110.95,1B Andrew Vaughn 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Steven Kwan OF Colton Cowser OF Wyatt Langford P Joey Cantillo P Jacob Misiorowski SS Corey Seager,,Michael Massey,2B,3.37%,11
87,5213487161,Moneygenius83,0,110.95,1B Andrew Vaughn 2B Jackson Holliday 3B Alex Bregman C Ivan Herrera OF Steven Kwan OF Colton Cowser OF Wyatt Langford P Joey Cantillo P Jacob Misiorowski SS Corey Seager,,Jake Bauers,1B,3.37%,23
89,5213490547,kingthurl (1/2),0,109.8,1B Munetaka Murakami 2B Angel Genao 3B Willi Castro C Hunter Goodman OF Kody Clemens OF Pete Crow-Armstrong OF Jackson Chourio P Connor Prielipp P Michael McGreevy SS Ezequiel Tovar,,Royce Lewis,2B,3.37%,0
90,5213431332,tomasricardos (1/2),0,109.65,1B Andrew Vaughn 2B Brice Turang 3B Willi Castro C Brett Sullivan OF Tyler O'Neill OF Jake McCarthy OF Jordan Walker P Jacob Misiorowski P Cade Povich SS Jackson Holliday,,Luke Keaschall,OF,3.03%,5
90,5213431333,tomasricardos (2/2),0,109.65,1B Andrew Vaughn 2B Brice Turang 3B Willi Castro C Brett Sullivan OF Tyler O'Neill OF Jake McCarthy OF Jordan Walker P Jacob Misiorowski P Cade Povich SS Jackson Holliday,,Victor Caratini,C,3.03%,8
90,5213445441,nickster1311,0,109.65,1B Jake Bauers 2B Angel Genao 3B Ezequiel Duran C William Contreras OF Brandon Nimmo OF Brandon Lockridge OF Jackson Chourio P Jacob Misiorowski P Cade Povich SS Jackson Holliday,,Elias Diaz,C,2.69%,0
93,5213481538,BucManBucFan,0,109.45,1B Munetaka Murakami 2B Brice Turang 3B Kyle Karros C Edgar Quero OF Randal Grichuk OF Brandon Nimmo OF Brenton Doyle P Matthew Boyd P Jacob Misiorowski SS Brayan Rocchio,,Carlos Narvaez,C,2.69%,5
94,5213394970,collincaleb (1/4),0,109.15,1B Jake Burger 2B JJ Wetherholt 3B Ezequiel Duran C Gary Sanchez OF Randal Grichuk OF Colton Cowser OF Nathan Church P Randy Dobnak P Jacob Misiorowski SS Bobby Witt Jr.,,Royce Lewis,1B,2.69%,0
94,5213397523,collincaleb (2/4),0,109.15,1B Jake Burger 2B JJ Wetherholt 3B Ezequiel Duran C Gary Sanchez OF Randal Grichuk OF Colton Cowser OF Nathan Church P Randy Dobnak P Jacob Misiorowski SS Bobby Witt Jr.,,Cam Cauley,2B,2.36%,10
96,5213407435,jblanks07,0,108.95,1B Jake Bauers 2B Angel Genao 3B Jose Ramirez C Luke Maile OF Starling Marte OF Steven Kwan OF Chase DeLauter P Joey Cantillo P Jacob Misiorowski SS Dansby Swanson,,Kyle Isbel,OF,2.36%,2
97,5213480007,schromcak,0,108.45,1B Michael Busch 2B Travis Bazzana 3B Kyle Karros C Salvador Perez OF Tyler O'Neill OF Colton Cowser OF Luke Keaschall P Matthew Boyd P Jacob Misiorowski SS Bobby Witt Jr.,,Brett Sullivan,C,2.02%,21
98,5213477527,claytankgunner (4/8),0,108,1B Alec Burleson 2B JJ Wetherholt 3B Jose Fermin C Hunter Goodman OF Jake McCarthy OF Kody Clemens OF Cole Carrigg P Randy Dobnak P Kumar Rocker SS Masyn Winn,,Michael Lorenzen,P,2.02%,1.15
