Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
17,5214442837,dantheman78 (19/20),0,170,1B Josh Bell 2B Royce Lewis 3B Yandy Diaz C Ryan Jeffers OF Jonny DeLuca OF Chandler Simpson OF Austin Martin P Tarik Skubal P Noah Cameron SS Kaelen Culpepper,,Masataka Yoshida,OF,11.38%,4
18,5214371645,ceebajay (5/20),0,169.45,1B Yandy Diaz 2B Charles McAdoo 3B Junior Caminero C Nick Fortes OF Chandler Simpson OF Ryan Vilade OF Austin Martin P Tarik Skubal P MacKenzie Gore SS Andres Gimenez,,Yandy Diaz,3B,11.19%,26
19,5213738173,Keroppi613 (17/20),0,168.6,1B Yandy Diaz 2B Royce Lewis 3B Junior Caminero C Nick Fortes OF Chandler Simpson OF Luke Keaschall OF Austin Martin P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Jackson Holliday,2B,11.16%,8
20,5214429777,GameOnLetsGo (10/20),0,168.35,1B Royce Lewis 2B Jorge Polanco 3B Bo Bichette C Ryan Jeffers OF Carson Benge OF Austin Martin OF Brett Baty P Tarik Skubal P Reid Detmers SS Francisco Lindor,,Gabriel Moreno,C,11.13%,19
21,5214419020,rybutts13,0,167.6,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Tyler Soderstrom OF Lars Nootbaar OF Zack Gelof P Tarik Skubal P Dean Kremer SS Jacob Wilson,,Ivan Herrera,C,10.53%,14
21,5214486477,812LID (5/20),0,167.6,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Luke Keaschall OF Austin Martin OF Brett Bateman P Tarik Skubal P Dean Kremer SS Jeremy Pena,,Dean Kremer,P,10.47%,30.55
23,5214366083,trevor03599 (13/20),0,166.85,1B Ryan Vilade 2B Royce Lewis 3B Yandy Diaz C Ryan Jeffers OF Jonny DeLuca OF Ceddanne Rafaela OF Chandler Simpson P Reid Detmers P Dean Kremer SS Taylor Walls,,Derek Hill,OF,10.26%,2
24,5214382140,SeanGeezy (13/20),0,166.7,1B Royce Lewis 2B Tommy Edman 3B Nick Loftin C Ryan Jeffers OF Shohei Ohtani OF Luke Keaschall OF Austin Martin P Reid Detmers P MacKenzie Gore SS Ryan Kreidler,,Gunnar Henderson,SS,10.04%,4
25,5214351927,aliensexist77 (12/20),0,166.6,1B Yandy Diaz 2B Royce Lewis 3B Junior Caminero C Nick Fortes OF Chandler Simpson OF Ryan Vilade OF Austin Martin P Tarik Skubal P Dean Kremer SS Ryan Kreidler,,Nick Fortes,C,9.43%,4
25,5214424241,Pksua (2/20),0,166.6,1B Josh Bell 2B Vaughn Grissom 3B Yandy Diaz C Ryan Jeffers OF A.J. Ewing OF Nathan Lukes OF Austin Martin P Tarik Skubal P Hayden Wesneski SS Francisco Lindor,,Jarren Duran,OF,8.94%,5
27,5213814668,jrevelle3 (14/20),0,166.35,1B Josh Bell 2B Royce Lewis 3B Yandy Diaz C Ryan Jeffers OF Jonny DeLuca OF Ryan Vilade OF Austin Martin P Tarik Skubal P Freddy Peralta SS Ryan Kreidler,,Connor Wong,C,8.76%,3
28,5214296857,kreller17 (5/20),0,166.15,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Tyler Soderstrom OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Blade Tidwell SS Jacob Wilson,,Bryson Stott,3B,8.75%,8
29,5214184994,sboynton10 (19/20),0,165.35,1B Josh Bell 2B Jeff McNeil 3B Zack Gelof C Ryan Jeffers OF Lawrence Butler OF Carlos Cortes OF Austin Martin P Tarik Skubal P Reid Detmers SS Jacob Wilson,,Christian Scott,P,8.69%,7.6
30,5214382132,SeanGeezy (5/20),0,165.05,1B Jonathan Aranda 2B Royce Lewis 3B Yandy Diaz C Victor Caratini OF Jonny DeLuca OF Luke Keaschall OF Austin Martin P Logan Henderson P MacKenzie Gore SS Taylor Walls,,Garrett Stubbs,C,8.62%,4
31,5213820812,Scottyj316 (19/20),0,164.95,1B Jonathan Aranda 2B Carson Williams 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Dean Kremer SS Geraldo Perdomo,,Wyatt Langford,OF,8.49%,8
31,5214104041,monkey520 (4/10),0,164.95,1B Jonathan Aranda 2B Carson Williams 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Dean Kremer SS Geraldo Perdomo,,Nick Sogard,2B,8.33%,5
33,5214461407,cw1tt (7/20),0,164.85,1B Jonathan Aranda 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Jarren Duran OF Luke Keaschall OF Austin Martin P Reid Detmers P Dean Kremer SS Ryan Kreidler,,Francisco Lindor,SS,8.31%,26
34,5214172665,ballaholick713 (6/20),0,164.7,1B Yandy Diaz 2B Michael Massey 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Ryan Waldschmidt OF Kyle Isbel P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Trevor Rogers,P,8.26%,8.2
35,5214420489,cozman1959 (3/20),0,164.6,1B Royce Lewis 2B JJ Wetherholt 3B Yandy Diaz C Ryan Jeffers OF Tyler Soderstrom OF Luke Keaschall OF Austin Martin P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Kyle Schwarber,1B,8.14%,16
36,5214642256,jaxjags23 (3/10),0,164.45,1B Yandy Diaz 2B Jeff McNeil 3B Jorge Polanco C Ryan Jeffers OF Shohei Ohtani OF Austin Martin OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Jackson Holliday,,Carson Williams,SS,7.99%,0
37,5214473923,ryanland (18/20),0,164.05,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Ryan Vilade OF Leody Taveras OF Austin Martin P Logan Henderson P MacKenzie Gore SS Kaelen Culpepper,,Pete Alonso,1B,7.89%,5
38,5214146166,ttillie (13/20),0,163.7,1B Tim Tawa 2B Nick Sogard 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Tyler Soderstrom OF Austin Martin P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Sonny Gray,P,7.86%,12.7
39,5213750152,jballagh (5/20),0,163.6,1B Jonathan Aranda 2B Royce Lewis 3B Junior Caminero C Nick Fortes OF Jonny DeLuca OF Chandler Simpson OF Austin Martin P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Lars Nootbaar,OF,7.86%,4
40,5214258745,chrisspags (3/20),0,163.45,1B Josh Bell 2B Royce Lewis 3B Yandy Diaz C Ryan Jeffers OF Ryan Vilade OF Luke Keaschall OF Austin Martin P Tarik Skubal P MacKenzie Gore SS Carson Williams,,Ketel Marte,2B,7.68%,14
41,5214269464,cwthrow24 (16/20),0,163.35,1B Josh Bell 2B Royce Lewis 3B Yandy Diaz C Ryan Jeffers OF Luke Keaschall OF Austin Martin OF Tyler O'Neill P Tarik Skubal P Reid Detmers SS Taylor Walls,,Tyler Soderstrom,OF,7.56%,14
41,5214280074,GQ1NYC (9/20),0,163.35,1B Josh Bell 2B Jeff McNeil 3B Yandy Diaz C Ryan Jeffers OF Bryce Harper OF Luke Keaschall OF Austin Martin P Tarik Skubal P Reid Detmers SS Kaelen Culpepper,,Willson Contreras,1B,7.46%,2
43,5214186285,ac919 (4/20),0,162.85,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Drake Baldwin OF Chandler Simpson OF A.J. Ewing OF Ryan Vilade P Reid Detmers P Dean Kremer SS Francisco Lindor,,Jonathan Aranda,1B,7.29%,12
43,5214256855,ctrain03 (19/20),0,162.85,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Tyler Soderstrom OF Lawrence Butler OF Zack Gelof P Reid Detmers P Dean Kremer SS Jacob Wilson,,Taylor Walls,SS,7.28%,9
45,5214642262,jaxjags23 (9/10),0,162.7,1B Yandy Diaz 2B Jackson Holliday 3B Bo Bichette C Ivan Herrera OF Michael Harris II OF Chandler Simpson OF Masataka Yoshida P Reid Detmers P MacKenzie Gore SS Francisco Lindor,,Bryson Stott,2B,7.22%,8
46,5214113065,drunkonpappy (3/20),0,162.6,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Drake Baldwin OF Corbin Carroll OF Luke Keaschall OF Austin Martin P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Jeff McNeil,2B,7.04%,15
46,5214384802,gamegamer (20/20),0,162.6,1B Josh Bell 2B Bryson Stott 3B Junior Caminero C Ryan Jeffers OF Ronald Acuna Jr. OF Luke Keaschall OF Austin Martin P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Drake Baldwin,C,7.01%,12
48,5214396641,steve3258 (4/20),0,162.5,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Jonny DeLuca OF Chandler Simpson OF Lars Nootbaar P Noah Cameron P Dean Kremer SS Taylor Walls,,Bryce Harper,OF,6.94%,4
49,5213913058,Elwaysarmy (18/20),0,162.25,1B Josh Bell 2B Ketel Marte 3B Brooks Lee C Ryan Jeffers OF Ronald Acuna Jr. OF Corbin Carroll OF Austin Martin P Sonny Gray P Dean Kremer SS Kaelen Culpepper,,Kaelen Culpepper,SS,6.87%,2
50,5214256851,ctrain03 (15/20),0,161.95,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Ivan Herrera OF Tyler Soderstrom OF Lawrence Butler OF Carlos Cortes P MacKenzie Gore P Dean Kremer SS Jacob Wilson,,Yordan Alvarez,OF,6.29%,10
50,5214492676,Caljones757 (12/20),0,161.95,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P MacKenzie Gore P Hayden Wesneski SS Edmundo Sosa,,Corey Seager,SS,6.29%,5
52,5214126800,TY54321 (13/20),0,161.85,1B Josh Bell 2B Jose Altuve 3B Isaac Paredes C Ryan Jeffers OF Yordan Alvarez OF Taylor Trammell OF Austin Martin P Reid Detmers P Dean Kremer SS Jeremy Pena,,Brandon Nimmo,OF,6.10%,10
52,5214309726,lefty4488 (18/20),0,161.85,1B Yandy Diaz 2B Jorge Polanco 3B Junior Caminero C Francisco Alvarez OF Jonny DeLuca OF A.J. Ewing OF Carson Benge P Reid Detmers P Dean Kremer SS Francisco Lindor,,Jackson Holliday,SS,6.06%,8
52,5214506101,Dsmoothcriminal (15/20),0,161.85,1B Josh Bell 2B Royce Lewis 3B Max Muncy C Ryan Jeffers OF Shohei Ohtani OF Teoscar Hernandez OF Brett Bateman P Reid Detmers P Dean Kremer SS Francisco Lindor,,Lawrence Butler,OF,5.76%,6
55,5214425197,johnbrock636 (3/4),0,161.3,1B Alec Burleson 2B JJ Wetherholt 3B Yandy Diaz C Drake Baldwin OF Wilyer Abreu OF Jake McCarthy OF Jonny DeLuca P Dean Kremer P Blade Tidwell SS Francisco Lindor,,Brandon Marsh,OF,5.62%,9
56,5214228171,swier162 (14/20),0,161.05,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Salvador Perez OF Jonny DeLuca OF Chandler Simpson OF Austin Martin P Logan Henderson P MacKenzie Gore SS Kaelen Culpepper,,Hayden Wesneski,P,5.58%,13.55
57,5214436228,MYSTERIO10 (2/20),0,161,1B Josh Bell 2B Ketel Marte 3B Junior Caminero C Ryan Jeffers OF Corbin Carroll OF Luke Keaschall OF Austin Martin P MacKenzie Gore P Christian Scott SS Kaelen Culpepper,,Carlos Narvaez,C,5.55%,0
58,5214074257,ChokeHoldem1 (17/20),0,160.85,1B Alec Burleson 2B JJ Wetherholt 3B Yandy Diaz C Ivan Herrera OF Jonny DeLuca OF Jose Fermin OF Nathan Church P Reid Detmers P Dean Kremer SS Taylor Walls,,Alec Burleson,1B,5.44%,18
59,5214269451,cwthrow24 (3/20),0,160.6,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Colton Cowser,OF,5.42%,3
59,5214390707,cj351 (1/20),0,160.6,1B Yandy Diaz 2B Charles McAdoo 3B Junior Caminero C Travis d'Arnaud OF Jonny DeLuca OF Wyatt Langford OF Chandler Simpson P Tarik Skubal P Dean Kremer SS Taylor Walls,,JJ Wetherholt,2B,5.38%,4
61,5214413889,Navare1212 (10/19),0,160.25,1B Josh Bell 2B Royce Lewis 3B Yandy Diaz C Gabriel Moreno OF Ceddanne Rafaela OF Michael Harris II OF Jung Hoo Lee P Sonny Gray P Dean Kremer SS Geraldo Perdomo,,Michael Harris II,OF,5.23%,10
62,5214283362,lewiszach85 (9/20),0,160.2,1B Yandy Diaz 2B Miguel Rojas 3B Junior Caminero C Drake Baldwin OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P Logan Henderson P Dean Kremer SS Jim Jarvis,,Jake Burger,1B,5.21%,7
63,5214025830,AverageTuesday (5/20),0,160,1B Jared Young 2B Royce Lewis 3B Bo Bichette C Ryan Jeffers OF A.J. Ewing OF Carson Benge OF Austin Martin P MacKenzie Gore P Christian Scott SS Francisco Lindor,,Dylan Beavers,OF,5.19%,0
64,5214517444,matthewdopson (12/20),0,159.95,1B Alec Burleson 2B Royce Lewis 3B Yandy Diaz C Francisco Alvarez OF Jackson Merrill OF George Springer OF Brandon Nimmo P MacKenzie Gore P Dean Kremer SS Jeremy Pena,,Bryce Elder,P,5.13%,-2.55
65,5214256849,ctrain03 (13/20),0,159.7,1B Yandy Diaz 2B Jorge Polanco 3B Junior Caminero C Francisco Alvarez OF A.J. Ewing OF Lawrence Butler OF Brett Baty P Reid Detmers P MacKenzie Gore SS Francisco Lindor,,Ezequiel Duran,3B,5.10%,5
66,5214258699,Winbig26 (15/20),0,159.45,1B Ryan Vilade 2B Marcus Semien 3B Zack Gelof C Francisco Alvarez OF Jonny DeLuca OF Chandler Simpson OF Brett Baty P Tarik Skubal P MacKenzie Gore SS Francisco Lindor,,A.J. Ewing,OF,5.05%,7
67,5214256853,ctrain03 (17/20),0,158.7,1B Yandy Diaz 2B Jeff McNeil 3B Zack Gelof C Jonah Heim OF Tyler Soderstrom OF Lawrence Butler OF Cam Smith P Reid Detmers P MacKenzie Gore SS Jeremy Pena,,Teoscar Hernandez,OF,4.93%,0
68,5213824849,ivymoose (6/20),0,158.6,1B Josh Bell 2B Royce Lewis 3B Ezequiel Duran C Ryan Jeffers OF Wyatt Langford OF Brandon Nimmo OF Austin Martin P Tarik Skubal P Dean Kremer SS Corey Seager,,Jeremy Pena,SS,4.91%,7
68,5213853357,welchy81 (12/20),0,158.6,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Edmundo Sosa P Tarik Skubal P Dean Kremer SS Geraldo Perdomo,,Carson Benge,OF,4.89%,6
68,5214422019,RyPA24 (19/20),0,158.6,1B Yandy Diaz 2B Charles McAdoo 3B Junior Caminero C Elias Diaz OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P Tarik Skubal P Dean Kremer SS Corey Seager,,Francisco Alvarez,C,4.88%,6
71,5214296864,kreller17 (12/20),0,158.45,1B Charles McAdoo 2B Jeff McNeil 3B Zack Gelof C Gabriel Moreno OF Tyler Soderstrom OF Jake Bauers OF Brett Bateman P Tarik Skubal P MacKenzie Gore SS Francisco Lindor,,Isaac Paredes,3B,4.71%,14
72,5214258758,chrisspags (16/20),0,158.35,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Luke Keaschall OF Austin Martin OF Colton Cowser P Tarik Skubal P Reid Detmers SS Miguel Rojas,,Matt Olson,1B,4.63%,5
72,5214340890,wh0red0zer9 (12/15),0,158.35,1B Josh Bell 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Luke Keaschall OF Austin Martin OF Colton Cowser P Tarik Skubal P Reid Detmers SS Miguel Rojas,,Edmundo Sosa,SS,4.54%,16
74,5213849312,cysco43,0,157.95,1B Alec Burleson 2B Brett Baty 3B Max Muncy C Ivan Herrera OF Shohei Ohtani OF A.J. Ewing OF Brett Bateman P MacKenzie Gore P Hayden Wesneski SS Francisco Lindor,,Jonah Heim,C,4.43%,0
75,5214031763,mustafael (3/20),0,157.65,1B Josh Bell 2B Carson Williams 3B Yandy Diaz C Ryan Jeffers OF Jonny DeLuca OF Luke Keaschall OF Austin Martin P Tarik Skubal P Christian Scott SS Taylor Walls,,Leody Taveras,OF,4.35%,10
76,5214527941,mjscott8824 (16/20),0,157.15,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Jonny DeLuca OF Chandler Simpson OF Lars Nootbaar P Christian Scott P Dean Kremer SS Carson Williams,,Ryan Vilade,1B,4.32%,4
77,5214308972,jlee7337 (16/20),0,156.95,1B Yandy Diaz 2B Carson Williams 3B Nick Loftin C Drake Baldwin OF Jonny DeLuca OF Jac Caglianone OF Chandler Simpson P Logan Henderson P Freddy Peralta SS Taylor Walls,,Jimmy Crooks,C,4.26%,0
78,5213980593,TheChamp74 (6/20),0,156.85,1B Rafael Devers 2B Royce Lewis 3B Junior Caminero C Ryan Jeffers OF Yordan Alvarez OF Luke Keaschall OF Austin Martin P Reid Detmers P Dean Kremer SS Kaelen Culpepper,,Shohei Ohtani,OF,4.26%,19
78,5214314134,meyers2305 (18/20),0,156.85,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Gabriel Moreno OF Corbin Carroll OF Chandler Simpson OF Lars Nootbaar P Reid Detmers P Dean Kremer SS Taylor Walls,,Luis Arraez,2B,4.23%,0
78,5214437000,chuckiepow (15/20),0,156.85,1B Yandy Diaz 2B Jackson Holliday 3B Junior Caminero C Ivan Herrera OF Bryce Harper OF Jonny DeLuca OF Jackson Merrill P Freddy Peralta P Dean Kremer SS Taylor Walls,,Andy Pages,OF,4.23%,2
78,5214506096,Dsmoothcriminal (10/20),0,156.85,1B Jeff McNeil 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Corbin Carroll OF Andy Pages P Reid Detmers P Dean Kremer SS Geraldo Perdomo,,Jordan Walker,OF,4.21%,5
82,5214309723,lefty4488 (15/20),0,156.7,1B Jonathan Aranda 2B Jorge Polanco 3B Junior Caminero C Francisco Alvarez OF Jonny DeLuca OF Carson Benge OF Brett Baty P Reid Detmers P MacKenzie Gore SS Francisco Lindor,,Brett Bateman,OF,4.15%,3
82,5214414732,12PackAbs (20/20),0,156.7,1B Josh Bell 2B Carson Williams 3B Yandy Diaz C Nick Fortes OF Jonny DeLuca OF Chandler Simpson OF Austin Martin P Tarik Skubal P Logan Henderson SS Kaelen Culpepper,,Noah Cameron,P,3.99%,3.95
84,5213931414,Sammy.Boy (13/20),0,156.6,1B Jonathan Aranda 2B Carson Williams 3B Yandy Diaz C Connor Wong OF Jonny DeLuca OF Ceddanne Rafaela OF Chandler Simpson P Tarik Skubal P Dean Kremer SS Francisco Lindor,,Nolan Arenado,3B,3.97%,28
84,5214390719,cj351 (13/20),0,156.6,1B Jared Young 2B Brett Baty 3B Junior Caminero C Nick Fortes OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P MacKenzie Gore P Trevor Rogers SS Francisco Lindor,,Bo Bichette,3B,3.92%,11
84,5214496629,vegasvitsy (5/20),0,156.6,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Drake Baldwin OF Jonny DeLuca OF Michael Harris II OF Chandler Simpson P Tarik Skubal P Dean Kremer SS Carson Williams,,Anthony Seigler,2B,3.87%,5
87,5214258688,Winbig26 (4/20),0,156.45,1B Royce Lewis 2B Carson Williams 3B Yandy Diaz C Ryan Jeffers OF Jonny DeLuca OF Austin Martin OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Taylor Walls,,Daulton Varsho,OF,3.84%,0
88,5214025829,AverageTuesday (4/20),0,156.15,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Corbin Carroll OF Chandler Simpson OF Ryan Vilade P MacKenzie Gore P Blade Tidwell SS Carson Williams,,Freddy Peralta,P,3.83%,13.3
89,5214270994,Ezilodi (18/20),0,155.95,1B Jake Burger 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Wyatt Langford OF Brandon Nimmo P MacKenzie Gore P Dean Kremer SS Geraldo Perdomo,,Nathan Church,OF,3.77%,3
90,5214025839,AverageTuesday (14/20),0,155.85,1B Shohei Ohtani 2B Miguel Rojas 3B Yandy Diaz C Hunter Feduccia OF Andy Pages OF Jonny DeLuca OF Chandler Simpson P Reid Detmers P Dean Kremer SS Mookie Betts,,Coby Mayo,3B,3.76%,16
90,5214084955,A.Burgos930 (11/20),0,155.85,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF Chandler Simpson OF Lars Nootbaar P Reid Detmers P Dean Kremer SS Carson Williams,,Jose Altuve,2B,3.71%,2
90,5214228168,swier162 (11/20),0,155.85,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF Chandler Simpson OF Ryan Vilade P Reid Detmers P Dean Kremer SS Carson Williams,,Elias Diaz,C,3.71%,8
93,5214366076,trevor03599 (6/20),0,155.65,1B Royce Lewis 2B Carson Williams 3B Junior Caminero C Gabriel Moreno OF Jonny DeLuca OF Chandler Simpson OF Austin Martin P Tarik Skubal P Jameson Taillon SS Taylor Walls,,Mookie Betts,SS,3.60%,5
94,5214190821,73pd2x (15/20),0,155.6,1B Yandy Diaz 2B Charles McAdoo 3B Junior Caminero C Nick Fortes OF Jonny DeLuca OF Wyatt Langford OF Chandler Simpson P Tarik Skubal P Dean Kremer SS Kaelen Culpepper,,Jake McCarthy,OF,3.57%,5
95,5214501582,RyanCox421 (8/20),0,155.35,1B Jeff McNeil 2B Donovan Walton 3B Zack Gelof C Ryan Jeffers OF Tyler Soderstrom OF Luke Keaschall OF Austin Martin P Tarik Skubal P Reid Detmers SS Willy Adames,,Ronald Acuna Jr.,OF,3.53%,7
96,5214343989,thomasdy (19/20),0,155.05,1B Alec Burleson 2B Jorge Polanco 3B Bo Bichette C Ivan Herrera OF Michael Harris II OF Carson Benge OF Brett Baty P Logan Henderson P MacKenzie Gore SS Francisco Lindor,,Zach Neto,SS,3.50%,0
97,5214184904,DomingoSalvajeS (15/20),0,155,1B Yandy Diaz 2B Jorge Polanco 3B Junior Caminero C Francisco Alvarez OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P MacKenzie Gore P Christian Scott SS Francisco Lindor,,Nick Sogard,1B,3.45%,5
98,5214139208,RodNick82 (3/5),0,154.85,1B Nolan Schanuel 2B Royce Lewis 3B Brooks Lee C Ryan Jeffers OF Mike Trout OF Luke Keaschall OF Austin Martin P Reid Detmers P Dean Kremer SS Zach Neto,,Luke Keaschall,OF,3.42%,9
