Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5226070192,bjake05,0,181.5,1B Jonathan Aranda 2B Jake Cronenworth 3B Yandy Diaz C Liam Hicks OF Carson Benge OF JJ Bleday OF Trevor Larnach P Tarik Skubal P Ryan Johnson SS Willy Adames,,Tarik Skubal,P,48.60%,32.15
2,5226166704,ivymoose,0,177.7,1B Ty France 2B Jake Cronenworth 3B Bo Bichette C Drew Romo OF Jackson Merrill OF Carson Benge OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Patrick Sandoval,P,27.63%,16.55
3,5226649196,lilipower562,0,168.9,1B Bryce Eldridge 2B Marcus Semien 3B Max Muncy C Salvador Perez OF Teoscar Hernandez OF Jung Hoo Lee OF Luis Robert Jr. P Tarik Skubal P Michael Wacha SS Willy Adames,,Steven Kwan,OF,26.65%,0
4,5226848649,Joemac58,0,167.7,1B Shohei Ohtani 2B Nick Sogard 3B Eugenio Suarez C Mickey Gasper OF JJ Bleday OF Dane Myers OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Michael Soroka,P,25.46%,-4.5
5,5226534366,preeves4,0,166.65,1B Jared Young 2B Brett Baty 3B Bo Bichette C Moises Ballesteros OF Kyle Tucker OF Carson Benge OF A.J. Ewing P Tarik Skubal P Christian Scott SS Zach Neto,,Nathaniel Lowe,1B,25.25%,3
6,5227069985,ferbinator9,0,165.25,1B Joc Pederson 2B Nick Sogard 3B Nolan Arenado C Tyler Stephenson OF Wilyer Abreu OF Mickey Moniak OF Luke Keaschall P Tarik Skubal P Jacob Lopez SS Willy Adames,,Nick Sogard,2B,23.49%,14
7,5227038003,macataca,0,160.7,1B Jared Young 2B Kody Clemens 3B Brooks Lee C Francisco Alvarez OF A.J. Ewing OF Luke Keaschall OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Lars Nootbaar,OF,22.30%,10
8,5227037464,DraftKingSlayer13,0,160.25,1B Jared Young 2B Nick Sogard 3B Bo Bichette C Mickey Gasper OF Fernando Tatis Jr. OF Carson Benge OF A.J. Ewing P Tarik Skubal P Jacob Lopez SS Francisco Lindor,,Corbin Carroll,OF,21.95%,6
9,5227069219,doughboys123,0,158.9,1B Sal Stewart 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Christian Franklin P Tarik Skubal P Hunter Brown SS Willy Adames,,Geraldo Perdomo,SS,20.97%,0
10,5226312844,JoshOSU25,0,155.45,1B Rafael Devers 2B Sal Stewart 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Petey Halpin OF Lars Nootbaar P Tarik Skubal P Rhett Lowder SS Elly De La Cruz,,Gabriel Moreno,C,20.69%,5
11,5227078565,dmodlin1,0,153.4,1B Christian Walker 2B Nick Sogard 3B Max Muncy C Mickey Gasper OF Corbin Carroll OF Jarren Duran OF Hector Rodriguez P Tarik Skubal P Shane McClanahan SS Zach Neto,,Jose Ramirez,3B,18.79%,5
12,5226925141,jeffylube,0,151.7,1B Salvador Perez 2B Nick Sogard 3B Jose Ramirez C Mickey Gasper OF Jo Adell OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Angel Genao,2B,16.97%,3
