Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
28,5213311136,Bearsfan17,0,160.85,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Edgar Quero OF Pete Crow-Armstrong OF Brenton Doyle OF Ronny Simon P Jacob Misiorowski P Sean Manaea SS Jackson Holliday,,Dansby Swanson,SS,8.64%,7
29,5213231496,OVO_KIRKO,0,160.7,1B Kyle Stowers 2B Ronny Simon 3B Ezequiel Duran C Jimmy Crooks OF Jordan Walker OF Griffin Conine OF Randal Grichuk P Cam Schlittler P Jesus Luzardo SS Jackson Holliday,,Matthew Boyd,P,8.64%,16.95
30,5212998901,TopDogs106,0,160.2,1B Kyle Stowers 2B JJ Wetherholt 3B Alex Bregman C Ivan Herrera OF Heriberto Hernandez OF Griffin Conine OF Owen Caissie P Jesus Luzardo P Davis Martin SS Otto Lopez,,Steven Kwan,OF,8.64%,8
31,5213051723,Blaker283,0,159.7,1B Jared Young 2B Travis Bazzana 3B Bo Bichette C Hunter Goodman OF Mickey Moniak OF A.J. Ewing OF Luis Robert Jr. P Shane Bieber P Sean Manaea SS Francisco Lindor,,Ronny Simon,2B,8.58%,3
32,5212965120,magicpower,0,159.4,1B Alec Burleson 2B JJ Wetherholt 3B Bryson Stott C Hunter Goodman OF Tyler Soderstrom OF Jake McCarthy OF Lawrence Butler P Sean Manaea P Connor Prielipp SS Francisco Lindor,,Griffin Conine,OF,7.85%,32
33,5213011220,WilcoxFantasy,0,159.25,1B Pete Alonso 2B Jackson Holliday 3B Coby Mayo C Austin Wells OF Heliot Ramos OF Spencer Jones OF Tyler O'Neill P Jacob Misiorowski P Jesus Luzardo SS Gunnar Henderson,,Austin Wells,C,7.80%,3
34,5213093299,seabie123,0,159.1,1B Nolan Schanuel 2B Nick Sogard 3B Alex Bregman C Miguel Amaya OF Pete Crow-Armstrong OF Ian Happ OF Griffin Conine P Jacob Misiorowski P Ryan Gusto SS Otto Lopez,,Xavier Edwards,2B,7.74%,4
35,5213235038,TheDCarman,0,158.8,1B Pete Alonso 2B Nico Hoerner 3B Alex Bregman C Hunter Goodman OF Pete Crow-Armstrong OF Ian Happ OF Tyrone Taylor P Grayson Rodriguez P Ryan Gusto SS Bobby Witt Jr.,,Ezequiel Duran,3B,7.74%,6
36,5213259658,thebittercheese,0,158.5,1B Alec Burleson 2B JJ Wetherholt 3B Bryson Stott C Ivan Herrera OF Jordan Walker OF Leody Taveras OF Tyler O'Neill P Jesus Luzardo P Michael McGreevy SS Masyn Winn,,Nathan Church,OF,7.68%,8
37,5213348115,KenyanDrake,0,158.35,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Ivan Herrera OF Jordan Walker OF Ian Happ OF Michael Conforto P Jesus Luzardo P Ryan Gusto SS Dansby Swanson,,Kyle Karros,3B,7.68%,3
38,5213231707,miner2380,0,157.25,1B Munetaka Murakami 2B Jackson Holliday 3B Colson Montgomery C Edgar Quero OF Randal Grichuk OF Dylan Beavers OF Colton Cowser P Jacob Misiorowski P Jesus Luzardo SS Gunnar Henderson,,Sean Manaea,P,7.46%,37.35
38,5213243805,Alumni50,0,157.25,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Austin Wells OF Ian Happ OF Michael Conforto OF Starling Marte P Jacob Misiorowski P Jesus Luzardo SS George Lombard Jr.,,Bobby Witt Jr.,SS,7.01%,2
40,5212864568,atong126,0,156.1,1B Kyle Stowers 2B Xavier Edwards 3B Alex Bregman C Miguel Amaya OF Pete Crow-Armstrong OF Griffin Conine OF Owen Caissie P Jesus Luzardo P Kumar Rocker SS Otto Lopez,,Jake Rogers,C,6.90%,5
41,5213064397,Trojan44,0,155.4,1B Pete Alonso 2B JJ Wetherholt 3B Coby Mayo C Ivan Herrera OF Jordan Walker OF Nathan Church OF Tyler O'Neill P Matthew Boyd P Joey Cantillo SS Gunnar Henderson,,Luis Arraez,2B,6.84%,2
42,5212945836,mvp1987,0,154.7,1B Bryce Harper 2B Luis Arraez 3B Javier Sanoja C Ivan Herrera OF Griffin Conine OF Jakob Marsee OF Nathan Church P Jesus Luzardo P Matthew Boyd SS Masyn Winn,,Kyle Schwarber,OF,6.79%,43
42,5213022343,cob1979,0,154.7,1B Alec Burleson 2B JJ Wetherholt 3B Coby Mayo C Ivan Herrera OF Jordan Walker OF Dylan Beavers OF Tyler O'Neill P Jacob Misiorowski P Grayson Rodriguez SS Jackson Holliday,,Anthony Seigler,2B,6.73%,5
42,5213032711,OldEnglishChains,0,154.7,1B Willson Contreras 2B Nico Hoerner 3B Ezequiel Duran C Miguel Amaya OF Bryce Harper OF Griffin Conine OF Jakob Marsee P Jesus Luzardo P Matthew Boyd SS George Lombard Jr.,,Jackson Chourio,OF,6.56%,18
45,5213015312,jonnyboyi4,0,153.85,1B Michael Busch 2B Nick Sogard 3B Alex Bregman C Jake Rogers OF Ian Happ OF Heriberto Hernandez OF Griffin Conine P Jacob Misiorowski P Sean Manaea SS Andruw Monasterio,,Masyn Winn,SS,6.56%,12
46,5212522372,greengoon,0,153.35,1B Luis Garcia Jr. 2B Xavier Edwards 3B Bryson Stott C William Contreras OF Kyle Schwarber OF Bryce Harper OF Starling Marte P Jesus Luzardo P Ryan Gusto SS Jackson Holliday,,Spencer Jones,OF,6.56%,2
47,5213063186,zspeer131,0,152.95,1B Bryce Harper 2B Luis Arraez 3B Alec Bohm C J.T. Realmuto OF Pete Crow-Armstrong OF Kyle Schwarber OF Michael Conforto P Sean Manaea P Ryan Gusto SS Dansby Swanson,,Andrew Vaughn,1B,6.39%,0
48,5213172318,whynot138,0,152.85,1B Michael Busch 2B Xavier Edwards 3B Alex Bregman C Miguel Amaya OF Ian Happ OF Griffin Conine OF Michael Conforto P Jacob Misiorowski P Kumar Rocker SS Otto Lopez,,Trea Turner,SS,6.39%,0
49,5213140858,Dfontenot4545,0,152.7,1B Alec Bohm 2B Bryson Stott 3B Alex Bregman C Ivan Herrera OF Ian Happ OF Brandon Marsh OF Justin Crawford P Jesus Luzardo P Matthew Boyd SS Dansby Swanson,,Nick Sogard,1B,6.34%,0
50,5212956489,JLong456,0,152.55,1B Michael Busch 2B Nico Hoerner 3B Bryson Stott C Miguel Amaya OF Bryan Reynolds OF Ian Happ OF Heliot Ramos P Cam Schlittler P Ryan Gusto SS Dansby Swanson,,Wyatt Langford,OF,6.23%,7
50,5213071811,ericm210,0,152.55,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Miguel Amaya OF Pete Crow-Armstrong OF Ian Happ OF Starling Marte P Cam Schlittler P Ryan Gusto SS Bobby Witt Jr.,,Willson Contreras,1B,6.17%,6
52,5213069730,A.Burgos930,0,151.85,1B Michael Busch 2B Nico Hoerner 3B Nick Loftin C Salvador Perez OF Ian Happ OF Trent Grisham OF Tyrone Taylor P Jacob Misiorowski P Sean Manaea SS Dansby Swanson,,Ronny Simon,OF,6.17%,3
53,5213364841,cbelyea,0,151.45,1B Jared Young 2B Ronny Simon 3B Ernie Clement C Edgar Quero OF Jordan Walker OF Griffin Conine OF Starling Marte P Jacob Misiorowski P Cam Schlittler SS Jacob Wilson,,Tyrone Taylor,OF,6.00%,3
54,5213145315,needlunchmoney,0,151.25,1B Alec Burleson 2B Jazz Chisholm Jr. 3B Coby Mayo C Jimmy Crooks OF Dylan Beavers OF Tyler O'Neill OF Colton Cowser P Jacob Misiorowski P Jesus Luzardo SS Gunnar Henderson,,Henry Bolte,OF,5.95%,10
55,5213316262,trhuntjr,0,150.8,1B Jac Caglianone 2B Michael Massey 3B Alex Bregman C Gary Sanchez OF Jackson Chourio OF Ian Happ OF Starling Marte P Jesus Luzardo P Connor Prielipp SS Dansby Swanson,,Kyle Stowers,1B,5.78%,17
56,5213163153,TeeJayOrTj,0,150.5,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Jimmy Crooks OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Jesus Luzardo P Michael McGreevy SS Masyn Winn,,Bryce Harper,OF,5.72%,13
57,5213032442,tangledsnow,0,150.4,1B Kyle Stowers 2B Nico Hoerner 3B Alex Bregman C Miguel Amaya OF Pete Crow-Armstrong OF Kyle Schwarber OF Heriberto Hernandez P Connor Prielipp P Kumar Rocker SS Dansby Swanson,,Nathaniel Lowe,1B,5.61%,2
58,5212896784,wazzu24,0,149.45,1B Alec Burleson 2B Willi Castro 3B Coby Mayo C Jimmy Crooks OF Leody Taveras OF Dylan Beavers OF Tyler O'Neill P Jacob Misiorowski P Cam Schlittler SS Jackson Holliday,,Angel Genao,2B,5.44%,4
59,5212783562,sevans_theory,0,149.4,1B Michael Busch 2B JJ Wetherholt 3B Tommy White C Miguel Amaya OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Cam Schlittler P Davis Martin SS Masyn Winn,,Jackson Holliday,2B,5.33%,17
60,5213104834,mj2377,0,149.25,1B Nathaniel Lowe 2B Bryson Stott 3B Kyle Karros C Ivan Herrera OF Jake Mangum OF Griffin Conine OF Wade Meckler P Jacob Misiorowski P Jesus Luzardo SS George Lombard Jr.,,Grayson Rodriguez,P,5.33%,14.2
60,5213276177,paleface101,0,149.25,1B Michael Busch 2B Jackson Holliday 3B Coby Mayo C Austin Wells OF Wilyer Abreu OF Dylan Beavers OF Colton Cowser P Jacob Misiorowski P Jesus Luzardo SS Gunnar Henderson,,Jazz Chisholm Jr.,2B,5.33%,5
62,5213342068,chadrock78,0,149.2,1B Kyle Stowers 2B Jackson Holliday 3B Alex Bregman C Moises Ballesteros OF Jordan Walker OF Griffin Conine OF Henry Bolte P Jesus Luzardo P Joey Cantillo SS Otto Lopez,,Grant Holmes,P,5.27%,14.5
63,5212998344,dearyn,0,149.1,1B Kyle Stowers 2B Nick Sogard 3B Bryson Stott C Agustin Ramirez OF Kyle Schwarber OF Griffin Conine OF Justin Crawford P Jacob Misiorowski P Ryan Gusto SS Trea Turner,,Jose Fermin,3B,5.22%,0
63,5213136557,SigMonster42,0,149.1,1B Nathaniel Lowe 2B Marcus Semien 3B Bryson Stott C Ivan Herrera OF Tyler Soderstrom OF Chase DeLauter OF A.J. Ewing P Jesus Luzardo P Sean Manaea SS Francisco Lindor,,Wade Meckler,OF,5.22%,7
65,5213311233,Goodfellas97,0,148.85,1B Kyle Stowers 2B Xavier Edwards 3B Ezequiel Duran C Jimmy Crooks OF Jordan Walker OF Griffin Conine OF Nathan Church P Jacob Misiorowski P Sean Manaea SS Masyn Winn,,Cole Carrigg,OF,5.16%,7
66,5212798322,Docnow,0,148.7,1B Alec Burleson 2B JJ Wetherholt 3B Bryson Stott C Hunter Goodman OF Kyle Schwarber OF Ceddanne Rafaela OF Ronny Simon P Grayson Rodriguez P Grant Holmes SS Trea Turner,,Miguel Amaya,C,5.16%,21
67,5212999474,hunterramsey1975,0,148.25,1B Andrew Vaughn 2B Nick Sogard 3B Bo Bichette C Jonah Heim OF Carson Benge OF Henry Bolte OF Tyler O'Neill P Jacob Misiorowski P Jesus Luzardo SS Jackson Holliday,,Starling Marte,OF,4.77%,16
67,5213278548,iluverica,0,148.25,1B Michael Busch 2B JJ Wetherholt 3B Jose Fermin C Miguel Amaya OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Jesus Luzardo P Grant Holmes SS Trea Turner,,Joey Cantillo,P,4.66%,4.45
69,5213224591,trosewell,0,148.1,1B Michael Busch 2B Ronny Simon 3B Colson Montgomery C Edgar Quero OF Pete Crow-Armstrong OF Ceddanne Rafaela OF Sam Antonacci P Jesus Luzardo P Sean Manaea SS Jackson Holliday,,Trent Grisham,OF,4.60%,19
70,5213040858,bigh71,0,147.7,1B Nolan Schanuel 2B Jeff McNeil 3B Nick Loftin C Agustin Ramirez OF Jackson Chourio OF Mickey Moniak OF Colton Cowser P Cam Schlittler P Jesus Luzardo SS Masyn Winn,,Bryce Harper,1B,4.49%,13
71,5212894188,nycgator12,0,147.45,1B Nolan Schanuel 2B Nick Sogard 3B Alex Bregman C Miguel Amaya OF Steven Kwan OF Michael Conforto OF Wade Meckler P Jacob Misiorowski P Cam Schlittler SS Jackson Holliday,,Michael McGreevy,P,4.37%,8.75
72,5212950865,catsnbadgers,0,147.3,1B Ben Rice 2B Michael Massey 3B Ernie Clement C Salvador Perez OF Jake Mangum OF Tyler O'Neill OF Starling Marte P Cam Schlittler P Sean Manaea SS Bobby Witt Jr.,,Jackson Holliday,SS,4.09%,17
73,5212853715,crristof,0,147.25,1B Kyle Stowers 2B Luis Arraez 3B Bryson Stott C Elias Diaz OF Bryan Reynolds OF Jake Mangum OF Griffin Conine P Jesus Luzardo P Grant Holmes SS Otto Lopez,,TJ Rumfield,1B,4.04%,0
73,5213130447,cuzimaballa20,0,147.25,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Jimmy Crooks OF Jordan Walker OF Griffin Conine OF Kyle Isbel P Jacob Misiorowski P Jesus Luzardo SS Masyn Winn,,Nolan Schanuel,1B,4.04%,13
73,5213283018,Chrisg628,0,147.25,1B Kyle Stowers 2B Jazz Chisholm Jr. 3B Ryan McMahon C Luke Maile OF Trent Grisham OF Griffin Conine OF Owen Caissie P Jacob Misiorowski P Jesus Luzardo SS George Lombard Jr.,,Jonah Heim,C,3.98%,7
73,5213310965,Jojobooboo,0,147.25,1B Kyle Stowers 2B Xavier Edwards 3B Ryan McMahon C Austin Wells OF Griffin Conine OF Michael Conforto OF Owen Caissie P Jacob Misiorowski P Jesus Luzardo SS Otto Lopez,,Bryan Torres,OF,3.98%,3
77,5212953291,Tarheels3,0,147.1,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Jimmy Crooks OF Pete Crow-Armstrong OF Ian Happ OF Tyler O'Neill P Jacob Misiorowski P Ryan Gusto SS Masyn Winn,,Jose Ramirez,3B,3.98%,15
78,5213338731,Joemac58,0,146.8,1B Matt Olson 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Kyle Schwarber OF Bryce Harper OF Trent Grisham P Jesus Luzardo P Connor Prielipp SS George Lombard Jr.,,Luis Garcia Jr.,1B,3.93%,0
79,5212932175,Ant330,0,146.7,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Ivan Herrera OF Pete Crow-Armstrong OF Ian Happ OF Spencer Jones P Sean Manaea P Kumar Rocker SS Dansby Swanson,,Bryson Stott,2B,3.93%,17
79,5213000246,bassguy39,0,146.7,1B Pete Alonso 2B Jackson Holliday 3B Nick Loftin C Salvador Perez OF Pete Crow-Armstrong OF Dylan Beavers OF Tyler O'Neill P Jacob Misiorowski P Grayson Rodriguez SS Gunnar Henderson,,Mickey Moniak,OF,3.93%,3
81,5213015979,jayballin08,0,146.45,1B Michael Busch 2B Nick Sogard 3B Alex Bregman C Miguel Amaya OF Tyler O'Neill OF Starling Marte OF Josh Lowe P Jacob Misiorowski P Cam Schlittler SS Dansby Swanson,,Moises Ballesteros,C,3.87%,3
82,5212786106,adammeave3,0,146.4,1B Bryce Harper 2B Luis Arraez 3B Bryson Stott C Jimmy Crooks OF Kyle Schwarber OF Griffin Conine OF Henry Bolte P Matthew Boyd P Joey Cantillo SS Ezequiel Duran,,Otto Lopez,SS,3.87%,10
83,5212988826,dpastreck,0,146.3,1B Michael Busch 2B Marcus Semien 3B Miguel Vargas C Francisco Alvarez OF Pete Crow-Armstrong OF A.J. Ewing OF Randal Grichuk P Matthew Boyd P Sean Manaea SS Francisco Lindor,,Nico Hoerner,2B,3.81%,19
84,5213271000,Gobluedp,0,146.1,1B Michael Busch 2B Nico Hoerner 3B Alex Bregman C Jimmy Crooks OF Pete Crow-Armstrong OF Ian Happ OF Leody Taveras P Jacob Misiorowski P Ryan Gusto SS Jackson Holliday,,Nick Gonzales,3B,3.81%,0
85,5213149418,Brewhaus,0,145.25,1B Nolan Schanuel 2B Nick Sogard 3B Javier Sanoja C Jake Rogers OF Jackson Chourio OF Griffin Conine OF Steven Kwan P Jacob Misiorowski P Jesus Luzardo SS George Lombard Jr.,,Brett Bateman,OF,3.70%,8
86,5213082541,carmen23ny,0,145.1,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Miguel Amaya OF Wyatt Langford OF Ian Happ OF Michael Conforto P Jacob Misiorowski P Ryan Gusto SS Corey Seager,,Brandon Nimmo,OF,3.65%,18
87,5213267188,ekkoniks,0,145,1B Alec Burleson 2B Luis Arraez 3B Bryson Stott C Miguel Amaya OF Jordan Walker OF Griffin Conine OF Nathan Church P Jacob Misiorowski P Grant Holmes SS Tyler Tolbert,,Jake Burger,1B,3.65%,7
88,5213351811,geraldcolviniii,0,144.9,1B TJ Rumfield 2B Ronny Simon 3B Ezequiel Duran C Hunter Goodman OF Wilyer Abreu OF Griffin Conine OF Eli White P Cam Schlittler P Matthew Boyd SS Jackson Holliday,,Chase DeLauter,OF,3.59%,6
89,5213128329,squatman2008,0,144.7,1B Kyle Stowers 2B Xavier Edwards 3B Nick Loftin C Austin Wells OF Griffin Conine OF Jakob Marsee OF Owen Caissie P Cam Schlittler P Jesus Luzardo SS Trea Turner,,Davis Martin,P,3.59%,0.45
90,5213375189,coachk05,0,144.45,1B Alec Burleson 2B Ronny Simon 3B Ernie Clement C Jimmy Crooks OF Griffin Conine OF Henry Bolte OF Brett Bateman P Jacob Misiorowski P Cam Schlittler SS Ezequiel Duran,,J.T. Realmuto,C,3.59%,5
91,5213355762,nwhite12345,0,144.15,1B Pete Alonso 2B JJ Wetherholt 3B David Hamilton C Carlos Narvaez OF Jordan Walker OF Dylan Beavers OF Tyler O'Neill P Jacob Misiorowski P Randy Dobnak SS Gunnar Henderson,,Corey Seager,SS,3.53%,0
92,5213278454,Birdzofprey15,0,143.85,1B Alec Burleson 2B JJ Wetherholt 3B Bryson Stott C Jimmy Crooks OF Trent Grisham OF Heliot Ramos OF Nathan Church P Jacob Misiorowski P Sean Manaea SS George Lombard Jr.,,Esmerlyn Valdez,OF,3.48%,0
93,5213226791,divide8by10,0,143.7,1B Kyle Stowers 2B Ronny Simon 3B Nick Loftin C Agustin Ramirez OF Heriberto Hernandez OF Griffin Conine OF Henry Bolte P Cam Schlittler P Jesus Luzardo SS Otto Lopez,,Ezequiel Duran,SS,3.42%,6
94,5212819105,BrettW22,0,143.45,1B Michael Busch 2B Ronny Simon 3B Kyle Karros C Miguel Amaya OF Pete Crow-Armstrong OF Ian Happ OF Michael Conforto P Jacob Misiorowski P Matthew Boyd SS Jackson Holliday,,Gunnar Henderson,SS,3.42%,11
94,5213234267,Bimmerfan,0,143.45,1B Pete Alonso 2B Jackson Holliday 3B Nick Gonzales C Henry Davis OF Leody Taveras OF Tyler O'Neill OF Ronny Simon P Jacob Misiorowski P Cam Schlittler SS Jared Triolo,,Tyler Soderstrom,OF,3.37%,12
96,5213132444,Hatsy14,0,143.25,1B Kyle Stowers 2B Jackson Holliday 3B Bryson Stott C Edgar Quero OF Cole Carrigg OF A.J. Ewing OF Tyler O'Neill P Jacob Misiorowski P Jesus Luzardo SS George Lombard Jr.,,Agustin Ramirez,C,3.37%,2
97,5212998275,timmort2,0,143.1,1B Michael Busch 2B Jackson Holliday 3B Alex Bregman C Salvador Perez OF Pete Crow-Armstrong OF Ian Happ OF Starling Marte P Jacob Misiorowski P Ryan Gusto SS Dansby Swanson,,William Contreras,C,3.25%,0
97,5213276244,seth1374,0,143.1,1B Michael Busch 2B JJ Wetherholt 3B Alex Bregman C Ivan Herrera OF Ian Happ OF Jose Fermin OF Nathan Church P Jacob Misiorowski P Ryan Gusto SS Masyn Winn,,Connor Prielipp,P,3.25%,15.05
99,5212974662,aurum48,0,143.05,1B Alec Burleson 2B JJ Wetherholt 3B Bryson Stott C Ivan Herrera OF Kyle Schwarber OF Jordan Walker OF Bryan Torres P Joey Cantillo P Ryan Gusto SS Brayan Rocchio,,Jacob Wilson,SS,3.20%,3
99,5213153896,boondocksaintn1,0,143.05,1B Bryce Harper 2B Bryson Stott 3B Ryan McMahon C Austin Wells OF Kyle Schwarber OF Trent Grisham OF Spencer Jones P Cam Schlittler P J.T. Ginn SS George Lombard Jr.,,Luke Maile,C,3.14%,3
