Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
14,5217295710,eharig09 (4/20),0,185.55,1B Willson Contreras 2B Jorbit Vivas 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Braxton Ashcraft P Cade Cavalli SS Elly De La Cruz,,Steven Kwan,OF,17.38%,0
15,5217341081,johnz123,0,184.55,1B Spencer Torkelson 2B Jazz Chisholm Jr. 3B Caleb Durbin C Eduardo Valencia OF Wilyer Abreu OF Bryan Reynolds OF Ceddanne Rafaela P Braxton Ashcraft P Cade Cavalli SS Jacob Gonzalez,,Michael Busch,1B,17.11%,3
16,5217272302,DigitalDreams (1/5),0,183.85,1B Michael Busch 2B Brandon Lowe 3B Jose Ramirez C Rafael Flores Jr. OF Esmerlyn Valdez OF Jake Mangum OF Brenton Doyle P Logan Gilbert P Braxton Ashcraft SS Jared Triolo,,Chase DeLauter,OF,15.54%,11
16,5217295712,eharig09 (6/20),0,183.85,1B Sal Stewart 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Randy Arozarena OF Ceddanne Rafaela P Logan Gilbert P Braxton Ashcraft SS Andruw Monasterio,,Alex Bregman,3B,15.23%,0
18,5217355757,33JB (1/4),0,183.65,1B Abimelec Ortiz 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Parker Messick SS CJ Abrams,,Jose Ramirez,3B,13.98%,2
18,5217363893,33JB (2/4),0,183.65,1B Abimelec Ortiz 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Parker Messick SS CJ Abrams,,Edgar Quero,C,13.90%,15
18,5217363910,33JB (3/4),0,183.65,1B Abimelec Ortiz 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Parker Messick SS CJ Abrams,,CJ Abrams,SS,13.66%,5
18,5217366308,33JB (4/4),0,183.65,1B Abimelec Ortiz 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Parker Messick SS CJ Abrams,,Ceddanne Rafaela,OF,13.47%,12
22,5217271560,tpyo (16/20),0,182.85,1B Willson Contreras 2B Chase Meidroth 3B Caleb Durbin C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Jarren Duran,OF,13.43%,2
22,5217317273,dfwtsx08 (5/10),0,182.85,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Eduardo Valencia OF Wilyer Abreu OF Jake Mangum OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Jared Triolo,,Spencer Horwitz,1B,12.65%,6
24,5217296617,SilversurferVII (17/20),0,181.4,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Brenton Doyle OF Randal Grichuk P Max Fried P Braxton Ashcraft SS Elly De La Cruz,,Seiya Suzuki,OF,12.53%,0
25,5217232826,mattmoss12 (20/20),0,180.95,1B Spencer Horwitz 2B Nick Sogard 3B Jared Triolo C Dillon Dingler OF Wilyer Abreu OF Jake Mangum OF Masataka Yoshida P Payton Tolle P Braxton Ashcraft SS Jacob Gonzalez,,Ian Happ,OF,12.41%,0
26,5217355803,ataribravo (8/20),0,180.85,1B Spencer Horwitz 2B Chase Meidroth 3B Nick Gonzales C Rafael Flores Jr. OF Bryan Reynolds OF Esmerlyn Valdez OF Randal Grichuk P Logan Gilbert P Braxton Ashcraft SS CJ Abrams,,Willson Contreras,1B,11.79%,7
27,5217302435,srohde001 (8/20),0,180.7,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Masataka Yoshida OF Randal Grichuk P Logan Gilbert P Cade Cavalli SS Elly De La Cruz,,Angel Genao,2B,11.28%,0
28,5217365934,Stree (2/8),0,179.85,1B Sal Stewart 2B Chase Meidroth 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Abimelec Ortiz,1B,11.20%,23
29,5217275559,CLTGoBlue,0,179.1,1B Spencer Horwitz 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Bryan Reynolds OF Jake Mangum OF Dane Myers P Payton Tolle P Logan Gilbert SS Jacob Gonzalez,,Brandon Lowe,2B,10.88%,3
30,5217273316,durtyk (9/20),0,178.95,1B Willson Contreras 2B Chase Meidroth 3B Jose Ramirez C Tyler Stephenson OF Wilyer Abreu OF Braden Montgomery OF Masataka Yoshida P Payton Tolle P Braxton Ashcraft SS Jacob Gonzalez,,Nick Sogard,2B,10.77%,4
31,5217251803,j-wolf05 (7/20),0,178.55,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Owen Caissie OF Randal Grichuk P Logan Gilbert P Max Fried SS Elly De La Cruz,,Agustin Ramirez,C,10.49%,0
32,5217289750,Wanna_Square_Up1567 (17/20),0,178.1,1B Spencer Horwitz 2B Travis Bazzana 3B Angel Genao C Rafael Flores Jr. OF Bryan Reynolds OF Dylan Crews OF Jake Mangum P Payton Tolle P Logan Gilbert SS Jared Triolo,,Cal Raleigh,C,9.75%,0
33,5217295717,eharig09 (11/20),0,177.85,1B Sal Stewart 2B Chase Meidroth 3B Ryan McMahon C Tyler Stephenson OF Sam Antonacci OF Brenton Doyle OF Randal Grichuk P Logan Gilbert P Braxton Ashcraft SS Colson Montgomery,,Nathaniel Lowe,1B,9.75%,0
34,5217297164,mrzippy (1/3),0,177.65,1B Sal Stewart 2B Travis Bazzana 3B Eugenio Suarez C Tyler Stephenson OF Esmerlyn Valdez OF Jake Mangum OF Jakob Marsee P Payton Tolle P Max Fried SS Jacob Gonzalez,,Connor Wong,C,9.51%,0
35,5217298433,cfouricacid (8/20),0,176.85,1B Spencer Horwitz 2B Brandon Lowe 3B Miguel Vargas C Rafael Flores Jr. OF JJ Bleday OF Julio Rodriguez OF Jake Mangum P Logan Gilbert P Braxton Ashcraft SS Jared Triolo,,George Lombard Jr.,SS,9.12%,0
36,5217321990,Dubbzz (14/20),0,176.55,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Masataka Yoshida OF Randal Grichuk P Logan Gilbert P Max Fried SS Elly De La Cruz,,Dansby Swanson,SS,9.08%,4
37,5217323017,jrancor22 (6/20),0,176.1,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Rafael Flores Jr. OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Jared Triolo,,Caleb Durbin,3B,8.93%,28
38,5217299436,silencetheg (6/20),0,173.65,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF Chase DeLauter OF Steven Kwan OF Dane Myers P Logan Gilbert P Parker Messick SS Elly De La Cruz,,Otto Lopez,SS,8.77%,0
39,5217362355,tristan214 (10/20),0,173.4,1B Sal Stewart 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Max Fried P Braxton Ashcraft SS CJ Abrams,,Brenton Doyle,OF,8.73%,3
40,5217295708,eharig09 (2/20),0,172.85,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Cal Raleigh OF Griffin Conine OF Randal Grichuk OF Dane Myers P Logan Gilbert P Braxton Ashcraft SS Colson Montgomery,,Jo Adell,OF,8.69%,0
41,5217310544,pete0six (1/20),0,171.85,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Randal Grichuk OF Hector Rodriguez P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Trent Grisham,OF,8.61%,3
42,5217252990,jnwallen (4/10),0,171.8,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Braden Montgomery OF Randal Grichuk P Payton Tolle P Cade Cavalli SS Colson Montgomery,,Bryan Reynolds,OF,8.46%,7
43,5217240553,dallas1fan21 (4/13),0,171.1,1B Spencer Horwitz 2B Brandon Lowe 3B Caleb Durbin C Rafael Flores Jr. OF Bryan Reynolds OF Julio Rodriguez OF Dominic Canzone P Payton Tolle P Logan Gilbert SS Jared Triolo,,JJ Bleday,OF,8.14%,2
44,5217317097,drobles123 (3/3),0,170.95,1B Abimelec Ortiz 2B Chase Meidroth 3B Eugenio Suarez C Edgar Quero OF Pete Crow-Armstrong OF JJ Bleday OF Masataka Yoshida P Payton Tolle P Braxton Ashcraft SS Elly De La Cruz,,Sal Stewart,1B,8.07%,29
44,5217347802,btwice80 (2/20),0,170.95,1B Willson Contreras 2B Brandon Lowe 3B Nick Gonzales C Rafael Flores Jr. OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Payton Tolle P Braxton Ashcraft SS Jacob Gonzalez,,Randal Grichuk,OF,8.03%,16
44,5217347805,btwice80 (5/20),0,170.95,1B Willson Contreras 2B Brandon Lowe 3B Nick Gonzales C Rafael Flores Jr. OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Payton Tolle P Braxton Ashcraft SS Jacob Gonzalez,,Cade Cavalli,P,7.83%,40.2
47,5217290938,mrfixer2415 (2/16),0,170.25,1B Sal Stewart 2B Chase Meidroth 3B Alex Bregman C Tyler Stephenson OF Ceddanne Rafaela OF Braden Montgomery OF Masataka Yoshida P Max Fried P Cade Cavalli SS Elly De La Cruz,,Ben Rice,1B,7.52%,2
48,5217298494,PackRBack (5/5),0,170.1,1B Sal Stewart 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF JJ Bleday OF Dane Myers OF Ben Malgeri P Payton Tolle P Logan Gilbert SS Elly De La Cruz,,Eugenio Suarez,3B,7.52%,22
49,5217322991,dward4 (2/20),0,169.85,1B Sal Stewart 2B Sam Antonacci 3B Charles McAdoo C Tyler Stephenson OF JJ Bleday OF Daylen Lile OF Dane Myers P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Julio Rodriguez,OF,7.32%,3
50,5217295805,lilmaryy (9/10),0,169.5,1B Spencer Horwitz 2B Pedro Ramirez 3B Jared Triolo C Rafael Flores Jr. OF Bryan Reynolds OF Ian Happ OF Jake Mangum P Parker Messick P Braxton Ashcraft SS CJ Abrams,,Miguel Amaya,C,7.24%,0
51,5217273315,durtyk (8/20),0,168.95,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Payton Tolle P Braxton Ashcraft SS Jacob Gonzalez,,Davis Martin,P,7.20%,1.5
52,5217365887,impeccablycomingup,0,168.65,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Masataka Yoshida OF Hector Rodriguez P Payton Tolle P Max Fried SS Elly De La Cruz,,Jakob Marsee,OF,7.13%,3
53,5217251811,j-wolf05 (15/20),0,168.55,1B Sal Stewart 2B Gleyber Torres 3B Eugenio Suarez C Dillon Dingler OF Ceddanne Rafaela OF Dane Myers OF Hector Rodriguez P Braxton Ashcraft P Cade Cavalli SS Elly De La Cruz,,Nick Gonzales,3B,7.01%,10
54,5217300746,drunkonpappy (8/20),0,168.4,1B Spencer Horwitz 2B Jazz Chisholm Jr. 3B Jared Triolo C Rafael Flores Jr. OF Pete Crow-Armstrong OF Wilyer Abreu OF Esmerlyn Valdez P Max Fried P Braxton Ashcraft SS Jacob Gonzalez,,Griffin Conine,OF,6.97%,3
55,5217366902,SirAggie14,0,167.95,1B Spencer Torkelson 2B Jose Caballero 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Ian Happ P Payton Tolle P Braxton Ashcraft SS Andruw Monasterio,,Jazz Chisholm Jr.,2B,6.89%,0
56,5217249402,Dilbert29 (3/3),0,167.8,1B Sal Stewart 2B Chase Meidroth 3B Caleb Durbin C Agustin Ramirez OF Pete Crow-Armstrong OF Wilyer Abreu OF Masataka Yoshida P Payton Tolle P Cade Cavalli SS George Lombard Jr.,,Colson Montgomery,SS,6.81%,0
57,5217355800,ataribravo (5/20),0,167.55,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Brenton Doyle OF Randal Grichuk P Logan Gilbert P Max Fried SS Elly De La Cruz,,Randy Arozarena,OF,6.77%,5
58,5217252993,jnwallen (7/10),0,166.8,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF JJ Bleday OF Braden Montgomery OF Randal Grichuk P Payton Tolle P Cade Cavalli SS Elly De La Cruz,,Pedro Ramirez,2B,6.30%,0
58,5217297161,mrfixer2415 (3/16),0,166.8,1B Sal Stewart 2B Matt McLain 3B Alex Bregman C Tyler Stephenson OF Ceddanne Rafaela OF Masataka Yoshida OF Dane Myers P Payton Tolle P Cade Cavalli SS Elly De La Cruz,,Xavier Edwards,2B,6.19%,2
60,5217302432,srohde001 (5/20),0,165.85,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Dane Myers OF Hector Rodriguez P Logan Gilbert P Braxton Ashcraft SS CJ Abrams,,Braden Montgomery,OF,6.15%,10
60,5217365225,Scotty89300 (6/7),0,165.85,1B Willson Contreras 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Colson Montgomery,,Andruw Monasterio,SS,5.83%,3
62,5217341355,MJDLC (1/20),0,165.7,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Tyler Stephenson OF Ceddanne Rafaela OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Cade Cavalli SS Elly De La Cruz,,Spencer Jones,OF,5.44%,0
63,5217332965,qbyrd21,0,164.95,1B Spencer Torkelson 2B Chase Meidroth 3B Caleb Durbin C Edgar Quero OF Pete Crow-Armstrong OF Wilyer Abreu OF Chase DeLauter P Payton Tolle P Braxton Ashcraft SS George Lombard Jr.,,Jacob Gonzalez,SS,5.36%,20
64,5217308658,ChokeHoldem1 (8/20),0,164.85,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Eduardo Valencia OF Julio Rodriguez OF Jake Mangum OF Jarren Duran P Logan Gilbert P Braxton Ashcraft SS Jared Triolo,,Hector Rodriguez,OF,5.32%,0
65,5217252994,jnwallen (8/10),0,164.8,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Brenton Doyle OF Randal Grichuk P Payton Tolle P Cade Cavalli SS Colson Montgomery,,Keibert Ruiz,C,5.21%,0
66,5217351483,EjD1991,0,164.55,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Braxton Ashcraft P Cade Cavalli SS CJ Abrams,,Travis Bazzana,2B,4.89%,0
67,5217352744,wittwerjoe (17/20),0,164.5,1B Spencer Horwitz 2B Brandon Lowe 3B Jose Ramirez C Rafael Flores Jr. OF Ceddanne Rafaela OF Jake Mangum OF Steven Kwan P Parker Messick P Braxton Ashcraft SS Jacob Gonzalez,,George Springer,OF,4.62%,0
68,5217335145,IDK_27 (4/4),0,164.1,1B Sal Stewart 2B Chase Meidroth 3B Nick Gonzales C Tyler Stephenson OF Steven Kwan OF Brenton Doyle OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Elly De La Cruz,,Esmerlyn Valdez,OF,4.58%,10
69,5217323023,jrancor22 (12/20),0,163.85,1B Josh Naylor 2B Brandon Lowe 3B Nick Gonzales C Cal Raleigh OF Wilyer Abreu OF Esmerlyn Valdez OF Jake Mangum P Logan Gilbert P Braxton Ashcraft SS Jared Triolo,,Luis Garcia Jr.,1B,4.50%,8
69,5217355805,ataribravo (10/20),0,163.85,1B Willson Contreras 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF Ceddanne Rafaela OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Daylen Lile,OF,4.46%,10
69,5217366165,mng77777 (5/20),0,163.85,1B Willson Contreras 2B Brandon Lowe 3B Charles McAdoo C Rafael Flores Jr. OF Bryan Reynolds OF Esmerlyn Valdez OF Jake Mangum P Logan Gilbert P Braxton Ashcraft SS Andres Gimenez,,Eduardo Valencia,C,4.42%,14
72,5217273448,DrNickIsIn (4/20),0,163.75,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Edgar Quero OF Wilyer Abreu OF Brenton Doyle OF Masataka Yoshida P Payton Tolle P Parker Messick SS Elly De La Cruz,,Rafael Flores Jr.,C,4.27%,36
73,5217338652,facemelters (2/3),0,163.4,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Dane Myers P Max Fried P Braxton Ashcraft SS Elly De La Cruz,,Josh Naylor,1B,4.19%,3
74,5217366172,mng77777 (12/20),0,163.25,1B Sal Stewart 2B Hao-Yu Lee 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Masataka Yoshida P Max Fried P Cade Cavalli SS Elly De La Cruz,,Michael Conforto,OF,4.11%,0
75,5217362304,tristan214 (1/20),0,163.05,1B Rafael Flores Jr. 2B Matt McLain 3B Alex Bregman C Tyler Stephenson OF Bryan Reynolds OF Esmerlyn Valdez OF Jake Mangum P Braxton Ashcraft P Kevin Gausman SS Elly De La Cruz,,Dillon Dingler,C,4.03%,2
76,5217273451,DrNickIsIn (7/20),0,162.95,1B Abimelec Ortiz 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Brenton Doyle P Payton Tolle P Braxton Ashcraft SS Elly De La Cruz,,Austin Hedges,C,3.95%,0
77,5217291650,woodreb5 (7/20),0,162.85,1B Sal Stewart 2B Ernie Clement 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Julio Rodriguez OF Andrew Pinckney P Logan Gilbert P Braxton Ashcraft SS CJ Abrams,,Angel Genao,3B,3.95%,0
78,5217291087,lttlsht (3/20),0,162.65,1B Sal Stewart 2B Brandon Lowe 3B Nick Gonzales C Tyler Stephenson OF Bryan Reynolds OF Jake Mangum OF Hector Rodriguez P Payton Tolle P Max Fried SS Jacob Gonzalez,,Vladimir Guerrero Jr.,1B,3.76%,3
78,5217365920,TNeidert (12/20),0,162.65,1B Sal Stewart 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Ceddanne Rafaela OF Jakob Marsee OF Masataka Yoshida P Payton Tolle P Max Fried SS Elly De La Cruz,,Dominic Canzone,OF,3.72%,2
80,5217365917,TNeidert (9/20),0,162.1,1B Abimelec Ortiz 2B Jorbit Vivas 3B Caleb Durbin C Cal Raleigh OF Dylan Crews OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS CJ Abrams,,Ernie Clement,2B,3.68%,2
81,5217364776,Bsweeney24,0,162.05,1B Spencer Horwitz 2B Chase Meidroth 3B Caleb Durbin C Rafael Flores Jr. OF Pete Crow-Armstrong OF Ceddanne Rafaela OF Esmerlyn Valdez P Braxton Ashcraft P Kevin Gausman SS Colson Montgomery,,Gleyber Torres,2B,3.41%,2
82,5217273327,durtyk (20/20),0,161.95,1B Nathaniel Lowe 2B Chase Meidroth 3B Jose Ramirez C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Braden Montgomery P Payton Tolle P Braxton Ashcraft SS Jacob Gonzalez,,Luisangel Acuna,SS,3.37%,5
83,5217308663,ChokeHoldem1 (13/20),0,161.85,1B Spencer Horwitz 2B Brandon Lowe 3B Eugenio Suarez C Rafael Flores Jr. OF Bryan Reynolds OF Dane Myers OF Hector Rodriguez P Logan Gilbert P Braxton Ashcraft SS CJ Abrams,,Charles McAdoo,3B,3.33%,2
83,5217333783,akgamefr (1/2),0,161.85,1B Spencer Horwitz 2B Chase Meidroth 3B Nick Gonzales C Tyler Stephenson OF Wilyer Abreu OF Braden Montgomery OF Steven Kwan P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Spencer Torkelson,1B,3.29%,10
83,5217360459,pkellen (5/18),0,161.85,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Braden Montgomery OF Brenton Doyle P Logan Gilbert P Braxton Ashcraft SS Colson Montgomery,,Jake Mangum,OF,3.25%,26
83,5217360663,pkellen (11/18),0,161.85,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Braden Montgomery OF Brenton Doyle P Logan Gilbert P Braxton Ashcraft SS Colson Montgomery,,Brayan Rocchio,SS,3.13%,3
83,5217360680,pkellen (17/18),0,161.85,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF JJ Bleday OF Braden Montgomery OF Brenton Doyle P Logan Gilbert P Braxton Ashcraft SS Colson Montgomery,,Kazuma Okamoto,3B,3.09%,0
88,5217274458,William031104 (1/2),0,161.5,1B Spencer Horwitz 2B Brandon Lowe 3B Jared Triolo C Tyler Stephenson OF Bryan Reynolds OF Braden Montgomery OF Dane Myers P Parker Messick P Braxton Ashcraft SS Elly De La Cruz,,Matt McLain,2B,3.01%,0
89,5217291654,woodreb5 (11/20),0,161.4,1B Spencer Horwitz 2B Brandon Lowe 3B Jared Triolo C Rafael Flores Jr. OF Seiya Suzuki OF Jake Mangum OF Hector Rodriguez P Max Fried P Braxton Ashcraft SS CJ Abrams,,Andrew Abbott,P,2.94%,-0.25
90,5217295269,lenn221 (1/5),0,160.95,1B Andres Chaparro 2B Jose Tena 3B Caleb Durbin C Edgar Quero OF Wilyer Abreu OF Dylan Crews OF Daylen Lile P Payton Tolle P Braxton Ashcraft SS CJ Abrams,,Nick Sogard,1B,2.86%,4
91,5217300743,drunkonpappy (5/20),0,160.85,1B Abimelec Ortiz 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF Wilyer Abreu OF Hector Rodriguez P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,Dylan Crews,OF,2.82%,17
92,5217292778,ecaz,0,160.55,1B Willson Contreras 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Chase DeLauter P Logan Gilbert P Max Fried SS Andruw Monasterio,,Jose Caballero,SS,2.82%,7
93,5217349158,sportsfan14 (16/20),0,160.5,1B Sal Stewart 2B Angel Genao 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Chase DeLauter OF Brenton Doyle P Parker Messick P Braxton Ashcraft SS Elly De La Cruz,,Ali Sanchez,C,2.70%,3
94,5217289255,SilversurferVII (4/20),0,160.4,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Braden Montgomery OF Dane Myers OF Hector Rodriguez P Max Fried P Braxton Ashcraft SS Elly De La Cruz,,Ryan McMahon,3B,2.58%,2
