Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
50,5211295997,bjmcneill,0,108.9,1B Bryce Harper 2B Nasim Nunez 3B Brady House C J.T. Realmuto OF Kyle Schwarber OF Daylen Lile OF Ronny Simon P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Nick Gonzales,2B,5.34%,10
50,5211364728,Analitico,0,108.9,1B Bryce Harper 2B Luis Arraez 3B Alec Bohm C Luis Torrens OF Daylen Lile OF Justin Crawford OF Jesus Sanchez P Zack Wheeler P Cade Cavalli SS CJ Abrams,,George Springer,OF,4.78%,10
52,5210758161,raskelson,0,108.4,1B Spencer Horwitz 2B Bryson Stott 3B Bo Bichette C Harry Ford OF Kyle Schwarber OF Bryan Reynolds OF Carson Benge P Jose Soriano P Cade Cavalli SS Francisco Lindor,,Ronny Simon,2B,4.49%,10
53,5210984382,73pd2x,0,107.9,1B Alec Bohm 2B Luis Arraez 3B Bryson Stott C Luis Torrens OF A.J. Ewing OF Brandon Marsh OF Justin Crawford P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Matt McLain,OF,4.21%,19
53,5211121597,LUMBERJAX,0,107.9,1B Sal Stewart 2B Jose Tena 3B Bryson Stott C J.T. Realmuto OF Daylen Lile OF Esmerlyn Valdez OF Justin Crawford P Zack Wheeler P Cade Cavalli SS Elly De La Cruz,,Brett Baty,OF,4.21%,3
53,5211236525,jgulli10,0,107.9,1B Jared Young 2B Luis Arraez 3B Nick Gonzales C Harry Ford OF Daylen Lile OF Esmerlyn Valdez OF Ronny Simon P Zack Wheeler P Cade Cavalli SS CJ Abrams,,Jose Tena,2B,4.21%,5
53,5211363564,Gasgang1,0,107.9,1B Jared Young 2B Marcus Semien 3B Eugenio Suarez C Luis Torrens OF Kyle Schwarber OF Bryce Harper OF Jesus Sanchez P Zack Wheeler P Cade Cavalli SS CJ Abrams,,Ronny Simon,OF,3.93%,10
57,5211049039,gheimbach,0,107.45,1B Bryce Harper 2B Bryson Stott 3B Eugenio Suarez C Alejandro Kirk OF Bryan Reynolds OF JJ Bleday OF Matt McLain P Zack Wheeler P Zac Thornton SS Francisco Lindor,,Nathan Lukes,OF,3.37%,13
57,5211097550,preeves4,0,107.45,1B Alec Bohm 2B Luis Arraez 3B Bo Bichette C Luis Torrens OF Bryce Harper OF A.J. Ewing OF Carson Benge P Zack Wheeler P Zac Thornton SS Francisco Lindor,,Nasim Nunez,SS,3.37%,0
59,5211036112,Titanwarrior,0,107.4,1B Sal Stewart 2B Bryson Stott 3B Bo Bichette C Luis Torrens OF Bryce Harper OF Daylen Lile OF Carson Benge P Jose Soriano P Cade Cavalli SS CJ Abrams,,Kazuma Okamoto,1B,3.09%,0
60,5211278043,aschuite,0,106.9,1B Bryce Harper 2B Luis Arraez 3B Jorge Polanco C Harry Ford OF Daylen Lile OF Esmerlyn Valdez OF Carson Benge P Zack Wheeler P Cade Cavalli SS Nasim Nunez,,Ernie Clement,2B,2.81%,0
61,5211005554,Sick6ix6,0,106.75,1B Kazuma Okamoto 2B Luis Arraez 3B Josh Smith C Alejandro Kirk OF Bryce Harper OF George Springer OF Brandon Marsh P Cade Cavalli P Zac Thornton SS Trea Turner,,Noelvi Marte,OF,2.81%,8
62,5210759813,PackersFan725,0,106.1,1B Sal Stewart 2B Marcus Semien 3B Bryson Stott C Luis Torrens OF JJ Bleday OF Carson Benge OF Matt McLain P Zack Wheeler P Jose Soriano SS Elly De La Cruz,,Jared Triolo,3B,2.81%,8
63,5210864644,jama9964,0,105.9,1B Spencer Horwitz 2B Jose Tena 3B Brady House C Harry Ford OF Kyle Schwarber OF Carson Benge OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Jorge Polanco,3B,2.81%,0
63,5210905051,REINY66,0,105.9,1B Jared Young 2B Luis Arraez 3B Eugenio Suarez C J.T. Realmuto OF Kyle Schwarber OF Daylen Lile OF Jacob Young P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Andres Gimenez,SS,2.53%,14
63,5211095030,SpeedRacer101,0,105.9,1B Spencer Horwitz 2B Nick Gonzales 3B Brady House C Rafael Flores Jr. OF Bryan Reynolds OF A.J. Ewing OF Jake Mangum P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Matt McLain,2B,1.69%,19
63,5211175956,AlphaWolfMan,0,105.9,1B Alec Bohm 2B Bryson Stott 3B Brady House C Endy Rodriguez OF Daylen Lile OF Esmerlyn Valdez OF Carson Benge P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Chase Petty,P,1.69%,-0.05
63,5211295081,rlk3331,0,105.9,1B Jared Young 2B Nick Gonzales 3B Bryson Stott C Luis Torrens OF Dylan Crews OF Daylen Lile OF Esmerlyn Valdez P Zack Wheeler P Cade Cavalli SS Elly De La Cruz,,Endy Rodriguez,C,1.40%,0
68,5211231617,fantasyguru1999,0,105.75,1B Jared Young 2B Luis Arraez 3B Bo Bichette C Luis Torrens OF Kyle Schwarber OF Bryce Harper OF Daylen Lile P Cade Cavalli P Zac Thornton SS CJ Abrams,,Ernie Clement,3B,1.40%,0
69,5211205139,dulcmang,0,104.9,1B Jared Young 2B Brandon Lowe 3B Jorge Polanco C Harry Ford OF Kyle Schwarber OF A.J. Ewing OF Brett Baty P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Brett Baty,2B,1.40%,3
70,5211093979,Bdub1388,0,104.45,1B Sal Stewart 2B Luis Arraez 3B Bryson Stott C Luis Torrens OF A.J. Ewing OF Carson Benge OF Brandon Marsh P Zack Wheeler P Zac Thornton SS Elly De La Cruz,,Keibert Ruiz,C,1.12%,0
71,5211130580,darrylposton,0,103.9,1B Abimelec Ortiz 2B Jose Tena 3B Brady House C Harry Ford OF Bryce Harper OF A.J. Ewing OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS CJ Abrams,,Ke'Bryan Hayes,3B,1.12%,3
71,5211352327,mattyp233,0,103.9,1B Jared Young 2B Luis Arraez 3B Bryson Stott C Luis Torrens OF Bryce Harper OF Carson Benge OF Matt McLain P Zack Wheeler P Cade Cavalli SS CJ Abrams,,Jared Triolo,SS,1.12%,8
71,5211360670,CPVicious,0,103.9,1B Abimelec Ortiz 2B Luis Arraez 3B Brady House C Harry Ford OF Esmerlyn Valdez OF A.J. Ewing OF Carson Benge P Zack Wheeler P Cade Cavalli SS CJ Abrams,,Francisco Alvarez,C,0.84%,0
74,5210810139,lichter17,0,102.95,1B Sal Stewart 2B Nasim Nunez 3B Eugenio Suarez C Harry Ford OF Dylan Crews OF Daylen Lile OF JJ Bleday P Jose Soriano P Zac Thornton SS Elly De La Cruz,,Rafael Flores Jr.,1B,0.56%,5
75,5210838856,zaxattack,0,102.9,1B Bryce Harper 2B Luis Arraez 3B Bryson Stott C J.T. Realmuto OF Daylen Lile OF Carson Benge OF Brett Baty P Zack Wheeler P Cade Cavalli SS Trea Turner,,Josh Smith,3B,0.56%,29
75,5210986459,StashIzMine,0,102.9,1B Abimelec Ortiz 2B Luis Arraez 3B Brady House C Harry Ford OF Bryce Harper OF Daylen Lile OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Trea Turner,,Jorbit Vivas,3B,0.28%,0
75,5211025349,marhard,0,102.9,1B Bryce Harper 2B Luis Arraez 3B Jared Triolo C J.T. Realmuto OF Bryan Reynolds OF A.J. Ewing OF Carson Benge P Zack Wheeler P Cade Cavalli SS Nasim Nunez,,Davis Schneider,OF,0.28%,0
75,5211155395,briansundling,0,102.9,1B Bryce Harper 2B Luis Arraez 3B Bryson Stott C Harry Ford OF Dylan Crews OF A.J. Ewing OF Ronny Simon P Zack Wheeler P Cade Cavalli SS Trea Turner,,Dane Myers,OF,0.28%,0
75,5211177282,hoppinball26,0,102.9,1B Jared Young 2B Brandon Lowe 3B Jared Triolo C J.T. Realmuto OF Kyle Schwarber OF A.J. Ewing OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,Andres Chaparro,1B,0.28%,0
80,5211295638,dblongstaff,0,102.75,1B Sal Stewart 2B Bryson Stott 3B Bo Bichette C Luis Torrens OF A.J. Ewing OF Carson Benge OF Brett Baty P Cade Cavalli P Zac Thornton SS CJ Abrams,,Andrew Pinckney,OF,0.28%,0
81,5211300473,Habersham1275H,0,102.45,1B Jared Young 2B Luis Arraez 3B Brady House C Luis Torrens OF Kyle Schwarber OF Bryce Harper OF A.J. Ewing P Zack Wheeler P Zac Thornton SS Francisco Lindor,,TJ Friedl,OF,0.28%,0
81,5211305324,Mige1,0,102.45,1B Sal Stewart 2B Brett Baty 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF A.J. Ewing OF Carson Benge P Zack Wheeler P Zac Thornton SS Elly De La Cruz,,,
83,5211154240,bwestinmilehigh,0,102.1,1B Abimelec Ortiz 2B Nasim Nunez 3B Eugenio Suarez C Harry Ford OF Daylen Lile OF JJ Bleday OF Jake Mangum P Zack Wheeler P Jose Soriano SS Elly De La Cruz,,,
84,5210918335,lilrotor,0,101.9,1B Sal Stewart 2B Bryson Stott 3B Brady House C Alejandro Kirk OF Daylen Lile OF Carson Benge OF Jesus Sanchez P Zack Wheeler P Cade Cavalli SS CJ Abrams,,,
84,5211092634,jerseyburglar,0,101.9,1B Bryce Harper 2B Luis Arraez 3B Bryson Stott C J.T. Realmuto OF A.J. Ewing OF Jacob Young OF Matt McLain P Zack Wheeler P Cade Cavalli SS Trea Turner,,,
84,5211266397,bapster,0,101.9,1B Bryce Harper 2B Luis Arraez 3B Alec Bohm C Harry Ford OF Dylan Crews OF Daylen Lile OF Jake Mangum P Zack Wheeler P Cade Cavalli SS Jared Triolo,,,
84,5211272384,Trouble81,0,101.9,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C Rafael Flores Jr. OF Kyle Schwarber OF Daylen Lile OF Jake Mangum P Zack Wheeler P Cade Cavalli SS Jared Triolo,,,
84,5211333163,theelderlee,0,101.9,1B Alec Bohm 2B Luis Arraez 3B Ke'Bryan Hayes C J.T. Realmuto OF Bryce Harper OF Daylen Lile OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Elly De La Cruz,,,
89,5211268736,Steamfitter58,0,101.75,1B Sal Stewart 2B Brandon Lowe 3B Brady House C Tyler Stephenson OF Bryan Reynolds OF A.J. Ewing OF Carson Benge P Cade Cavalli P Zac Thornton SS CJ Abrams,,,
90,5210928039,bkbball22,0,100.9,1B Bryce Harper 2B Luis Arraez 3B Alec Bohm C Tyler Stephenson OF Carson Benge OF Jacob Young OF Justin Crawford P Zack Wheeler P Cade Cavalli SS Elly De La Cruz,,,
90,5211312034,Krawiec2,0,100.9,1B Abimelec Ortiz 2B Luis Arraez 3B Brady House C J.T. Realmuto OF Daylen Lile OF A.J. Ewing OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS CJ Abrams,,,
90,5211366358,charlie.smith83,0,100.9,1B Abimelec Ortiz 2B Luis Arraez 3B Brady House C Tyler Stephenson OF Bryce Harper OF Daylen Lile OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Elly De La Cruz,,,
93,5211199890,MrUpNorth,0,100.45,1B Jared Young 2B Luis Arraez 3B Jorge Polanco C Tyler Stephenson OF Kyle Schwarber OF Daylen Lile OF Carson Benge P Zack Wheeler P Zac Thornton SS Elly De La Cruz,,,
94,5211362896,Bigballa88,0,100.1,1B Sal Stewart 2B Matt McLain 3B Bo Bichette C Harry Ford OF Carson Benge OF Jacob Young OF Hector Rodriguez P Zack Wheeler P Jose Soriano SS Elly De La Cruz,,,
95,5210838959,LOCNOTM,0,99.9,1B Abimelec Ortiz 2B Luis Arraez 3B Alec Bohm C Harry Ford OF Bryce Harper OF Daylen Lile OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Trea Turner,,,
95,5210851234,rschoon3,0,99.9,1B Alec Bohm 2B Luis Arraez 3B Bryson Stott C J.T. Realmuto OF Bryce Harper OF Daylen Lile OF Jacob Young P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,,
95,5210895666,Schmad23,0,99.9,1B Jared Young 2B Bryson Stott 3B Alec Bohm C J.T. Realmuto OF Bryce Harper OF Carson Benge OF Brandon Marsh P Zack Wheeler P Cade Cavalli SS Elly De La Cruz,,,
95,5211113879,StayintheFray2026,0,99.9,1B Bryce Harper 2B Luis Arraez 3B Nick Gonzales C Luis Torrens OF Carson Benge OF Jake Mangum OF Ronny Simon P Zack Wheeler P Cade Cavalli SS CJ Abrams,,,
95,5211214494,esmith911,0,99.9,1B Jared Young 2B Marcus Semien 3B Bryson Stott C J.T. Realmuto OF Bryce Harper OF Carson Benge OF Jacob Young P Zack Wheeler P Cade Cavalli SS CJ Abrams,,,
95,5211303344,ckk-244ayk,0,99.9,1B Abimelec Ortiz 2B Brandon Lowe 3B Bo Bichette C Harry Ford OF Esmerlyn Valdez OF Carson Benge OF Jake Mangum P Zack Wheeler P Cade Cavalli SS Francisco Lindor,,,
95,5211314753,jon7980,0,99.9,1B Abimelec Ortiz 2B Marcus Semien 3B Alec Bohm C Rafael Flores Jr. OF Bryan Reynolds OF Daylen Lile OF Esmerlyn Valdez P Zack Wheeler P Cade Cavalli SS CJ Abrams,,,
95,5211329209,jmarchi,0,99.9,1B Bryce Harper 2B Luis Arraez 3B Brady House C Luis Torrens OF Daylen Lile OF Jacob Young OF Ronny Simon P Zack Wheeler P Cade Cavalli SS CJ Abrams,,,
103,5211275968,Jonestown000,0,99.75,1B Bryce Harper 2B Luis Arraez 3B Bo Bichette C J.T. Realmuto OF Daylen Lile OF Esmerlyn Valdez OF Brandon Marsh P Cade Cavalli P Zac Thornton SS CJ Abrams,,,
104,5211076888,ilLimanati,0,99.45,1B Jared Young 2B Nasim Nunez 3B Bo Bichette C J.T. Realmuto OF Kyle Schwarber OF A.J. Ewing OF Carson Benge P Zack Wheeler P Zac Thornton SS Francisco Lindor,,,
104,5211079327,habcommander,0,99.45,1B Jared Young 2B Bryson Stott 3B Bo Bichette C Luis Torrens OF Kyle Schwarber OF Bryce Harper OF Carson Benge P Zack Wheeler P Zac Thornton SS Francisco Lindor,,,
104,5211322759,slipperywhendry,0,99.45,1B Sal Stewart 2B Jorge Polanco 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF A.J. Ewing OF Carson Benge P Zack Wheeler P Zac Thornton SS Elly De La Cruz,,,
