Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5217260254,zandwich,0,176.2,1B Spencer Horwitz 2B Brandon Lowe 3B Eugenio Suarez C Rafael Flores Jr. OF Wilyer Abreu OF Jake Mangum OF Masataka Yoshida P Parker Messick P Max Fried SS Jared Triolo,,Max Fried,P,54.08%,13.05
2,5217304389,fatc0w,0,172.1,1B Sal Stewart 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Andruw Monasterio,,Payton Tolle,P,37.50%,27.6
3,5217264668,bkallday83,0,166.85,1B Willson Contreras 2B Gleyber Torres 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Andruw Monasterio,,Wilyer Abreu,OF,34.95%,11
4,5217231382,nickmoran,0,161.25,1B Sal Stewart 2B Chase Meidroth 3B Angel Genao C Tyler Stephenson OF JJ Bleday OF Ceddanne Rafaela OF Chase DeLauter P Max Fried P Cade Cavalli SS Elly De La Cruz,,Parker Messick,P,33.67%,17.15
5,5217206309,wildwildwilly,0,159.55,1B Abimelec Ortiz 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF Brenton Doyle OF Randal Grichuk P Logan Gilbert P Max Fried SS Elly De La Cruz,,Pete Crow-Armstrong,OF,29.85%,0
6,5217314018,daddyshark423,0,158.65,1B Sal Stewart 2B Brandon Lowe 3B Jared Triolo C Tyler Stephenson OF Bryan Reynolds OF JJ Bleday OF Hector Rodriguez P Payton Tolle P Max Fried SS Jacob Gonzalez,,Chase Meidroth,2B,29.08%,20
7,5217318616,SeanGeezy,0,158.55,1B Willson Contreras 2B Chase Meidroth 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Logan Gilbert P Max Fried SS Otto Lopez,,Logan Gilbert,P,27.04%,28.5
8,5217321804,swaggybees,0,156.95,1B Sal Stewart 2B Angel Genao 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Jo Adell OF Steven Kwan P Payton Tolle P Braxton Ashcraft SS Elly De La Cruz,,Miguel Vargas,3B,22.70%,0
9,5217312115,robertsjett,0,155.95,1B Spencer Torkelson 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Daylen Lile OF Braden Montgomery OF Randal Grichuk P Payton Tolle P Braxton Ashcraft SS CJ Abrams,,Edgar Quero,C,22.19%,15
10,5217317315,KingandQueen15,0,154.2,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Hector Rodriguez P Logan Gilbert P Kevin Gausman SS Elly De La Cruz,,Alex Bregman,3B,19.64%,0
11,5217294525,Cliffross,0,150.1,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Edgar Quero OF Wilyer Abreu OF Bryan Reynolds OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Jared Triolo,,Masataka Yoshida,OF,19.13%,12
12,5217242217,Ddohnalek,0,148.65,1B Abimelec Ortiz 2B Jorbit Vivas 3B Caleb Durbin C Agustin Ramirez OF Wilyer Abreu OF Dylan Crews OF Daylen Lile P Logan Gilbert P Parker Messick SS CJ Abrams,,Elly De La Cruz,SS,19.13%,7
13,5217217566,RattlerBlack,0,148.1,1B Spencer Horwitz 2B Brandon Lowe 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Jacob Gonzalez,,Chase DeLauter,OF,19.13%,11
14,5217322037,dyburk2,0,147.55,1B Sal Stewart 2B Angel Genao 3B Eugenio Suarez C Tyler Stephenson OF Chase DeLauter OF Sam Antonacci OF Steven Kwan P Logan Gilbert P Max Fried SS Elly De La Cruz,,Willson Contreras,1B,18.62%,7
15,5217291478,OzzyB11,0,146.95,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Steven Kwan P Payton Tolle P Braxton Ashcraft SS George Lombard Jr.,,Jarren Duran,OF,16.84%,2
16,5217310426,Delusivee299,0,146.65,1B Sal Stewart 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Masataka Yoshida P Payton Tolle P Max Fried SS Andruw Monasterio,,Tyler Stephenson,C,16.58%,27
17,5217315493,huger99,0,146.4,1B Willson Contreras 2B Brandon Lowe 3B Caleb Durbin C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Esmerlyn Valdez P Max Fried P Braxton Ashcraft SS Jacob Gonzalez,,Michael Busch,1B,16.58%,3
18,5217315783,dschaf,0,144.2,1B Vladimir Guerrero Jr. 2B Travis Bazzana 3B Kevin McGonigle C Tyler Stephenson OF Wilyer Abreu OF JJ Bleday OF Jake Mangum P Braxton Ashcraft P Keider Montero SS Javier Baez,,Steven Kwan,OF,16.07%,0
19,5217293792,ryb0ski,0,142.85,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Tyler Stephenson OF Bryan Reynolds OF Dane Myers OF Hector Rodriguez P Logan Gilbert P Braxton Ashcraft SS Elly De La Cruz,,CJ Abrams,SS,15.82%,5
20,5217266150,BubRub,0,142.55,1B Sal Stewart 2B Angel Genao 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Max Fried SS Elly De La Cruz,,Angel Genao,2B,14.80%,0
20,5217279742,Yappin01,0,142.55,1B Abimelec Ortiz 2B Chase Meidroth 3B Caleb Durbin C Agustin Ramirez OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Logan Gilbert P Max Fried SS CJ Abrams,,Ceddanne Rafaela,OF,14.29%,12
20,5217317257,mhemin22,0,142.55,1B Abimelec Ortiz 2B Chase Meidroth 3B Caleb Durbin C Miguel Amaya OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Logan Gilbert P Max Fried SS CJ Abrams,,Jose Ramirez,3B,14.03%,2
23,5217231182,Hawkeye11111,0,140.05,1B Sal Stewart 2B Angel Genao 3B Jose Ramirez C Tyler Stephenson OF Bryan Reynolds OF Dylan Crews OF JJ Bleday P Cade Cavalli P Keider Montero SS Otto Lopez,,Kevin Gausman,P,14.03%,7.7
24,5217268186,tristanwolf,0,139.95,1B Abimelec Ortiz 2B Chase Meidroth 3B Pedro Ramirez C Tyler Stephenson OF Pete Crow-Armstrong OF Seiya Suzuki OF Ian Happ P Payton Tolle P Braxton Ashcraft SS George Lombard Jr.,,Braxton Ashcraft,P,13.52%,42.35
24,5217297215,texan86mc,0,139.95,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Payton Tolle P Braxton Ashcraft SS Andruw Monasterio,,Seiya Suzuki,OF,13.52%,0
26,5217242277,tomb1414,0,139.9,1B Sal Stewart 2B Chase Meidroth 3B Eugenio Suarez C Edgar Quero OF Seiya Suzuki OF JJ Bleday OF Randal Grichuk P Max Fried P Keider Montero SS Elly De La Cruz,,Dansby Swanson,SS,13.01%,4
27,5217227764,Dusk2,0,139.65,1B Sal Stewart 2B Chase Meidroth 3B Angel Genao C Tyler Stephenson OF JJ Bleday OF Jarren Duran OF Dane Myers P Payton Tolle P Max Fried SS Elly De La Cruz,,Nathaniel Lowe,1B,12.24%,0
28,5217295423,bgup78,0,138.95,1B Spencer Horwitz 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Bryan Reynolds OF Braden Montgomery P Payton Tolle P Braxton Ashcraft SS Colson Montgomery,,Nick Sogard,2B,11.99%,4
29,5217305758,johndem10,0,138.9,1B Ben Rice 2B Chase Meidroth 3B Caleb Durbin C Eduardo Valencia OF Esmerlyn Valdez OF Jake Mangum OF Max Clark P Max Fried P Keider Montero SS Kevin McGonigle,,Brenton Doyle,OF,11.73%,3
30,5217306197,Leithal13,0,138.75,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Tyler Stephenson OF Wilyer Abreu OF Randy Arozarena OF Ceddanne Rafaela P Payton Tolle P Parker Messick SS George Lombard Jr.,,Trent Grisham,OF,11.22%,3
31,5217214070,ryanpcarr44,0,138.4,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Rafael Flores Jr. OF Bryan Reynolds OF Ceddanne Rafaela OF Jarren Duran P Max Fried P Braxton Ashcraft SS Jose Caballero,,Connor Wong,C,10.97%,0
32,5217228639,mwiller77,0,136.8,1B Spencer Horwitz 2B Brandon Lowe 3B Jose Ramirez C Rafael Flores Jr. OF Bryan Reynolds OF Esmerlyn Valdez OF Steven Kwan P Payton Tolle P Cade Cavalli SS Luisangel Acuna,,George Lombard Jr.,SS,10.20%,0
33,5217252283,CJSanterre,0,136.2,1B Spencer Torkelson 2B Chase Meidroth 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF Chase DeLauter OF Hector Rodriguez P Logan Gilbert P Kevin Gausman SS Kevin McGonigle,,Abimelec Ortiz,1B,9.95%,23
34,5217290914,LILBONEST,0,135.1,1B Abimelec Ortiz 2B Angel Genao 3B Weston Wilson C Keibert Ruiz OF Wilyer Abreu OF Dylan Crews OF Jarren Duran P Payton Tolle P Logan Gilbert SS CJ Abrams,,Agustin Ramirez,C,9.69%,0
35,5217213599,mag0422,0,133.75,1B Michael Busch 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Masataka Yoshida OF Randal Grichuk P Payton Tolle P Parker Messick SS Colson Montgomery,,Colson Montgomery,SS,9.44%,0
35,5217252788,crawdaddy_11,0,133.75,1B Sal Stewart 2B Angel Genao 3B Miguel Vargas C Tyler Stephenson OF Ceddanne Rafaela OF Randal Grichuk OF Hector Rodriguez P Payton Tolle P Parker Messick SS CJ Abrams,,Cal Raleigh,C,9.44%,0
37,5217235295,DKplayer007,0,133.65,1B Willson Contreras 2B Nick Sogard 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Max Fried SS Jacob Gonzalez,,Randal Grichuk,OF,9.44%,16
38,5217254075,mikemtz18,0,131.85,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Cal Raleigh OF Julio Rodriguez OF Jarren Duran OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS CJ Abrams,,Ian Happ,OF,9.18%,0
39,5217284194,asmith00120,0,131.2,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF JJ Bleday OF Braden Montgomery OF Dane Myers P Logan Gilbert P Kevin Gausman SS Elly De La Cruz,,Jo Adell,OF,8.93%,0
40,5217276756,EaglesNest2525,0,131.1,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Braden Montgomery OF Masataka Yoshida P Payton Tolle P Logan Gilbert SS Colson Montgomery,,Spencer Horwitz,1B,8.93%,6
41,5217293216,cdj24,0,130.55,1B Spencer Horwitz 2B Brandon Lowe 3B Angel Genao C Edgar Quero OF Bryan Reynolds OF JJ Bleday OF Esmerlyn Valdez P Braxton Ashcraft P Cade Cavalli SS CJ Abrams,,Caleb Durbin,3B,8.67%,28
42,5217248588,Fn_Ralph,0,129.85,1B Michael Busch 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Pete Crow-Armstrong OF Seiya Suzuki OF Randal Grichuk P Logan Gilbert P Braxton Ashcraft SS Luisangel Acuna,,Ben Rice,1B,8.67%,2
43,5217280146,StinkFinger01,0,129.45,1B Abimelec Ortiz 2B Brandon Lowe 3B Nick Gonzales C Eduardo Valencia OF Wilyer Abreu OF Ceddanne Rafaela OF Esmerlyn Valdez P Payton Tolle P Keider Montero SS Andruw Monasterio,,Jazz Chisholm Jr.,2B,8.42%,0
44,5217248355,mlief,0,129.4,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Rafael Flores Jr. OF Bryan Reynolds OF JJ Bleday OF Trent Grisham P Max Fried P Braxton Ashcraft SS Jose Caballero,,Brandon Lowe,2B,8.16%,3
45,5217261246,Romo2Witten82,0,129.35,1B Willson Contreras 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Andrew Abbott SS Elly De La Cruz,,JJ Bleday,OF,8.16%,2
46,5217312207,Sam-I-Am,0,129.1,1B Nathaniel Lowe 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Pete Crow-Armstrong OF JJ Bleday OF Randal Grichuk P Payton Tolle P Logan Gilbert SS Jacob Gonzalez,,Andruw Monasterio,SS,7.65%,3
47,5217240003,Ezi305,0,128.75,1B Abimelec Ortiz 2B Chase Meidroth 3B Miguel Vargas C Keibert Ruiz OF Daylen Lile OF Braden Montgomery OF Randal Grichuk P Payton Tolle P Parker Messick SS CJ Abrams,,Miguel Amaya,C,7.65%,0
48,5217271085,Shotcaller8371,0,128.45,1B Willson Contreras 2B Brandon Lowe 3B Nick Gonzales C Cal Raleigh OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Keider Montero SS Jared Triolo,,Griffin Conine,OF,7.40%,3
49,5217212581,Nadesify,0,128.35,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Braden Montgomery OF Brenton Doyle P Parker Messick P Cade Cavalli SS CJ Abrams,,Julio Rodriguez,OF,7.40%,3
50,5217240277,SmokestackLightning,0,128.2,1B Sal Stewart 2B Angel Genao 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Chase DeLauter OF Steven Kwan P Parker Messick P Max Fried SS Elly De La Cruz,,Sal Stewart,1B,7.14%,29
51,5217192070,rsumrall,0,127.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Masataka Yoshida P Payton Tolle P Max Fried SS Otto Lopez,,Randy Arozarena,OF,7.14%,5
51,5217304814,kkool514514,0,127.65,1B Willson Contreras 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Payton Tolle P Max Fried SS Jacob Gonzalez,,Angel Genao,3B,7.14%,0
53,5217292954,beads1982,0,127.399994,1B Michael Busch 2B Pedro Ramirez 3B Jared Triolo C Rafael Flores Jr. OF Pete Crow-Armstrong OF Ian Happ OF Brenton Doyle P Max Fried P Braxton Ashcraft SS Colson Montgomery,,Spencer Jones,OF,6.89%,0
54,5217288988,revitup11,0,127.2,1B Abimelec Ortiz 2B Chase Meidroth 3B Miguel Vargas C Tyler Stephenson OF Wilyer Abreu OF Chase DeLauter OF Steven Kwan P Parker Messick P Max Fried SS CJ Abrams,,Eugenio Suarez,3B,6.63%,22
55,5217279075,Ronniekittle,0,126.75,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Chase DeLauter OF Jo Adell OF Hector Rodriguez P Payton Tolle P Parker Messick SS Elly De La Cruz,,Bryan Reynolds,OF,6.63%,7
56,5217210694,jeffs2hot,0,126.5,1B Sal Stewart 2B Nick Sogard 3B Charles McAdoo C Connor Wong OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Parker Messick P Braxton Ashcraft SS Elly De La Cruz,,Cade Cavalli,P,5.87%,40.2
57,5217289254,jjordan02,0,126.2,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Tyler Stephenson OF Wilyer Abreu OF Bryan Reynolds OF Masataka Yoshida P Parker Messick P Max Fried SS Jacob Gonzalez,,Keibert Ruiz,C,5.61%,0
58,5217204481,SBC123,0,125.85,1B Michael Busch 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Pete Crow-Armstrong OF Seiya Suzuki OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Luisangel Acuna,,Pedro Ramirez,2B,5.61%,0
58,5217248606,chasepowerz,0,125.85,1B Michael Busch 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Pete Crow-Armstrong OF Seiya Suzuki OF Masataka Yoshida P Logan Gilbert P Braxton Ashcraft SS Luisangel Acuna,,Travis Bazzana,2B,5.36%,0
60,5217318728,sportsfanatic89,0,125.399994,1B Willson Contreras 2B Nick Sogard 3B Kazuma Okamoto C Tyler Stephenson OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Max Fried P Braxton Ashcraft SS Elly De La Cruz,,Jacob Gonzalez,SS,5.36%,20
61,5217278616,swiper32,0,125.1,1B Abimelec Ortiz 2B Jorbit Vivas 3B Eugenio Suarez C Cal Raleigh OF Randy Arozarena OF Julio Rodriguez OF Dominic Canzone P Payton Tolle P Logan Gilbert SS CJ Abrams,,Otto Lopez,SS,4.59%,0
62,5217287044,DontTaseMeBro,0,124.65,1B Sal Stewart 2B Chase Meidroth 3B Miguel Vargas C Edgar Quero OF Pete Crow-Armstrong OF Brenton Doyle OF Dane Myers P Payton Tolle P Max Fried SS Luisangel Acuna,,Nick Gonzales,3B,4.59%,10
