Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
18,5214435479,nickmoran,0,133.85,1B Jonathan Aranda 2B Bryson Stott 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Ceddanne Rafaela OF Masataka Yoshida P Reid Detmers P Dean Kremer SS Willy Adames,,Geraldo Perdomo,SS,13.05%,4
19,5214571834,R-E-L-A-X,0,133.45,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Garrett Stubbs OF Chandler Simpson OF Ryan Vilade OF Edmundo Sosa P Tarik Skubal P MacKenzie Gore SS Carson Williams,,Bryson Stott,2B,11.79%,8
20,5214574347,dublinking,0,133.35,1B Alec Burleson 2B Jackson Holliday 3B Junior Caminero C Ivan Herrera OF Chandler Simpson OF Jose Fermin OF Colton Cowser P Tarik Skubal P Freddy Peralta SS Masyn Winn,,Ceddanne Rafaela,OF,11.58%,8
21,5214527055,JacefamouSS,0,131.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Ryan Vilade OF Brett Bateman P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Bryson Stott,3B,11.37%,8
21,5214567141,echad252,0,131.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Ryan Vilade OF Brett Bateman P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Jarren Duran,OF,10.74%,5
21,5214591750,JWLewis1989,0,131.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Ryan Vilade OF Brett Bateman P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Corbin Carroll,OF,10.32%,11
21,5214599072,smiley1969,0,131.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Ryan Vilade OF Brett Bateman P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Nick Sogard,2B,10.32%,5
25,5214546671,jswitz44,0,131,1B Jonathan Aranda 2B Brice Turang 3B Yandy Diaz C Jonah Heim OF Ronald Acuna Jr. OF A.J. Ewing OF Lawrence Butler P Hunter Dobbins P Dean Kremer SS Francisco Lindor,,Brett Bateman,OF,9.89%,3
26,5214518908,FakeNickG,0,130.6,1B Yandy Diaz 2B Jorge Polanco 3B Junior Caminero C Drake Baldwin OF Jonny DeLuca OF Ryan Vilade OF Derek Hill P Tarik Skubal P Dean Kremer SS Willy Adames,,Yandy Diaz,3B,9.47%,26
27,5214466045,FHUSlater2000,0,130,1B Alec Burleson 2B Ketel Marte 3B Jose Fermin C Ryan Jeffers OF Bryce Harper OF Jordan Walker OF Nathan Church P MacKenzie Gore P Jameson Taillon SS Andres Gimenez,,Gunnar Henderson,SS,9.47%,4
28,5214485386,jeremyCD,0,129.85,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Connor Wong OF Wilyer Abreu OF Tyler Soderstrom OF Ceddanne Rafaela P Reid Detmers P Dean Kremer SS Taylor Walls,,Gabriel Moreno,C,9.26%,19
29,5214571893,jmbarrera19,0,128.35,1B Tim Tawa 2B Carson Williams 3B Yandy Diaz C Ivan Herrera OF Jonny DeLuca OF Chandler Simpson OF Lars Nootbaar P Tarik Skubal P Reid Detmers SS Taylor Walls,,Matt Olson,1B,9.26%,5
30,5214583470,thoseunknown,0,128.2,1B Nick Sogard 2B Bryson Stott 3B Willi Castro C Ivan Herrera OF Jake McCarthy OF Jackson Merrill OF Chandler Simpson P Tarik Skubal P Jacob Lopez SS Francisco Lindor,,Bryce Harper,OF,9.05%,4
31,5214472182,T2012,0,128.15,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P Trevor Rogers P Noah Cameron SS Jackson Holliday,,Alec Burleson,1B,8.84%,18
32,5214499322,xxhustlexx,0,127.6,1B Jonathan Aranda 2B Jorge Polanco 3B Junior Caminero C Francisco Alvarez OF A.J. Ewing OF Carson Benge OF Ryan Vilade P Tarik Skubal P Dean Kremer SS Francisco Lindor,,Carson Benge,OF,8.84%,6
33,5214496283,scottrdix,0,127.45,1B Alec Burleson 2B Jackson Holliday 3B Yandy Diaz C Ivan Herrera OF Jake McCarthy OF Jung Hoo Lee OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Kaelen Culpepper,,Drake Baldwin,C,8.84%,12
34,5214457548,getloose,0,126.75,1B Kyle Schwarber 2B Jeff McNeil 3B Zack Gelof C Garrett Stubbs OF Tyler Soderstrom OF Lawrence Butler OF Carlos Cortes P Tarik Skubal P Sonny Gray SS Edmundo Sosa,,Tyler Soderstrom,OF,8.63%,14
35,5214589987,eamuscatuli15,0,126.45,1B Matt Olson 2B Jeff McNeil 3B Zack Gelof C Drake Baldwin OF Ronald Acuna Jr. OF Tyler Soderstrom OF Lawrence Butler P Reid Detmers P Jacob Lopez SS Jacob Wilson,,Lawrence Butler,OF,8.42%,6
36,5214580491,youngbandzzz,0,126.35,1B Yandy Diaz 2B Jackson Holliday 3B Nolan Arenado C Gabriel Moreno OF Jake McCarthy OF Carson Benge OF Tyler O'Neill P Tarik Skubal P Reid Detmers SS Kaelen Culpepper,,Kyle Schwarber,1B,8.42%,16
37,5214545607,Krex408,0,125.35,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Ivan Herrera OF Corbin Carroll OF Wyatt Langford OF Jarren Duran P MacKenzie Gore P Noah Cameron SS Carson Williams,,Jimmy Crooks,C,8.21%,0
38,5214540899,cvig87,0,125,1B Royce Lewis 2B Jackson Holliday 3B Yandy Diaz C Salvador Perez OF Jake McCarthy OF George Springer OF Carson Benge P MacKenzie Gore P Christian Scott SS Francisco Lindor,,JJ Wetherholt,2B,8.21%,4
39,5214593409,ihave6rolls,0,124.35,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Ivan Herrera OF Ryan Vilade OF Tyler O'Neill OF Derek Hill P Tarik Skubal P Freddy Peralta SS Francisco Lindor,,Michael Harris II,OF,8.21%,10
40,5214536331,KingDean59,0,123.6,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Ivan Herrera OF Jordan Walker OF Ryan Vilade OF Nathan Church P Logan Henderson P Noah Cameron SS Edmundo Sosa,,Hayden Wesneski,P,8.21%,13.55
41,5214513441,JKadlitz,0,122.5,1B Josh Bell 2B Osleivis Basabe 3B Coby Mayo C Ivan Herrera OF Jake McCarthy OF Michael Harris II OF Jung Hoo Lee P Tarik Skubal P Bryce Elder SS Francisco Lindor,,Francisco Lindor,SS,8.21%,26
42,5214487098,bjpintar,0,122.25,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Jonah Heim OF Chandler Simpson OF Lawrence Butler OF Carlos Cortes P Reid Detmers P Noah Cameron SS Jacob Wilson,,Jake McCarthy,OF,8.00%,5
43,5214557112,unhwildcats1993,0,122.2,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Garrett Stubbs OF Ceddanne Rafaela OF Jarren Duran OF Ryan Waldschmidt P Logan Henderson P Hayden Wesneski SS Taylor Walls,,Willson Contreras,1B,8.00%,2
44,5214534382,oneteezy,0,121.6,1B Kyle Schwarber 2B Jeff McNeil 3B Junior Caminero C Garrett Stubbs OF Wilyer Abreu OF Jonny DeLuca OF Justin Crawford P MacKenzie Gore P Trevor Rogers SS Taylor Walls,,Carson Williams,2B,7.58%,0
44,5214566751,xXxPLOSIVE,0,121.6,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Ivan Herrera OF Lars Nootbaar OF Ryan Vilade OF Tyler O'Neill P Tarik Skubal P Dean Kremer SS Geraldo Perdomo,,Pete Alonso,1B,7.58%,5
46,5214605756,and1jsheng,0,121.45,1B Jonathan Aranda 2B Nick Sogard 3B Yandy Diaz C Connor Wong OF Chandler Simpson OF Jarren Duran OF Ryan Vilade P Tarik Skubal P MacKenzie Gore SS Taylor Walls,,Jordan Walker,OF,7.58%,5
47,5214541720,Tarheels3,0,121,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Ivan Herrera OF Jonny DeLuca OF Jarren Duran OF Ryan Vilade P MacKenzie Gore P Christian Scott SS Geraldo Perdomo,,Yordan Alvarez,OF,7.37%,10
48,5214504625,wrabl,0,120.35,1B Yandy Diaz 2B Bryson Stott 3B Junior Caminero C Ivan Herrera OF Ryan Vilade OF Tyler O'Neill OF Derek Hill P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Noah Cameron,P,7.37%,3.95
49,5214440115,KenyanDrake,0,119.7,1B Kyle Schwarber 2B Luis Arraez 3B Bryson Stott C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Derek Hill P Reid Detmers P MacKenzie Gore SS Edmundo Sosa,,Bryce Elder,P,7.16%,-2.55
49,5214591842,justinl8688,0,119.7,1B Kyle Schwarber 2B Bryson Stott 3B Junior Caminero C Garrett Stubbs OF Shohei Ohtani OF Tyler O'Neill OF Brett Bateman P Reid Detmers P MacKenzie Gore SS Jackson Holliday,,Bo Bichette,3B,6.95%,11
51,5214548869,Trumpuall4547,0,119.65,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Jimmy Crooks OF Yordan Alvarez OF Ryan Vilade OF Cam Smith P Tarik Skubal P Christian Scott SS Kaelen Culpepper,,Chandler Simpson,OF,6.53%,20
52,5214563808,mcooper2300,0,118.45,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Henry Bolte OF Lawrence Butler OF Ryan Vilade P Tarik Skubal P MacKenzie Gore SS Carson Williams,,Connor Wong,C,6.53%,3
53,5214446224,sportsfanatic89,0,118.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Carlos Narvaez OF Tyler Soderstrom OF Tyler O'Neill OF Derek Hill P Tarik Skubal P Reid Detmers SS Francisco Lindor,,Freddy Peralta,P,6.32%,13.3
53,5214452269,MillionDollarPoker,0,118.35,1B Jonathan Aranda 2B Luis Arraez 3B Yandy Diaz C Ivan Herrera OF Brandon Marsh OF Justin Crawford OF Derek Hill P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Jonny DeLuca,OF,6.11%,18
53,5214551667,peew2132,0,118.35,1B Bryce Harper 2B Bryson Stott 3B Jose Fermin C Ivan Herrera OF Jordan Walker OF Austin Martin OF Tyler O'Neill P Tarik Skubal P Reid Detmers SS Kaelen Culpepper,,Carlos Narvaez,C,6.11%,0
53,5214599835,frogwall35,0,118.35,1B Yandy Diaz 2B Jackson Holliday 3B Coby Mayo C Gabriel Moreno OF Wilyer Abreu OF Henry Bolte OF Tyler O'Neill P Tarik Skubal P Reid Detmers SS Mauricio Dubon,,Lars Nootbaar,OF,5.89%,4
57,5214606071,jsjs8,0,118,1B Jared Young 2B Jeff McNeil 3B Bo Bichette C Ivan Herrera OF Michael Harris II OF A.J. Ewing OF Carson Benge P Tarik Skubal P Noah Cameron SS Francisco Lindor,,Jeff McNeil,2B,5.89%,15
58,5214470692,Kramsta21,0,117.6,1B Vladimir Guerrero Jr. 2B Royce Lewis 3B Bo Bichette C Gabriel Moreno OF Michael Harris II OF A.J. Ewing OF Brett Bateman P Tarik Skubal P Hayden Wesneski SS Francisco Lindor,,Derek Hill,OF,5.47%,2
58,5214578586,Raoulw86,0,117.6,1B Josh Bell 2B Bryson Stott 3B Nolan Arenado C Francisco Alvarez OF Jordan Walker OF Wilyer Abreu OF Teoscar Hernandez P Tarik Skubal P Dean Kremer SS Geraldo Perdomo,,Dean Kremer,P,5.47%,30.55
60,5214606758,vogasutra,0,117.45,1B Jeff McNeil 2B Jackson Holliday 3B Junior Caminero C Jimmy Crooks OF Corbin Carroll OF Chandler Simpson OF Lawrence Butler P Tarik Skubal P MacKenzie Gore SS Kaelen Culpepper,,Dylan Beavers,OF,5.26%,0
61,5214544997,JoeyFootball22,0,117.2,1B Alec Burleson 2B Miguel Rojas 3B Zack Gelof C Jonah Heim OF Tyler Soderstrom OF A.J. Ewing OF Carlos Cortes P Logan Henderson P Hayden Wesneski SS Jacob Wilson,,Ronald Acuna Jr.,OF,5.26%,7
62,5214599848,PappyFuller81,0,116.85,1B Tim Tawa 2B Royce Lewis 3B Nolan Arenado C Ivan Herrera OF Bryce Harper OF Wilyer Abreu OF Tyler Soderstrom P Sonny Gray P Jacob Lopez SS Masyn Winn,,Francisco Alvarez,C,5.26%,6
63,5214581074,impeccablycomingup,0,116.6,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Tyler Soderstrom OF Lawrence Butler OF Carlos Cortes P Tarik Skubal P Hayden Wesneski SS Carson Williams,,Jonah Heim,C,5.26%,0
63,5214588722,steven313,0,116.6,1B Matt Olson 2B Nick Sogard 3B Bo Bichette C Gabriel Moreno OF Ceddanne Rafaela OF Luke Keaschall OF Mauricio Dubon P Tarik Skubal P Hayden Wesneski SS Francisco Lindor,,A.J. Ewing,OF,5.05%,7
65,5214536177,firstandted,0,115.7,1B Jeff McNeil 2B Marcus Semien 3B Yandy Diaz C Garrett Stubbs OF Jonny DeLuca OF Carlos Cortes OF Ryan Vilade P Tarik Skubal P Logan Henderson SS Jacob Wilson,,Luis Arraez,2B,5.05%,0
65,5214593791,Vikes41,0,115.7,1B Yandy Diaz 2B Carson Williams 3B Kyle Karros C Ivan Herrera OF Wilyer Abreu OF Tyler Soderstrom OF Ceddanne Rafaela P Reid Detmers P MacKenzie Gore SS Jackson Holliday,,Jacob Wilson,SS,5.05%,7
67,5214590106,Bye_product,0,115.45,1B Jared Young 2B Jackson Holliday 3B Yandy Diaz C Ivan Herrera OF Corbin Carroll OF Jake McCarthy OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Kaelen Culpepper,,Brandon Marsh,OF,5.05%,9
68,5214449515,thundrenterprises,0,115.35,1B Kyle Schwarber 2B Carson Williams 3B Junior Caminero C Garrett Stubbs OF Jonny DeLuca OF Brandon Marsh OF Derek Hill P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Masyn Winn,SS,5.05%,7
68,5214463286,CashLineCriminal,0,115.35,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Ivan Herrera OF Lawrence Butler OF Ryan Vilade OF Tyler O'Neill P Tarik Skubal P Reid Detmers SS Carson Williams,,Carson Williams,SS,4.84%,0
68,5214487583,mjatam77,0,115.35,1B Jeff McNeil 2B Vaughn Grissom 3B Junior Caminero C Victor Caratini OF Chandler Simpson OF Lawrence Butler OF Carlos Cortes P Tarik Skubal P Reid Detmers SS Taylor Walls,,Jonathan Aranda,1B,4.84%,12
68,5214529547,mlief,0,115.35,1B Jeff McNeil 2B Jackson Holliday 3B Nolan Arenado C Jonah Heim OF Tyler Soderstrom OF Carlos Cortes OF Lars Nootbaar P Tarik Skubal P Reid Detmers SS Jacob Wilson,,Christian Scott,P,4.84%,7.6
68,5214585669,NFerraro11,0,115.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Brett Bateman P Tarik Skubal P Reid Detmers SS Taylor Walls,,Jacob Lopez,P,4.63%,18.15
73,5214591420,blinddarts,0,115.25,1B Jonathan Aranda 2B Miguel Rojas 3B Junior Caminero C Gabriel Moreno OF Chandler Simpson OF Ryan Vilade OF Brett Bateman P Tarik Skubal P Trevor Rogers SS Taylor Walls,,Teoscar Hernandez,OF,4.42%,0
74,5214567188,kingdomin8tor,0,115.1,1B TJ Rumfield 2B Willi Castro 3B Junior Caminero C Hunter Goodman OF Jake McCarthy OF Jonny DeLuca OF Chandler Simpson P Hayden Wesneski P Dean Kremer SS Kaelen Culpepper,,Wyatt Langford,OF,4.21%,8
75,5214574835,Dudeoflife,0,115.05,1B Jeff McNeil 2B Jackson Holliday 3B Ezequiel Duran C Drew Cavanaugh OF Shohei Ohtani OF Tyler Soderstrom OF Masataka Yoshida P Logan Henderson P MacKenzie Gore SS Jacob Wilson,,Jeremy Pena,SS,4.21%,7
76,5214486353,chensley72,0,114.45,1B Yandy Diaz 2B Jackson Holliday 3B Bo Bichette C Ivan Herrera OF Michael Harris II OF Masataka Yoshida OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Geraldo Perdomo,,Nathan Church,OF,4.21%,3
76,5214569381,bullroa,0,114.45,1B Yandy Diaz 2B Jackson Holliday 3B Bo Bichette C Ivan Herrera OF Michael Harris II OF Masataka Yoshida OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Geraldo Perdomo,,Coby Mayo,3B,4.21%,16
78,5214571053,creel.patrick,0,114.35,1B Ryan Vilade 2B Miguel Rojas 3B Junior Caminero C Jimmy Crooks OF Jonny DeLuca OF Chandler Simpson OF Lars Nootbaar P Tarik Skubal P Reid Detmers SS Taylor Walls,,Nick Fortes,C,4.00%,4
78,5214576093,cluc81,0,114.35,1B Alec Burleson 2B Bryson Stott 3B Yandy Diaz C Ivan Herrera OF Lars Nootbaar OF Ryan Vilade OF Tyler O'Neill P Tarik Skubal P Reid Detmers SS Jackson Holliday,,Ozzie Albies,2B,4.00%,6
80,5214555995,golfballer44,0,113.95,1B Josh Bell 2B Nick Sogard 3B Junior Caminero C Elias Diaz OF Yordan Alvarez OF Wilyer Abreu OF Michael Harris II P MacKenzie Gore P Hayden Wesneski SS Kaelen Culpepper,,Ketel Marte,2B,3.79%,14
81,5214573195,jonjirvin,0,113.6,1B Freddie Freeman 2B Nick Sogard 3B Caleb Durbin C Connor Wong OF Shohei Ohtani OF Ceddanne Rafaela OF Austin Martin P Tarik Skubal P Hayden Wesneski SS Ryan Kreidler,,Colton Cowser,OF,3.79%,3
82,5214596428,zerowolfe,0,113.45,1B Yandy Diaz 2B Jackson Holliday 3B Bo Bichette C Jonah Heim OF Jackson Merrill OF A.J. Ewing OF Lawrence Butler P Tarik Skubal P MacKenzie Gore SS Kaelen Culpepper,,Taylor Walls,SS,3.79%,9
83,5214495992,RAYVENZ52,0,113.35,1B Alec Burleson 2B JJ Wetherholt 3B Yandy Diaz C Ivan Herrera OF Lars Nootbaar OF Masataka Yoshida OF Derek Hill P Tarik Skubal P Reid Detmers SS Miguel Rojas,,Garrett Stubbs,C,3.79%,4
83,5214524780,SKYHUNTER,0,113.35,1B Jared Young 2B Jorge Polanco 3B Yandy Diaz C Gabriel Moreno OF Corbin Carroll OF George Springer OF Teoscar Hernandez P Tarik Skubal P Freddy Peralta SS Geraldo Perdomo,,Nolan Arenado,3B,3.79%,28
85,5214596073,emokilla13,0,113.2,1B Kyle Schwarber 2B Bryson Stott 3B Josh Smith C Brandon Valenzuela OF Bryce Harper OF Michael Harris II OF George Springer P Tarik Skubal P Jacob Lopez SS Francisco Lindor,,Nick Sogard,1B,3.79%,5
85,5214608763,bluesox51,0,113.2,1B Josh Bell 2B JJ Wetherholt 3B Bo Bichette C Garrett Stubbs OF Yordan Alvarez OF Tyler Soderstrom OF Michael Harris II P Tarik Skubal P Jacob Lopez SS Jackson Holliday,,Jared Young,1B,3.79%,12
87,5214596117,manofbizz,0,112.75,1B Rafael Devers 2B Brice Turang 3B Yandy Diaz C Francisco Alvarez OF Jackson Chourio OF Brandon Nimmo OF Mauricio Dubon P Michael Soroka P Christian Scott SS Francisco Lindor,,Mauricio Dubon,SS,3.58%,7
88,5214546654,tbone0136,0,112.55,1B Kyle Schwarber 2B Ketel Marte 3B Coby Mayo C Victor Caratini OF Bryce Harper OF Corbin Carroll OF Brett Bateman P MacKenzie Gore P Michael Soroka SS Jackson Holliday,,Edmundo Sosa,SS,3.58%,16
89,5214484625,jrutoskey,0,112.45,1B Jeff McNeil 2B Carson Williams 3B Yandy Diaz C Ivan Herrera OF Corbin Carroll OF Jarren Duran OF Tyler O'Neill P Tarik Skubal P MacKenzie Gore SS Geraldo Perdomo,,Jeff McNeil,1B,3.58%,15
89,5214594505,wersel,0,112.45,1B Yandy Diaz 2B Nick Sogard 3B Junior Caminero C Jimmy Crooks OF Jonny DeLuca OF Lars Nootbaar OF Ryan Vilade P Tarik Skubal P MacKenzie Gore SS Carson Williams,,Royce Lewis,2B,3.16%,12
91,5214522043,kevinreider4,0,112.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Carlos Narvaez OF Jonny DeLuca OF Lawrence Butler OF Ryan Vilade P Tarik Skubal P Reid Detmers SS Jackson Holliday,,Osleivis Basabe,2B,3.16%,3
91,5214591994,Tokyobill,0,112.35,1B Alec Burleson 2B Bryson Stott 3B Nolan Arenado C Ivan Herrera OF Wilyer Abreu OF Tyler O'Neill OF Derek Hill P Tarik Skubal P Reid Detmers SS Jackson Holliday,,Taylor Trammell,OF,3.16%,4
91,5214592566,Firedog50,0,112.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Nick Fortes OF Ryan Vilade OF Tyler O'Neill OF Derek Hill P Tarik Skubal P Reid Detmers SS Francisco Lindor,,Shohei Ohtani,OF,3.16%,19
94,5214466778,j-wolf05,0,112.25,1B Matt Olson 2B JJ Wetherholt 3B Yandy Diaz C Drake Baldwin OF Jonny DeLuca OF Chandler Simpson OF Ryan Vilade P Reid Detmers P Noah Cameron SS Carson Williams,,Andy Pages,OF,3.16%,2
95,5214463083,hellosimalex,0,111.85,1B Jonathan Aranda 2B Brice Turang 3B Junior Caminero C Jonah Heim OF Luis Robert Jr. OF Lawrence Butler OF Everson Pereira P Reid Detmers P Dean Kremer SS Francisco Lindor,,Michael Soroka,P,3.16%,14.15
96,5214533173,mmddyyyy,0,111.8,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Jonah Heim OF Jonny DeLuca OF Lawrence Butler OF Ryan Vilade P Tarik Skubal P Blade Tidwell SS Jacob Wilson,,Anthony Seigler,2B,3.16%,5
97,5214555555,jvenable52,0,111.7,1B Jared Young 2B Osleivis Basabe 3B Yandy Diaz C Drake Baldwin OF Corbin Carroll OF Andy Pages OF Taylor Trammell P MacKenzie Gore P Freddy Peralta SS Geraldo Perdomo,,Ezequiel Duran,3B,2.95%,5
97,5214593774,smol7815,0,111.7,1B Royce Lewis 2B Luis Arraez 3B Bryson Stott C Francisco Alvarez OF Brandon Marsh OF Luke Keaschall OF Austin Martin P Tarik Skubal P Logan Henderson SS Kaelen Culpepper,,Jung Hoo Lee,OF,2.95%,17
99,5214537212,Gronkowski69,0,111.35,1B Bryce Harper 2B Bryson Stott 3B Yandy Diaz C Ivan Herrera OF Brandon Marsh OF Tyler O'Neill OF Derek Hill P Tarik Skubal P Reid Detmers SS Edmundo Sosa,,Victor Caratini,C,2.95%,2
99,5214556387,ydoja2,0,111.35,1B Jonathan Aranda 2B Carson Williams 3B Yandy Diaz C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Tim Tawa P Tarik Skubal P Reid Detmers SS Taylor Walls,,Brandon Nimmo,OF,2.95%,10
