Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
37,5220741176,stingerz22,0,149.15,1B Jake Burger 2B Cody Freeman 3B Zack Gelof C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Isaac Collins,OF,8.43%,0
40,5220443081,cfors24,0,148.4,1B Bryce Eldridge 2B Justin Foscue 3B Zack Gelof C William Contreras OF Mickey Moniak OF Drew Gilbert OF Turner Hill P Logan Henderson P Noah Cameron SS Bobby Witt Jr.,,Troy Johnston,OF,8.43%,5
41,5220333527,Hoily,0,147.15,1B Jac Caglianone 2B Michael Massey 3B Buddy Kennedy C Carter Jensen OF Lawrence Butler OF Troy Johnston OF Zac Veen P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Jackson Chourio,OF,8.15%,19
42,5220295275,Sam-I-Am,0,146.4,1B Jac Caglianone 2B Michael Massey 3B Tommy White C Carter Jensen OF Mickey Moniak OF Henry Bolte OF Drew Gilbert P Logan Henderson P Noah Cameron SS Jacob Wilson,,Justin Foscue,2B,8.15%,3
43,5220779279,alexghoja88,0,146.35,1B Jac Caglianone 2B Willi Castro 3B Zack Gelof C Brett Sullivan OF Shohei Ohtani OF Henry Bolte OF Drew Gilbert P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Bryce Eldridge,1B,8.15%,11
44,5220300575,crristof,0,145.35,1B Rafael Devers 2B Michael Massey 3B Willi Castro C Salvador Perez OF Shohei Ohtani OF Mickey Moniak OF Jung Hoo Lee P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Turner Hill,OF,7.87%,9
45,5220611412,MintHillian,0,145.15,1B Jake Burger 2B Justin Foscue 3B Zack Gelof C Jonah Heim OF Lawrence Butler OF Henry Bolte OF Kyle Isbel P Tarik Skubal P Noah Cameron SS Jacob Wilson,,Max Muncy,3B,7.87%,14
45,5220692020,jrow01,0,145.15,1B Jake Burger 2B Cody Freeman 3B Zack Gelof C Jonah Heim OF Brandon Nimmo OF Lawrence Butler OF Henry Bolte P Tarik Skubal P Noah Cameron SS Jacob Wilson,,Jose Siri,OF,7.58%,0
47,5220479617,jayrwebb,0,144.4,1B Jac Caglianone 2B Willi Castro 3B Zack Gelof C Drew Cavanaugh OF Cole Carrigg OF Drew Gilbert OF Troy Johnston P Logan Henderson P Noah Cameron SS Bobby Witt Jr.,,Vaughn Grissom,2B,7.30%,3
48,5220490897,theblackhand666,0,144.35,1B Jake Bauers 2B Tommy Edman 3B Zack Gelof C William Contreras OF Mike Trout OF Jackson Chourio OF Brandon Lockridge P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Zack Gelof,OF,6.46%,19
49,5220327507,cachedinar,0,144.15,1B Rafael Devers 2B Osleivis Basabe 3B Willi Castro C Drew Cavanaugh OF Mickey Moniak OF Jung Hoo Lee OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Elias Diaz,C,6.46%,0
49,5220351233,Pjg1979,0,144.15,1B Jake Burger 2B Justin Foscue 3B Tommy White C Austin Wynns OF Wyatt Langford OF Zack Gelof OF Henry Bolte P Tarik Skubal P Noah Cameron SS Jacob Wilson,,Christian Koss,3B,6.18%,3
49,5220567521,J-Law87,0,144.15,1B Jac Caglianone 2B Michael Massey 3B Zack Gelof C Carter Jensen OF Lawrence Butler OF Kyle Isbel OF Zac Veen P Tarik Skubal P Noah Cameron SS Mookie Betts,,Andy Pages,OF,6.18%,16
52,5220791582,AdamShulman,0,143.4,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Elias Diaz OF Wyatt Langford OF Jake Bauers OF Zac Veen P Logan Henderson P Noah Cameron SS Bobby Witt Jr.,,Vaughn Grissom,3B,5.90%,3
53,5220500050,mattyice55,0,143.15,1B Salvador Perez 2B Osleivis Basabe 3B Tommy White C Tyler Heineman OF Wyatt Langford OF Zack Gelof OF Henry Bolte P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Denzer Guzman,3B,5.62%,0
54,5220502386,wave85,0,142.35,1B Bryce Eldridge 2B Michael Massey 3B Willi Castro C Carter Jensen OF Shohei Ohtani OF Zack Gelof OF Jose Siri P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Alika Williams,SS,5.62%,3
54,5220787362,capstone15,0,142.35,1B Jac Caglianone 2B Willi Castro 3B Zack Gelof C Drew Cavanaugh OF Shohei Ohtani OF Lawrence Butler OF Henry Bolte P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Shohei Ohtani,1B,5.34%,3
56,5220673765,Nunnamaker007,0,142.15,1B Jac Caglianone 2B Michael Massey 3B Tommy White C Austin Wynns OF Wyatt Langford OF Zack Gelof OF Mickey Moniak P Tarik Skubal P Noah Cameron SS Alika Williams,,Austin Wynns,C,5.34%,2
57,5220652215,Drewski9090,0,141.15,1B Jake Burger 2B Cody Freeman 3B Willi Castro C Carter Jensen OF Mickey Moniak OF Jake McCarthy OF Troy Johnston P Tarik Skubal P Noah Cameron SS Cole Carrigg,,Tommy Edman,2B,4.78%,0
57,5220749231,jetman33,0,141.15,1B Rafael Devers 2B Alika Williams 3B Max Muncy C Drew Cavanaugh OF Shohei Ohtani OF Troy Johnston OF Zac Veen P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Tommy White,3B,4.78%,19
59,5220543902,YukDaDizzel,0,140.45,1B Rafael Devers 2B Osleivis Basabe 3B Vaughn Grissom C Drew Cavanaugh OF Lawrence Butler OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Logan Henderson SS Cole Carrigg,,Andrew Vaughn,3B,4.21%,8
60,5220214609,firstroundexit,0,140.35,1B Jac Caglianone 2B Michael Massey 3B Andrew Vaughn C Carter Jensen OF Jackson Chourio OF Mickey Moniak OF Isaac Collins P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Josh Lowe,OF,4.21%,0
61,5220775729,QBKillaz,0,139.35,1B Salvador Perez 2B Michael Massey 3B Zack Gelof C Gary Sanchez OF Shohei Ohtani OF Jackson Chourio OF Isaac Collins P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Travis d'Arnaud,C,4.21%,0
62,5220370729,tennesseefootball,0,139.15,1B Jac Caglianone 2B Michael Massey 3B Willi Castro C Brett Sullivan OF Shohei Ohtani OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Alika Williams,,Gabriel Hughes,P,4.21%,-6.4
62,5220457024,ocdobv,0,139.15,1B Jac Caglianone 2B Adael Amador 3B Willi Castro C Salvador Perez OF Jake McCarthy OF Troy Johnston OF Zac Veen P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Max Muncy,3B,3.93%,10
64,5220352872,dbsuperman2110,0,138.15,1B Jake Burger 2B Justin Foscue 3B Ezequiel Duran C Brett Sullivan OF Wyatt Langford OF Brandon Nimmo OF Zac Veen P Tarik Skubal P Noah Cameron SS Cole Carrigg,,Wade Meckler,OF,3.93%,0
64,5220736490,Cameronconrad10,0,138.15,1B Rafael Devers 2B Tommy Edman 3B Christian Koss C Salvador Perez OF Jake McCarthy OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Kyle Tucker,OF,3.65%,0
66,5220533969,cryanclt,0,137.35,1B Shohei Ohtani 2B Osleivis Basabe 3B Tommy White C William Contreras OF Wyatt Langford OF Zack Gelof OF Jung Hoo Lee P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Kyle Isbel,OF,3.65%,3
67,5220755786,Goodfellas97,0,137.15,1B Jac Caglianone 2B Michael Massey 3B Zack Gelof C Drew Cavanaugh OF Wyatt Langford OF Jung Hoo Lee OF Lawrence Butler P Tarik Skubal P Noah Cameron SS Joey Ortiz,,Salvador Perez,1B,3.65%,3
68,5220494586,donthaveaname,0,136.4,1B Jac Caglianone 2B Michael Massey 3B Joey Ortiz C Brett Sullivan OF Mike Trout OF Jake McCarthy OF Zac Veen P Logan Henderson P Noah Cameron SS Alika Williams,,Joey Ortiz,3B,3.37%,0
69,5220544316,Heffner,0,136.35,1B Bryce Eldridge 2B Michael Massey 3B Zack Gelof C Jonah Heim OF Mike Trout OF Wyatt Langford OF Jung Hoo Lee P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Teoscar Hernandez,OF,3.37%,3
70,5220245745,Midwest5,0,136.15,1B Rafael Devers 2B Vaughn Grissom 3B Willi Castro C Salvador Perez OF Andy Pages OF Jake McCarthy OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Zach Neto,,Ryan Johnson,P,3.37%,11.8
70,5220752964,Toomuchskin,0,136.15,1B Jake Burger 2B Willi Castro 3B Ezequiel Duran C Salvador Perez OF Jake McCarthy OF Henry Bolte OF Troy Johnston P Tarik Skubal P Noah Cameron SS Cole Carrigg,,John Rave,OF,3.37%,2
72,5220642648,Majik1016,0,135.45,1B Bryce Eldridge 2B Willi Castro 3B Joey Ortiz C Brett Sullivan OF Jackson Chourio OF Zack Gelof OF Zac Veen P Tarik Skubal P Logan Henderson SS Alika Williams,,Nick Loftin,3B,3.37%,4
72,5220701969,dysboys,0,135.45,1B Rafael Devers 2B Osleivis Basabe 3B Christian Koss C Drew Cavanaugh OF Lawrence Butler OF Drew Gilbert OF Troy Johnston P Tarik Skubal P Logan Henderson SS Bobby Witt Jr.,,Evan Carter,OF,3.37%,5
74,5220722391,lilhulk,0,135.4,1B Bryce Eldridge 2B Willi Castro 3B Andrew Vaughn C William Contreras OF Andy Pages OF Jake McCarthy OF Brandon Nimmo P Logan Henderson P Noah Cameron SS Mookie Betts,,Jake Bauers,OF,3.09%,22
75,5220506239,soonerdallas,0,135.15,1B Jac Caglianone 2B Adael Amador 3B Willi Castro C Salvador Perez OF Mickey Moniak OF Jake McCarthy OF Isaac Collins P Tarik Skubal P Noah Cameron SS Cole Carrigg,,Tommy White,1B,3.09%,19
75,5220705063,vol1954,0,135.15,1B Rafael Devers 2B Tommy Edman 3B Willi Castro C Jonah Heim OF Jung Hoo Lee OF Lawrence Butler OF Isaac Collins P Tarik Skubal P Noah Cameron SS Cole Carrigg,,Luis Lara,OF,3.09%,4
77,5220492393,mrfreid,0,134.4,1B Jac Caglianone 2B Michael Massey 3B Willi Castro C Carter Jensen OF John Rave OF Luis Lara OF Zac Veen P Logan Henderson P Noah Cameron SS Bobby Witt Jr.,,Ben Rortvedt,C,3.09%,0
77,5220655350,thegoodtk,0,134.4,1B Jac Caglianone 2B Osleivis Basabe 3B Zack Gelof C Elias Diaz OF Jake McCarthy OF Brandon Nimmo OF Lawrence Butler P Logan Henderson P Noah Cameron SS Joey Ortiz,,Freddie Freeman,1B,2.81%,0
77,5220762329,jc000000,0,134.4,1B Jac Caglianone 2B Michael Massey 3B Andrew Vaughn C Salvador Perez OF Mickey Moniak OF Luis Lara OF Kyle Isbel P Logan Henderson P Noah Cameron SS Bobby Witt Jr.,,Jake Bauers,1B,2.53%,22
80,5220791116,Kramsta21,0,134.15,1B Rafael Devers 2B Vaughn Grissom 3B Ezequiel Duran C William Contreras OF Lawrence Butler OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Zach Neto,,Darell Hernaiz,SS,2.53%,3
81,5220456295,mrbig91,0,134,1B Rafael Devers 2B Willi Castro 3B Max Muncy C William Contreras OF Wyatt Langford OF Andy Pages OF Jake McCarthy P Blade Tidwell P Noah Cameron SS Cole Carrigg,,Adael Amador,2B,2.53%,26
82,5220530776,tylerraiders,0,133.4,1B Shohei Ohtani 2B Osleivis Basabe 3B Max Muncy C William Contreras OF Andy Pages OF Troy Johnston OF Zac Veen P Logan Henderson P Noah Cameron SS Mookie Betts,,Cole Carrigg,OF,2.25%,13
82,5220783089,Whitty23149,0,133.4,1B Jake Burger 2B Alika Williams 3B Zack Gelof C Elias Diaz OF Wyatt Langford OF Mickey Moniak OF Evan Carter P Logan Henderson P Noah Cameron SS Jacob Wilson,,Oswald Peraza,2B,1.97%,2
84,5220429567,mderm,0,133.35,1B Rafael Devers 2B Tommy Edman 3B Tommy White C Salvador Perez OF Shohei Ohtani OF Mike Trout OF Jackson Chourio P Noah Cameron P Jacob Lopez SS Mookie Betts,,Nick Loftin,2B,1.69%,4
84,5220758763,davidodonoghue,0,133.35,1B Shohei Ohtani 2B Alika Williams 3B Zack Gelof C Salvador Perez OF Mike Trout OF Lawrence Butler OF Henry Bolte P Noah Cameron P Jacob Lopez SS Bobby Witt Jr.,,Gary Sanchez,C,1.12%,0
86,5220257305,KLeh22,0,131.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Drew Cavanaugh OF Wyatt Langford OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Tommy Edman,OF,1.12%,0
86,5220403038,irish126,0,131.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Drew Cavanaugh OF Wyatt Langford OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Buddy Kennedy,3B,0.84%,9
86,5220476472,jdrujon,0,131.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Drew Cavanaugh OF Wyatt Langford OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Hunter Goodman,C,0.84%,0
86,5220615288,jeffvanz,0,131.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Drew Cavanaugh OF Wyatt Langford OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Jordan Beck,OF,0.84%,10
86,5220674270,Fishermanfuzz,0,131.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Drew Cavanaugh OF Wyatt Langford OF Henry Bolte OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Jorge Soler,OF,0.56%,0
91,5220629651,Miracle52,0,130.45,1B Rafael Devers 2B Alika Williams 3B Vaughn Grissom C Brett Sullivan OF Wyatt Langford OF Zack Gelof OF Zac Veen P Tarik Skubal P Logan Henderson SS Joey Ortiz,,Nolan Schanuel,1B,0.56%,0
92,5220670116,SpeedRacer101,0,130.4,1B Rafael Devers 2B Osleivis Basabe 3B Willi Castro C Brett Sullivan OF Mickey Moniak OF Jake McCarthy OF Jordan Beck P Tarik Skubal P Jacob Lopez SS Jacob Wilson,,Brandon Lockridge,OF,0.56%,4
93,5220290578,chrissair,0,130.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Ezequiel Tovar,SS,0.56%,0
93,5220300954,FrozenFromundaCheese,0,130.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Andrew Vaughn,1B,0.56%,8
93,5220344630,DNation86,0,130.15,1B Jake Burger 2B Alika Williams 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Jonathan Ornelas,2B,0.56%,3
93,5220424920,mwr2001,0,130.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Connor Norby,2B,0.28%,10
93,5220488440,macyfan,0,130.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Christian Yelich,OF,0.28%,0
93,5220630124,thundernation44,0,130.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Tyler Heineman,C,0.28%,0
93,5220700671,nickenyon6,0,130.15,1B Jake Burger 2B Cody Freeman 3B Ezequiel Duran C Salvador Perez OF Wyatt Langford OF Henry Bolte OF Turner Hill P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Jonathan Ornelas,3B,0.28%,3
100,5220586062,katokid12,0,129.4,1B Jac Caglianone 2B Michael Massey 3B Ezequiel Duran C William Contreras OF Jackson Chourio OF Troy Johnston OF Zac Veen P Logan Henderson P Noah Cameron SS Jacob Wilson,,Nicky Lopez,2B,0.28%,0
101,5220352846,sbrown111,0,129.15,1B Jake Burger 2B Willi Castro 3B Tommy White C Jonah Heim OF Shohei Ohtani OF Mike Trout OF Zac Veen P Tarik Skubal P Noah Cameron SS Alika Williams,,Jarred Kelenic,OF,0.28%,0
101,5220501844,joshbullock,0,129.15,1B Rafael Devers 2B Cody Freeman 3B Christian Koss C Drew Cavanaugh OF Shohei Ohtani OF Wyatt Langford OF Drew Gilbert P Tarik Skubal P Noah Cameron SS Bobby Witt Jr.,,Corey Seager,SS,0.28%,0
103,5220385873,redem7,0,128.4,1B Jac Caglianone 2B Nick Loftin 3B Andrew Vaughn C Salvador Perez OF Jake Bauers OF Isaac Collins OF Luis Lara P Logan Henderson P Noah Cameron SS Bobby Witt Jr.,,Garrett Mitchell,OF,0.28%,0
