Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
37,5224178702,nickenyon6,0,136.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Salvador Perez OF Lawrence Butler OF Henry Bolte OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Jose Ramirez,3B,8.10%,7
37,5224346184,meatbox36,0,136.6,1B Alec Burleson 2B JJ Wetherholt 3B Max Muncy C Ivan Herrera OF Jordan Walker OF Lawrence Butler OF Joshua Baez P Gavin Williams P Ian Seymour SS Joey Ortiz,,Angel Genao,2B,7.89%,3
37,5224418814,chrissair,0,136.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Salvador Perez OF Lawrence Butler OF Henry Bolte OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Nathan Church,OF,7.36%,3
37,5224423199,butchismyhomie,0,136.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Salvador Perez OF Lawrence Butler OF Henry Bolte OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Drake Baldwin,C,7.36%,0
37,5224462668,medicine,0,136.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Salvador Perez OF Lawrence Butler OF Henry Bolte OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Jake Bauers,OF,7.15%,9
37,5224595714,dfs_ads,0,136.6,1B Jeff McNeil 2B Matt McLain 3B Nick Loftin C Salvador Perez OF Randy Arozarena OF Lawrence Butler OF Henry Bolte P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Matt McLain,2B,6.94%,24
37,5224673548,Casey0504,0,136.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Salvador Perez OF Lawrence Butler OF Henry Bolte OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Sean Murphy,C,6.94%,3
44,5224378855,slater5150,0,135.9,1B Munetaka Murakami 2B JJ Wetherholt 3B Nick Loftin C Patrick Bailey OF Randy Arozarena OF Julio Rodriguez OF Joshua Baez P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Sal Stewart,1B,6.94%,11
44,5224608448,DefenseWins,0,135.9,1B Alec Burleson 2B JJ Wetherholt 3B Maikel Garcia C Salvador Perez OF Randy Arozarena OF Dominic Canzone OF Joshua Baez P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Jackson Chourio,OF,6.73%,10
46,5224676741,kellyboykc,0,135.65,1B Alec Burleson 2B Ozzie Albies 3B Max Muncy C Ivan Herrera OF Jordan Walker OF Lane Thomas OF Joshua Baez P Gavin Williams P Grant Holmes SS Bobby Witt Jr.,,Braden Montgomery,OF,6.52%,0
47,5224688508,domin8ters,0,135.6,1B Yandy Diaz 2B Matt McLain 3B Joey Ortiz C Drew Romo OF Jordan Walker OF Jake Bauers OF Joshua Baez P Gavin Williams P Ian Seymour SS Maikel Garcia,,Daz Cameron,OF,6.41%,19
48,5224651830,gsxallstar,0,134.6,1B Jeff McNeil 2B Matt McLain 3B Maikel Garcia C Salvador Perez OF JJ Bleday OF Chandler Simpson OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Cedric Mullins,OF,6.41%,2
49,5224655731,Sngldadincarolina,0,133.9,1B Alec Burleson 2B Brice Turang 3B Maikel Garcia C Salvador Perez OF Taylor Ward OF Tyler Tolbert OF Joshua Baez P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,George Springer,OF,6.41%,10
50,5224605304,CouldBeTravis,0,133.6,1B Sal Stewart 2B JJ Wetherholt 3B Austin Riley C Tyler Stephenson OF Jordan Walker OF Joshua Baez OF Mauricio Dubon P Gavin Williams P Ian Seymour SS Tyler Tolbert,,Angel Genao,3B,6.31%,3
51,5224130939,BigBlue74,0,133.4,1B Alec Burleson 2B Angel Genao 3B Miguel Vargas C Gary Sanchez OF Jordan Walker OF Lane Thomas OF Steven Kwan P Ian Seymour P Shane Bieber SS Bobby Witt Jr.,,Sam Antonacci,2B,6.31%,0
52,5224530534,crackbabies,0,132.9,1B Munetaka Murakami 2B Sam Antonacci 3B Kazuma Okamoto C Alejandro Kirk OF Jordan Walker OF George Springer OF Lawrence Butler P Gavin Williams P Shane Bieber SS Maikel Garcia,,Drew Romo,C,6.31%,2
53,5224360415,wolfy313,0,132.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Ivan Herrera OF Jordan Walker OF Sam Antonacci OF Joshua Baez P Gavin Williams P Ian Seymour SS David Hamilton,,Brendan Donovan,3B,6.20%,14
53,5224604516,Dmoney361,0,132.6,1B Charles McAdoo 2B JJ Wetherholt 3B Nick Loftin C Salvador Perez OF Randy Arozarena OF JJ Bleday OF Joshua Baez P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Zack Gelof,OF,6.10%,2
53,5224623323,xxSPURS21xx,0,132.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Ivan Herrera OF Jordan Walker OF Dominic Canzone OF Joshua Baez P Gavin Williams P Ian Seymour SS Maikel Garcia,,Jorge Mateo,SS,5.99%,0
53,5224644479,luksza,0,132.6,1B Vinnie Pasquantino 2B Matt McLain 3B Maikel Garcia C Salvador Perez OF Chandler Simpson OF Tyler Tolbert OF Nathan Church P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Dominic Canzone,OF,5.99%,5
57,5224281021,jdrujon,0,132.55,1B Alec Burleson 2B JJ Wetherholt 3B Austin Riley C Salvador Perez OF Randy Arozarena OF Joshua Baez OF Steven Kwan P Gavin Williams P Michael McGreevy SS Bobby Witt Jr.,,Nick Loftin,3B,5.68%,12
57,5224433234,irish126,0,132.55,1B Alec Burleson 2B JJ Wetherholt 3B Austin Riley C Salvador Perez OF Randy Arozarena OF Joshua Baez OF Steven Kwan P Gavin Williams P Michael McGreevy SS Bobby Witt Jr.,,George Kirby,P,5.68%,-5.1
57,5224478095,Dcline3333,0,132.55,1B Alec Burleson 2B JJ Wetherholt 3B Maikel Garcia C Jimmy Crooks OF Jordan Walker OF Joshua Baez OF Isaac Collins P Gavin Williams P Michael McGreevy SS Bobby Witt Jr.,,Christian Yelich,OF,5.57%,5
57,5224603184,asian6000,0,132.55,1B Alec Burleson 2B JJ Wetherholt 3B Austin Riley C Salvador Perez OF Randy Arozarena OF Joshua Baez OF Steven Kwan P Gavin Williams P Michael McGreevy SS Bobby Witt Jr.,,Zack Gelof,3B,5.57%,2
61,5224493095,bullet1964,0,131.65,1B Sal Stewart 2B Michael Massey 3B Austin Riley C Brian Serven OF Zack Gelof OF JJ Bleday OF George Springer P Gavin Williams P Grant Holmes SS Elly De La Cruz,,Mauricio Dubon,SS,5.26%,11
62,5224366033,TheHyperCritic,0,131.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Ivan Herrera OF Jordan Walker OF Randy Arozarena OF Joshua Baez P Gavin Williams P Ian Seymour SS Brock Rodden,,Brice Turang,2B,5.26%,5
62,5224380039,Tommy71,0,131.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Ivan Herrera OF Jordan Walker OF Randy Arozarena OF Joshua Baez P Gavin Williams P Ian Seymour SS Brock Rodden,,Max Muncy,3B,5.26%,6
62,5224429097,masteryoshi13,0,131.6,1B Sal Stewart 2B JJ Wetherholt 3B Ke'Bryan Hayes C Ivan Herrera OF Jordan Walker OF Nathan Church OF Hector Rodriguez P Gavin Williams P Ian Seymour SS Elly De La Cruz,,Bryan Torres,OF,4.94%,5
62,5224469116,mwr2001,0,131.6,1B Alec Burleson 2B JJ Wetherholt 3B Max Muncy C Salvador Perez OF Henry Bolte OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Yandy Diaz,3B,4.84%,6
62,5224579434,drhu356,0,131.6,1B Sal Stewart 2B Matt McLain 3B Austin Riley C Tyler Stephenson OF Michael Harris II OF JJ Bleday OF Dane Myers P Gavin Williams P Ian Seymour SS Mauricio Dubon,,Austin Riley,3B,4.73%,12
62,5224661142,beeks82,0,131.6,1B Michael Toglia 2B Matt McLain 3B Maikel Garcia C Salvador Perez OF Ronald Acuna Jr. OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,Richie Palacios,2B,4.63%,0
68,5224392349,fantasychad,0,131.55,1B Jake Bauers 2B Brice Turang 3B Joey Ortiz C Salvador Perez OF Jackson Chourio OF Garrett Mitchell OF Joshua Baez P Gavin Williams P Randy Dobnak SS Maikel Garcia,,Jimmy Crooks,C,4.63%,2
68,5224469794,browns1234,0,131.55,1B Alec Burleson 2B Richie Palacios 3B Yandy Diaz C Gary Sanchez OF Jordan Walker OF Jake Bauers OF Daz Cameron P Gavin Williams P Michael McGreevy SS Joey Ortiz,,Jonathan Aranda,1B,4.21%,3
68,5224555230,BuckeyeCity,0,131.55,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Luke Maile OF Jordan Walker OF Joshua Baez OF Bryan Torres P Gavin Williams P Michael McGreevy SS Bobby Witt Jr.,,Kazuma Okamoto,3B,4.21%,19
68,5224648918,DBroncs77,0,131.55,1B Yandy Diaz 2B Matt McLain 3B Charles McAdoo C Salvador Perez OF Ronald Acuna Jr. OF Joshua Baez OF Steven Kwan P Gavin Williams P Randy Dobnak SS Bobby Witt Jr.,,Taylor Ward,OF,4.21%,6
72,5224626285,statnerds,0,131.4,1B Alec Burleson 2B JJ Wetherholt 3B Charles McAdoo C Ivan Herrera OF Jordan Walker OF Bryan Torres OF Daz Cameron P Gavin Williams P Robert Gasser SS Elly De La Cruz,,Hector Rodriguez,OF,4.21%,5
72,5224637691,kthibs22,0,131.4,1B Alec Burleson 2B Matt McLain 3B Blaze Jordan C Ivan Herrera OF Jordan Walker OF JJ Bleday OF Hector Rodriguez P Gavin Williams P Robert Gasser SS Elly De La Cruz,,Landen Roupp,P,3.89%,4.6
74,5224357860,TimpDMann,0,130.9,1B Vinnie Pasquantino 2B Ozzie Albies 3B Maikel Garcia C Salvador Perez OF Ronald Acuna Jr. OF Mauricio Dubon OF Isaac Collins P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Matt Olson,1B,3.89%,0
75,5224323102,RAYVENZ52,0,130.6,1B Alec Burleson 2B JJ Wetherholt 3B Max Muncy C Ivan Herrera OF Jordan Walker OF Lawrence Butler OF Henry Bolte P Gavin Williams P Ian Seymour SS Donovan Walton,,Michael Harris II,OF,3.79%,7
75,5224344926,supremexjp,0,130.6,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Jimmy Crooks OF Jordan Walker OF Joshua Baez OF Hector Rodriguez P Gavin Williams P Ian Seymour SS Elly De La Cruz,,Colson Montgomery,3B,3.79%,2
75,5224673207,houstonjr76,0,130.6,1B Alec Burleson 2B JJ Wetherholt 3B Max Muncy C Ivan Herrera OF Jordan Walker OF Lawrence Butler OF Henry Bolte P Gavin Williams P Ian Seymour SS Donovan Walton,,Yandy Diaz,1B,3.68%,6
78,5224500633,jeffs3454,0,130.05,1B Alec Burleson 2B Michael Massey 3B Maikel Garcia C Salvador Perez OF Jordan Walker OF Tyler Tolbert OF Joshua Baez P Ian Seymour P Randy Dobnak SS Bobby Witt Jr.,,Charles McAdoo,3B,3.68%,5
79,5224645155,dan61,0,129.95,1B Sal Stewart 2B JJ Wetherholt 3B Maikel Garcia C Patrick Bailey OF Jordan Walker OF Jake Bauers OF JJ Bleday P Gavin Williams P Gage Jump SS Andres Gimenez,,Jeff McNeil,1B,3.58%,0
80,5224472150,JimmyZim620,0,129.9,1B Alec Burleson 2B Ozzie Albies 3B Maikel Garcia C Salvador Perez OF Randy Arozarena OF Tyler Tolbert OF Joshua Baez P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Nathaniel Lowe,1B,3.58%,2
80,5224579251,bobhonsey,0,129.9,1B Alec Burleson 2B Ozzie Albies 3B Maikel Garcia C Salvador Perez OF Randy Arozarena OF Tyler Tolbert OF Joshua Baez P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Josh Naylor,1B,3.47%,0
82,5224392676,LoganGrewe50,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Angel Martinez,OF,3.47%,3
82,5224399225,DNation86,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Tyler Tolbert,SS,3.36%,7
82,5224435446,rsulzener,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Anthony Kay,P,3.36%,17.9
82,5224490611,bvarjas,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Willy Adames,SS,3.26%,16
82,5224534928,Troha77,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Tyler Tolbert,OF,3.26%,7
82,5224613517,blaira33,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Vinnie Pasquantino,1B,3.05%,5
82,5224622723,OzzyB11,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Nick Loftin C Salvador Perez OF Jordan Walker OF Lane Thomas OF Joshua Baez P Gavin Williams P Ian Seymour SS Maikel Garcia,,Blaze Jordan,3B,2.94%,0
82,5224623729,KelRizzo88,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Joey Ortiz,SS,2.94%,12
82,5224625918,tszone72,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Ke'Bryan Hayes C Ivan Herrera OF Jordan Walker OF Nathan Church OF Hector Rodriguez P Gavin Williams P Ian Seymour SS Elly De La Cruz,,Grant Holmes,P,2.94%,21.1
82,5224662860,Foleyface,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Tristan Peters,OF,2.84%,0
82,5224663276,Bert201,0,129.6,1B Alec Burleson 2B JJ Wetherholt 3B Angel Genao C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Steven Kwan P Gavin Williams P Ian Seymour SS Maikel Garcia,,Brock Rodden,SS,2.84%,5
93,5224529858,FatManMagic,0,129.55,1B Vinnie Pasquantino 2B Ozzie Albies 3B Nick Loftin C Salvador Perez OF Jordan Walker OF Lane Thomas OF Joshua Baez P Gavin Williams P Randy Dobnak SS Bobby Witt Jr.,,Gary Sanchez,C,2.73%,11
94,5224291786,Wanna_Square_Up1567,0,129.45,1B Alec Burleson 2B JJ Wetherholt 3B Kazuma Okamoto C Ivan Herrera OF Jordan Walker OF Joshua Baez OF Daz Cameron P Gavin Williams P George Kirby SS Maikel Garcia,,Chase Meidroth,2B,2.63%,0
95,5224243864,KLeh22,0,128.9,1B Alec Burleson 2B JJ Wetherholt 3B Maikel Garcia C Drake Baldwin OF Lawrence Butler OF Dominic Canzone OF Joshua Baez P Gavin Williams P Shane Bieber SS Bobby Witt Jr.,,Brady Singer,P,2.63%,6.7
95,5224432984,vercetti,0,128.9,1B Alec Burleson 2B Angel Genao 3B Zack Gelof C Alejandro Kirk OF Jordan Walker OF Randy Arozarena OF George Springer P Gavin Williams P Shane Bieber SS Joey Ortiz,,Luke Maile,C,2.52%,0
97,5224480536,jp_walkemdown,0,128.65,1B Sal Stewart 2B Michael Massey 3B Yandy Diaz C Salvador Perez OF Ronald Acuna Jr. OF Michael Harris II OF Steven Kwan P Gavin Williams P Grant Holmes SS Joey Ortiz,,Dane Myers,OF,2.52%,4
98,5224318652,Shane2K,0,128.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Salvador Perez OF JJ Bleday OF Henry Bolte OF Joshua Baez P Gavin Williams P Ian Seymour SS Elly De La Cruz,,Jake Bauers,1B,2.42%,9
98,5224528257,BJSka,0,128.6,1B Alec Burleson 2B JJ Wetherholt 3B Brendan Donovan C Jimmy Crooks OF Randy Arozarena OF Dominic Canzone OF Steven Kwan P Gavin Williams P Ian Seymour SS Bobby Witt Jr.,,David Hamilton,SS,2.42%,10
100,5224469412,prettihunter3,0,128.55,1B Alec Burleson 2B JJ Wetherholt 3B Joey Ortiz C Ivan Herrera OF Jordan Walker OF Jake Bauers OF Joshua Baez P Gavin Williams P Michael McGreevy SS Maikel Garcia,,Travis Bazzana,2B,2.31%,5
101,5224641700,budaman3195,0,128.45,1B Nathaniel Lowe 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF George Springer OF Andrew Benintendi OF Steven Kwan P Gavin Williams P Anthony Kay SS Bobby Witt Jr.,,Brayan Rocchio,SS,2.21%,5
102,5224441172,BIGB44,0,127.6,1B Yandy Diaz 2B Matt McLain 3B Brendan Donovan C Drew Romo OF Ronald Acuna Jr. OF Jackson Chourio OF Daz Cameron P Gavin Williams P Ian Seymour SS Maikel Garcia,,Jonny DeLuca,OF,2.21%,0
