Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
17,5208942342,bthig (18/20),0,148.6,1B Tyler Locklear 2B Ildemaro Vargas 3B Miguel Vargas C Gabriel Moreno OF Ronald Acuna Jr. OF Tim Tawa OF Ryan Waldschmidt P Bryan Woo P Kyle Harrison SS Colson Montgomery,,Ryan McMahon,3B,12.77%,4
17,5209261529,12PackAbs (11/20),0,148.6,1B Andrew Vaughn 2B Brice Turang 3B Caleb Durbin C William Contreras OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Bryan Woo P Kyle Harrison SS Andruw Monasterio,,Drake Baldwin,C,12.46%,10
19,5209343817,realraystrick (18/20),0,147.65,1B Alec Burleson 2B JJ Wetherholt 3B Miguel Vargas C Connor Wong OF Wilyer Abreu OF Sam Antonacci OF Jarren Duran P Kyle Harrison P Noah Cameron SS Colson Montgomery,,Caleb Durbin,3B,12.20%,5
20,5209213284,valulesscard86 (6/20),0,146.7,1B Willson Contreras 2B JJ Wetherholt 3B Caleb Durbin C Connor Wong OF Corbin Carroll OF Wilyer Abreu OF Ryan Waldschmidt P Paul Skenes P Kyle Harrison SS Colt Emerson,,Nick Sogard,2B,12.09%,2
21,5208766017,CantGetRight69 (8/20),0,146.65,1B Tim Tawa 2B Ildemaro Vargas 3B Manny Machado C Gabriel Moreno OF Fernando Tatis Jr. OF Jackson Merrill OF Luis Rengifo P Kyle Harrison P Noah Cameron SS Xander Bogaerts,,Luis Rengifo,OF,11.99%,0
21,5209331334,pete0six (9/20),0,146.65,1B Tim Tawa 2B Ildemaro Vargas 3B Manny Machado C Gabriel Moreno OF Fernando Tatis Jr. OF Jackson Merrill OF Luis Rengifo P Kyle Harrison P Noah Cameron SS Xander Bogaerts,,Ronald Acuna Jr.,OF,11.69%,3
23,5208877567,kwacu (19/20),0,145.7,1B Tim Tawa 2B Ildemaro Vargas 3B Jose Fermin C Drake Baldwin OF Corbin Carroll OF Michael Harris II OF Lars Nootbaar P Paul Skenes P Kyle Harrison SS Geraldo Perdomo,,Sonny Gray,P,11.66%,29.9
23,5209360170,Stangs13 (12/20),0,145.7,1B Ildemaro Vargas 2B Michael Massey 3B Austin Riley C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Isaac Collins P Paul Skenes P Kyle Harrison SS Geraldo Perdomo,,Jackson Merrill,OF,11.40%,4
25,5209003699,blazers1974 (9/10),0,145.65,1B Tim Tawa 2B Brice Turang 3B Colt Keith C Gabriel Moreno OF Corbin Carroll OF Jackson Chourio OF Garrett Mitchell P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Xavier Edwards,2B,11.32%,3
25,5209281024,stingerz22 (12/20),0,145.65,1B Jac Caglianone 2B Michael Massey 3B Nick Loftin C Salvador Perez OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Ty France,1B,10.87%,5
27,5208932554,edub1976 (16/20),0,145.6,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C William Contreras OF Jackson Chourio OF Wilyer Abreu OF Garrett Mitchell P Bryan Woo P Kyle Harrison SS Andruw Monasterio,,Griffin Conine,OF,10.40%,0
27,5209367678,dfwtsx08 (18/20),0,145.6,1B Willson Contreras 2B Brice Turang 3B Ryan McMahon C William Contreras OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Bryan Woo P Kyle Harrison SS Andruw Monasterio,,Jac Caglianone,OF,10.38%,3
29,5208962126,mjikard (17/20),0,145.15,1B Kyle Stowers 2B JJ Wetherholt 3B Austin Riley C Ivan Herrera OF Corbin Carroll OF Ceddanne Rafaela OF Tim Tawa P Bryan Woo P Noah Cameron SS Geraldo Perdomo,,Wilyer Abreu,OF,10.21%,28
30,5209007523,jusnit (14/20),0,145,1B Tim Tawa 2B Ildemaro Vargas 3B Caleb Durbin C Gabriel Moreno OF Ronald Acuna Jr. OF Corbin Carroll OF Lane Thomas P Kyle Harrison P Bryce Elder SS Geraldo Perdomo,,Xander Bogaerts,SS,9.86%,2
31,5208828009,AverageTuesday (20/20),0,144.95,1B Tyler Locklear 2B Cole Young 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Julio Rodriguez OF Lars Nootbaar P Sonny Gray P Kyle Harrison SS Geraldo Perdomo,,Salvador Perez,C,9.69%,0
32,5208714534,ivymoose (13/20),0,144.65,1B Willson Contreras 2B Brice Turang 3B David Hamilton C William Contreras OF Jackson Chourio OF Christian Yelich OF Wilyer Abreu P Kyle Harrison P Noah Cameron SS George Lombard Jr.,,Eury Perez,P,9.22%,15.85
32,5209293368,kylemassey1 (11/20),0,144.65,1B Ildemaro Vargas 2B Gleyber Torres 3B Kevin McGonigle C Gabriel Moreno OF Corbin Carroll OF Riley Greene OF Ryan Waldschmidt P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Ryan Jeffers,C,8.88%,3
34,5209293358,kylemassey1 (1/20),0,144.6,1B Alec Burleson 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Julio Rodriguez OF Ceddanne Rafaela P Bryan Woo P Kyle Harrison SS Andruw Monasterio,,Isaac Collins,OF,8.70%,3
35,5209271122,UniversalFriend (18/20),0,143.25,1B Willson Contreras 2B JJ Wetherholt 3B Caleb Durbin C Ivan Herrera OF Wilyer Abreu OF Heliot Ramos OF Jarren Duran P Paul Skenes P Noah Cameron SS Andruw Monasterio,,Spencer Jones,OF,8.65%,0
36,5209239537,lklk88088 (6/20),0,143,1B Alec Burleson 2B JJ Wetherholt 3B Caleb Durbin C Ivan Herrera OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Kyle Harrison P Bryce Elder SS Andruw Monasterio,,Carter Jensen,C,8.48%,0
37,5209282150,welchy81 (14/20),0,142.95,1B Andrew Vaughn 2B Brice Turang 3B Caleb Durbin C William Contreras OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Sonny Gray P Kyle Harrison SS Cooper Pratt,,Jarren Duran,OF,8.48%,15
38,5209057693,MrM86 (16/20),0,142.6,1B Tim Tawa 2B Brice Turang 3B Ryan McMahon C Gabriel Moreno OF Corbin Carroll OF Michael Harris II OF Lars Nootbaar P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Josh Bell,1B,8.31%,4
38,5209073884,chuckyc1010 (9/20),0,142.6,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Gabriel Moreno OF Wilyer Abreu OF Ceddanne Rafaela OF Tim Tawa P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Michael Harris II,OF,8.26%,10
40,5209213293,valulesscard86 (15/20),0,142.55,1B Ildemaro Vargas 2B Brandon Lowe 3B Nick Gonzales C Gabriel Moreno OF Corbin Carroll OF Christian Yelich OF Michael Harris II P Bryce Elder P Noah Cameron SS Geraldo Perdomo,,Brooks Lee,3B,8.23%,0
40,5209310297,bryanbigbets (8/20),0,142.55,1B Tim Tawa 2B Ildemaro Vargas 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Jarren Duran OF Masataka Yoshida P Paul Skenes P Sonny Gray SS Geraldo Perdomo,,Cole Young,2B,8.11%,0
42,5209219562,bsudrala,0,142.3,1B Willson Contreras 2B Royce Lewis 3B Caleb Durbin C Ivan Herrera OF Corbin Carroll OF Wilyer Abreu OF Jarren Duran P Sonny Gray P Andre Pallante SS Andruw Monasterio,,Matt Olson,1B,8.09%,0
43,5209274294,4to5wks (1/20),0,141.95,1B Alec Burleson 2B JJ Wetherholt 3B Caleb Durbin C Ivan Herrera OF Wilyer Abreu OF Trent Grisham OF Jarren Duran P Sonny Gray P Kyle Harrison SS George Lombard Jr.,,Luis Campusano,C,8.02%,0
44,5209177866,Kay7Trini (1/2),0,141.65,1B Luis Garcia Jr. 2B JJ Wetherholt 3B Jose Fermin C Drake Baldwin OF Wilyer Abreu OF Jarren Duran OF Masataka Yoshida P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Randy Arozarena,OF,7.99%,10
44,5209357724,michaelaedelstein (5/10),0,141.65,1B Willson Contreras 2B Nick Loftin 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Corbin Carroll,OF,7.94%,19
46,5209311437,Byronn5 (6/20),0,141,1B Tim Tawa 2B Ildemaro Vargas 3B Manny Machado C James McCann OF Fernando Tatis Jr. OF Corbin Carroll OF Luis Rengifo P Kyle Harrison P Bryce Elder SS Geraldo Perdomo,,JJ Wetherholt,2B,7.91%,15
47,5208810948,Cheesepuffs (3/6),0,140.9,1B Willson Contreras 2B Brice Turang 3B Caleb Durbin C William Contreras OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Kyle Harrison P Eury Perez SS Colt Emerson,,Austin Wells,C,7.77%,3
47,5208989175,henry296 (3/20),0,140.9,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Wilyer Abreu OF Jarren Duran P Kyle Harrison P Eury Perez SS Geraldo Perdomo,,Ben Rice,1B,7.74%,8
49,5209254192,jlee7337 (6/20),0,140.65,1B Tim Tawa 2B Jake Cronenworth 3B Manny Machado C Luis Campusano OF Fernando Tatis Jr. OF Corbin Carroll OF Luis Rengifo P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Alec Burleson,1B,7.69%,5
50,5209064133,tshonts3 (5/6),0,140.5,1B Willson Contreras 2B Nick Sogard 3B Nick Loftin C Joe Mack OF Fernando Tatis Jr. OF Corbin Carroll OF Wilyer Abreu P Sonny Gray P Noah Cameron SS Otto Lopez,,Heriberto Hernandez,OF,7.55%,0
51,5209050098,anxiousadams41 (14/20),0,140.25,1B Tim Tawa 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Lars Nootbaar P Paul Skenes P Noah Cameron SS Geraldo Perdomo,,Bryce Elder,P,7.06%,21.95
52,5209281025,stingerz22 (13/20),0,140.15,1B Alec Burleson 2B JJ Wetherholt 3B Blaze Jordan C Ivan Herrera OF Fernando Tatis Jr. OF Tim Tawa OF Nathan Church P Bryan Woo P Noah Cameron SS Bobby Witt Jr.,,Colson Montgomery,SS,6.90%,2
53,5209053116,chrisspags (8/20),0,139.6,1B Tim Tawa 2B Jazz Chisholm Jr. 3B Nick Loftin C Gabriel Moreno OF Corbin Carroll OF Dominic Canzone OF Lars Nootbaar P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Miguel Vargas,3B,6.88%,8
54,5208915917,Pof5,0,139.55,1B Ty France 2B JJ Wetherholt 3B Kevin McGonigle C Dillon Dingler OF Jackson Chourio OF Wilyer Abreu OF Michael Harris II P Bryce Elder P Noah Cameron SS George Lombard Jr.,,Victor Caratini,C,6.75%,0
54,5209024881,Simbanator09,0,139.55,1B Ty France 2B JJ Wetherholt 3B Kevin McGonigle C Dillon Dingler OF Jackson Chourio OF Wilyer Abreu OF Michael Harris II P Bryce Elder P Noah Cameron SS George Lombard Jr.,,Julio Rodriguez,OF,6.64%,23
56,5209004391,cwarno20 (15/20),0,139.45,1B Willson Contreras 2B Brice Turang 3B David Hamilton C William Contreras OF Christian Yelich OF Wilyer Abreu OF Jarren Duran P Kyle Harrison P Andre Pallante SS Cooper Pratt,,Willson Contreras,1B,6.63%,7
57,5208967841,neuens7 (1/20),0,139.15,1B Willson Contreras 2B Ildemaro Vargas 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Lars Nootbaar P Bryan Woo P Noah Cameron SS Geraldo Perdomo,,Cal Raleigh,C,6.48%,2
57,5209007515,jusnit (6/20),0,139.15,1B Alec Burleson 2B Jazz Chisholm Jr. 3B Jose Fermin C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Bryan Woo P Noah Cameron SS Geraldo Perdomo,,Kody Clemens,OF,6.39%,0
57,5209270974,rills (6/20),0,139.15,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Bryan Woo P Noah Cameron SS Geraldo Perdomo,,Munetaka Murakami,1B,6.29%,2
57,5209273011,DreamchaserJC (13/20),0,139.15,1B Kyle Stowers 2B Xavier Edwards 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Bryan Woo P Noah Cameron SS Geraldo Perdomo,,Geraldo Perdomo,SS,6.26%,5
61,5209082298,wazzu24 (17/20),0,138.95,1B Alec Burleson 2B Ildemaro Vargas 3B Jose Fermin C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Nathan Church P Sonny Gray P Kyle Harrison SS Geraldo Perdomo,,Ryan Kreidler,SS,6.12%,0
62,5209368689,ImaDonk11 (9/20),0,138.7,1B Willson Contreras 2B JJ Wetherholt 3B Jose Fermin C Jimmy Crooks OF Wilyer Abreu OF Jarren Duran OF Nathan Church P Paul Skenes P Kyle Harrison SS Andruw Monasterio,,Will Warren,P,5.97%,11.2
63,5208766011,CantGetRight69 (2/20),0,138.65,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Kyle Harrison P Noah Cameron SS Cooper Pratt,,Luis Garcia Jr.,1B,5.82%,2
63,5208939300,HairyBacks (19/20),0,138.65,1B Matt Olson 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Corbin Carroll OF Michael Harris II OF Lars Nootbaar P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Ivan Herrera,C,5.69%,7
63,5209062401,HahamHanukah (7/20),0,138.65,1B Willson Contreras 2B Brice Turang 3B David Hamilton C William Contreras OF Jackson Chourio OF Christian Yelich OF Jarren Duran P Kyle Harrison P Noah Cameron SS Andruw Monasterio,,Jake Cronenworth,2B,5.69%,7
66,5209235836,Paul322,0,138.6,1B Willson Contreras 2B Ozzie Albies 3B Nick Loftin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Bryan Woo P Kyle Harrison SS Andruw Monasterio,,Brice Turang,2B,5.69%,2
67,5209345261,tjames3221 (13/20),0,138.5,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Salvador Perez OF Fernando Tatis Jr. OF Wilyer Abreu OF Jarren Duran P Sonny Gray P Noah Cameron SS Xander Bogaerts,,Dean Kremer,P,5.63%,10.25
68,5208930040,jeff21011 (6/20),0,138.45,1B Alec Burleson 2B Ildemaro Vargas 3B Blaze Jordan C Drake Baldwin OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Sonny Gray P Sean Burke SS Geraldo Perdomo,,Sam Antonacci,OF,5.60%,5
69,5209273013,DreamchaserJC (15/20),0,138.25,1B Tyler Locklear 2B Ildemaro Vargas 3B Ryan McMahon C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Lars Nootbaar P Paul Skenes P Noah Cameron SS Bobby Witt Jr.,,Heliot Ramos,OF,5.55%,7
70,5208913998,grantgoupil (9/20),0,138.15,1B Willson Contreras 2B Nick Sogard 3B Miguel Vargas C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Michael Harris II P Bryan Woo P Noah Cameron SS Andruw Monasterio,,Dominic Canzone,OF,5.43%,4
71,5208951521,deathmetalbob (3/3),0,137.9,1B Spencer Torkelson 2B Gleyber Torres 3B Caleb Durbin C Dillon Dingler OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Kyle Harrison P Eury Perez SS Andruw Monasterio,,Masataka Yoshida,OF,5.43%,0
72,5208714091,colbyhornet (4/20),0,137.65,1B Matt Olson 2B Ildemaro Vargas 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF Lane Thomas OF Lars Nootbaar P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Austin Riley,3B,5.20%,12
72,5209000153,arthurolague (12/20),0,137.65,1B Willson Contreras 2B Brice Turang 3B Caleb Durbin C Cal Raleigh OF Corbin Carroll OF Wilyer Abreu OF Masataka Yoshida P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Jackson Chourio,OF,5.18%,0
72,5209178100,xTRISKITx (5/20),0,137.65,1B Tim Tawa 2B Michael Massey 3B Manny Machado C Luis Campusano OF Fernando Tatis Jr. OF Jackson Merrill OF Luis Rengifo P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Andrew Benintendi,OF,5.13%,5
72,5209356779,pthorpe25 (3/7),0,137.65,1B Luis Garcia Jr. 2B Brice Turang 3B Nick Loftin C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Kyle Harrison P Noah Cameron SS Andruw Monasterio,,Salvador Perez,1B,5.11%,0
76,5209128998,bionicknee (10/20),0,137.6,1B Tyler Locklear 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Corbin Carroll OF Trent Grisham OF Tim Tawa P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Nathan Church,OF,5.08%,6
77,5209241414,silencetheg (17/20),0,137.3,1B Ben Rice 2B Jazz Chisholm Jr. 3B Austin Riley C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Kyle Harrison P Dean Kremer SS Geraldo Perdomo,,Trevor Larnach,OF,4.88%,0
78,5209213281,valulesscard86 (3/20),0,137.25,1B Endy Rodriguez 2B Ildemaro Vargas 3B Nick Gonzales C Gabriel Moreno OF Corbin Carroll OF Bryan Reynolds OF Lars Nootbaar P Paul Skenes P Noah Cameron SS Geraldo Perdomo,,Esmerlyn Valdez,OF,4.86%,2
79,5209091196,tpyo (13/20),0,137.15,1B Tim Tawa 2B Ildemaro Vargas 3B Colt Keith C Gabriel Moreno OF Ronald Acuna Jr. OF Corbin Carroll OF Randy Arozarena P Sean Burke P Noah Cameron SS Geraldo Perdomo,,Ozzie Albies,2B,4.78%,4
80,5208785982,Discostupendously (14/20),0,136.95,1B Alec Burleson 2B Nick Sogard 3B Austin Riley C Connor Wong OF Corbin Carroll OF Wilyer Abreu OF Ceddanne Rafaela P Sonny Gray P Kyle Harrison SS Geraldo Perdomo,,Casey Mize,P,4.68%,-13.7
81,5208746021,Sammy.Boy (7/20),0,136.6,1B Tim Tawa 2B Royce Lewis 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Ceddanne Rafaela OF Lars Nootbaar P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Andruw Monasterio,SS,4.66%,10
81,5209055271,TwoHearted (17/20),0,136.6,1B Tim Tawa 2B Ildemaro Vargas 3B Cesar Prieto C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Luis Rengifo P Sean Burke P Kyle Harrison SS Geraldo Perdomo,,Riley Greene,OF,4.61%,2
81,5209161656,smccarty (17/20),0,136.6,1B Kyle Stowers 2B Jazz Chisholm Jr. 3B Ryan McMahon C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Michael Massey,2B,4.56%,19
81,5209273003,DreamchaserJC (5/20),0,136.6,1B Kyle Stowers 2B Nick Sogard 3B Miguel Vargas C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Jac Caglianone,1B,4.51%,3
85,5209054694,backyardbomber (2/2),0,136,1B Josh Naylor 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Jackson Merrill OF Christian Yelich OF Wilyer Abreu P Kyle Harrison P Bryce Elder SS Geraldo Perdomo,,Joe Mack,C,4.44%,2
86,5208942171,JMA12,0,135.7,1B Alec Burleson 2B JJ Wetherholt 3B Blaze Jordan C Ivan Herrera OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Paul Skenes P Kyle Harrison SS Andruw Monasterio,,Blaze Jordan,3B,4.44%,6
87,5208827993,AverageTuesday (4/20),0,135.65,1B Spencer Torkelson 2B Ildemaro Vargas 3B Kevin McGonigle C Gabriel Moreno OF Corbin Carroll OF Riley Greene OF Lars Nootbaar P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Brendan Donovan,3B,4.22%,3
87,5208922942,goaliman12 (9/20),0,135.65,1B Tyler Locklear 2B Jake Cronenworth 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF Jackson Merrill OF Lars Nootbaar P Kyle Harrison P Noah Cameron SS Geraldo Perdomo,,Lars Nootbaar,OF,4.19%,9
87,5209007511,jusnit (2/20),0,135.65,1B Luis Garcia Jr. 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Kyle Harrison P Noah Cameron SS Bobby Witt Jr.,,Josh Naylor,1B,4.17%,0
87,5209017766,soonerdallas (7/18),0,135.65,1B Willson Contreras 2B Cole Young 3B Colt Keith C Dillon Dingler OF Randy Arozarena OF Julio Rodriguez OF Max Clark P Kyle Harrison P Noah Cameron SS Kevin McGonigle,,Nick Loftin,3B,4.10%,3
91,5209103468,DrNickIsIn (1/20),0,135.6,1B Munetaka Murakami 2B Nick Sogard 3B Caleb Durbin C Gabriel Moreno OF Wilyer Abreu OF Jarren Duran OF Lars Nootbaar P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Kevin McGonigle,3B,3.94%,0
91,5209186427,KristianFTM (18/20),0,135.6,1B Ty France 2B Ildemaro Vargas 3B Manny Machado C Gabriel Moreno OF Luis Rengifo OF Lars Nootbaar OF Tim Tawa P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Jase Bowen,OF,3.85%,0
91,5209239049,amarlls (20/20),0,135.6,1B Andrew Vaughn 2B Ildemaro Vargas 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF John Rave OF Tim Tawa P Sean Burke P Kyle Harrison SS Geraldo Perdomo,,Owen Caissie,OF,3.53%,4
91,5209325778,trublu270 (13/20),0,135.6,1B Willson Contreras 2B Jake Cronenworth 3B Caleb Durbin C Drake Baldwin OF Wilyer Abreu OF Ceddanne Rafaela OF Jarren Duran P Bryan Woo P Kyle Harrison SS Xander Bogaerts,,Kyle Isbel,OF,3.50%,2
91,5209344004,dantheman78 (13/20),0,135.6,1B Munetaka Murakami 2B Nick Sogard 3B Caleb Durbin C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Bryan Woo P Kyle Harrison SS Geraldo Perdomo,,Bryan Reynolds,OF,3.31%,5
96,5209331979,wendell123456789 (5/8),0,135.2,1B Jac Caglianone 2B Michael Massey 3B Nick Loftin C Gabriel Moreno OF Julio Rodriguez OF Lars Nootbaar OF Tim Tawa P Paul Skenes P Bryan Woo SS Geraldo Perdomo,,Kevin McGonigle,SS,3.31%,0
