Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
12,5214656735,lttlsht (18/20),0,150.70001,1B Yandy Diaz 2B Ketel Marte 3B Nolan Arenado C Elias Diaz OF Lars Nootbaar OF Jonny DeLuca OF Corbin Carroll P Freddy Peralta P MacKenzie Gore SS Geraldo Perdomo,,Wyatt Langford,OF,16.12%,8
12,5214755190,knox314 (19/20),0,150.70001,1B Christian Walker 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Yordan Alvarez OF Cam Smith OF Ryan Waldschmidt P Freddy Peralta P MacKenzie Gore SS Geraldo Perdomo,,Nick Fortes,C,15.68%,4
14,5214395755,chrispy2005 (10/20),0,149.05,1B Yandy Diaz 2B Miguel Rojas 3B Junior Caminero C Nick Fortes OF Jonny DeLuca OF Corbin Carroll OF Chandler Simpson P Reid Detmers P Blade Tidwell SS Geraldo Perdomo,,Chandler Simpson,OF,15.21%,20
15,5214738894,Fluffhead017 (20/20),0,148.7,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Carlos Cortes OF Lawrence Butler OF Chandler Simpson P MacKenzie Gore P Reid Detmers SS Taylor Walls,,Yandy Diaz,3B,15.07%,26
16,5214151688,LTskelter (6/20),0,148.45,1B Jeff McNeil 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Tim Tawa OF Ryan Waldschmidt P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Logan Henderson,P,14.84%,18.65
17,5214688362,Prparent (2/2),0,148.35,1B Yandy Diaz 2B Carson Williams 3B Nolan Arenado C Gabriel Moreno OF Ryan Vilade OF Jonny DeLuca OF Ryan Waldschmidt P Tarik Skubal P Reid Detmers SS Taylor Walls,,Yandy Diaz,1B,14.17%,26
18,5214397938,chemicalsofdemocracy (2/3),0,148.05,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Jonny DeLuca OF Corbin Carroll OF Tim Tawa P Freddy Peralta P Blade Tidwell SS Geraldo Perdomo,,Jonny DeLuca,OF,14.03%,18
19,5214146214,ttillie (17/20),0,147.7,1B Yandy Diaz 2B Jeff McNeil 3B Nolan Arenado C Nick Fortes OF Ryan Vilade OF Jonny DeLuca OF Andy Pages P MacKenzie Gore P Reid Detmers SS Jacob Wilson,,Brandon Nimmo,OF,13.36%,10
20,5214779056,JPME (17/20),0,147.6,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Nick Fortes OF Ryan Vilade OF Zack Gelof OF Chandler Simpson P Reid Detmers P Casey Mize SS Jacob Wilson,,Daulton Varsho,OF,11.98%,0
21,5214486874,jeffylube (12/20),0,147.45001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Cam Smith P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Yordan Alvarez,OF,11.78%,10
22,5214728078,Buckeye-Ninja (3/5),0,146.8,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Tyler Soderstrom P Tarik Skubal P Blade Tidwell SS Taylor Walls,,Isaac Paredes,3B,11.51%,14
23,5214131087,Ctracefan (19/20),0,145.8,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Jonny DeLuca P Tarik Skubal P Blade Tidwell SS Taylor Walls,,Ezequiel Duran,3B,11.34%,5
24,5214723372,woodreb5 (18/20),0,145.7,1B Yandy Diaz 2B Justin Foscue 3B Nick Loftin C Salvador Perez OF Kyle Isbel OF Jac Caglianone OF Wyatt Langford P MacKenzie Gore P Casey Mize SS Bobby Witt Jr.,,Jake Burger,1B,11.27%,7
25,5214692846,cmalas (17/20),0,145.45001,1B Jeff McNeil 2B Donovan Walton 3B Yandy Diaz C Nick Fortes OF Carlos Cortes OF Zack Gelof OF Chandler Simpson P MacKenzie Gore P Tarik Skubal SS Jacob Wilson,,Tyler Soderstrom,OF,11.00%,14
26,5214686269,Velllo (20/20),0,145.20001,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Teoscar Hernandez OF Zack Gelof OF Corbin Carroll P Tarik Skubal P Jacob Lopez SS Geraldo Perdomo,,Corey Seager,SS,10.97%,5
27,5214777161,madballnj (11/20),0,145.05,1B Jonathan Aranda 2B Carson Williams 3B Yandy Diaz C Nick Fortes OF Jung Hoo Lee OF Tyler Soderstrom OF Chandler Simpson P MacKenzie Gore P Logan Henderson SS Miguel Rojas,,Jonathan Aranda,1B,10.94%,12
28,5214382638,FunkyKong (4/20),0,144.95,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Corbin Carroll P Reid Detmers P Logan Henderson SS Miguel Rojas,,Taylor Walls,SS,10.90%,9
29,5214763108,FantasyGainz (14/20),0,144.8,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Lawrence Butler OF Tyler Soderstrom OF Chandler Simpson P Tarik Skubal P Blade Tidwell SS Taylor Walls,,Lawrence Butler,OF,10.80%,6
30,5214637376,QBKillaz (10/20),0,144.55,1B Tim Tawa 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Yordan Alvarez OF Tyler Soderstrom OF Henry Bolte P MacKenzie Gore P Jacob Lopez SS Geraldo Perdomo,,Travis d'Arnaud,C,10.40%,2
31,5214146204,ttillie (7/20),0,143.7,1B Shohei Ohtani 2B Carson Williams 3B Nolan Arenado C Gabriel Moreno OF Ryan Vilade OF Jonny DeLuca OF Tim Tawa P MacKenzie Gore P Reid Detmers SS Jacob Wilson,,Ketel Marte,2B,10.40%,14
31,5214204134,amarlls (7/10),0,143.7,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Salvador Perez OF Ryan Vilade OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Casey Mize SS Jacob Wilson,,Teoscar Hernandez,OF,10.20%,0
31,5214272111,BadMOFO55 (1/2),0,143.7,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Teoscar Hernandez OF Lars Nootbaar OF Jonny DeLuca P MacKenzie Gore P Reid Detmers SS Carson Williams,,Elias Diaz,C,10.13%,8
31,5214779053,JPME (14/20),0,143.7,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Jonah Heim OF Ryan Vilade OF Tyler Soderstrom OF Chandler Simpson P MacKenzie Gore P Reid Detmers SS Taylor Walls,,Jose Altuve,2B,9.76%,2
35,5214779974,cacolbe (15/16),0,143.45,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Gabriel Moreno OF Jung Hoo Lee OF Lars Nootbaar OF Ryan Vilade P MacKenzie Gore P Tarik Skubal SS Taylor Walls,,Taylor Trammell,OF,9.72%,4
35,5214779975,cacolbe (16/16),0,143.45,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Gabriel Moreno OF Jung Hoo Lee OF Lars Nootbaar OF Ryan Vilade P MacKenzie Gore P Tarik Skubal SS Taylor Walls,,Hayden Wesneski,P,9.69%,13.55
37,5214146211,ttillie (14/20),0,142.7,1B Jeff McNeil 2B Miguel Rojas 3B Junior Caminero C Nick Fortes OF Jung Hoo Lee OF Jonny DeLuca OF Tyler Soderstrom P MacKenzie Gore P Reid Detmers SS Geraldo Perdomo,,Jeff McNeil,1B,9.56%,15
38,5214709371,BUFFALOBILLS29 (3/3),0,142.6,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Hunter Feduccia OF Jonny DeLuca OF Chandler Simpson OF Wade Meckler P Hayden Wesneski P Tarik Skubal SS Taylor Walls,,Carson Williams,SS,9.29%,0
39,5214700951,Draftmaster00,0,142.55,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Teoscar Hernandez OF Jung Hoo Lee OF Tim Tawa P Michael Soroka P MacKenzie Gore SS Geraldo Perdomo,,Nolan Arenado,3B,9.19%,28
40,5214486866,jeffylube (4/20),0,142.35,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Hunter Feduccia OF Lawrence Butler OF Tyler Soderstrom OF Cam Smith P Tarik Skubal P Reid Detmers SS Carson Williams,,Noah Cameron,P,8.68%,3.95
41,5214521591,smk5430 (9/20),0,141.7,1B Jonathan Aranda 2B Donovan Walton 3B Yandy Diaz C Nick Fortes OF Carlos Cortes OF Jackson Merrill OF Chandler Simpson P MacKenzie Gore P Casey Mize SS Taylor Walls,,Jeremy Pena,SS,8.58%,7
42,5214204133,amarlls (6/10),0,141.45001,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Max Kepler OF Daulton Varsho OF Cam Smith P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Miguel Rojas,2B,8.58%,9
42,5214235082,DrNickIsIn (13/20),0,141.45001,1B Jeff McNeil 2B Miguel Rojas 3B Yandy Diaz C Jonah Heim OF Zack Gelof OF Tyler Soderstrom OF Henry Bolte P MacKenzie Gore P Tarik Skubal SS Taylor Walls,,Christian Vazquez,C,8.55%,0
44,5214080052,az350z (5/20),0,141.35,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Jonah Heim OF Carlos Cortes OF Jonny DeLuca OF Chandler Simpson P MacKenzie Gore P Noah Cameron SS Taylor Walls,,Freddy Peralta,P,8.45%,13.3
45,5214679957,samsli (1/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Andy Pages,OF,7.91%,2
45,5214679958,samsli (2/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Jake McCarthy,OF,7.54%,5
45,5214679959,samsli (3/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Ryan Vilade,1B,7.50%,4
45,5214679960,samsli (4/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Rafael Devers,1B,7.27%,2
45,5214679961,samsli (5/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Michael Soroka,P,7.23%,14.15
45,5214679962,samsli (6/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Carlos Cortes,OF,7.20%,7
45,5214679963,samsli (7/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Mookie Betts,SS,7.17%,5
45,5214679964,samsli (8/8),0,141.20001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Carlos Cortes OF Lars Nootbaar OF Drew Gilbert P Michael Soroka P Tarik Skubal SS Miguel Rojas,,Miguel Rojas,SS,7.13%,9
53,5214191283,73pd2x (6/20),0,141.15,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Nick Fortes OF Lars Nootbaar OF Corbin Carroll OF Chandler Simpson P MacKenzie Gore P Blade Tidwell SS Carson Williams,,Tim Tawa,OF,7.13%,5
54,5214215295,jsamtoy (7/20),0,140.95001,1B Tim Tawa 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Max Kepler OF Jonny DeLuca OF Chandler Simpson P Reid Detmers P Logan Henderson SS Geraldo Perdomo,,Tim Tawa,1B,7.10%,5
55,5214716748,facemelters (1/2),0,140.85,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Jonny DeLuca P Hayden Wesneski P Reid Detmers SS Geraldo Perdomo,,Cam Smith,OF,6.97%,24
55,5214778463,xTotte (3/3),0,140.85,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Travis d'Arnaud OF Brandon Nimmo OF Jonny DeLuca OF Tyler Soderstrom P Hayden Wesneski P Reid Detmers SS Mookie Betts,,Shohei Ohtani,OF,6.83%,19
57,5214169319,thundrenterprises (3/20),0,140.70001,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Jonny DeLuca P Freddy Peralta P MacKenzie Gore SS Carson Williams,,Willy Adames,SS,6.73%,2
57,5213849461,jw1984 (20/20),0,140.7,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Elias Diaz OF Jonny DeLuca OF Chandler Simpson OF Wyatt Langford P Freddy Peralta P MacKenzie Gore SS Corey Seager,,Zach Neto,SS,6.73%,0
59,5214343213,stezzz12 (4/20),0,140.55,1B Jake Burger 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Andy Pages OF Tim Tawa P MacKenzie Gore P Jacob Lopez SS Geraldo Perdomo,,Jonah Heim,C,6.66%,0
60,5214491663,drmcpool (6/20),0,140.45001,1B Jonathan Aranda 2B Jeff McNeil 3B Zack Gelof C Jonah Heim OF Jonny DeLuca OF Lawrence Butler OF Chandler Simpson P MacKenzie Gore P Tarik Skubal SS Miguel Rojas,,Jung Hoo Lee,OF,6.53%,17
60,5213672319,aquafinatim (3/20),0,140.45,1B Jeff McNeil 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Lars Nootbaar OF Tim Tawa P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Jacob Wilson,SS,6.49%,7
60,5214281773,JcClark18 (4/20),0,140.45,1B Jeff McNeil 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Lars Nootbaar OF Tim Tawa P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Hunter Feduccia,C,6.36%,7
60,5214757213,aharrold323 (2/20),0,140.45,1B Jeff McNeil 2B Miguel Rojas 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Lars Nootbaar OF Tim Tawa P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Jose Siri,OF,6.33%,0
64,5214656725,lttlsht (8/20),0,140.35,1B Jonathan Aranda 2B Carson Williams 3B Nolan Arenado C Gabriel Moreno OF Ryan Vilade OF Jonny DeLuca OF Chandler Simpson P Tarik Skubal P Casey Mize SS Miguel Rojas,,Jacob Lopez,P,6.16%,18.15
65,5214623020,Dricou (2/5),0,139.85,1B Shohei Ohtani 2B Jeff McNeil 3B Zack Gelof C Gabriel Moreno OF Carlos Cortes OF Lawrence Butler OF Tyler Soderstrom P Hayden Wesneski P Reid Detmers SS Geraldo Perdomo,,Casey Mize,P,6.12%,17.3
65,5214775073,xTotte (2/3),0,139.85,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Travis d'Arnaud OF Brandon Nimmo OF Jonny DeLuca OF Tyler Soderstrom P Hayden Wesneski P Reid Detmers SS Geraldo Perdomo,,Max Kepler,OF,5.85%,0
67,5214637372,QBKillaz (6/20),0,139.7,1B Jonathan Aranda 2B Jose Altuve 3B Yandy Diaz C Christian Vazquez OF Shohei Ohtani OF Ryan Vilade OF Cam Smith P MacKenzie Gore P Reid Detmers SS Taylor Walls,,Osleivis Basabe,2B,5.72%,3
67,5214779055,JPME (16/20),0,139.7,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Nick Fortes OF Ryan Vilade OF Tyler Soderstrom OF Chandler Simpson P MacKenzie Gore P Reid Detmers SS Miguel Rojas,,Christian Walker,1B,5.65%,2
69,5214779969,cacolbe (10/16),0,139.35,1B Jeff McNeil 2B Donovan Walton 3B Yandy Diaz C Jonah Heim OF Zack Gelof OF Henry Bolte OF Chandler Simpson P Tarik Skubal P Reid Detmers SS Taylor Walls,,Drew Cavanaugh,C,4.88%,0
69,5214779970,cacolbe (11/16),0,139.35,1B Jeff McNeil 2B Donovan Walton 3B Yandy Diaz C Jonah Heim OF Zack Gelof OF Henry Bolte OF Chandler Simpson P Tarik Skubal P Reid Detmers SS Taylor Walls,,Salvador Perez,C,4.71%,0
71,5214080929,Fuzz988 (2/20),0,139.20001,1B Tim Tawa 2B Jeff McNeil 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Lars Nootbaar OF Tyler Soderstrom P Tarik Skubal P Jacob Lopez SS Geraldo Perdomo,,Brice Turang,2B,4.68%,0
72,5214080941,Fuzz988 (14/20),0,138.8,1B Yandy Diaz 2B Miguel Rojas 3B Junior Caminero C Nick Fortes OF Jonny DeLuca OF Lawrence Butler OF Chandler Simpson P Tarik Skubal P Blade Tidwell SS Mookie Betts,,Ryan Waldschmidt,OF,4.44%,12
72,5214131083,Ctracefan (15/20),0,138.8,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Moises Ballesteros OF Ryan Vilade OF Jonny DeLuca OF Chandler Simpson P Tarik Skubal P Blade Tidwell SS Corey Seager,,Jackson Chourio,OF,4.27%,14
74,5214491677,drmcpool (20/20),0,138.70001,1B Jonathan Aranda 2B Ketel Marte 3B Yandy Diaz C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Jonny DeLuca P Freddy Peralta P MacKenzie Gore SS Geraldo Perdomo,,Justin Foscue,2B,4.14%,5
74,5214690227,jetty76 (5/20),0,138.7,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Salvador Perez OF Ryan Vilade OF Jonny DeLuca OF Tyler Soderstrom P MacKenzie Gore P Reid Detmers SS Carson Williams,,Tommy Edman,2B,4.10%,5
74,5214763097,FantasyGainz (3/20),0,138.7,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Salvador Perez OF Ryan Vilade OF Jonny DeLuca OF Tyler Soderstrom P MacKenzie Gore P Reid Detmers SS Carson Williams,,Mike Trout,OF,4.04%,20
77,5214150130,Rene8480 (1/4),0,138.5,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Ryan Vilade OF Jonny DeLuca OF Tyler Soderstrom P Hayden Wesneski P Noah Cameron SS Jacob Wilson,,Kyle Karros,3B,4.00%,0
78,5214546454,Satch65 (12/20),0,138.45001,1B Jonathan Aranda 2B Jeff McNeil 3B Nolan Arenado C Gabriel Moreno OF Lars Nootbaar OF Corbin Carroll OF Ryan Waldschmidt P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Hunter Goodman,C,3.97%,2
78,5214608279,chfen07 (4/20),0,138.45001,1B Tim Tawa 2B Jeff McNeil 3B Yandy Diaz C Gabriel Moreno OF Max Kepler OF Chandler Simpson OF Ryan Waldschmidt P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Vaughn Grissom,3B,3.84%,6
78,5214667468,silencetheg (19/20),0,138.45001,1B Jonathan Aranda 2B Jeff McNeil 3B Yandy Diaz C Gabriel Moreno OF Carlos Cortes OF Ryan Vilade OF Jonny DeLuca P MacKenzie Gore P Tarik Skubal SS Carson Williams,,Henry Bolte,OF,3.80%,8
78,5214773573,cw1tt (6/20),0,138.45,1B Yandy Diaz 2B Jeff McNeil 3B Nolan Arenado C Gabriel Moreno OF Max Kepler OF Ryan Vilade OF Tim Tawa P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,Shohei Ohtani,1B,3.77%,19
82,5214773569,cw1tt (2/20),0,138.35,1B Yandy Diaz 2B Carson Williams 3B Junior Caminero C Gabriel Moreno OF Jonny DeLuca OF Tim Tawa OF Chandler Simpson P MacKenzie Gore P Noah Cameron SS Geraldo Perdomo,,Andrew Vaughn,1B,3.73%,0
83,5214534275,lgboogie19,0,138.05,1B Yandy Diaz 2B Justin Foscue 3B Nick Loftin C Salvador Perez OF Brandon Nimmo OF Jonny DeLuca OF Wyatt Langford P MacKenzie Gore P Logan Henderson SS Taylor Walls,,Moises Ballesteros,C,3.70%,0
83,5214763098,FantasyGainz (4/20),0,138.05,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Travis d'Arnaud OF Ryan Vilade OF Corbin Carroll OF Chandler Simpson P Reid Detmers P Blade Tidwell SS Geraldo Perdomo,,Blade Tidwell,P,3.63%,19.75
85,5214138357,LBDTitan (1/2),0,138,1B Yandy Diaz 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Lars Nootbaar OF Jonny DeLuca OF Ryan Waldschmidt P Tarik Skubal P Noah Cameron SS Carson Williams,,Donovan Walton,2B,3.63%,6
86,5213966670,Do_Figolo_Chip (6/7),0,137.95001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C William Contreras OF Lars Nootbaar OF Lawrence Butler OF Drew Gilbert P Reid Detmers P Logan Henderson SS Miguel Rojas,,Jake Bauers,OF,3.60%,5
86,5214315162,brockstar5 (8/20),0,137.95001,1B Yandy Diaz 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Tim Tawa P Reid Detmers P Logan Henderson SS Miguel Rojas,,Nolan Schanuel,1B,3.60%,0
86,5214395758,chrispy2005 (13/20),0,137.95001,1B Jeff McNeil 2B Ketel Marte 3B Nolan Arenado C Gabriel Moreno OF Max Kepler OF Corbin Carroll OF Wyatt Langford P Hayden Wesneski P MacKenzie Gore SS Corey Seager,,Jonah Bride,3B,3.43%,2
89,5214134379,Dominator-Seguin (9/20),0,137.8,1B Shohei Ohtani 2B Jeff McNeil 3B Zack Gelof C Gabriel Moreno OF Gavin Sheets OF Lawrence Butler OF Tyler Soderstrom P Tarik Skubal P Blade Tidwell SS Jacob Wilson,,Cole Carrigg,OF,3.40%,0
89,5214687162,dhulljr,0,137.8,1B Jake Bauers 2B Willi Castro 3B Nolan Arenado C William Contreras OF Brandon Nimmo OF Zack Gelof OF Jac Caglianone P Jacob Lopez P Logan Henderson SS Corey Seager,,Nick Loftin,3B,3.13%,19
91,5214297144,kreller17 (18/20),0,137.7,1B Yandy Diaz 2B Miguel Rojas 3B Junior Caminero C Nick Fortes OF Daulton Varsho OF Jonny DeLuca OF Chandler Simpson P Freddy Peralta P MacKenzie Gore SS Mookie Betts,,Zack Gelof,3B,3.06%,23
91,5214681738,striz2017 (1/2),0,137.7,1B Jonathan Aranda 2B Jeff McNeil 3B Junior Caminero C Gabriel Moreno OF Ryan Vilade OF Jonny DeLuca OF Chandler Simpson P Michael Soroka P Hayden Wesneski SS Geraldo Perdomo,,Bryce Eldridge,1B,3.03%,7
93,5214135070,TY54321 (3/10),0,137.6,1B Yandy Diaz 2B Ketel Marte 3B Junior Caminero C Gabriel Moreno OF Lars Nootbaar OF Ryan Vilade OF Chandler Simpson P Freddy Peralta P Reid Detmers SS Carson Williams,,Cam Cauley,OF,3.03%,0
94,5213713560,Schoey17 (4/8),0,137.45001,1B Yandy Diaz 2B Ketel Marte 3B Nolan Arenado C Elias Diaz OF Max Kepler OF Lars Nootbaar OF Chandler Simpson P MacKenzie Gore P Tarik Skubal SS Carson Williams,,David Hamilton,3B,2.99%,0
94,5214698522,shanemoore27 (9/20),0,137.45001,1B Jeff McNeil 2B Donovan Walton 3B Nolan Arenado C Gabriel Moreno OF Lawrence Butler OF Tyler Soderstrom OF Henry Bolte P MacKenzie Gore P Tarik Skubal SS Geraldo Perdomo,,TJ Rumfield,1B,2.93%,3
96,5214469535,cachedinar (5/20),0,137.35,1B Tim Tawa 2B Jeff McNeil 3B Yandy Diaz C Nick Fortes OF Jonny DeLuca OF Henry Bolte OF Chandler Simpson P Tarik Skubal P Reid Detmers SS Taylor Walls,,Jackson Merrill,OF,2.89%,16
