Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,5226579082,cubcrazyfool,0,126.45,1B Andrew Vaughn 2B Xavier Edwards 3B Kazuma Okamoto C Alejandro Kirk OF Jake Bauers OF George Springer OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Ronald Acuna Jr.,OF,13.86%,0
27,5226632745,schwaby01 (20/20),0,125.45,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C William Contreras OF Jake Bauers OF George Springer OF Brett Bateman P Dylan Cease P Eury Perez SS Otto Lopez,,Brice Turang,2B,13.41%,0
28,5226588678,Emac (2/6),0,125.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF George Springer OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Matt Olson,1B,13.17%,3
28,5226714731,jgAllDay (3/20),0,125.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF George Springer OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Joey Ortiz,3B,12.51%,7
28,5226716286,mattmoss12 (1/20),0,125.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C Joe Mack OF George Springer OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Daz Cameron,OF,12.51%,0
31,5226719454,Schlaurizzle (18/20),0,124.45,1B Griffin Conine 2B Ernie Clement 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Jake Bauers OF Jakob Marsee P Dylan Cease P Eury Perez SS Joey Ortiz,,Brett Bateman,OF,12.30%,8
31,5226795933,Stree (2/4),0,124.45,1B Jake Bauers 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Griffin Conine OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Christian Yelich,OF,10.64%,0
33,5226275540,theWIRE1111111111 (2/20),0,124.1,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Joey Ortiz,,Brady House,3B,10.64%,2
33,5226401035,aurum48 (2/2),0,124.1,1B Andrew Vaughn 2B Ernie Clement 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Logan Henderson SS Cooper Pratt,,Trent Grisham,OF,10.12%,7
33,5226551031,joedirt1369,0,124.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Dylan Crews,OF,10.02%,7
33,5226551452,everas (2/20),0,124.1,1B Griffin Conine 2B Brice Turang 3B Joey Ortiz C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Brett Bateman P Dylan Cease P Logan Henderson SS Otto Lopez,,Andrew Vaughn,1B,9.95%,5
33,5226719445,Schlaurizzle (9/20),0,124.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Jake Bauers,OF,9.88%,18
38,5226349707,medlen1215 (14/20),0,123.45,1B Griffin Conine 2B Xavier Edwards 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Abimelec Ortiz,1B,9.43%,4
38,5226719449,Schlaurizzle (13/20),0,123.45,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Esteury Ruiz,OF,9.16%,2
40,5226349704,medlen1215 (11/20),0,123.1,1B Griffin Conine 2B Brice Turang 3B Joey Ortiz C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Cooper Pratt,SS,9.12%,4
40,5226349705,medlen1215 (12/20),0,123.1,1B Griffin Conine 2B Brice Turang 3B Joey Ortiz C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Ozzie Albies,2B,8.60%,6
40,5226423017,cowboys767 (7/20),0,123.1,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Charles McAdoo C Alejandro Kirk OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Jake Bauers,1B,8.53%,18
40,5226714729,jgAllDay (1/20),0,123.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Kazuma Okamoto,1B,8.50%,7
40,5226780772,miked333,0,123.1,1B Griffin Conine 2B Brice Turang 3B Joey Ortiz C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Nasim Nunez,SS,8.12%,0
45,5226551454,everas (4/20),0,122.45,1B Jake Bauers 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Joey Ortiz,,Spencer Jones,OF,7.98%,7
45,5226748241,dart13504 (2/2),0,122.45,1B Jake Bauers 2B Ozzie Albies 3B Jose Caballero C William Contreras OF Michael Harris II OF Jakob Marsee OF Mike Yastrzemski P Dylan Cease P Eury Perez SS Mauricio Dubon,,Ben Rice,C,7.77%,4
47,5226537125,Wolverines1016 (1/20),0,122.1,1B Abimelec Ortiz 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Jakob Marsee OF Brett Bateman P Dylan Cease P Logan Henderson SS Otto Lopez,,George Lombard Jr.,SS,7.43%,4
47,5226560499,jsamtoy (6/20),0,122.1,1B Jake Bauers 2B Ernie Clement 3B Joey Ortiz C William Contreras OF George Springer OF Luis Lara OF Brett Bateman P Dylan Cease P Logan Henderson SS Cooper Pratt,,Luis Garcia Jr.,1B,7.43%,18
47,5226670588,codyewell (14/20),0,122.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Esteury Ruiz OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Charles McAdoo,3B,7.39%,5
47,5226719446,Schlaurizzle (10/20),0,122.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Kazuma Okamoto C Alejandro Kirk OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Luis Lara,OF,7.29%,6
47,5226719450,Schlaurizzle (14/20),0,122.1,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Jazz Chisholm Jr.,2B,7.19%,13
52,5226680015,meyers2305 (1/20),0,121.95,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Kazuma Okamoto C Alejandro Kirk OF Trent Grisham OF Spencer Jones OF Jakob Marsee P Logan Henderson P Eury Perez SS George Lombard Jr.,,Jake Irvin,P,7.01%,8.1
53,5226551453,everas (3/20),0,121.45,1B Matt Olson 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Mauricio Dubon,SS,6.91%,6
53,5226596335,jljrpr (16/20),0,121.45,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Joey Ortiz,,Austin Riley,3B,5.77%,2
53,5226719452,Schlaurizzle (16/20),0,121.45,1B Kazuma Okamoto 2B Brice Turang 3B Andrew Vaughn C William Contreras OF Jake Bauers OF Griffin Conine OF Jakob Marsee P Dylan Cease P Eury Perez SS Joey Ortiz,,Harry Ford,C,5.63%,0
56,5226210440,Boogie1208 (1/2),0,121.1,1B Jake Bauers 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Heriberto Hernandez OF Luis Lara OF Griffin Conine P Dylan Cease P Logan Henderson SS Otto Lopez,,Jacob Young,OF,5.53%,0
56,5226494519,wardog585,0,121.1,1B Charles McAdoo 2B Brice Turang 3B Kazuma Okamoto C William Contreras OF George Springer OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Logan Henderson SS Nasim Nunez,,Jose Tena,2B,5.11%,5
56,5226547320,pandaBEAR83,0,121.1,1B Andrew Vaughn 2B Brice Turang 3B Joey Ortiz C William Contreras OF George Springer OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Logan Henderson SS Jim Jarvis,,Mike Yastrzemski,OF,5.11%,0
56,5226552960,mack69 (1/20),0,121.1,1B Griffin Conine 2B Xavier Edwards 3B Kazuma Okamoto C William Contreras OF George Springer OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Andrew Pinckney,OF,4.80%,3
56,5226649344,markt35 (4/20),0,121.1,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C Alejandro Kirk OF Jake Bauers OF Jakob Marsee OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Jim Jarvis,SS,4.18%,0
56,5226695583,FranklinGrizwald (1/2),0,121.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Luis Lara OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Heliot Ramos,OF,4.11%,0
56,5226695849,FranklinGrizwald (2/2),0,121.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Luis Lara OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Ben Rice,1B,3.66%,4
63,5226522131,jw1984 (13/20),0,120.95,1B Luis Garcia Jr. 2B Xavier Edwards 3B Joey Ortiz C Ben Rice OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Logan Henderson P Eury Perez SS Otto Lopez,,Martin Perez,P,3.56%,6.8
64,5226275548,theWIRE1111111111 (10/20),0,120.45,1B Griffin Conine 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Jakob Marsee OF Brett Bateman P Dylan Cease P Eury Perez SS Otto Lopez,,Jose Caballero,3B,3.35%,2
64,5226345203,LOCNOTM (18/20),0,120.45,1B Jake Bauers 2B Xavier Edwards 3B Kazuma Okamoto C Drake Baldwin OF Griffin Conine OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Nasim Nunez,2B,2.94%,0
64,5226455164,acerun34,0,120.45,1B Jake Bauers 2B Xavier Edwards 3B Austin Riley C Alejandro Kirk OF George Springer OF Griffin Conine OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Jose Caballero,SS,2.87%,2
64,5226626627,thrtyftj,0,120.45,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Andrew Vaughn C William Contreras OF Jackson Chourio OF Michael Harris II OF Jakob Marsee P Dylan Cease P Eury Perez SS Joey Ortiz,,Austin Wells,C,2.35%,7
64,5226680025,meyers2305 (11/20),0,120.45,1B Jake Bauers 2B Xavier Edwards 3B Andrew Vaughn C Joe Mack OF Christian Yelich OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Charles McAdoo,1B,2.21%,5
69,5226337208,cachedinar (11/20),0,120.1,1B Griffin Conine 2B Xavier Edwards 3B Brady House C William Contreras OF Heriberto Hernandez OF Luis Lara OF Jakob Marsee P Dylan Cease P Logan Henderson SS Joey Ortiz,,Mauricio Dubon,OF,1.69%,6
69,5226460967,KenTasch (2/2),0,120.1,1B Griffin Conine 2B Ernie Clement 3B Charles McAdoo C Alejandro Kirk OF George Springer OF Jakob Marsee OF Brett Bateman P Dylan Cease P Logan Henderson SS Otto Lopez,,Myles Straw,OF,1.62%,5
69,5226522137,jw1984 (19/20),0,120.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Andrew Vaughn C Alejandro Kirk OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Jose Tena,OF,1.35%,5
69,5226719442,Schlaurizzle (6/20),0,120.1,1B Vladimir Guerrero Jr. 2B Xavier Edwards 3B Andrew Vaughn C Alejandro Kirk OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Gary Sanchez,C,0.83%,0
73,5226670015,BuckeyeCity (10/20),0,119.95,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Andrew Vaughn C Austin Wells OF Trent Grisham OF Jakob Marsee OF Owen Caissie P Logan Henderson P Eury Perez SS George Lombard Jr.,,Brandon Lockridge,OF,0.76%,0
74,5226133566,sboynton10,0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Davis Schneider,2B,0.35%,0
74,5226289549,Wanna_Square_Up1567 (11/20),0,119.45,1B Jake Bauers 2B Xavier Edwards 3B Austin Riley C William Contreras OF Esteury Ruiz OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Keibert Ruiz,C,0.31%,0
74,5226306617,chuckbsme (4/20),0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Agustin Ramirez,C,0.24%,0
74,5226327684,Rene8480 (1/3),0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Garrett Mitchell,OF,0.24%,3
74,5226398761,browns1234 (1/10),0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,David Hamilton,3B,0.24%,0
74,5226432290,kucas0918,0,119.45,1B Jake Bauers 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Esteury Ruiz OF Griffin Conine OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,David Hamilton,SS,0.21%,0
74,5226521204,MajerlesMantle (1/2),0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Andres Chaparro,1B,0.14%,0
74,5226583926,mickey615,0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Brandon Valenzuela,C,0.10%,0
74,5226609142,donniesolomon2 (2/3),0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Davis Schneider,OF,0.10%,0
74,5226635714,Elquatroloko88,0,119.45,1B Griffin Conine 2B Xavier Edwards 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Paul Goldschmidt,1B,0.07%,0
74,5226750138,Choboy (4/10),0,119.45,1B Jake Bauers 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Esteury Ruiz OF Griffin Conine OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Dominic Smith,1B,0.07%,0
85,5226278030,kafedaiv (3/10),0,119.1,1B Griffin Conine 2B Ernie Clement 3B Andrew Vaughn C William Contreras OF Daylen Lile OF George Springer OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Jorbit Vivas,2B,0.07%,0
85,5226423883,aylsg,0,119.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,CJ Abrams,SS,0.03%,0
85,5226556955,JTFarley (1/5),0,119.1,1B Andrew Vaughn 2B Xavier Edwards 3B Brady House C William Contreras OF Heriberto Hernandez OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Brian Navarreto,C,0.03%,0
85,5226575445,MO-TRUBBLE,0,119.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Juan Yepez,1B,0.03%,0
85,5226670017,BuckeyeCity (12/20),0,119.1,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF George Springer OF Heriberto Hernandez OF Owen Caissie P Dylan Cease P Logan Henderson SS Otto Lopez,,Jurickson Profar,OF,0.03%,0
85,5226719438,Schlaurizzle (2/20),0,119.1,1B Kazuma Okamoto 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF George Springer OF Griffin Conine OF Jakob Marsee P Dylan Cease P Logan Henderson SS Otto Lopez,,Maximo Acosta,3B,0.03%,0
85,5226729555,smokinokland,0,119.1,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jake Bauers OF Jakob Marsee OF Daz Cameron P Dylan Cease P Logan Henderson SS Otto Lopez,,Sean Murphy,C,0.03%,0
85,5226750143,Choboy (9/10),0,119.1,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C William Contreras OF Jake Bauers OF Heriberto Hernandez OF Luis Lara P Dylan Cease P Logan Henderson SS Joey Ortiz,,Gary Sanchez,1B,0.03%,0
93,5226432589,ttillie (7/20),0,118.95,1B Vladimir Guerrero Jr. 2B Brice Turang 3B Joey Ortiz C William Contreras OF Jake Bauers OF Jakob Marsee OF Brett Bateman P Logan Henderson P Eury Perez SS Otto Lopez,,Lane Thomas,OF,0.03%,0
93,5226680020,meyers2305 (6/20),0,118.95,1B Jake Bauers 2B Brice Turang 3B Javier Sanoja C William Contreras OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Logan Henderson P Eury Perez SS Otto Lopez,,Jasson Dominguez,OF,0.03%,0
93,5226762580,KelvinDubs (5/20),0,118.95,1B Jake Bauers 2B Brice Turang 3B Andrew Vaughn C William Contreras OF Heriberto Hernandez OF Esteury Ruiz OF Jakob Marsee P Logan Henderson P Eury Perez SS Joey Ortiz,,Jonathan Ornelas,2B,0.03%,0
96,5226289545,Wanna_Square_Up1567 (7/20),0,118.45,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,Jesus Sanchez,OF,0.03%,0
96,5226448883,ghosey (1/2),0,118.45,1B Andrew Vaughn 2B Ernie Clement 3B Joey Ortiz C William Contreras OF Jackson Chourio OF Michael Harris II OF Jakob Marsee P Dylan Cease P Eury Perez SS Mauricio Dubon,,Dominic Smith,OF,0.03%,0
96,5226542622,UniversalFriend (9/20),0,118.45,1B Matt Olson 2B Xavier Edwards 3B Kazuma Okamoto C Alejandro Kirk OF Heriberto Hernandez OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,Jared Serna,SS,0.03%,0
96,5226552963,mack69 (4/20),0,118.45,1B Vladimir Guerrero Jr. 2B Ernie Clement 3B Kazuma Okamoto C Alejandro Kirk OF Jackson Chourio OF George Springer OF Jakob Marsee P Dylan Cease P Eury Perez SS Otto Lopez,,,
96,5226566908,produceman09 (1/20),0,118.45,1B Griffin Conine 2B Xavier Edwards 3B Andrew Vaughn C Drake Baldwin OF Jake Bauers OF Jakob Marsee OF Owen Caissie P Dylan Cease P Eury Perez SS Otto Lopez,,,
