Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13,5217170281,ivymoose,0,80.5,1B Nolan Schanuel 2B Vaughn Grissom 3B Denzer Guzman C Austin Wynns OF Mike Trout OF Wyatt Langford OF Wade Meckler P Roki Sasaki P Shane Drohan SS Corey Seager,,Shohei Ohtani,1B,27.94%,5
14,5217613465,tmac515,0,80.4,1B Jake Bauers 2B Tommy Edman 3B David Hamilton C Gary Sanchez OF Jackson Chourio OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Brandon Nimmo,OF,27.94%,2
15,5217467417,roscoe30,0,80.2,1B Shohei Ohtani 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF Andy Pages OF Teoscar Hernandez P Walbert Urena P Roki Sasaki SS Corey Seager,,Miguel Rojas,SS,26.47%,4
16,5217750762,chase.fowler (1/2),0,79.2,1B Freddie Freeman 2B Vaughn Grissom 3B Joey Ortiz C William Contreras OF Mike Trout OF Christian Yelich OF Kyle Tucker P Walbert Urena P Roki Sasaki SS Miguel Rojas,,Shane Drohan,P,23.53%,12.4
17,5217548659,warchy292,0,76.4,1B Jake Bauers 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Jackson Chourio OF Garrett Mitchell OF Teoscar Hernandez P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Andrew Vaughn,3B,20.59%,12
18,5217688045,PrabsOU (2/2),0,75.4,1B Jake Bauers 2B Tommy Edman 3B David Hamilton C William Contreras OF Jackson Chourio OF Andy Pages OF Wade Meckler P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Jake Bauers,1B,19.12%,12
19,5217296043,teemu2002,0,74.2,1B Shohei Ohtani 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Mike Trout OF Andy Pages OF Wade Meckler P Walbert Urena P Roki Sasaki SS Corey Seager,,Mike Trout,OF,19.12%,13
20,5217459051,tergie (2/2),0,73.4,1B Andrew Vaughn 2B Tommy Edman 3B Kike Hernandez C William Contreras OF Jackson Chourio OF Jake Bauers OF Andy Pages P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Wyatt Langford,OF,19.12%,3
21,5217631891,mitchellmorse30 (1/2),0,72.7,1B Jake Bauers 2B Nicky Lopez 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Wyatt Langford OF Garrett Mitchell P Jacob deGrom P Shane Drohan SS Corey Seager,,Austin Wynns,C,17.65%,3
21,5217646813,jtschaffner,0,72.7,1B Jake Bauers 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Garrett Mitchell OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Kike Hernandez,3B,17.65%,0
23,5217694198,DR47,0,72.4,1B Shohei Ohtani 2B Tommy Edman 3B Andrew Vaughn C Gary Sanchez OF Andy Pages OF Garrett Mitchell OF Teoscar Hernandez P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Moises Ballesteros,C,17.65%,5
24,5217757759,hogwild20,0,71.2,1B Freddie Freeman 2B Tommy Edman 3B Vaughn Grissom C Moises Ballesteros OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Walbert Urena P Roki Sasaki SS Corey Seager,,William Contreras,C,14.71%,0
25,5217431063,jarengrenell,0,67.4,1B Shohei Ohtani 2B Vaughn Grissom 3B Ezequiel Duran C Gary Sanchez OF Jake Bauers OF Kyle Tucker OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Miguel Rojas,,Garrett Mitchell,OF,14.71%,5
26,5217725654,eharig09,0,63.7,1B Joc Pederson 2B Miguel Rojas 3B Andrew Vaughn C Moises Ballesteros OF Jackson Chourio OF Jake Bauers OF Garrett Mitchell P Jacob deGrom P Shane Drohan SS Corey Seager,,Miguel Rojas,2B,13.24%,4
27,5217685387,mrgoodseats (2/2),0,60.4,1B Shohei Ohtani 2B Tommy Edman 3B Andrew Vaughn C Austin Wynns OF Jackson Chourio OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS David Hamilton,,Jake Bauers,OF,13.24%,12
28,5217759734,gtang001,0,58.7,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Jackson Chourio OF Jake Bauers OF Garrett Mitchell P Jacob deGrom P Shane Drohan SS Corey Seager,,Freddie Freeman,1B,13.24%,4
29,5217639477,Bowl1300 (2/2),0,57.4,1B Shohei Ohtani 2B Tommy Edman 3B Kike Hernandez C Ben Rortvedt OF Jackson Chourio OF Jake Bauers OF Christian Yelich P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,Christian Yelich,OF,11.76%,3
29,5217750765,BigMacAttack6,0,57.4,1B Shohei Ohtani 2B Miguel Rojas 3B Kike Hernandez C Moises Ballesteros OF Jake Bauers OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Walbert Urena SS Corey Seager,,Vaughn Grissom,2B,10.29%,10
31,5217712849,cr0berts1 (2/2),0,56.4,1B Freddie Freeman 2B Nicky Lopez 3B Joey Ortiz C Austin Wynns OF Shohei Ohtani OF Jackson Chourio OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,David Hamilton,3B,8.82%,9
32,5217549965,bd6626,0,55.4,1B Shohei Ohtani 2B Miguel Rojas 3B Joey Ortiz C Gary Sanchez OF Mike Trout OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Joey Ortiz,3B,8.82%,12
32,5217564546,DAVIST30,0,55.4,1B Joc Pederson 2B Vaughn Grissom 3B Andrew Vaughn C Moises Ballesteros OF Shohei Ohtani OF Jackson Chourio OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Ben Rortvedt,C,8.82%,5
34,5217688044,PrabsOU (1/2),0,54.4,1B Joc Pederson 2B Tommy Edman 3B Andrew Vaughn C William Contreras OF Shohei Ohtani OF Jake Bauers OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,Wade Meckler,OF,7.35%,5
35,5217699878,genosucks1,0,52.4,1B Freddie Freeman 2B Tommy Edman 3B Denzer Guzman C Ben Rortvedt OF Shohei Ohtani OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,Kyle Tucker,OF,7.35%,0
36,5217385923,kbrisacher (2/2),0,51.7,1B Joc Pederson 2B Tommy Edman 3B David Hamilton C William Contreras OF Jackson Chourio OF Christian Yelich OF Garrett Mitchell P Jacob deGrom P Shane Drohan SS Corey Seager,,Nicky Lopez,2B,7.35%,8
37,5217455638,Milzskilz,0,51.4,1B Jake Bauers 2B Nicky Lopez 3B Ezequiel Duran C Moises Ballesteros OF Shohei Ohtani OF Andy Pages OF Tommy Edman P Jacob deGrom P Roki Sasaki SS Corey Seager,,Denzer Guzman,3B,5.88%,15
38,5217707931,Devilwood,0,50.7,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Moises Ballesteros OF Shohei Ohtani OF Jake Bauers OF Christian Yelich P Jacob deGrom P Shane Drohan SS Corey Seager,,Justin Foscue,2B,5.88%,0
39,5217405237,MY-BAD-BRO,0,47.7,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C Gary Sanchez OF Jackson Chourio OF Jake Bauers OF Wyatt Langford P Jacob deGrom P Shane Drohan SS Corey Seager,,Tommy Edman,OF,5.88%,9
40,5217630162,chuckface8,0,47.4,1B Freddie Freeman 2B Miguel Rojas 3B Vaughn Grissom C Austin Wynns OF Shohei Ohtani OF Andy Pages OF Tommy Edman P Jacob deGrom P Roki Sasaki SS Corey Seager,,Vaughn Grissom,3B,4.41%,10
40,5217702764,Earwood5,0,47.4,1B Joc Pederson 2B Miguel Rojas 3B Andrew Vaughn C Gary Sanchez OF Jackson Chourio OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,David Hamilton,SS,4.41%,9
42,5217755341,jpdrummer68 (1/2),0,44.7,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Shohei Ohtani OF Jackson Chourio OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Nolan Schanuel,1B,2.94%,9
43,5217403147,delmajohnl,0,43.4,1B Joc Pederson 2B Nicky Lopez 3B David Hamilton C William Contreras OF Shohei Ohtani OF Andy Pages OF Tommy Edman P Jacob deGrom P Roki Sasaki SS Corey Seager,,Evan Carter,OF,2.94%,3
44,5217590492,Terper8 (1/2),0,41.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Wyatt Langford OF Kyle Tucker OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,Andrew Vaughn,1B,1.47%,12
45,5217688547,Calbear007,0,40.4,1B Shohei Ohtani 2B Miguel Rojas 3B Ezequiel Duran C Gary Sanchez OF Andy Pages OF Tommy Edman OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,Kike Hernandez,OF,1.47%,0
46,5217642133,Ryanlb123,0,39.7,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C William Contreras OF Jackson Chourio OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Jose Siri,OF,1.47%,7
46,5217765788,jpdrummer68 (2/2),0,39.7,1B Shohei Ohtani 2B Miguel Rojas 3B Ezequiel Duran C Austin Wynns OF Jackson Chourio OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,Brice Turang,2B,1.47%,0
48,5217503604,dr00pd0g (1/2),0,39.4,1B Freddie Freeman 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Andy Pages OF Teoscar Hernandez OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Miguel Rojas,,,
48,5217685386,mrgoodseats (1/2),0,39.4,1B Shohei Ohtani 2B Miguel Rojas 3B Joey Ortiz C William Contreras OF Andy Pages OF Wyatt Langford OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
50,5217506896,dr00pd0g (2/2),0,38.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
50,5217666521,dictator_teddy,0,38.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Wade Meckler P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
50,5217679674,DeweyPC,0,38.4,1B Joc Pederson 2B Brice Turang 3B Kike Hernandez C Ben Rortvedt OF Shohei Ohtani OF Mike Trout OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
53,5217570195,redem7,0,37.4,1B Freddie Freeman 2B Tommy Edman 3B Ezequiel Duran C Ben Rortvedt OF Shohei Ohtani OF Brandon Nimmo OF Kike Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
54,5217269133,cantfademe (2/2),0,36.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
54,5217522101,Weevilman,0,36.4,1B Shohei Ohtani 2B Tommy Edman 3B Kike Hernandez C Moises Ballesteros OF Andy Pages OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
54,5217522159,frankb127,0,36.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
54,5217673447,Webedawgs,0,36.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Ben Rortvedt OF Shohei Ohtani OF Wyatt Langford OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
54,5217681717,totoroll33,0,36.4,1B Joc Pederson 2B Tommy Edman 3B Kike Hernandez C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
59,5217622655,kellyskruisin,0,35.4,1B Shohei Ohtani 2B Tommy Edman 3B Kike Hernandez C Austin Wynns OF Andy Pages OF Wyatt Langford OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
59,5217629401,Aclark2224,0,35.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Andy Pages OF Wyatt Langford OF Evan Carter P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
61,5217069135,SoccerGeek23 (1/2),0,34.4,1B Shohei Ohtani 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Andy Pages OF Teoscar Hernandez OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
62,5217459050,tergie (1/2),0,33.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Moises Ballesteros OF Shohei Ohtani OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
63,5217633290,Moosemanzata (1/2),0,32.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
63,5217642150,Moosemanzata (2/2),0,32.4,1B Joc Pederson 2B Tommy Edman 3B Ezequiel Duran C Austin Wynns OF Shohei Ohtani OF Andy Pages OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
65,5217417568,JRaab,0,30.7,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C William Contreras OF Jackson Chourio OF Christian Yelich OF Brandon Nimmo P Jacob deGrom P Shane Drohan SS Corey Seager,,,
66,5217598179,Terper8 (2/2),0,30.400002,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Wyatt Langford OF Teoscar Hernandez P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
67,5217385922,kbrisacher (1/2),0,27.400002,1B Shohei Ohtani 2B Miguel Rojas 3B Ezequiel Duran C Austin Wynns OF Andy Pages OF Wyatt Langford OF Kyle Tucker P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
68,5217269132,cantfademe (1/2),0,26.400002,1B Joc Pederson 2B Justin Foscue 3B Ezequiel Duran C Gary Sanchez OF Shohei Ohtani OF Andy Pages OF Brandon Nimmo P Jacob deGrom P Roki Sasaki SS Corey Seager,,,
