Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5226000393,Splock,0,170.6,1B Shohei Ohtani 2B Tommy Edman 3B Brendan Donovan C Gabriel Moreno OF Corbin Carroll OF Tim Tawa OF Jordan Lawlar P Eduardo Rodriguez P Yoshinobu Yamamoto SS Geraldo Perdomo,,Yoshinobu Yamamoto,P,75.00%,23.45
2,5226090061,superdaleman,0,168.6,1B Jose Fernandez 2B Cole Young 3B Max Muncy C Gabriel Moreno OF Shohei Ohtani OF Tim Tawa OF Jordan Lawlar P Eduardo Rodriguez P Yoshinobu Yamamoto SS Mookie Betts,,Eduardo Rodriguez,P,48.80%,21.15
3,5226027098,curtiss1,0,162.6,1B Ty France 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Ian Happ OF Bryan Reynolds OF Jordan Lawlar P Eduardo Rodriguez P Yoshinobu Yamamoto SS Geraldo Perdomo,,Gabriel Moreno,C,43.37%,13
4,5226063237,apayne331,0,158.79999,1B Tim Tawa 2B Tommy Edman 3B Max Muncy C Gabriel Moreno OF Kyle Tucker OF Corbin Carroll OF Jordan Lawlar P Yoshinobu Yamamoto P Emerson Hancock SS Geraldo Perdomo,,Emerson Hancock,P,32.39%,13.35
5,5225963631,62caddyconvert,0,158.6,1B Tim Tawa 2B Ildemaro Vargas 3B Max Muncy C Gabriel Moreno OF Luis Rengifo OF Fernando Tatis Jr. OF Jordan Lawlar P Eduardo Rodriguez P Yoshinobu Yamamoto SS Mookie Betts,,Fernando Tatis Jr.,OF,27.07%,15
6,5225981437,beckynjayd,0,157.79999,1B Jose Fernandez 2B Tommy Edman 3B Max Muncy C Gabriel Moreno OF Shohei Ohtani OF Jordan Lawlar OF Ryan Waldschmidt P Yoshinobu Yamamoto P Emerson Hancock SS Geraldo Perdomo,,Nolan Arenado,3B,25.33%,7
7,5225796959,mrclean913,0,157.65,1B Shohei Ohtani 2B Ildemaro Vargas 3B Max Muncy C Gabriel Moreno OF Tim Tawa OF Pete Crow-Armstrong OF Jordan Lawlar P Eduardo Rodriguez P Connor Prielipp SS Geraldo Perdomo,,Shohei Ohtani,OF,25.00%,16
8,5226029658,thud1962,0,157.6,1B Tim Tawa 2B Kody Clemens 3B Brendan Donovan C Gabriel Moreno OF Kyle Tucker OF Pete Crow-Armstrong OF Jordan Lawlar P Eduardo Rodriguez P Yoshinobu Yamamoto SS Geraldo Perdomo,,Matt McLain,2B,25.00%,0
8,5226074688,PoorOldMan,0,157.6,1B Michael Busch 2B Ildemaro Vargas 3B Nolan Arenado C Cal Raleigh OF Ian Happ OF Corbin Carroll OF Tim Tawa P Eduardo Rodriguez P Yoshinobu Yamamoto SS Geraldo Perdomo,,Ildemaro Vargas,2B,24.89%,2
10,5226060049,peterjpacheco,0,156.79999,1B Tim Tawa 2B Tommy Edman 3B Max Muncy C Gabriel Moreno OF Shohei Ohtani OF Jordan Lawlar OF Ryan Waldschmidt P Yoshinobu Yamamoto P Emerson Hancock SS Mookie Betts,,Geraldo Perdomo,SS,24.24%,17
