Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
15,5225440049,metzykid23,0,156.75,1B Nathaniel Lowe 2B Angel Genao 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Petey Halpin OF Tim Tawa P Yoshinobu Yamamoto P Reid Detmers SS Geraldo Perdomo,,Shohei Ohtani,OF,11.15%,16
15,5225742866,TB701,0,156.75,1B Nathaniel Lowe 2B Travis Bazzana 3B Denzer Guzman C Patrick Bailey OF Trent Grisham OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P Reid Detmers SS Zach Neto,,Geraldo Perdomo,SS,10.57%,17
17,5225805704,evilump,0,156.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Nolan Arenado C Patrick Bailey OF Corbin Carroll OF Steven Kwan OF Daulton Varsho P Yoshinobu Yamamoto P MacKenzie Gore SS Kaelen Culpepper,,Eduardo Rodriguez,P,10.46%,21.15
18,5225458064,mjv2009,0,155.55,1B Nathaniel Lowe 2B Angel Genao 3B Jose Ramirez C Keibert Ruiz OF Chase DeLauter OF Tim Tawa OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Fernando Tatis Jr.,OF,10.30%,15
18,5225858038,Johnnyflexin,0,155.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Nolan Arenado C Gabriel Moreno OF Steven Kwan OF Griffin Conine OF Jakob Marsee P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Nolan Arenado,3B,9.99%,7
20,5225642911,ericmcq3121,0,154.25,1B Nathaniel Lowe 2B Travis Bazzana 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Kyle Tucker OF Steven Kwan P MacKenzie Gore P Eduardo Rodriguez SS Mookie Betts,,Corbin Carroll,OF,9.88%,19
21,5225491850,rsumrall,0,154.2,1B Nathaniel Lowe 2B Ildemaro Vargas 3B Angel Genao C Gabriel Moreno OF Corbin Carroll OF Steven Kwan OF Jordan Lawlar P Cam Schlittler P MacKenzie Gore SS Geraldo Perdomo,,Patrick Bailey,C,9.67%,23
22,5225385779,rjkid1,0,153.75,1B Rafael Devers 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Jo Adell OF Steven Kwan OF Drew Gilbert P Yoshinobu Yamamoto P Reid Detmers SS Willy Adames,,Mookie Betts,SS,8.78%,11
23,5225407717,k-mac,0,153.55,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Kenny Piper OF Pete Crow-Armstrong OF Randal Grichuk OF Jordan Lawlar P Reid Detmers P Noah Cameron SS Colson Montgomery,,Sean Burke,P,8.73%,9.3
24,5225529681,Fraruman,0,153,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Jo Adell OF Steven Kwan P Eduardo Rodriguez P Hayden Wesneski SS Geraldo Perdomo,,Yordan Alvarez,OF,8.68%,18
25,5225606600,TimpDMann,0,152.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Keibert Ruiz OF Chase DeLauter OF Dylan Crews OF Petey Halpin P Yoshinobu Yamamoto P MacKenzie Gore SS Nasim Nunez,,Griffin Conine,OF,8.20%,2
26,5225881712,Sheds4,0,151.55,1B Nathaniel Lowe 2B Ildemaro Vargas 3B Angel Genao C Patrick Bailey OF Corbin Carroll OF Jo Adell OF Steven Kwan P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Ildemaro Vargas,2B,7.78%,2
27,5225900296,Mabs9900,0,151.35,1B Shohei Ohtani 2B Ildemaro Vargas 3B Max Muncy C Gabriel Moreno OF Corbin Carroll OF Ryan Vilade OF Tim Tawa P MacKenzie Gore P Noah Cameron SS Geraldo Perdomo,,Kyle Karros,3B,6.78%,5
28,5225374615,bigmo7831,0,150.7,1B Tim Tawa 2B Jorbit Vivas 3B Nolan Arenado C Gabriel Moreno OF Shohei Ohtani OF Corbin Carroll OF Jordan Lawlar P Yoshinobu Yamamoto P Noah Cameron SS Mookie Betts,,Max Muncy,3B,6.73%,18
29,5225128624,topper91,0,150.55,1B Ryan Vilade 2B Ildemaro Vargas 3B Nolan Arenado C Kenny Piper OF Shohei Ohtani OF Corbin Carroll OF Tim Tawa P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Travis Bazzana,2B,6.41%,27
29,5225175106,jeffcliffy,0,150.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Gabriel Moreno OF Chase DeLauter OF Jo Adell OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Ezequiel Tovar,,Willy Adames,SS,6.31%,0
31,5225837178,Bills4life1973,0,150.45,1B Josh Naylor 2B Travis Bazzana 3B Max Muncy C Patrick Bailey OF Chase DeLauter OF Kyle Tucker OF Jordan Lawlar P Cam Schlittler P Emerson Hancock SS Mookie Betts,,Cole Carrigg,SS,6.31%,7
32,5225691501,jreichjr,0,150.05,1B Shohei Ohtani 2B Nick Sogard 3B Miguel Vargas C Gabriel Moreno OF Pete Crow-Armstrong OF Yordan Alvarez OF Randal Grichuk P MacKenzie Gore P Will Dion SS Luisangel Acuna,,Jakob Marsee,OF,6.05%,14
33,5225405803,Mucci193,0,149.85,1B Willson Contreras 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Jake McCarthy OF Steven Kwan OF Petey Halpin P Yoshinobu Yamamoto P Ryan Gusto SS Cole Carrigg,,Kyle Tucker,OF,5.99%,2
34,5225481192,kldawg72179,0,148.85,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Cal Raleigh OF Shohei Ohtani OF Jo Adell OF Petey Halpin P Reid Detmers P Trevor Rogers SS Luisangel Acuna,,Zach Neto,SS,5.94%,3
35,5225522633,rayman32,0,148.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Kenny Piper OF Yordan Alvarez OF Steven Kwan OF Kevin Alcantara P Yoshinobu Yamamoto P MacKenzie Gore SS Christian Koss,,Kenny Piper,C,5.73%,16
36,5225490827,soxf4n,0,148.35,1B Nathaniel Lowe 2B Chase Meidroth 3B Miguel Vargas C Patrick Bailey OF Corbin Carroll OF Cole Carrigg OF Steven Kwan P Sonny Gray P Noah Cameron SS Geraldo Perdomo,,Gunnar Henderson,SS,5.63%,5
37,5225388138,PresidentLeach,0,148.25,1B Ildemaro Vargas 2B Travis Bazzana 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Jo Adell OF Jordan Lawlar P MacKenzie Gore P Eduardo Rodriguez SS Francisco Lindor,,Hayden Wesneski,P,5.52%,20.85
37,5225570626,dcmayes,0,148.25,1B Nathaniel Lowe 2B Angel Genao 3B Max Muncy C Gabriel Moreno OF Yordan Alvarez OF Shohei Ohtani OF Steven Kwan P Reid Detmers P Will Dion SS Geraldo Perdomo,,Troy Melton,P,5.26%,9.35
39,5225879743,rycullen1999,0,147.55,1B Tim Tawa 2B Ildemaro Vargas 3B Max Muncy C Hunter Feduccia OF Shohei Ohtani OF Teoscar Hernandez OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Mookie Betts,,Pete Crow-Armstrong,OF,5.15%,16
40,5225396747,xxSPURS21xx,0,147.45,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Corbin Carroll OF Chase DeLauter OF Jordan Beck P MacKenzie Gore P Emerson Hancock SS Bobby Witt Jr.,,Nick Sogard,2B,5.15%,9
41,5224900388,puppet0311,0,146.55,1B Ryan Vilade 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF Chase DeLauter OF Randal Grichuk OF Petey Halpin P Cam Schlittler P Yoshinobu Yamamoto SS Nick Allen,,Josh Bell,1B,5.10%,4
42,5225659153,alansclub,0,146.4,1B Ty France 2B Matt McLain 3B Nolan Arenado C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Tim Tawa P Sean Burke P MacKenzie Gore SS Geraldo Perdomo,,Matt McLain,2B,5.05%,0
42,5225830414,zeke-24,0,146.4,1B Nathaniel Lowe 2B Angel Genao 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Steven Kwan OF Tim Tawa P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Shohei Ohtani,1B,5.05%,16
44,5225257507,astockstill,0,146.35,1B Nathaniel Lowe 2B Travis Bazzana 3B Isaac Paredes C Patrick Bailey OF Shohei Ohtani OF Steven Kwan OF Carlos Cortes P Sonny Gray P Noah Cameron SS Cole Carrigg,,Xavier Edwards,2B,4.99%,2
45,5225090137,Billylongnuts,0,146.2,1B Tim Tawa 2B Willi Castro 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Randal Grichuk OF Jordan Beck P Cam Schlittler P MacKenzie Gore SS Geraldo Perdomo,,Angel Genao,3B,4.99%,7
46,5225699388,mclocker,0,145.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Patrick Bailey OF Steven Kwan OF Luke Keaschall OF Michael Toglia P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Isaac Paredes,3B,4.99%,11
47,5225733387,cardsfan314816,0,145.45,1B Michael Busch 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Pete Crow-Armstrong OF Ian Happ OF Tim Tawa P Reid Detmers P Eduardo Rodriguez SS Geraldo Perdomo,,Daulton Varsho,OF,4.94%,5
47,5225903653,love245555,0,145.45,1B Nathaniel Lowe 2B Angel Genao 3B Max Muncy C Patrick Bailey OF Shohei Ohtani OF Chase DeLauter OF Steven Kwan P MacKenzie Gore P Emerson Hancock SS Mookie Betts,,Randal Grichuk,OF,4.94%,17
49,5225324432,p1boggan,0,145.4,1B Pete Alonso 2B Ildemaro Vargas 3B Jose Fernandez C Gabriel Moreno OF Fernando Tatis Jr. OF Corbin Carroll OF Tim Tawa P Noah Cameron P Eduardo Rodriguez SS Gunnar Henderson,,Abimelec Ortiz,1B,4.84%,0
49,5225681472,Hookman320,0,145.4,1B Ildemaro Vargas 2B Angel Genao 3B Nolan Arenado C Gabriel Moreno OF Yordan Alvarez OF Shohei Ohtani OF Jordan Lawlar P Reid Detmers P MacKenzie Gore SS Christian Koss,,Petey Halpin,OF,4.84%,16
49,5225841266,jusnit,0,145.4,1B Nathaniel Lowe 2B Travis Bazzana 3B Kyle Karros C Patrick Bailey OF Fernando Tatis Jr. OF Cole Carrigg OF Jo Adell P Reid Detmers P MacKenzie Gore SS Ezequiel Tovar,,Andy Pages,OF,4.78%,2
49,5225891387,JakeHyatt,0,145.4,1B Tim Tawa 2B Travis Bazzana 3B Max Muncy C Jake Rogers OF Fernando Tatis Jr. OF Chase DeLauter OF Steven Kwan P Sean Burke P MacKenzie Gore SS Xander Bogaerts,,Ryan Vilade,OF,4.68%,6
53,5225696588,kfalik,0,145.25,1B Vinnie Pasquantino 2B Ildemaro Vargas 3B Jose Fernandez C Carter Jensen OF Jac Caglianone OF Corbin Carroll OF Kyle Isbel P MacKenzie Gore P Eduardo Rodriguez SS Bobby Witt Jr.,,Pete Alonso,1B,4.63%,21
54,5225711833,easton136,0,144.7,1B Ty France 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Fernando Tatis Jr. OF Luis Rengifo OF Tim Tawa P Yoshinobu Yamamoto P Noah Cameron SS Geraldo Perdomo,,Hunter Feduccia,C,4.57%,7
55,5225525856,ktown26,0,144.55,1B Abimelec Ortiz 2B Travis Bazzana 3B Jorbit Vivas C Jake Rogers OF Pete Crow-Armstrong OF Yordan Alvarez OF Shohei Ohtani P Joey Cantillo P Hayden Wesneski SS Geraldo Perdomo,,Owen Caissie,OF,4.52%,3
55,5225764367,souelle2,0,144.55,1B Ben Rice 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Steven Kwan OF Spencer Jones OF Jordan Lawlar P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Chase Meidroth,2B,4.26%,0
57,5225710156,surfrider72,0,144.4,1B Nathaniel Lowe 2B Jose Caballero 3B Jose Ramirez C Patrick Bailey OF Yordan Alvarez OF Jakob Marsee OF Petey Halpin P Reid Detmers P MacKenzie Gore SS Mookie Betts,,Griffin Conine,1B,4.26%,2
58,5225124553,souge369,0,143.45,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Yordan Alvarez OF Wilyer Abreu OF Brett Bateman P Cam Schlittler P Freddy Peralta SS Geraldo Perdomo,,Jake McCarthy,OF,4.26%,4
59,5225433471,Bdk1977,0,143.4,1B Nathaniel Lowe 2B Angel Genao 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Steven Kwan OF Petey Halpin P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Heliot Ramos,OF,4.15%,3
60,5225463570,cwiert17,0,143.15,1B Tim Tawa 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Griffin Conine OF Jordan Lawlar P Reid Detmers P J.T. Ginn SS Kevin McGonigle,,Willi Castro,2B,4.05%,5
61,5225733163,ogi14us,0,142.8,1B Pete Alonso 2B Nico Hoerner 3B Alex Bregman C Samuel Basallo OF Pete Crow-Armstrong OF Tyler O'Neill OF Dylan Beavers P MacKenzie Gore P Joey Cantillo SS Christian Koss,,Mickey Gasper,C,4.05%,4
62,5225492805,ck1kaminski,0,142.4,1B Ty France 2B Ildemaro Vargas 3B Manny Machado C Gabriel Moreno OF Fernando Tatis Jr. OF A.J. Ewing OF Tim Tawa P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Daylen Lile,OF,4.00%,11
63,5224970396,KingDave78,0,142.35,1B Josh Bell 2B Matt McLain 3B Alex Bregman C Gabriel Moreno OF Pete Crow-Armstrong OF Spencer Jones OF Randal Grichuk P Sonny Gray P Noah Cameron SS Mookie Betts,,Jackson Holliday,2B,4.00%,9
64,5225621879,oneteezy,0,142.2,1B Nathaniel Lowe 2B Angel Genao 3B Nolan Arenado C Patrick Bailey OF Wilyer Abreu OF Griffin Conine OF Jakob Marsee P Cam Schlittler P MacKenzie Gore SS Otto Lopez,,Spencer Jones,OF,4.00%,16
65,5225843389,mets29wright5,0,141.7,1B Ty France 2B Ildemaro Vargas 3B Jose Fernandez C Gabriel Moreno OF Fernando Tatis Jr. OF Jackson Merrill OF Tim Tawa P Yoshinobu Yamamoto P Noah Cameron SS Geraldo Perdomo,,Freddy Peralta,P,4.00%,12.35
66,5225900673,HarringtonTy2002,0,141.4,1B Pete Alonso 2B Xavier Edwards 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Griffin Conine OF Spencer Jones P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Jarren Duran,OF,4.00%,13
66,5225903643,lacavirma,0,141.4,1B Jose Fernandez 2B Angel Genao 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Steven Kwan OF Petey Halpin P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Elly De La Cruz,SS,4.00%,0
66,5225918033,youngster201,0,141.4,1B Nathaniel Lowe 2B Ildemaro Vargas 3B Miguel Vargas C Gabriel Moreno OF Fernando Tatis Jr. OF Chase DeLauter OF Steven Kwan P Reid Detmers P MacKenzie Gore SS Christian Koss,,Adley Rutschman,C,3.73%,5
69,5225924032,Phil8650,0,141.25,1B Rafael Devers 2B Michael Massey 3B Kazuma Okamoto C Gabriel Moreno OF Oneil Cruz OF Fernando Tatis Jr. OF Corbin Carroll P MacKenzie Gore P Eduardo Rodriguez SS Brock Rodden,,Ben Rice,C,3.73%,4
70,5225773726,ohiolevi,0,141.2,1B Ildemaro Vargas 2B Nick Sogard 3B Jose Fernandez C Gabriel Moreno OF Wilyer Abreu OF Corbin Carroll OF Ceddanne Rafaela P Sonny Gray P MacKenzie Gore SS Geraldo Perdomo,,Yainer Diaz,C,3.73%,3
70,5225905229,bryannoyce,0,141.2,1B Shohei Ohtani 2B Nick Sogard 3B Manny Machado C Cal Raleigh OF Yordan Alvarez OF Jarren Duran OF Randal Grichuk P Freddy Peralta P Hayden Wesneski SS Cole Carrigg,,Francisco Lindor,SS,3.68%,0
72,5225646312,callahanm328,0,141.1,1B Pete Alonso 2B Nick Sogard 3B Willi Castro C Alejandro Kirk OF Yordan Alvarez OF Fernando Tatis Jr. OF Spencer Jones P Noah Cameron P Hayden Wesneski SS Mookie Betts,,Tommy Edman,2B,3.68%,8
73,5225698231,BubRub,0,140.95,1B Nathaniel Lowe 2B Ildemaro Vargas 3B Angel Genao C Gabriel Moreno OF Shohei Ohtani OF Corbin Carroll OF Chase DeLauter P MacKenzie Gore P Hayden Wesneski SS Geraldo Perdomo,,Otto Lopez,SS,3.63%,10
74,5225086781,willoc729,0,140.55,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Salvador Perez OF Jo Adell OF Steven Kwan OF Jordan Beck P Yoshinobu Yamamoto P MacKenzie Gore SS Ezequiel Duran,,Samuel Basallo,C,3.63%,0
75,5225395871,tbone1970,0,140.4,1B Nathaniel Lowe 2B Xavier Edwards 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Daylen Lile OF Steven Kwan P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Paul Goldschmidt,1B,3.63%,3
75,5225650802,mohawk86,0,140.4,1B Ildemaro Vargas 2B Travis Bazzana 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Steven Kwan OF Dominic Canzone P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Trent Grisham,OF,3.52%,11
77,5225863575,flachstallion29,0,140.35,1B Nathaniel Lowe 2B Tommy Edman 3B Max Muncy C Patrick Bailey OF Shohei Ohtani OF Chase DeLauter OF Griffin Conine P MacKenzie Gore P Noah Cameron SS Mookie Betts,,Ezequiel Tovar,SS,3.52%,0
78,5225922068,tightenUPson,0,140.05,1B Nathaniel Lowe 2B Travis Bazzana 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Trent Grisham OF Steven Kwan P MacKenzie Gore P Will Dion SS Gunnar Henderson,,Jordan Beck,OF,3.52%,6
79,5225864036,cngwafon,0,139.6,1B Nathaniel Lowe 2B Jorbit Vivas 3B Angel Genao C Keibert Ruiz OF Yordan Alvarez OF Fernando Tatis Jr. OF Randal Grichuk P Yoshinobu Yamamoto P Eduardo Rodriguez SS George Lombard Jr.,,Jose Trevino,C,3.47%,0
80,5225231927,nycgator12,0,139.55,1B Nathaniel Lowe 2B Nick Sogard 3B Yandy Diaz C Gabriel Moreno OF Daylen Lile OF Steven Kwan OF Jakob Marsee P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Jeff McNeil,2B,3.36%,3
81,5225515423,declanf0702,0,139.4,1B Pete Alonso 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Heriberto Hernandez OF Dylan Beavers P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Dylan Beavers,OF,3.36%,14
81,5225735094,tical1994,0,139.4,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Gabriel Moreno OF Corbin Carroll OF Chase DeLauter OF Jo Adell P Reid Detmers P MacKenzie Gore SS Luisangel Acuna,,Jose Altuve,2B,3.36%,6
81,5225805060,dudju,0,139.4,1B Nathaniel Lowe 2B Angel Genao 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Chase DeLauter OF Steven Kwan P Reid Detmers P MacKenzie Gore SS Geraldo Perdomo,,Gleyber Torres,2B,3.36%,0
84,5225916834,RpBoston,0,139.25,1B Freddie Freeman 2B Travis Bazzana 3B Max Muncy C Patrick Bailey OF Shohei Ohtani OF Jordan Beck OF Owen Caissie P MacKenzie Gore P Eduardo Rodriguez SS Ezequiel Tovar,,Jorbit Vivas,2B,3.36%,0
85,5225728073,cloudllc,0,139.2,1B Nathaniel Lowe 2B Angel Genao 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Jo Adell OF Steven Kwan P Sonny Gray P MacKenzie Gore SS Geraldo Perdomo,,Hao-Yu Lee,2B,3.31%,3
86,5225824939,cwsavage,0,138.8,1B Vinnie Pasquantino 2B Travis Bazzana 3B Nick Loftin C Patrick Bailey OF Jac Caglianone OF Angel Martinez OF Kyle Isbel P MacKenzie Gore P Joey Cantillo SS Bobby Witt Jr.,,Julio Rodriguez,OF,3.21%,3
87,5225493736,preeves4,0,138.7,1B Shohei Ohtani 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Tim Tawa OF Jordan Lawlar P Yoshinobu Yamamoto P Noah Cameron SS Zach Neto,,Sean Manaea,P,3.21%,9.3
87,5225699556,killin_it,0,138.7,1B Ty France 2B Travis Bazzana 3B Manny Machado C Mickey Gasper OF Fernando Tatis Jr. OF Heliot Ramos OF Luis Rengifo P Trevor Rogers P Eduardo Rodriguez SS Gunnar Henderson,,Kaelen Culpepper,SS,3.21%,0
89,5225763737,Brewhaus,0,138.6,1B Munetaka Murakami 2B Nick Sogard 3B Miguel Vargas C Patrick Bailey OF Trent Grisham OF Heliot Ramos OF Spencer Jones P Yoshinobu Yamamoto P Eduardo Rodriguez SS George Lombard Jr.,,Tyler O'Neill,OF,3.21%,0
90,5225355469,machd1,0,138.55,1B Rafael Devers 2B Xavier Edwards 3B Isaac Paredes C Kenny Piper OF Corbin Carroll OF Carson Benge OF Jordan Lawlar P Cam Schlittler P Yoshinobu Yamamoto SS Brock Rodden,,Yandy Diaz,3B,3.15%,0
91,5225393180,Dennissallee,0,138.4,1B Nathaniel Lowe 2B Willi Castro 3B Max Muncy C Gabriel Moreno OF Pete Crow-Armstrong OF Jarren Duran OF Ryan Vilade P Noah Cameron P Eduardo Rodriguez SS Ezequiel Duran,,Kody Clemens,2B,3.15%,12
92,5225636466,fordang,0,138,1B Andres Chaparro 2B Hao-Yu Lee 3B Alex Bregman C Gabriel Moreno OF Pete Crow-Armstrong OF Griffin Conine OF Spencer Jones P Yoshinobu Yamamoto P Trevor Rogers SS George Lombard Jr.,,Ceddanne Rafaela,OF,3.15%,6
93,5225301079,jetman33,0,137.6,1B Nathaniel Lowe 2B Angel Genao 3B Kyle Karros C Patrick Bailey OF Shohei Ohtani OF Fernando Tatis Jr. OF Michael Toglia P Yoshinobu Yamamoto P Eduardo Rodriguez SS Mookie Betts,,Wilyer Abreu,OF,3.10%,20
94,5225522886,seewhy14,0,137.55,1B Nathaniel Lowe 2B Angel Genao 3B Jose Ramirez C Gabriel Moreno OF Ian Happ OF Ryan Waldschmidt OF Colton Cowser P Yoshinobu Yamamoto P MacKenzie Gore SS Geraldo Perdomo,,Emerson Hancock,P,3.10%,13.35
94,5225624035,Kopi11,0,137.55,1B Nathaniel Lowe 2B Angel Genao 3B Isaac Paredes C Patrick Bailey OF Chase DeLauter OF Jo Adell OF Dylan Beavers P Yoshinobu Yamamoto P MacKenzie Gore SS Gunnar Henderson,,Teoscar Hernandez,OF,3.10%,0
94,5225789911,jaywill5502,0,137.55,1B Nathaniel Lowe 2B Tommy Edman 3B Max Muncy C Patrick Bailey OF Kyle Tucker OF Steven Kwan OF Teoscar Hernandez P Yoshinobu Yamamoto P MacKenzie Gore SS Mookie Betts,,Luisangel Acuna,SS,3.05%,0
94,5225907531,gustavo0413,0,137.55,1B Andres Chaparro 2B Tommy Edman 3B Max Muncy C Hunter Feduccia OF Andy Pages OF Tim Tawa OF Jordan Lawlar P Cam Schlittler P Yoshinobu Yamamoto SS Mookie Betts,,Joey Cantillo,P,3.05%,13.7
