Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
21,5210166756,da1uh8,0,138.95,1B Pete Alonso 2B Ernie Clement 3B Eugenio Suarez C Luis Torrens OF Pete Crow-Armstrong OF JJ Bleday OF Wade Meckler P Nolan McLean P Dustin May SS Elly De La Cruz,,Bo Bichette,3B,13.13%,12
22,5210157969,Jbucna,0,138.2,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Wade Meckler P Dylan Cease P Braxton Ashcraft SS Elly De La Cruz,,Wade Meckler,OF,11.45%,10
23,5210165175,Mikeyb_1971,0,137.9,1B Sal Stewart 2B Matt McLain 3B Jose Ramirez C Tyler Stephenson OF Chase DeLauter OF Angel Martinez OF Carson Benge P Dylan Cease P Brandon Young SS Angel Genao,,David Peterson,P,11.45%,9.25
24,5210180662,Schrinepiece92,0,137.25,1B Sal Stewart 2B Jonathan Ornelas 3B Tommy White C Jonah Heim OF Tyler Soderstrom OF JJ Bleday OF Henry Bolte P Dylan Cease P Dustin May SS Elly De La Cruz,,Braxton Ashcraft,P,10.44%,10.25
25,5210151839,Tavo_24,0,137.2,1B Nolan Schanuel 2B Marcus Semien 3B Nick Gonzales C Endy Rodriguez OF Mike Trout OF Carson Benge OF Lawrence Butler P Dylan Cease P Braxton Ashcraft SS Francisco Lindor,,Leody Taveras,OF,10.44%,2
26,5210166953,disposableheroes,0,136.9,1B Sal Stewart 2B Brandon Lowe 3B Tommy White C Jonah Heim OF JJ Bleday OF Chase DeLauter OF Wade Meckler P Dylan Cease P Brandon Young SS Brayan Rocchio,,Andrew Abbott,P,10.10%,15.6
26,5210181196,ctrmorris,0,136.9,1B Sal Stewart 2B Jackson Holliday 3B Bo Bichette C Tyler Stephenson OF Tyler Soderstrom OF JJ Bleday OF Leody Taveras P Dylan Cease P Brandon Young SS Francisco Lindor,,Carson Benge,OF,10.10%,20
28,5210186040,bradc92,0,136.55,1B Michael Busch 2B Nico Hoerner 3B Eugenio Suarez C Luis Torrens OF Pete Crow-Armstrong OF Carson Benge OF Hector Rodriguez P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Tyler Soderstrom,OF,10.10%,7
29,5210185733,perc_nowitzki,0,136.25,1B Sal Stewart 2B Ernie Clement 3B Kazuma Okamoto C Tyler Stephenson OF JJ Bleday OF George Springer OF Dane Myers P Dylan Cease P Dustin May SS Elly De La Cruz,,George Springer,OF,10.10%,0
30,5210156986,naked-scootleg,0,135.9,1B Sal Stewart 2B Jackson Holliday 3B Tommy White C Tyler Stephenson OF JJ Bleday OF Chase DeLauter OF Henry Bolte P Dylan Cease P Brandon Young SS Elly De La Cruz,,Brice Turang,2B,9.76%,5
31,5210181317,dogyballs,0,135.6,1B Sal Stewart 2B Marcus Semien 3B Bo Bichette C Tyler Stephenson OF Pete Crow-Armstrong OF George Springer OF Henry Bolte P Nolan McLean P Brandon Young SS Francisco Lindor,,Brandon Lowe,2B,9.76%,16
32,5210143662,colbyhornet,0,135.2,1B Pete Alonso 2B Jeremiah Jackson 3B Bo Bichette C Francisco Alvarez OF Carson Benge OF Luis Robert Jr. OF Noelvi Marte P Dylan Cease P Braxton Ashcraft SS Francisco Lindor,,Chase DeLauter,OF,9.09%,14
33,5210168344,Tall_Texan,0,134.9,1B Nathaniel Lowe 2B Nick Gonzales 3B Christian Encarnacion-Strand C Jonah Heim OF JJ Bleday OF Chase DeLauter OF George Springer P Dylan Cease P Brandon Young SS Francisco Lindor,,Jose Ramirez,3B,9.09%,9
34,5210150537,SkullandCrossbones,0,134.25,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Chase DeLauter P Brandon Young P Dustin May SS Elly De La Cruz,,Kazuma Okamoto,3B,8.42%,7
34,5210153575,Turner1991,0,134.25,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Leody Taveras OF Matt McLain P Dylan Cease P Dustin May SS Elly De La Cruz,,Jackson Chourio,OF,8.08%,16
34,5210174862,fladman,0,134.25,1B Sal Stewart 2B Jackson Holliday 3B Tommy White C Jonah Heim OF Tyler Soderstrom OF JJ Bleday OF Henry Bolte P Dylan Cease P Dustin May SS Elly De La Cruz,,Matt McLain,2B,8.08%,9
37,5210162793,texican8823,0,134.05,1B Sal Stewart 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Bryan Reynolds OF Jake Mangum OF Wade Meckler P Dylan Cease P Ryan Johnson SS Elly De La Cruz,,Moises Ballesteros,C,7.74%,3
37,5210180540,ruben78,0,134.05,1B Sal Stewart 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF Bryan Reynolds OF Jake Mangum OF Wade Meckler P Dylan Cease P Ryan Johnson SS Elly De La Cruz,,Max Muncy,3B,7.74%,3
39,5210170198,eharig09,0,133.2,1B Sal Stewart 2B Jackson Holliday 3B Jonathan Ornelas C Tyler Stephenson OF JJ Bleday OF Chase DeLauter OF Hector Rodriguez P Dylan Cease P Braxton Ashcraft SS Elly De La Cruz,,Tommy White,3B,7.41%,8
40,5210162524,getschmoney,0,132.95,1B Andrew Vaughn 2B Brice Turang 3B Bo Bichette C Luis Torrens OF Pete Crow-Armstrong OF Jackson Chourio OF Myles Straw P Nolan McLean P Dustin May SS Francisco Lindor,,Endy Rodriguez,C,7.07%,3
41,5210176312,dannybee,0,132.90001,1B Sal Stewart 2B Travis Bazzana 3B Christian Encarnacion-Strand C Tyler Stephenson OF Mike Trout OF JJ Bleday OF Chase DeLauter P Dustin May P Andrew Abbott SS Francisco Lindor,,Bryan Reynolds,OF,7.07%,4
41,5210180600,bloodsweatnbeers,0,132.9,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Carson Benge OF Hector Rodriguez P Dylan Cease P Brandon Young SS Elly De La Cruz,,Francisco Lindor,SS,6.73%,21
43,5210172959,Earwood5,0,132.6,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Colton Cowser P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Nico Hoerner,2B,6.73%,0
43,5210181200,Darkwarriors75,0,132.6,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Colton Cowser P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Luis Robert Jr.,OF,6.73%,13
43,5210181384,KingOfQueens2326,0,132.6,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Myles Straw P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Travis Bazzana,2B,6.73%,7
46,5210180245,ManCity35,0,132.55,1B Sal Stewart 2B Matt McLain 3B Eugenio Suarez C Brian Serven OF JJ Bleday OF Henry Bolte OF Nathan Lukes P Dylan Cease P Foster Griffin SS Elly De La Cruz,,Colton Cowser,OF,6.40%,0
47,5210173127,Eklug25,0,131.90001,1B Sal Stewart 2B Nico Hoerner 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Lawrence Butler P Dustin May P Andrew Abbott SS Elly De La Cruz,,Seiya Suzuki,OF,6.06%,7
48,5210159181,Trumpuall4547,0,131.6,1B Sal Stewart 2B Luis Urias 3B Bo Bichette C Tyler Stephenson OF Tyler Soderstrom OF JJ Bleday OF Carson Benge P Nolan McLean P Brandon Young SS Elly De La Cruz,,Vaughn Grissom,2B,5.72%,8
48,5210178787,mattryan858,0,131.6,1B Sal Stewart 2B Matt McLain 3B Tommy White C Jonah Heim OF JJ Bleday OF Henry Bolte OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Ernie Clement,2B,5.72%,6
50,5210170348,scoobydaniels,0,131.35,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Chase DeLauter OF Carson Benge P Braxton Ashcraft P Ryan Johnson SS Elly De La Cruz,,Nolan Schanuel,1B,5.39%,6
51,5210186565,Forstrom,0,130.9,1B Spencer Horwitz 2B Brandon Lowe 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Jake Mangum OF Hector Rodriguez P Dylan Cease P Brandon Young SS Elly De La Cruz,,Matt McLain,OF,5.05%,9
52,5210168369,thesportsbanter,0,130.6,1B Endy Rodriguez 2B Brandon Lowe 3B Kazuma Okamoto C Alejandro Kirk OF Bryan Reynolds OF Luis Robert Jr. OF Myles Straw P Dylan Cease P Nolan McLean SS Andres Gimenez,,Christian Yelich,OF,5.05%,0
53,5210155063,Hatsy14,0,130.25,1B Kazuma Okamoto 2B Travis Bazzana 3B Eugenio Suarez C Francisco Alvarez OF Mike Trout OF JJ Bleday OF Wade Meckler P Dylan Cease P Dustin May SS Gunnar Henderson,,Kazuma Okamoto,1B,5.05%,7
53,5210184658,broncos21,0,130.25,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Leody Taveras OF Dylan Beavers P Dylan Cease P Dustin May SS Elly De La Cruz,,Lawrence Butler,OF,4.71%,5
55,5210170463,TRGRenegades,0,130.2,1B Sal Stewart 2B Brice Turang 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF Jackson Chourio OF Hector Rodriguez P Dylan Cease P David Peterson SS Angel Genao,,Angel Genao,SS,4.71%,5
56,5210158618,ACWill84,0,130.05,1B Spencer Horwitz 2B Brandon Lowe 3B Nick Gonzales C Tyler Stephenson OF Bryan Reynolds OF JJ Bleday OF Matt McLain P Dylan Cease P Ryan Johnson SS Elly De La Cruz,,Dane Myers,OF,4.71%,4
57,5210157971,mkippv,0,128.9,1B Sal Stewart 2B Nico Hoerner 3B Kazuma Okamoto C Tyler Stephenson OF Pete Crow-Armstrong OF Carson Benge OF Wade Meckler P Dylan Cease P Brandon Young SS Brayan Rocchio,,Michael Busch,1B,4.38%,0
58,5210152586,Jrake,0,128.25,1B Pete Alonso 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Henry Bolte OF Dylan Beavers P Dylan Cease P Dustin May SS Elly De La Cruz,,Zach Neto,SS,4.38%,21
58,5210185416,mossbird8,0,128.25,1B Kazuma Okamoto 2B Travis Bazzana 3B Ernie Clement C Gary Sanchez OF Pete Crow-Armstrong OF Chase DeLauter OF Myles Straw P Dylan Cease P Dustin May SS Cooper Pratt,,Alejandro Kirk,C,4.38%,14
60,5210149872,Naaz11,0,127.9,1B Sal Stewart 2B Jackson Holliday 3B David Hamilton C Tyler Stephenson OF JJ Bleday OF Garrett Mitchell OF Noelvi Marte P Dylan Cease P Brandon Young SS Elly De La Cruz,,Nathaniel Lowe,1B,3.70%,23
60,5210178442,BeachNut2892,0,127.9,1B Sal Stewart 2B Nico Hoerner 3B Bo Bichette C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Carson Benge P Nolan McLean P David Peterson SS Angel Genao,,Spencer Horwitz,1B,3.70%,7
62,5210176355,MarqueeSports,0,127.6,1B Sal Stewart 2B Vaughn Grissom 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Matt McLain OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Gunnar Henderson,,Myles Straw,OF,3.70%,0
63,5210185976,koondog25,0,127.25,1B Kazuma Okamoto 2B Nico Hoerner 3B Bo Bichette C Tyler Stephenson OF Bryan Reynolds OF JJ Bleday OF Carson Benge P Nolan McLean P Andrew Abbott SS Zach Neto,,Dansby Swanson,SS,3.37%,0
64,5210165986,budaman3195,0,127.2,1B Sal Stewart 2B Marcus Semien 3B Tommy White C Tyler Stephenson OF Mike Trout OF George Springer OF Petey Halpin P Dylan Cease P Braxton Ashcraft SS Gunnar Henderson,,Jake Mangum,OF,3.37%,7
65,5210173120,bjpintar,0,126.6,1B Pete Alonso 2B Oswald Peraza 3B Vaughn Grissom C Tyler Stephenson OF Jackson Chourio OF Wade Meckler OF Josh Lowe P Dylan Cease P Nolan McLean SS Zach Neto,,Garrett Mitchell,OF,3.03%,7
66,5210157639,producemanjim,0,126.25,1B Sal Stewart 2B Alika Williams 3B Max Muncy C Tyler Stephenson OF Pete Crow-Armstrong OF Jackson Chourio OF JJ Bleday P Brandon Young P Dustin May SS Elly De La Cruz,,Francisco Alvarez,C,3.03%,15
67,5210158463,Howardthedog,0,126.2,1B Sal Stewart 2B Vaughn Grissom 3B Eugenio Suarez C Tyler Stephenson OF Jake Mangum OF Henry Bolte OF Dane Myers P Dylan Cease P Braxton Ashcraft SS Elly De La Cruz,,Marcus Semien,2B,3.03%,28
68,5210149601,Bwill913,0,125.6,1B Pete Alonso 2B Matt McLain 3B Christian Encarnacion-Strand C Brian Serven OF JJ Bleday OF Wade Meckler OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Andrew Vaughn,1B,2.69%,5
68,5210177828,Bgoebert,0,125.6,1B Pete Alonso 2B Luis Urias 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Dane Myers P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Yohel Pozo,C,2.36%,14
70,5210168347,gsxallstar,0,125.55,1B Sal Stewart 2B Jeremiah Jackson 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Leody Taveras OF Dylan Beavers P Dylan Cease P Foster Griffin SS Elly De La Cruz,,Vaughn Grissom,3B,2.36%,8
71,5210151124,nickenyon6,0,125.25,1B Sal Stewart 2B Jackson Holliday 3B Eugenio Suarez C Tyler Stephenson OF Mike Trout OF Henry Bolte OF Dylan Beavers P Dylan Cease P Dustin May SS Elly De La Cruz,,Noelvi Marte,OF,2.36%,3
71,5210174278,texasnumbercruncher,0,125.25,1B Pete Alonso 2B Jackson Holliday 3B Eugenio Suarez C Yohel Pozo OF JJ Bleday OF Leody Taveras OF Dylan Beavers P Dylan Cease P Dustin May SS Elly De La Cruz,,Ryan Johnson,P,2.36%,5.1
73,5210164826,jsoul6,0,124.85,1B Nathaniel Lowe 2B Travis Bazzana 3B Bo Bichette C Tyler Stephenson OF Pete Crow-Armstrong OF Chase DeLauter OF Carson Benge P Foster Griffin P David Peterson SS Angel Genao,,Gary Sanchez,C,2.02%,17
74,5210160159,MarkSharkKing,0,124.549995,1B Kazuma Okamoto 2B Ernie Clement 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF George Springer OF Dane Myers P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Angel Martinez,OF,2.02%,7
74,5210172292,xXxPLOSIVE,0,124.549995,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Colton Cowser P Dylan Cease P Andrew Abbott SS Elly De La Cruz,,Esmerlyn Valdez,OF,2.02%,0
74,5210181906,liberatemelord1,0,124.549995,1B Sal Stewart 2B Matt McLain 3B Kazuma Okamoto C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Dylan Beavers P Brandon Young P Andrew Abbott SS Elly De La Cruz,,Jonathan Ornelas,2B,2.02%,5
77,5210158925,SaintDenee,0,124.25,1B Sal Stewart 2B Vaughn Grissom 3B Kazuma Okamoto C Tyler Stephenson OF Tyler Soderstrom OF George Springer OF Hector Rodriguez P Dylan Cease P Dustin May SS Elly De La Cruz,,Brayan Rocchio,SS,2.02%,3
78,5210174728,kaeshoscudder,0,123.25,1B Pete Alonso 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Matt McLain OF Dylan Beavers P Dylan Cease P Dustin May SS Elly De La Cruz,,Luis Torrens,C,2.02%,25
79,5210152911,Clayvon1718,0,122.25,1B Pete Alonso 2B Jackson Holliday 3B Jose Ramirez C Tyler Stephenson OF Bryan Reynolds OF Matt McLain OF Lawrence Butler P Dylan Cease P Dustin May SS Francisco Lindor,,Jeremiah Jackson,2B,1.68%,2
79,5210154200,JaredCenal123,0,122.25,1B Sal Stewart 2B Travis Bazzana 3B Christian Encarnacion-Strand C Moises Ballesteros OF Mike Trout OF Dylan Beavers OF Wade Meckler P Dylan Cease P Dustin May SS Zach Neto,,Jose Siri,OF,1.68%,10
79,5210167429,swaggybees,0,122.25,1B Pete Alonso 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Matt McLain OF Dane Myers P Dylan Cease P Dustin May SS Elly De La Cruz,,Nick Gonzales,3B,1.68%,8
82,5210168212,hoanle30,0,121.6,1B Spencer Horwitz 2B Brandon Lowe 3B Bo Bichette C Endy Rodriguez OF Jake Mangum OF Dylan Beavers OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Francisco Lindor,,Alika Williams,2B,1.68%,0
83,5210155385,TheoTruthDFS,0,121.2,1B Nolan Schanuel 2B Oswald Peraza 3B Bo Bichette C Brian Serven OF Mike Trout OF Jose Siri OF Wade Meckler P Dylan Cease P Braxton Ashcraft SS Francisco Lindor,,Alex Bregman,3B,1.35%,24
83,5210167054,Stuckcee,0,121.2,1B Pete Alonso 2B Brandon Lowe 3B Bo Bichette C Tyler Stephenson OF JJ Bleday OF Leody Taveras OF Dane Myers P Dylan Cease P David Peterson SS Gunnar Henderson,,Patrick Bailey,C,1.35%,0
83,5210169624,jordanz84,0,121.2,1B Sal Stewart 2B Brandon Lowe 3B Christian Encarnacion-Strand C Tyler Stephenson OF Pete Crow-Armstrong OF Carson Benge OF Luis Robert Jr. P Brandon Young P David Peterson SS Gunnar Henderson,,Brian Serven,C,1.35%,16
86,5210163339,totoroll33,0,120.9,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Henry Bolte OF Dylan Beavers P Dylan Cease P Brandon Young SS Elly De La Cruz,,Cooper Pratt,SS,1.35%,9
87,5210170135,Mrhelo,0,120.6,1B Sal Stewart 2B Alika Williams 3B Max Muncy C Jonah Heim OF JJ Bleday OF Henry Bolte OF Lawrence Butler P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Endy Rodriguez,1B,1.35%,3
88,5210184777,bad_elip,0,120.549995,1B Nolan Schanuel 2B Travis Bazzana 3B Vaughn Grissom C Moises Ballesteros OF Mike Trout OF JJ Bleday OF Dylan Beavers P Dylan Cease P Andrew Abbott SS Zach Neto,,Nick Gonzales,2B,1.35%,8
89,5210168760,tylaiviac,0,120.2,1B Sal Stewart 2B Matt McLain 3B Kazuma Okamoto C Tyler Stephenson OF George Springer OF Noelvi Marte OF Wade Meckler P Dylan Cease P Braxton Ashcraft SS Elly De La Cruz,,Ernie Clement,3B,1.35%,6
90,5210158632,dkhesmer,0,119.6,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Dane Myers P Dylan Cease P Nolan McLean SS Gunnar Henderson,,David Hamilton,3B,1.01%,9
90,5210163049,JoePerrault30,0,119.6,1B Sal Stewart 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Dylan Beavers OF Dane Myers P Dylan Cease P Nolan McLean SS Gunnar Henderson,,Nathan Lukes,OF,1.01%,0
90,5210170217,mikecapp12,0,119.6,1B Pete Alonso 2B Matt McLain 3B Max Muncy C Tyler Stephenson OF JJ Bleday OF Henry Bolte OF Hector Rodriguez P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Oswald Peraza,2B,1.01%,0
93,5210170745,Firedog50,0,119.25,1B Pete Alonso 2B Jackson Holliday 3B Christian Encarnacion-Strand C Tyler Stephenson OF JJ Bleday OF Henry Bolte OF Dylan Beavers P Dylan Cease P Dustin May SS Elly De La Cruz,,Luis Urias,2B,1.01%,5
93,5210172311,rhelt24,0,119.25,1B Kazuma Okamoto 2B Davis Schneider 3B Bo Bichette C Alejandro Kirk OF Jackson Chourio OF Mike Trout OF Dylan Beavers P Dylan Cease P Dustin May SS Gunnar Henderson,,William Contreras,C,1.01%,0
95,5210180030,leopard1,0,118.25,1B Sal Stewart 2B Nico Hoerner 3B Jose Ramirez C Tyler Stephenson OF Pete Crow-Armstrong OF JJ Bleday OF Hector Rodriguez P Brandon Young P Dustin May SS Elly De La Cruz,,Alika Williams,SS,1.01%,0
96,5210167606,dawncats,0,117.9,1B Pete Alonso 2B Brandon Lowe 3B Bo Bichette C Jonah Heim OF Tyler Soderstrom OF Carson Benge OF Dylan Beavers P Dylan Cease P Brandon Young SS Angel Genao,,Jacob Gonzalez,SS,0.67%,0
97,5210167345,frl24,0,117.85,1B Nathaniel Lowe 2B Travis Bazzana 3B Eugenio Suarez C Tyler Stephenson OF Pete Crow-Armstrong OF Chase DeLauter OF Henry Bolte P Foster Griffin P David Peterson SS Elly De La Cruz,,Henry Davis,C,0.67%,0
98,5210165211,CQHughes,0,117.6,1B Sal Stewart 2B Jackson Holliday 3B Bo Bichette C Jonah Heim OF Luis Robert Jr. OF Henry Bolte OF Dylan Beavers P Dylan Cease P Nolan McLean SS Gunnar Henderson,,Mason Barnett,P,0.67%,8.35
98,5210180595,Sav7,0,117.6,1B Nolan Schanuel 2B Ernie Clement 3B Bo Bichette C Tyler Stephenson OF Mike Trout OF Dylan Beavers OF Wade Meckler P Dylan Cease P Nolan McLean SS Elly De La Cruz,,Miguel Amaya,C,0.67%,5
100,5210164806,erictapia111,0,117.2,1B Nathaniel Lowe 2B Brandon Lowe 3B Jose Ramirez C Jonah Heim OF Mike Trout OF Bryan Reynolds OF JJ Bleday P Brandon Young P David Peterson SS Francisco Lindor,,Michael Conforto,OF,0.67%,2
100,5210172713,Johnben26,0,117.2,1B Endy Rodriguez 2B Marcus Semien 3B Christian Encarnacion-Strand C Jonah Heim OF Pete Crow-Armstrong OF Henry Bolte OF Jose Siri P Dylan Cease P Braxton Ashcraft SS Brayan Rocchio,,Jonathan Ornelas,3B,0.67%,5
