Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5211752495,seiferidjosh80 (4/20),0,183.5,1B Ben Rice 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Chris Sale,P,73.42%,19.3
2,5212141213,ac919 (13/20),0,176.5,1B Ben Rice 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS Jacob Wilson,,Caleb Durbin,3B,55.55%,14
3,5212112859,meyers2305 (5/20),0,171.5,1B Paul Goldschmidt 2B Xavier Edwards 3B Caleb Durbin C Austin Wells OF Trent Grisham OF Heriberto Hernandez OF Spencer Jones P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Ceddanne Rafaela,OF,50.87%,3
3,5212251296,txsr123 (6/20),0,171.5,1B Ben Rice 2B Xavier Edwards 3B Amed Rosario C Austin Wells OF Spencer Jones OF Jakob Marsee OF Owen Caissie P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Sandy Alcantara,P,48.96%,33.35
5,5212006601,20blks,0,168.5,1B Paul Goldschmidt 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Jakob Marsee OF Griffin Conine OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Willson Contreras,1B,40.28%,3
5,5212141216,ac919 (16/20),0,168.5,1B Paul Goldschmidt 2B Xavier Edwards 3B Austin Riley C Jonah Heim OF Heliot Ramos OF Spencer Jones OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Xavier Edwards,2B,39.64%,18
5,5212199207,dantheman78 (6/20),0,168.5,1B Ben Rice 2B Xavier Edwards 3B Jose Caballero C Jonah Heim OF Trent Grisham OF Spencer Jones OF Henry Bolte P Gerrit Cole P Sandy Alcantara SS Jacob Wilson,,Drake Baldwin,C,36.91%,3
8,5211875801,Scottyj316 (14/20),0,166.5,1B Ben Rice 2B Xavier Edwards 3B Amed Rosario C Austin Wells OF Trent Grisham OF Spencer Jones OF Jakob Marsee P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Andruw Monasterio,SS,36.07%,11
8,5212149164,RemoteLIES (4/20),0,166.5,1B Ben Rice 2B Xavier Edwards 3B Jose Caballero C Austin Wells OF Heliot Ramos OF Spencer Jones OF Jakob Marsee P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Ronald Acuna Jr.,OF,32.20%,14
10,5212123576,niquisition (2/20),0,165.5,1B Paul Goldschmidt 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Henry Bolte OF Lawrence Butler P Gerrit Cole P Sandy Alcantara SS Jacob Wilson,,Gerrit Cole,P,29.48%,30.15
11,5212002142,austin60915 (20/20),0,163.5,1B Ben Rice 2B Xavier Edwards 3B Jose Caballero C Joe Mack OF Tyler Soderstrom OF Heriberto Hernandez OF Spencer Jones P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Jahmai Jones,OF,27.02%,27
12,5212149175,RemoteLIES (15/20),0,162.5,1B Ben Rice 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Ceddanne Rafaela OF Jakob Marsee OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS Andruw Monasterio,,Jake Bennett,P,25.13%,8.6
13,5211836076,nycgator12,0,162.45,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Henry Bolte OF Jahmai Jones P Chris Sale P Gerrit Cole SS George Lombard Jr.,,Nick Sogard,2B,22.98%,13
13,5212170249,itrevinoz2 (1/12),0,162.45,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Henry Bolte OF Jahmai Jones P Chris Sale P Gerrit Cole SS Jacob Wilson,,Ozzie Albies,2B,22.38%,5
15,5211866457,az350z (1/20),0,161.5,1B Ben Rice 2B Alika Williams 3B Caleb Durbin C Jonah Heim OF Henry Bolte OF Eli White OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS Jacob Wilson,,Otto Lopez,SS,21.77%,14
16,5211987055,ballaholick713 (13/20),0,160.85,1B Ben Rice 2B Xavier Edwards 3B Javier Sanoja C Joe Mack OF Trent Grisham OF Spencer Jones OF Jakob Marsee P Gerrit Cole P Gage Jump SS Otto Lopez,,Matt Olson,1B,21.33%,0
17,5211866468,az350z (12/20),0,160.5,1B Ben Rice 2B Xavier Edwards 3B Jose Caballero C Austin Wells OF Heliot Ramos OF Spencer Jones OF Griffin Conine P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Michael Harris II,OF,21.06%,3
18,5211987048,ballaholick713 (6/20),0,159.85,1B Ben Rice 2B Xavier Edwards 3B Javier Sanoja C Jonah Heim OF Tyler Soderstrom OF Heriberto Hernandez OF Jakob Marsee P Gerrit Cole P Gage Jump SS Otto Lopez,,Jarren Duran,OF,21.03%,0
19,5211987053,ballaholick713 (11/20),0,158.85,1B Ben Rice 2B Xavier Edwards 3B Jose Caballero C Austin Wells OF Mike Trout OF Trent Grisham OF Spencer Jones P Gerrit Cole P Gage Jump SS Otto Lopez,,Kyle Stowers,1B,19.04%,2
20,5212141207,ac919 (7/20),0,158.65,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Jakob Marsee OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Otto Lopez,,Jakob Marsee,OF,18.94%,14
21,5211580863,ivymoose (6/20),0,158.5,1B Willson Contreras 2B Nick Sogard 3B Amed Rosario C Connor Wong OF Trent Grisham OF Spencer Jones OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Mike Trout,OF,17.87%,2
21,5211770622,peltifreeze89 (8/20),0,158.5,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Connor Wong OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Connor Wong,C,17.80%,0
23,5212022893,jnwallen (11/20),0,157.5,1B Kyle Stowers 2B Xavier Edwards 3B Javier Sanoja C Jonah Heim OF Tyler Soderstrom OF Henry Bolte OF Jakob Marsee P Gerrit Cole P Sandy Alcantara SS Jacob Wilson,,Jonah Heim,C,16.66%,7
