Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
48,5216273979,ctrain03 (12/20),0,183.05,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Starling Marte P Tyler Mahle P Luis Castillo SS Bobby Witt Jr.,,Ryan McMahon,3B,7.12%,10
48,5216281472,disturbedspooon (13/20),0,183.05,1B Freddie Freeman 2B Jazz Chisholm Jr. 3B Ryan McMahon C Hunter Feduccia OF Shohei Ohtani OF Andy Pages OF Trent Grisham P Tyler Mahle P Luis Castillo SS Mookie Betts,,Teoscar Hernandez,OF,6.93%,0
51,5215991102,cphorgan (20/20),0,183,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Austin Riley C Austin Wells OF Ronald Acuna Jr. OF Trent Grisham OF Spencer Jones P Jose Soriano P Tyler Mahle SS Corey Seager,,Nick Loftin,3B,6.93%,0
52,5215987849,icealford (16/20),0,182.85,1B Ben Rice 2B Cole Young 3B Ryan McMahon C Cal Raleigh OF Randy Arozarena OF Trent Grisham OF Sam Antonacci P Jose Soriano P Luis Castillo SS Colson Montgomery,,Zach Neto,SS,6.86%,9
53,5215963628,Tarheels3 (6/20),0,182.05,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Ryan McMahon C Drake Baldwin OF Ronald Acuna Jr. OF Trent Grisham OF Spencer Jones P Tyler Mahle P Luis Castillo SS Colson Montgomery,,Brendan Donovan,3B,6.81%,5
53,5215981885,cphorgan (5/20),0,182.05,1B Shohei Ohtani 2B Jazz Chisholm Jr. 3B Ryan McMahon C Salvador Perez OF Trent Grisham OF Heliot Ramos OF Spencer Jones P Tyler Mahle P Luis Castillo SS Bobby Witt Jr.,,Freddie Freeman,1B,6.51%,5
53,5215987834,icealford (1/20),0,182.05,1B Joc Pederson 2B Jazz Chisholm Jr. 3B Ryan McMahon C Cal Raleigh OF Trent Grisham OF Brandon Nimmo OF Spencer Jones P Tyler Mahle P Luis Castillo SS Corey Seager,,Michael Harris II,OF,6.41%,0
53,5216056459,cowboys767 (6/20),0,182.05,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Ryan McMahon C Drake Baldwin OF Ronald Acuna Jr. OF Trent Grisham OF Spencer Jones P Tyler Mahle P Luis Castillo SS Colson Montgomery,,Randy Arozarena,OF,6.34%,20
53,5216241480,skreiztin (16/20),0,182.05,1B Ben Rice 2B Cole Young 3B Brendan Donovan C Cal Raleigh OF Shohei Ohtani OF Trent Grisham OF Teoscar Hernandez P Tyler Mahle P Luis Castillo SS Mookie Betts,,Austin Riley,3B,6.27%,24
53,5216508696,anxiousadams41 (13/20),0,182.05,1B Munetaka Murakami 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Spencer Jones P Tyler Mahle P Luis Castillo SS Bobby Witt Jr.,,Bo Bichette,3B,6.26%,14
59,5216525170,stupacjmu (8/20),0,182,1B Shohei Ohtani 2B Ozzie Albies 3B Austin Riley C Sean Murphy OF Ronald Acuna Jr. OF Michael Harris II OF Trent Grisham P Luis Castillo P Eric Lauer SS Mookie Betts,,Spencer Jones,OF,6.06%,23
60,5216536875,satanclaus23 (4/5),0,181.95,1B Ben Rice 2B Jazz Chisholm Jr. 3B Kazuma Okamoto C Alejandro Kirk OF Shohei Ohtani OF Trent Grisham OF Spencer Jones P Jose Soriano P Eric Lauer SS George Lombard Jr.,,Hunter Feduccia,C,5.99%,14
61,5216310544,lefty4488 (9/18),0,181.85,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Mike Trout OF Trent Grisham OF Brandon Nimmo P Jose Soriano P Luis Castillo SS Corey Seager,,Luis Garcia Jr.,1B,5.95%,0
62,5215948434,tbjones2121 (1/20),0,181.05,1B Ben Rice 2B Cole Young 3B Ryan McMahon C Cal Raleigh OF Randy Arozarena OF Trent Grisham OF Taylor Ward P Tyler Mahle P Luis Castillo SS Colson Montgomery,,Ceddanne Rafaela,OF,5.70%,3
63,5216432991,clarkyd08,0,180.15,1B Ben Rice 2B Cole Young 3B Colson Montgomery C Austin Wells OF Ronald Acuna Jr. OF Trent Grisham OF Spencer Jones P Ranger Suarez P Tyler Mahle SS Corey Seager,,Josh Naylor,1B,5.69%,9
64,5216210490,davidwinz1960 (6/20),0,180,1B Ben Rice 2B Miguel Rojas 3B Max Muncy C Austin Wells OF Shohei Ohtani OF Kyle Tucker OF Trent Grisham P Luis Castillo P Eric Lauer SS Mookie Betts,,Hector Rodriguez,OF,5.58%,2
65,5216046411,jah_586 (11/20),0,179.85,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Brandon Nimmo P Jose Soriano P Luis Castillo SS Mookie Betts,,Luis Robert Jr.,OF,5.38%,16
66,5215969126,JPLMessy,0,179.05,1B Joc Pederson 2B Jazz Chisholm Jr. 3B Ryan McMahon C Drake Baldwin OF Ronald Acuna Jr. OF Wyatt Langford OF Trent Grisham P Tyler Mahle P Luis Castillo SS Corey Seager,,Jac Caglianone,OF,5.32%,5
66,5216284998,TrappistMonk (4/6),0,179.05,1B Shohei Ohtani 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Randy Arozarena OF Trent Grisham OF Heliot Ramos P Tyler Mahle P Luis Castillo SS Bobby Witt Jr.,,Sal Stewart,1B,5.18%,6
66,5216478635,monarch11 (1/20),0,179.05,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Ryan McMahon C Cal Raleigh OF Shohei Ohtani OF Randy Arozarena OF Trent Grisham P Tyler Mahle P Luis Castillo SS George Lombard Jr.,,Zac Thornton,P,5.18%,6.7
69,5216464837,amarlls (12/15),0,178.05,1B Ben Rice 2B Jazz Chisholm Jr. 3B Caleb Durbin C Austin Wells OF Ronald Acuna Jr. OF Trent Grisham OF Heliot Ramos P Tyler Mahle P Luis Castillo SS Andruw Monasterio,,Matt McLain,2B,5.05%,2
70,5216359906,ewingoakley (15/20),0,177,1B Ben Rice 2B Ozzie Albies 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Spencer Jones P Ranger Suarez P Luis Castillo SS Colson Montgomery,,Colson Montgomery,SS,5.05%,9
70,5216525164,stupacjmu (2/20),0,177,1B Ben Rice 2B Jazz Chisholm Jr. 3B Brendan Donovan C Cal Raleigh OF Julio Rodriguez OF Trent Grisham OF Spencer Jones P Jose Soriano P Tyler Mahle SS George Lombard Jr.,,Jake Burger,1B,4.98%,0
72,5216442505,jcobb04 (3/20),0,176.85,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ezequiel Duran C Austin Wells OF Trent Grisham OF Brandon Nimmo OF Spencer Jones P Jose Soriano P Luis Castillo SS Corey Seager,,Masataka Yoshida,OF,4.98%,0
73,5216509782,QBKillaz (19/20),0,176.65,1B Ben Rice 2B Jazz Chisholm Jr. 3B Brendan Donovan C Austin Wells OF Shohei Ohtani OF Randy Arozarena OF Trent Grisham P Zac Thornton P Luis Castillo SS George Lombard Jr.,,Carson Benge,OF,4.96%,8
74,5216114517,cptnspaulding (7/20),0,176.15,1B Shohei Ohtani 2B Jazz Chisholm Jr. 3B Max Muncy C Hunter Feduccia OF Kyle Tucker OF Trent Grisham OF Spencer Jones P Tyler Mahle P Eric Lauer SS Mookie Betts,,Jose Trevino,C,4.88%,0
75,5216378010,markt35 (7/20),0,176,1B Joc Pederson 2B Jazz Chisholm Jr. 3B Colson Montgomery C Cal Raleigh OF Shohei Ohtani OF Kyle Tucker OF Trent Grisham P Luis Castillo P Eric Lauer SS Corey Seager,,Vaughn Grissom,2B,4.84%,2
76,5215938907,evangm86 (2/7),0,175.85,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Kazuma Okamoto C Austin Wells OF Randy Arozarena OF Trent Grisham OF Spencer Jones P Jose Soriano P Luis Castillo SS Bobby Witt Jr.,,Moises Ballesteros,C,4.81%,7
76,5216198617,DomingoSalvajeS (20/20),0,175.85,1B Ben Rice 2B Jazz Chisholm Jr. 3B Brendan Donovan C Drake Baldwin OF Julio Rodriguez OF Trent Grisham OF Dominic Canzone P Jose Soriano P Luis Castillo SS Colt Emerson,,Elias Diaz,C,4.64%,3
78,5215765057,Sammy.Boy (3/20),0,175.15,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Trent Grisham OF Dominic Canzone P Tyler Mahle P Eric Lauer SS Elly De La Cruz,,Nicky Lopez,2B,4.63%,2
78,5216336025,cachedinar (20/20),0,175.15,1B Jake Burger 2B Miguel Rojas 3B Austin Riley C Drake Baldwin OF Shohei Ohtani OF Andy Pages OF Trent Grisham P Tyler Mahle P Eric Lauer SS Mookie Betts,,A.J. Ewing,OF,4.61%,5
80,5215947485,dentiddo (18/20),0,175.05,1B Ben Rice 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Ceddanne Rafaela OF Trent Grisham OF Spencer Jones P Tyler Mahle P Luis Castillo SS Andruw Monasterio,,Drew Romo,C,4.58%,19
80,5216475926,DigitalDreams (4/16),0,175.05,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Wilyer Abreu OF Trent Grisham OF Jarren Duran P Tyler Mahle P Luis Castillo SS Bobby Witt Jr.,,Sean Murphy,C,4.51%,3
80,5216490131,iamnyr244 (8/20),0,175.05,1B Munetaka Murakami 2B Chase Meidroth 3B Colson Montgomery C Alejandro Kirk OF Ronald Acuna Jr. OF Trent Grisham OF Andrew Benintendi P Tyler Mahle P Luis Castillo SS Corey Seager,,Lane Thomas,OF,4.47%,14
83,5216487791,SaucyJack1001 (9/9),0,174.95,1B Matt Olson 2B Ernie Clement 3B Colson Montgomery C Luis Torrens OF Shohei Ohtani OF Trent Grisham OF Sam Antonacci P Jose Soriano P Eric Lauer SS Corey Seager,,Heliot Ramos,OF,4.47%,2
84,5216056457,cowboys767 (4/20),0,174.25,1B Ben Rice 2B Jazz Chisholm Jr. 3B Ryan McMahon C Austin Wells OF Shohei Ohtani OF Kyle Tucker OF Trent Grisham P Luis Castillo P George Klassen SS Bobby Witt Jr.,,Caleb Durbin,3B,4.46%,10
85,5216441946,Grassman6921 (7/10),0,174.15,1B Ben Rice 2B Nick Sogard 3B Austin Riley C Sean Murphy OF Ronald Acuna Jr. OF Trent Grisham OF Spencer Jones P Ranger Suarez P Tyler Mahle SS Andruw Monasterio,,Alejandro Kirk,C,4.44%,3
86,5216493859,BuckeyeCity (7/20),0,174.05,1B Ben Rice 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Ceddanne Rafaela OF Trent Grisham OF Jarren Duran P Tyler Mahle P Luis Castillo SS Corey Seager,,Taylor Ward,OF,4.14%,3
87,5216511993,DreamchaserJC (12/20),0,174,1B Jake Burger 2B Ozzie Albies 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Michael Harris II OF Trent Grisham P Luis Castillo P Eric Lauer SS Corey Seager,,Mauricio Dubon,SS,4.12%,0
88,5216431164,beads1982 (11/20),0,173.85,1B Joc Pederson 2B Jazz Chisholm Jr. 3B Austin Riley C Drake Baldwin OF Ronald Acuna Jr. OF Trent Grisham OF Lane Thomas P Jose Soriano P Luis Castillo SS Mauricio Dubon,,Cal Quantrill,P,4.12%,17.05
89,5216002615,j12forheisman (14/20),0,173.65,1B Luis Garcia Jr. 2B Jazz Chisholm Jr. 3B Ryan McMahon C Cal Raleigh OF Shohei Ohtani OF Trent Grisham OF Spencer Jones P Zac Thornton P Luis Castillo SS Corey Seager,,Charles McAdoo,3B,4.07%,6
90,5216054272,whoisjohngalt420 (1/20),0,173.05,1B Ben Rice 2B Jazz Chisholm Jr. 3B Brendan Donovan C Cal Raleigh OF Randy Arozarena OF Julio Rodriguez OF Dominic Canzone P Tyler Mahle P Luis Castillo SS Colson Montgomery,,Willson Contreras,1B,3.70%,18
90,5216460571,Grnder_786 (3/20),0,173.05,1B Nolan Schanuel 2B Jazz Chisholm Jr. 3B Austin Riley C Austin Wells OF Ronald Acuna Jr. OF Mike Trout OF Spencer Jones P Tyler Mahle P Luis Castillo SS Zach Neto,,Jarred Kelenic,OF,3.57%,0
92,5216256818,jsamtoy (5/20),0,173,1B Ben Rice 2B Jazz Chisholm Jr. 3B Brendan Donovan C Cal Raleigh OF Trent Grisham OF Heliot Ramos OF Spencer Jones P Jose Soriano P Tyler Mahle SS Corey Seager,,Rhett Lowder,P,3.31%,11.2
93,5216368969,Anthonykorobellis (6/20),0,172.25,1B Matt Olson 2B Jazz Chisholm Jr. 3B Ryan McMahon C Cal Raleigh OF Shohei Ohtani OF Trent Grisham OF Spencer Jones P Luis Castillo P George Klassen SS Bobby Witt Jr.,,Wade Meckler,OF,3.21%,5
94,5215989510,Reboot78 (6/20),0,172.15,1B Ben Rice 2B Cole Young 3B Brendan Donovan C Cal Raleigh OF Andy Pages OF Randy Arozarena OF Trent Grisham P Tyler Mahle P Eric Lauer SS Mookie Betts,,Wyatt Langford,OF,2.99%,0
94,5216422876,silencetheg (9/20),0,172.15,1B Ben Rice 2B Jazz Chisholm Jr. 3B Colson Montgomery C Salvador Perez OF Trent Grisham OF Sam Antonacci OF Spencer Jones P Ranger Suarez P Tyler Mahle SS George Lombard Jr.,,Jarren Duran,OF,2.94%,7
96,5215824335,Discostupendously (19/20),0,172.05,1B Josh Naylor 2B Jazz Chisholm Jr. 3B Colson Montgomery C Sean Murphy OF Shohei Ohtani OF Ronald Acuna Jr. OF Spencer Jones P Tyler Mahle P Luis Castillo SS Mookie Betts,,Brett Baty,2B,2.89%,0
96,5215996989,rd7242 (4/10),0,172.05,1B Matt Olson 2B Jazz Chisholm Jr. 3B Ryan McMahon C Drake Baldwin OF Trent Grisham OF Sam Antonacci OF Brandon Nimmo P Tyler Mahle P Luis Castillo SS Corey Seager,,Brenton Doyle,OF,2.88%,3
