Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5223335602,Tarheels3 (4/20),0,173.5,1B Vinnie Pasquantino 2B Connor Norby 3B Maikel Garcia C Salvador Perez OF Mickey Moniak OF Lawrence Butler OF Tyler Tolbert P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Parker Messick,P,56.03%,29.4
2,5223386930,masonplays2014 (10/20),0,169.5,1B Josh Naylor 2B Matt McLain 3B Brendan Donovan C Cal Raleigh OF Mickey Moniak OF Julio Rodriguez OF Dominic Canzone P Parker Messick P Cade Cavalli SS Elly De La Cruz,,Andy Pages,OF,33.22%,5
2,5223612508,statedogg (16/20),0,169.5,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Salvador Perez OF Zack Gelof OF Tyler Tolbert OF Henry Bolte P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Teoscar Hernandez,OF,31.03%,7
4,5223492655,jusplay25 (9/20),0,168.5,1B Shohei Ohtani 2B Jeff McNeil 3B Max Muncy C Salvador Perez OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Parker Messick P Cade Cavalli SS Mookie Betts,,Cade Cavalli,P,25.20%,37.1
4,5223611300,Emac (15/20),0,168.5,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Salvador Perez OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Mookie Betts,SS,22.35%,24
4,5223797610,DigitalDreams (12/20),0,168.5,1B Shohei Ohtani 2B Jeff McNeil 3B Max Muncy C Salvador Perez OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Parker Messick P Cade Cavalli SS Mookie Betts,,Dustin May,P,21.58%,-13.5
4,5223806304,shawnss89 (2/20),0,168.5,1B Vinnie Pasquantino 2B Jeff McNeil 3B Maikel Garcia C Salvador Perez OF Zack Gelof OF Lawrence Butler OF Henry Bolte P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Miguel Rojas,2B,19.21%,0
4,5223824434,UrbaneArcher107 (13/20),0,168.5,1B Vinnie Pasquantino 2B Matt McLain 3B Brendan Donovan C Salvador Perez OF Jac Caglianone OF Julio Rodriguez OF Dominic Canzone P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Salvador Perez,C,16.64%,11
9,5223381607,Extraqtt (15/20),0,167.5,1B Vinnie Pasquantino 2B Connor Norby 3B Maikel Garcia C Salvador Perez OF Mickey Moniak OF Tyler Tolbert OF Zac Veen P Parker Messick P Cade Cavalli SS Bobby Witt Jr.,,Ethan Pecko,P,16.42%,8.05
9,5223457853,chrisspags (5/20),0,167.5,1B Vinnie Pasquantino 2B Miguel Rojas 3B Blaze Jordan C Salvador Perez OF Andy Pages OF Teoscar Hernandez OF Kike Hernandez P Parker Messick P Cade Cavalli SS Mookie Betts,,Shohei Ohtani,OF,15.98%,2
