Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
19,5206453445,meekfill,0,143.45,1B Nathaniel Lowe 2B Gabriel Arias 3B Amed Rosario C Patrick Bailey OF Yordan Alvarez OF JJ Bleday OF Cam Smith P Zack Wheeler P Gerrit Cole SS Jeremy Pena,,Colin Rea,P,13.47%,21.1
21,5206456142,jbfones,0,143.05,1B Joc Pederson 2B Luis Urias 3B Jose Ramirez C Tyler Stephenson OF Michael Harris II OF George Springer OF Steven Kwan P Chase Burns P Gavin Williams SS Jeremy Pena,,Xavier Edwards,2B,13.26%,5
22,5206446367,mmain13,0,142.4,1B Nathaniel Lowe 2B Matt McLain 3B Junior Caminero C Tyler Stephenson OF George Springer OF JJ Bleday OF Cedric Mullins P Gavin Williams P Griffin Jax SS Elly De La Cruz,,CJ Abrams,SS,12.63%,0
23,5206455231,Deacong,0,142.15,1B Alec Burleson 2B Xavier Edwards 3B Junior Caminero C Tyler Stephenson OF Yordan Alvarez OF Daylen Lile OF Chase DeLauter P Merrill Kelly P Colin Rea SS Jeremy Pena,,Matt Olson,1B,12.21%,17
24,5206471745,beckynjayd,0,141.65,1B Bryce Harper 2B Ernie Clement 3B Isaac Paredes C Joe Mack OF Yordan Alvarez OF Taylor Ward OF Noelvi Marte P Gavin Williams P Colin Rea SS Jeremy Pena,,Peter Lambert,P,12.00%,21.75
25,5206444107,tazz71384,0,141.3,1B Kyle Manzardo 2B Travis Bazzana 3B Jose Ramirez C Tyler Stephenson OF Chase DeLauter OF JJ Bleday OF Dane Myers P Gerrit Cole P Peter Lambert SS Elly De La Cruz,,Steven Kwan,OF,11.79%,9
26,5206470721,CJKemp,0,140.4,1B Matt Olson 2B Nick Allen 3B Kazuma Okamoto C Tyler Stephenson OF Yordan Alvarez OF Steven Kwan OF Spencer Jones P Gavin Williams P Griffin Jax SS Corey Seager,,Drake Baldwin,C,11.16%,2
27,5206459758,oneworld60,0,139.3,1B Joc Pederson 2B Luis Urias 3B Amed Rosario C Tyler Stephenson OF James Wood OF Yordan Alvarez OF Steven Kwan P Gavin Williams P Peter Lambert SS Otto Lopez,,Jose Ramirez,3B,10.95%,5
28,5206462107,larpinlane,0,138.75,1B Sal Stewart 2B Luis Urias 3B Amed Rosario C Tyler Stephenson OF Yordan Alvarez OF JJ Bleday OF Dane Myers P Zack Wheeler P Griffin Jax SS Elly De La Cruz,,Ronald Acuna Jr.,OF,10.53%,3
29,5206440767,NYblue28,0,138.4,1B Vladimir Guerrero Jr. 2B Matt McLain 3B Ke'Bryan Hayes C Tyler Stephenson OF Yordan Alvarez OF George Springer OF JJ Bleday P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Amed Rosario,3B,9.47%,3
29,5206479012,ace573,0,138.4,1B Matt Olson 2B Gabriel Arias 3B Alex Bregman C Tyler Stephenson OF Chase DeLauter OF Spencer Jones OF Mike Yastrzemski P Zack Wheeler P Chase Burns SS Jose Caballero,,Isaac Paredes,3B,9.26%,0
31,5206474749,RAJAHDAT420,0,138.1,1B Sal Stewart 2B Luis Urias 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Griffin Conine P Gavin Williams P Gerrit Cole SS Elly De La Cruz,,Alec Burleson,1B,9.26%,5
32,5206448384,bmac5,0,137.65,1B Bryce Harper 2B Matt McLain 3B Jose Ramirez C Tyler Stephenson OF Kyle Schwarber OF JJ Bleday OF Steven Kwan P Gavin Williams P Colin Rea SS Elly De La Cruz,,Spencer Jones,OF,9.05%,0
33,5206460820,bunker1970,0,136.1,1B Joc Pederson 2B Luis Urias 3B Ryan McMahon C Tyler Stephenson OF Yordan Alvarez OF George Springer OF Lars Nootbaar P Gavin Williams P Gerrit Cole SS CJ Abrams,,Michael Harris II,OF,8.84%,0
34,5206441514,kenpee,0,136.05,1B Ben Rice 2B Luis Urias 3B Ryan McMahon C Tyler Stephenson OF Sam Antonacci OF Jasson Dominguez OF Brandon Nimmo P Chase Burns P Gavin Williams SS Francisco Lindor,,Otto Lopez,SS,8.63%,10
35,5206458685,jayzfan,0,135.75,1B Matt Olson 2B Luis Urias 3B Isaac Paredes C Drake Baldwin OF Yordan Alvarez OF Spencer Jones OF Mike Yastrzemski P Griffin Jax P Sandy Alcantara SS Jeremy Pena,,Chase DeLauter,OF,7.79%,21
36,5206465807,tswagener,0,135.6,1B Kyle Stowers 2B Luis Urias 3B Junior Caminero C Tyler Stephenson OF Yordan Alvarez OF JJ Bleday OF Griffin Conine P Chase Burns P Colin Rea SS Elly De La Cruz,,Bryson Stott,2B,7.79%,8
37,5206460795,Myleemoo,0,135.45,1B Alec Burleson 2B Nico Hoerner 3B Jose Fermin C Tyler Stephenson OF Jordan Walker OF Seiya Suzuki OF Lars Nootbaar P Gavin Williams P Sandy Alcantara SS Masyn Winn,,Junior Caminero,3B,7.79%,6
38,5206431101,PoorOldMan,0,133.45,1B Christian Walker 2B Luis Urias 3B Isaac Paredes C Joe Mack OF Yordan Alvarez OF Michael Harris II OF Taylor Trammell P Gerrit Cole P Sandy Alcantara SS Jeremy Pena,,Joc Pederson,1B,7.58%,0
38,5206468367,Alexben06,0,133.45,1B Munetaka Murakami 2B Ben Williamson 3B Ryan McMahon C Nick Fortes OF Yordan Alvarez OF Sam Antonacci OF Tristan Peters P Gavin Williams P Sandy Alcantara SS Trea Turner,,Alec Bohm,3B,6.95%,8
40,5206451549,sweeptheleg,0,133.4,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Bryan Torres P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Taylor Trammell,OF,6.95%,11
40,5206455178,Qcm772005,0,133.4,1B Christian Walker 2B Luis Urias 3B Isaac Paredes C Tyler Stephenson OF Jasson Dominguez OF Taylor Trammell OF Cam Smith P Zack Wheeler P Chase Burns SS Jeremy Pena,,Kyle Schwarber,OF,6.95%,4
40,5206469256,logan956,0,133.4,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Bryan Torres P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Ozzie Albies,2B,6.95%,3
40,5206470719,JosephBX,0,133.4,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Bryan Torres P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Kumar Rocker,P,6.74%,8.8
44,5206432384,Pokeyosu,0,133.3,1B Sal Stewart 2B Bryson Stott 3B Isaac Paredes C Tyler Stephenson OF Chandler Simpson OF JJ Bleday OF Spencer Jones P Gavin Williams P Peter Lambert SS Elly De La Cruz,,Vladimir Guerrero Jr.,1B,6.74%,0
45,5206467858,YourHighness1,0,133,1B Christian Walker 2B Ozzie Albies 3B Austin Riley C Austin Wells OF Yordan Alvarez OF Ronald Acuna Jr. OF Taylor Trammell P Gavin Williams P Anthony Kay SS Jeremy Pena,,Daylen Lile,OF,6.74%,10
46,5206442679,botto16,0,132.65,1B Kyle Stowers 2B Jose Altuve 3B Isaac Paredes C Tyler Stephenson OF Yordan Alvarez OF Esmerlyn Valdez OF Steven Kwan P Gerrit Cole P Colin Rea SS Jeremy Pena,,Alejandro Kirk,C,6.74%,3
47,5206441147,durtyk,0,132.4,1B Nathaniel Lowe 2B Jose Tena 3B Jorbit Vivas C Tyler Stephenson OF James Wood OF Daylen Lile OF JJ Bleday P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Sal Stewart,1B,6.53%,14
48,5206465751,Raiderfanatic2195,0,131.05,1B Vladimir Guerrero Jr. 2B Luis Urias 3B Kazuma Okamoto C Tyler Stephenson OF George Springer OF JJ Bleday OF Daulton Varsho P Chase Burns P Gavin Williams SS Elly De La Cruz,,Travis Bazzana,2B,6.53%,12
49,5206476417,jsjs8,0,130.8,1B Pete Alonso 2B Xavier Edwards 3B Alec Bohm C Tyler Stephenson OF Yordan Alvarez OF Lars Nootbaar OF Dane Myers P Chase Burns P Cade Cavalli SS Masyn Winn,,Joe Mack,C,6.32%,17
50,5206444206,wolfsden20,0,130.45,1B Kyle Stowers 2B Bryson Stott 3B Austin Riley C Tyler Stephenson OF Yordan Alvarez OF Ronald Acuna Jr. OF Spencer Jones P Gerrit Cole P Sandy Alcantara SS Jose Caballero,,Jose Tena,2B,6.11%,4
50,5206449382,KOdog1,0,130.45,1B Matt Olson 2B Xavier Edwards 3B Javier Sanoja C Tyler Stephenson OF Michael Harris II OF Daylen Lile OF George Springer P Gerrit Cole P Sandy Alcantara SS Jeremy Pena,,Jordan Walker,OF,6.11%,10
52,5206444984,kjlecomte,0,130.4,1B Nathaniel Lowe 2B Ozzie Albies 3B Kazuma Okamoto C Tyler Stephenson OF James Wood OF JJ Bleday OF Dane Myers P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Christian Walker,1B,5.89%,7
52,5206469287,rjkid1,0,130.4,1B Nathaniel Lowe 2B Matt McLain 3B Jorbit Vivas C Tyler Stephenson OF James Wood OF Daylen Lile OF JJ Bleday P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Bryan Torres,OF,5.89%,5
54,5206480442,kenny7575,0,130.35,1B Munetaka Murakami 2B Gabriel Arias 3B Nick Gonzales C Tyler Stephenson OF Yordan Alvarez OF Steven Kwan OF Bryan De La Cruz P Gavin Williams P Kumar Rocker SS Geraldo Perdomo,,Dylan Crews,OF,5.89%,2
55,5206468604,jon7980,0,130.25,1B Ryan Vilade 2B Luis Urias 3B Amed Rosario C Christian Vazquez OF Yordan Alvarez OF Dylan Crews OF Daylen Lile P Chase Burns P Peter Lambert SS Jeremy Pena,,Masyn Winn,SS,5.89%,4
56,5206450148,JakeyV,0,130.05,1B Kyle Stowers 2B Luis Urias 3B Jose Fermin C Joe Mack OF Yordan Alvarez OF Jakob Marsee OF Owen Caissie P Chase Burns P Gavin Williams SS Elly De La Cruz,,Bryce Harper,1B,5.68%,16
57,5206470024,Topes1,0,129.65,1B Kyle Stowers 2B Brandon Lowe 3B Kazuma Okamoto C Tyler Stephenson OF Yordan Alvarez OF Jake Mangum OF Lars Nootbaar P Gerrit Cole P Colin Rea SS Jeremy Pena,,Trea Turner,SS,5.68%,5
58,5206429633,rmb0405,0,129.45,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C Tyler Stephenson OF JJ Bleday OF Brandon Marsh OF Ryan Vilade P Zack Wheeler P Gavin Williams SS Trea Turner,,Mike Yastrzemski,OF,5.68%,16
59,5206462376,nickenyon6,0,129.4,1B Kyle Stowers 2B Luis Urias 3B Jose Ramirez C Tyler Stephenson OF Ronald Acuna Jr. OF JJ Bleday OF Lars Nootbaar P Gavin Williams P Griffin Jax SS Elly De La Cruz,,Owen Caissie,OF,5.68%,0
59,5206463408,Firedog50,0,129.4,1B Kyle Stowers 2B Luis Urias 3B Jose Ramirez C Tyler Stephenson OF Ronald Acuna Jr. OF JJ Bleday OF Lars Nootbaar P Gavin Williams P Griffin Jax SS Elly De La Cruz,,Ryan Vilade,OF,4.84%,6
61,5206480769,JacefamouSS,0,129.3,1B Nathaniel Lowe 2B Brandon Lowe 3B Isaac Paredes C Tyler Stephenson OF George Springer OF JJ Bleday OF Dane Myers P Gerrit Cole P Peter Lambert SS Elly De La Cruz,,Francisco Lindor,SS,4.84%,5
62,5206474771,trebioas85,0,128.45,1B Nathaniel Lowe 2B Luis Urias 3B Kazuma Okamoto C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Steven Kwan P Zack Wheeler P Gerrit Cole SS Elly De La Cruz,,Yandy Diaz,3B,4.42%,0
63,5206444113,SwaggyG5,0,128.1,1B Joc Pederson 2B Xavier Edwards 3B Isaac Paredes C J.T. Realmuto OF Chase DeLauter OF Chandler Simpson OF Steven Kwan P Gavin Williams P Gerrit Cole SS Jeremy Pena,,Ivan Herrera,C,4.42%,0
64,5206440722,mrfreid,0,127.65,1B Sal Stewart 2B Jose Tena 3B Jorbit Vivas C Tyler Stephenson OF James Wood OF Daylen Lile OF JJ Bleday P Gavin Williams P Colin Rea SS CJ Abrams,,Brandon Marsh,OF,4.21%,5
64,5206458479,jenkird,0,127.65,1B Christian Walker 2B Xavier Edwards 3B Isaac Paredes C Liam Hicks OF Yordan Alvarez OF Taylor Trammell OF Owen Caissie P Gavin Williams P Colin Rea SS Jeremy Pena,,Keibert Ruiz,C,4.21%,7
66,5206464903,andkilos,0,127.4,1B Christian Walker 2B Luis Urias 3B Isaac Paredes C Alejandro Kirk OF Yordan Alvarez OF Lars Nootbaar OF Taylor Trammell P Gerrit Cole P Griffin Jax SS Jeremy Pena,,Sam Antonacci,OF,4.21%,2
67,5206460769,ghbb,0,126.75,1B Alec Burleson 2B Gabriel Arias 3B Junior Caminero C Tyler Stephenson OF Yordan Alvarez OF JJ Bleday OF Lars Nootbaar P Griffin Jax P Sandy Alcantara SS Brayan Rocchio,,Kyle Bradish,P,4.00%,6.35
68,5206479841,eharig09,0,126.65,1B Alec Burleson 2B Luis Urias 3B Alec Bohm C Drake Baldwin OF Yordan Alvarez OF Jordan Walker OF George Springer P Gavin Williams P Colin Rea SS Masyn Winn,,Cade Cavalli,P,4.00%,11.3
69,5206440461,xXxPLOSIVE,0,126.4,1B Kyle Stowers 2B Luis Urias 3B Kazuma Okamoto C Tyler Stephenson OF James Wood OF JJ Bleday OF Lars Nootbaar P Gavin Williams P Griffin Jax SS Elly De La Cruz,,Merrill Kelly,P,3.79%,4.05
69,5206470009,mlkbyeag,0,126.4,1B Bryce Harper 2B Bryson Stott 3B Alec Bohm C Austin Wells OF George Springer OF Brandon Nimmo OF Steven Kwan P Zack Wheeler P Chase Burns SS Ben Williamson,,J.T. Realmuto,C,3.79%,7
71,5206432118,Achange,0,126,1B Bryce Harper 2B Ozzie Albies 3B Kazuma Okamoto C Tyler Stephenson OF Pete Crow-Armstrong OF George Springer OF JJ Bleday P Sandy Alcantara P Colin Rea SS Elly De La Cruz,,Ernie Clement,2B,3.79%,0
72,5206475932,Spike280,0,125.65,1B Christian Walker 2B Jose Altuve 3B Isaac Paredes C Tyler Stephenson OF James Wood OF Daylen Lile OF Lars Nootbaar P Gerrit Cole P Colin Rea SS Jeremy Pena,,Dylan Beavers,OF,3.79%,3
73,5206445206,mark421,0,125.6,1B Bryce Harper 2B Luis Urias 3B Kazuma Okamoto C Tyler Stephenson OF James Wood OF Brandon Marsh OF Andrew Benintendi P Chase Burns P Colin Rea SS CJ Abrams,,Wyatt Langford,OF,3.58%,2
74,5206476891,jmaddog,0,125.55,1B Sal Stewart 2B Brandon Lowe 3B Nick Gonzales C Tyler Stephenson OF Yordan Alvarez OF Corbin Carroll OF JJ Bleday P Anthony Kay P Colin Rea SS Elly De La Cruz,,Gabriel Arias,2B,3.58%,0
74,5206479465,carpmaster777,0,125.55,1B Matt Olson 2B Ozzie Albies 3B Jose Ramirez C Tyler Stephenson OF James Wood OF Ronald Acuna Jr. OF Chase DeLauter P Anthony Kay P Colin Rea SS Elly De La Cruz,,Munetaka Murakami,1B,3.58%,5
76,5206475931,david.josselsohn,0,125.45,1B Sal Stewart 2B Jorbit Vivas 3B Alec Bohm C Tyler Stephenson OF Kyle Schwarber OF JJ Bleday OF Brandon Marsh P Gerrit Cole P Sandy Alcantara SS Elly De La Cruz,,Brandon Lowe,2B,3.58%,0
77,5206460754,dannydelemo89,0,125.35,1B Yandy Diaz 2B Luis Urias 3B Junior Caminero C Tyler Stephenson OF Jonny DeLuca OF Chase DeLauter OF Dylan Beavers P Chase Burns P Griffin Jax SS Francisco Lindor,,Nick Fortes,C,3.58%,7
78,5206465898,Butler1,0,124.8,1B Ben Rice 2B Luis Urias 3B Ryan McMahon C Tyler Stephenson OF Pete Crow-Armstrong OF Yordan Alvarez OF Kyle Schwarber P Max Scherzer P Matthew Liberatore SS Colson Montgomery,,Pete Crow-Armstrong,OF,3.37%,6
78,5206471229,listorebeldero,0,124.8,1B Nathaniel Lowe 2B Jackson Holliday 3B Amed Rosario C Tyler Stephenson OF Pete Crow-Armstrong OF Ronald Acuna Jr. OF Cam Smith P Zack Wheeler P Sandy Alcantara SS Ben Williamson,,Trent Grisham,OF,3.37%,0
80,5206474774,newnew50,0,124.65,1B Kyle Stowers 2B Jose Altuve 3B Isaac Paredes C Tyler Stephenson OF Yordan Alvarez OF Ronald Acuna Jr. OF Owen Caissie P Gerrit Cole P Colin Rea SS Jeremy Pena,,Nathaniel Lowe,1B,3.37%,23
81,5206475525,flatliners2134,0,124.45,1B Nathaniel Lowe 2B Luis Urias 3B Kazuma Okamoto C Tyler Stephenson OF Ronald Acuna Jr. OF JJ Bleday OF Dane Myers P Zack Wheeler P Gerrit Cole SS Elly De La Cruz,,Dane Myers,OF,3.37%,11
82,5206479918,jtwash12,0,124.4,1B Vladimir Guerrero Jr. 2B Jose Tena 3B Kazuma Okamoto C Tyler Stephenson OF James Wood OF Cam Smith OF Ryan Vilade P Gavin Williams P Griffin Jax SS Elly De La Cruz,,Matt McLain,2B,3.16%,2
83,5206479978,lancestevee4,0,124.1,1B Nathaniel Lowe 2B Luis Urias 3B Kazuma Okamoto C Alejandro Kirk OF Daylen Lile OF JJ Bleday OF Steven Kwan P Gavin Williams P Gerrit Cole SS CJ Abrams,,Evan Carter,OF,3.16%,5
84,5206432352,Wingman73,0,124.05,1B Ben Rice 2B Gabriel Arias 3B Junior Caminero C Tyler Stephenson OF Chandler Simpson OF Steven Kwan OF Bryan Torres P Chase Burns P Gavin Williams SS Nick Allen,,Jose Caballero,SS,3.16%,19
84,5206449550,jmann93,0,124.05,1B Sal Stewart 2B Xavier Edwards 3B Javier Sanoja C Tyler Stephenson OF JJ Bleday OF Steven Kwan OF Owen Caissie P Chase Burns P Gerrit Cole SS Elly De La Cruz,,Ryan Vilade,1B,3.16%,6
86,5206431601,jakethesnake83,0,123.45,1B Alec Burleson 2B Luis Urias 3B Amed Rosario C Tyler Stephenson OF Yordan Alvarez OF Spencer Jones OF Ryan Vilade P Zack Wheeler P Gerrit Cole SS Jeremy Pena,,Blaze Jordan,3B,3.16%,5
86,5206462245,Aubsas,0,123.45,1B Matt Olson 2B Brandon Lowe 3B Kazuma Okamoto C Tyler Stephenson OF Steven Kwan OF Noelvi Marte OF Mike Yastrzemski P Zack Wheeler P Gerrit Cole SS Jose Caballero,,Ben Rice,1B,3.16%,0
88,5206479854,cbs847,0,123.3,1B Kyle Stowers 2B Luis Urias 3B Junior Caminero C Joe Mack OF Yordan Alvarez OF Griffin Conine OF Owen Caissie P Gavin Williams P Peter Lambert SS Otto Lopez,,Christian Encarnacion-Strand,3B,3.16%,0
89,5206477628,jduknowme1,0,122.6,1B Bryce Harper 2B Luis Urias 3B Amed Rosario C Tyler Stephenson OF James Wood OF Yordan Alvarez OF Kyle Schwarber P Max Scherzer P Colin Rea SS CJ Abrams,,Jonny DeLuca,OF,3.16%,3
90,5206456776,Scott5510,0,122.45,1B Matt Olson 2B Xavier Edwards 3B Kazuma Okamoto C Tyler Stephenson OF George Springer OF JJ Bleday OF Griffin Conine P Gerrit Cole P Sandy Alcantara SS Elly De La Cruz,,Ernie Clement,SS,3.16%,0
90,5206459802,kill_skills,0,122.45,1B Munetaka Murakami 2B Jose Tena 3B Amed Rosario C Keibert Ruiz OF James Wood OF Evan Carter OF Mike Yastrzemski P Gavin Williams P Sandy Alcantara SS Jeremy Pena,,Jake Mangum,OF,3.16%,6
90,5206465729,sconyers09,0,122.45,1B Matt Olson 2B Xavier Edwards 3B Kazuma Okamoto C Tyler Stephenson OF George Springer OF JJ Bleday OF Griffin Conine P Gerrit Cole P Sandy Alcantara SS Elly De La Cruz,,Yandy Diaz,1B,2.95%,0
90,5206469293,Noahbro0505,0,122.45,1B Luis Garcia Jr. 2B Gabriel Arias 3B Yandy Diaz C Drake Baldwin OF Chase DeLauter OF Andrew Benintendi OF Mike Yastrzemski P Gavin Williams P Sandy Alcantara SS Otto Lopez,,Jim Jarvis,SS,2.95%,0
94,5206446606,Jeffreym142,0,122.05,1B Matt Olson 2B Xavier Edwards 3B Alec Bohm C Ivan Herrera OF Lars Nootbaar OF Luis Robert Jr. OF Spencer Jones P Chase Burns P Gavin Williams SS Ben Williamson,,Ryan McMahon,3B,2.95%,5
94,5206454212,ametz15,0,122.05,1B Joc Pederson 2B Xavier Edwards 3B Amed Rosario C Liam Hicks OF Brandon Nimmo OF Lars Nootbaar OF Ryan Vilade P Chase Burns P Gavin Williams SS Elly De La Cruz,,Ke'Bryan Hayes,3B,2.74%,16
96,5206444201,KenyanDrake,0,121.65,1B Matt Olson 2B Xavier Edwards 3B Yandy Diaz C Tyler Stephenson OF Ronald Acuna Jr. OF Michael Harris II OF Lars Nootbaar P Gerrit Cole P Colin Rea SS Jeremy Pena,,Brandon Nimmo,OF,2.74%,21
97,5206468614,zergpie,0,121.4,1B Nathaniel Lowe 2B Ernie Clement 3B Kazuma Okamoto C Tyler Stephenson OF James Wood OF JJ Bleday OF Evan Carter P Gerrit Cole P Griffin Jax SS Elly De La Cruz,,Kyle Manzardo,1B,2.74%,5
98,5206459679,spamamoto,0,121.1,1B Kyle Stowers 2B Travis Bazzana 3B Jose Ramirez C Joe Mack OF Chase DeLauter OF Griffin Conine OF Owen Caissie P Gavin Williams P Gerrit Cole SS Otto Lopez,,Chandler Simpson,OF,2.74%,9
99,5206449437,adamjones5842,0,121.05,1B Sal Stewart 2B Matt McLain 3B Austin Riley C Tyler Stephenson OF Ronald Acuna Jr. OF Myles Straw OF Petey Halpin P Chase Burns P Gerrit Cole SS Elly De La Cruz,,Endy Rodriguez,C,2.74%,0
99,5206471567,SaucyJack1001,0,121.05,1B Christian Walker 2B Luis Urias 3B Kazuma Okamoto C Christian Vazquez OF Chase DeLauter OF Jasson Dominguez OF Griffin Conine P Chase Burns P Gavin Williams SS Elly De La Cruz,,Austin Riley,3B,2.74%,7
101,5206471351,mross1ten,0,120.45,1B Munetaka Murakami 2B Jazz Chisholm Jr. 3B Amed Rosario C Tyler Stephenson OF Kyle Schwarber OF Andrew Benintendi OF Dylan Beavers P Gavin Williams P Sandy Alcantara SS Colson Montgomery,,Jakob Marsee,OF,2.74%,0
