Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,5211812853,Dybdahl21,0,162.45,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Henry Bolte OF Jahmai Jones P Chris Sale P Gerrit Cole SS Jacob Wilson,,Chris Sale,P,75.53%,19.3
1,5211832884,nycgator12,0,162.45,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Henry Bolte OF Jahmai Jones P Chris Sale P Gerrit Cole SS George Lombard Jr.,,Caleb Durbin,3B,73.59%,14
3,5211932212,prayel,0,160.5,1B Ben Rice 2B Xavier Edwards 3B Caleb Durbin C Austin Wells OF Mike Trout OF Tyler Soderstrom OF Jarren Duran P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Ceddanne Rafaela,OF,71.49%,3
3,5212042031,bassguy39,0,160.5,1B Ben Rice 2B Nick Sogard 3B Caleb Durbin C Brian Serven OF Ceddanne Rafaela OF Jarren Duran OF Jahmai Jones P Gerrit Cole P Sandy Alcantara SS George Lombard Jr.,,Sandy Alcantara,P,53.99%,33.35
5,5211906621,chelterbrand,0,156.65,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Drake Baldwin OF Tyler Soderstrom OF Jakob Marsee OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Otto Lopez,,Andruw Monasterio,SS,49.79%,11
6,5212072723,rbird33,0,154.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Jacob Wilson,,Willson Contreras,1B,43.40%,3
6,5212258459,ptrquint,0,154.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Jacob Wilson,,Xavier Edwards,2B,42.05%,18
8,5211877622,nickenyon6,0,153.65,1B Matt Olson 2B Xavier Edwards 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Jakob Marsee OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Andruw Monasterio,,Drake Baldwin,C,38.18%,3
8,5211905655,medicine,0,153.65,1B Matt Olson 2B Xavier Edwards 3B Caleb Durbin C Drake Baldwin OF Ronald Acuna Jr. OF Jakob Marsee OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Andruw Monasterio,,Ronald Acuna Jr.,OF,36.16%,14
10,5211909122,Tx-mac3,0,152.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Ceddanne Rafaela OF Jakob Marsee OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Otto Lopez,,Jake Bennett,P,30.11%,8.6
11,5212211959,teddyruxpin6969,0,152.05,1B Nick Sogard 2B Xavier Edwards 3B Tommy White C Jonah Heim OF Tyler Soderstrom OF Michael Harris II OF Henry Bolte P Sandy Alcantara P Gage Jump SS Jacob Wilson,,Michael Harris II,OF,26.91%,3
12,5211931242,Tshep23,0,151.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Andruw Monasterio,,Jahmai Jones,OF,25.23%,27
12,5212077234,sdot2350,0,151.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Andruw Monasterio,,Ozzie Albies,2B,24.64%,5
12,5212189947,wersel,0,151.65,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jahmai Jones P Chris Sale P Sandy Alcantara SS Andruw Monasterio,,Jarren Duran,OF,22.46%,0
15,5212103957,seahawks4444,0,151.5,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Tyler Soderstrom OF Ceddanne Rafaela OF Jakob Marsee P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Nick Sogard,2B,21.61%,13
16,5211998167,Matt_42,0,150.5,1B Nick Sogard 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Ronald Acuna Jr. OF Ceddanne Rafaela OF Heriberto Hernandez P Gerrit Cole P Sandy Alcantara SS Andruw Monasterio,,Matt Olson,1B,21.53%,0
16,5212255901,poco1083,0,150.5,1B Ben Rice 2B Xavier Edwards 3B Amed Rosario C Jonah Heim OF Tyler Soderstrom OF Trent Grisham OF Jakob Marsee P Gerrit Cole P Sandy Alcantara SS Andruw Monasterio,,Gerrit Cole,P,20.77%,30.15
18,5211987686,i_48hater,0,149.65,1B Kyle Stowers 2B Xavier Edwards 3B Caleb Durbin C Brian Serven OF Ronald Acuna Jr. OF Tyler Soderstrom OF Henry Bolte P Chris Sale P Sandy Alcantara SS Jacob Wilson,,Jonah Heim,C,19.09%,7
19,5212145866,willthrill05,0,149.5,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Austin Wells OF Ronald Acuna Jr. OF Tyler Soderstrom OF Michael Harris II P Gerrit Cole P Sandy Alcantara SS Andruw Monasterio,,Otto Lopez,SS,18.84%,14
19,5212241973,southtexaspanic,0,149.5,1B Ben Rice 2B Xavier Edwards 3B Javier Sanoja C Jonah Heim OF Michael Harris II OF Heriberto Hernandez OF Jakob Marsee P Gerrit Cole P Sandy Alcantara SS Otto Lopez,,Kyle Stowers,1B,18.25%,2
19,5212272425,jakeupjohnson,0,149.5,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Austin Wells OF Ronald Acuna Jr. OF Tyler Soderstrom OF Ceddanne Rafaela P Gerrit Cole P Sandy Alcantara SS Andruw Monasterio,,Mike Trout,OF,18.00%,2
22,5211893368,Scottyj316,0,149.45,1B Willson Contreras 2B Xavier Edwards 3B Caleb Durbin C Jonah Heim OF Ceddanne Rafaela OF Henry Bolte OF Jahmai Jones P Chris Sale P Gerrit Cole SS Jacob Wilson,,Jakob Marsee,OF,17.75%,14
