Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13,5226844037,colbyhornet (5/20),0,180.65,1B Sal Stewart 2B Brett Baty 3B Ke'Bryan Hayes C Tyler Stephenson OF Carson Benge OF Luke Keaschall OF Hector Rodriguez P Tarik Skubal P Christian Scott SS Elly De La Cruz,,Corbin Carroll,OF,14.82%,6
15,5226590144,dudley954 (2/8),0,178.55,1B Tim Tawa 2B Brett Baty 3B Bo Bichette C Luis Torrens OF Mickey Moniak OF Carson Benge OF Luis Robert Jr. P Tarik Skubal P Dean Kremer SS Cole Carrigg,,Geraldo Perdomo,SS,14.58%,0
16,5226594523,tjames3221 (6/20),0,178.35,1B Sal Stewart 2B Matt McLain 3B Jose Ramirez C Tyler Stephenson OF Jo Adell OF JJ Bleday OF Lars Nootbaar P Cody Bradford P Patrick Sandoval SS Elly De La Cruz,,Jo Adell,OF,14.57%,23
17,5226522928,jw1984 (5/20),0,177.9,1B Sal Stewart 2B Hao-Yu Lee 3B Ke'Bryan Hayes C Patrick Bailey OF JJ Bleday OF Brett Callahan OF Hector Rodriguez P Tarik Skubal P Hunter Brown SS Elly De La Cruz,,Gabriel Moreno,C,14.25%,5
18,5226580350,SpeedRacer101 (3/20),0,176.95,1B Sal Stewart 2B Gleyber Torres 3B Hao-Yu Lee C Tyler Stephenson OF JJ Bleday OF Zach McKinstry OF Hector Rodriguez P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Cody Bradford,P,13.62%,9.8
19,5226424223,jah_586 (10/20),0,176.7,1B Jared Young 2B Sal Stewart 3B Eugenio Suarez C Adley Rutschman OF JJ Bleday OF Brett Baty OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Petey Halpin,OF,13.42%,2
20,5226133445,tkineavy1211 (20/20),0,176.65,1B Willson Contreras 2B Sal Stewart 3B Christian Koss C Andrew Knizner OF JJ Bleday OF Jung Hoo Lee OF Hector Rodriguez P Tarik Skubal P Christian Scott SS Elly De La Cruz,,Mickey Gasper,C,11.02%,7
21,5226362831,sbslaughter (9/20),0,175.5,1B Sal Stewart 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF JJ Bleday OF Petey Halpin OF Hector Rodriguez P Tarik Skubal P Ryan Johnson SS Elly De La Cruz,,Francisco Lindor,SS,10.92%,0
22,5226496711,grantgoupil (8/20),0,174.7,1B Tim Tawa 2B Sal Stewart 3B Kyle Karros C Tyler Stephenson OF Mickey Moniak OF Lars Nootbaar OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Travis Bazzana,2B,10.50%,3
22,5226740913,raxman190 (17/20),0,174.7,1B Spencer Torkelson 2B Kody Clemens 3B Ke'Bryan Hayes C Tyler Stephenson OF JJ Bleday OF Lawrence Butler OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Joc Pederson,1B,10.48%,2
22,5226785513,Doubleg47 (18/20),0,174.7,1B Jose Fernandez 2B Sal Stewart 3B Ke'Bryan Hayes C Tyler Stephenson OF JJ Bleday OF Braden Montgomery OF Andrew Benintendi P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Corey Seager,SS,10.16%,2
25,5226616841,edub1976 (10/20),0,173.95,1B Jared Young 2B Sal Stewart 3B Eugenio Suarez C Tyler Stephenson OF Carson Benge OF Petey Halpin OF Hector Rodriguez P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Wilyer Abreu,OF,9.02%,2
26,5226399413,meodette (4/20),0,173.7,1B Nathaniel Lowe 2B Sal Stewart 3B Angel Genao C Tyler Stephenson OF JJ Bleday OF Evan Carter OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Kyle Karros,3B,8.65%,0
27,5226353549,lelo2906 (1/20),0,170.9,1B Sal Stewart 2B Nick Sogard 3B Christian Koss C Mickey Gasper OF JJ Bleday OF Dane Myers OF Hector Rodriguez P Tarik Skubal P Hunter Brown SS Elly De La Cruz,,Mookie Betts,SS,8.56%,4
28,5226531885,rdixon13 (2/20),0,170.55,1B Munetaka Murakami 2B Marcus Semien 3B Bo Bichette C Drew Romo OF Sam Antonacci OF Carson Benge OF Luis Robert Jr. P Michael Wacha P Cody Bradford SS Elly De La Cruz,,Jarren Duran,OF,8.31%,0
29,5226925187,dfwtsx08 (19/20),0,168.55,1B Sal Stewart 2B Travis Bazzana 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Hector Rodriguez P Tanner Bibee P Drew Anderson SS Elly De La Cruz,,Cole Carrigg,SS,8.09%,2
30,5226488204,ceebajay (3/20),0,167.95,1B Jonathan Aranda 2B Marcus Semien 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Jonny DeLuca OF Hector Rodriguez P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Kade Anderson,P,7.86%,12.55
30,5226885946,nauldyboy (17/20),0,167.95,1B Troy Johnston 2B Sal Stewart 3B Tommy White C Brett Sullivan OF JJ Bleday OF Zac Veen OF Hector Rodriguez P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Mickey Moniak,OF,7.77%,14
32,5226435489,Banzai76,0,167.7,1B Sal Stewart 2B Matt McLain 3B Eugenio Suarez C Moises Ballesteros OF JJ Bleday OF Jose Siri OF Gustavo Campero P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Angel Genao,3B,7.60%,3
33,5226559348,kreller17 (6/20),0,167.5,1B Sal Stewart 2B Hao-Yu Lee 3B Eugenio Suarez C Dillon Dingler OF JJ Bleday OF Zach McKinstry OF Brett Callahan P Tarik Skubal P Ryan Johnson SS Elly De La Cruz,,Ceddanne Rafaela,OF,7.54%,7
34,5226353558,lelo2906 (10/20),0,166.9,1B Ty France 2B Jake Cronenworth 3B Ke'Bryan Hayes C Mickey Gasper OF JJ Bleday OF Dane Myers OF Hector Rodriguez P Tarik Skubal P Hunter Brown SS Elly De La Cruz,,Willson Contreras,1B,7.15%,3
34,5226507868,icealford (20/20),0,166.9,1B Sal Stewart 2B Christian Moore 3B Denzer Guzman C Tyler Stephenson OF JJ Bleday OF Hector Rodriguez OF Gustavo Campero P Tarik Skubal P Hunter Brown SS Elly De La Cruz,,Gustavo Campero,OF,6.73%,3
36,5226415479,Elwaysarmy (17/20),0,165.65,1B Nathaniel Lowe 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Jarren Duran OF Hector Rodriguez P Tarik Skubal P Christian Scott SS Elly De La Cruz,,Max Muncy,3B,6.71%,19
37,5226925181,dfwtsx08 (13/20),0,165.45,1B Sal Stewart 2B Angel Genao 3B Jose Ramirez C Tyler Stephenson OF Jo Adell OF JJ Bleday OF Dane Myers P Tanner Bibee P Patrick Sandoval SS Elly De La Cruz,,Caleb Durbin,3B,6.69%,10
38,5226403940,drunkonpappy (5/20),0,164.7,1B Joc Pederson 2B Matt McLain 3B Jose Ramirez C Tyler Stephenson OF Jo Adell OF Dane Myers OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Zach Neto,SS,6.43%,27
39,5226844039,colbyhornet (7/20),0,163.95,1B Munetaka Murakami 2B Marcus Semien 3B Bo Bichette C Francisco Alvarez OF Luis Robert Jr. OF Brett Baty OF Hector Rodriguez P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Brett Callahan,OF,6.39%,5
40,5226721825,lefty4488 (2/17),0,163.9,1B Jared Young 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF A.J. Ewing OF Hector Rodriguez P Tarik Skubal P Hunter Brown SS Francisco Lindor,,Shohei Ohtani,OF,6.38%,4
41,5226275821,tbjones2121 (16/20),0,163.7,1B Jose Fernandez 2B Sal Stewart 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Lars Nootbaar OF Tyler O'Neill P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,TJ Rumfield,1B,6.34%,0
41,5226484038,JcClark18 (4/20),0,163.7,1B Jared Young 2B Marcus Semien 3B Vaughn Grissom C Francisco Alvarez OF Mike Trout OF Carson Benge OF A.J. Ewing P Tarik Skubal P Patrick Sandoval SS Zach Neto,,Jake McCarthy,OF,6.17%,11
43,5226801838,milligolf (8/20),0,163.65,1B Sal Stewart 2B Kody Clemens 3B Eugenio Suarez C Tyler Stephenson OF Byron Buxton OF JJ Bleday OF Troy Johnston P Patrick Sandoval P Jacob Lopez SS Elly De La Cruz,,Brett Sullivan,C,6.04%,0
44,5226118382,CantGetRight69 (12/20),0,163.35,1B Sal Stewart 2B Nick Sogard 3B Eugenio Suarez C Tyler Stephenson OF Wilyer Abreu OF Jackson Merrill OF JJ Bleday P Cody Bradford P Patrick Sandoval SS Elly De La Cruz,,Isaac Paredes,3B,6.04%,0
45,5226403945,drunkonpappy (10/20),0,162.95,1B Joc Pederson 2B Matt McLain 3B Eugenio Suarez C Tyler Stephenson OF Corbin Carroll OF JJ Bleday OF Lars Nootbaar P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Christian Walker,1B,6.02%,7
46,5226867659,TB701 (19/20),0,162.25,1B Jose Fernandez 2B Ildemaro Vargas 3B Nolan Arenado C Gabriel Moreno OF Jackson Merrill OF JJ Bleday OF Tim Tawa P Hunter Brown P Christian Scott SS Elly De La Cruz,,Yainer Diaz,C,5.95%,7
47,5226354396,az350z (18/20),0,161.95,1B Sal Stewart 2B Ildemaro Vargas 3B Jose Fernandez C Gabriel Moreno OF JJ Bleday OF Ryan Waldschmidt OF Tim Tawa P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Andruw Monasterio,SS,5.87%,2
48,5226959767,redspecial (12/20),0,161.7,1B Jared Young 2B Tommy Edman 3B Max Muncy C Francisco Alvarez OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Mookie Betts,,Adley Rutschman,C,5.82%,0
49,5226421379,xxSPURS21xx (8/20),0,161.45,1B Jared Young 2B Marcus Semien 3B Ke'Bryan Hayes C Tyler Stephenson OF Carson Benge OF Luis Robert Jr. OF Hector Rodriguez P Tarik Skubal P Rhett Lowder SS Francisco Lindor,,Willi Castro,2B,5.65%,5
49,5226897070,Webedawgs (4/20),0,161.45,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Tyler Stephenson OF Fernando Tatis Jr. OF Corbin Carroll OF Jackson Merrill P Jacob Lopez P Ryan Johnson SS Elly De La Cruz,,Jeremy Pena,SS,5.58%,5
51,5226166274,ivymoose (20/20),0,160.7,1B Shohei Ohtani 2B Sal Stewart 3B Denzer Guzman C Travis d'Arnaud OF JJ Bleday OF Hector Rodriguez OF Gustavo Campero P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Casey Mize,P,5.55%,-5
51,5226740910,raxman190 (14/20),0,160.7,1B Sal Stewart 2B Kody Clemens 3B Ke'Bryan Hayes C Tyler Stephenson OF Kyle Tucker OF Hector Rodriguez OF Alek Thomas P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Alek Thomas,OF,5.42%,5
53,5226484035,JcClark18 (1/20),0,160.45,1B Freddie Freeman 2B Matt McLain 3B Max Muncy C Tyler Stephenson OF JJ Bleday OF Dane Myers OF Hector Rodriguez P Tarik Skubal P Rhett Lowder SS Mookie Betts,,A.J. Ewing,OF,5.42%,10
54,5226846006,bobloblaw85 (16/20),0,159.7,1B Jared Young 2B Nick Sogard 3B Bo Bichette C Adley Rutschman OF Ceddanne Rafaela OF Carson Benge OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Willy Adames,SS,5.25%,19
55,5226133435,tkineavy1211 (10/20),0,159.55,1B Spencer Torkelson 2B Sal Stewart 3B Ke'Bryan Hayes C Tyler Stephenson OF Carson Benge OF JJ Bleday OF A.J. Ewing P Hunter Brown P Cody Bradford SS Elly De La Cruz,,Carson Benge,OF,4.86%,29
56,5226851905,sboynton10 (11/20),0,158.9,1B Jared Young 2B Nick Sogard 3B Caleb Durbin C Mickey Gasper OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Hunter Brown SS Francisco Lindor,,Tommy Edman,2B,4.61%,2
57,5226475831,ChokeHoldem1 (11/20),0,158.7,1B Sal Stewart 2B Matt McLain 3B Ke'Bryan Hayes C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Brandon Nimmo,OF,4.59%,0
58,5226603088,statedogg (18/20),0,158.4,1B Christian Walker 2B Sal Stewart 3B Isaac Paredes C Yainer Diaz OF JJ Bleday OF Daulton Varsho OF Hector Rodriguez P Hunter Brown P Drew Anderson SS Elly De La Cruz,,Shohei Ohtani,1B,4.54%,4
59,5226965014,RadallSpencer (2/2),0,158.05,1B Rafael Devers 2B Nick Sogard 3B Caleb Durbin C Kenny Piper OF Mike Trout OF Randy Arozarena OF Ceddanne Rafaela P Tarik Skubal P Tanner Bibee SS Willy Adames,,Jose Altuve,2B,4.52%,0
60,5226594519,tjames3221 (2/20),0,157.1,1B Troy Johnston 2B Matt McLain 3B Jose Ramirez C Tyler Stephenson OF Mickey Moniak OF JJ Bleday OF Dane Myers P Kade Anderson P Patrick Sandoval SS Elly De La Cruz,,Jared Young,1B,4.51%,14
61,5226506872,rsumrall (2/20),0,156.7,1B Nathaniel Lowe 2B Travis Bazzana 3B Angel Genao C Patrick Bailey OF JJ Bleday OF Petey Halpin OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Zac Veen,OF,4.42%,0
62,5226353566,lelo2906 (18/20),0,156.55,1B Munetaka Murakami 2B Sal Stewart 3B Ke'Bryan Hayes C Yainer Diaz OF JJ Bleday OF Daulton Varsho OF Hector Rodriguez P Hunter Brown P Cody Bradford SS Elly De La Cruz,,Fernando Tatis Jr.,OF,4.42%,10
63,5226912426,Chadg20 (19/20),0,156.3,1B Jared Young 2B Sal Stewart 3B Jose Ramirez C Tyler Stephenson OF Brandon Nimmo OF JJ Bleday OF Hector Rodriguez P Christian Scott P Cody Bradford SS Elly De La Cruz,,Dillon Dingler,C,4.39%,5
64,5226512548,j-wolf05 (11/20),0,155.95,1B Jared Young 2B Angel Genao 3B Max Muncy C Francisco Alvarez OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Cody Bradford SS Mookie Betts,,Nolan Arenado,3B,4.37%,20
65,5226931674,clags22 (3/5),0,155.9,1B Jared Young 2B Hao-Yu Lee 3B Eugenio Suarez C Moises Ballesteros OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Hunter Brown SS Francisco Lindor,,Evan Carter,OF,4.19%,0
66,5226740899,raxman190 (3/20),0,155.7,1B Sal Stewart 2B Kody Clemens 3B Ke'Bryan Hayes C Tyler Stephenson OF Kyle Tucker OF Gavin Sheets OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Jake Cronenworth,2B,4.02%,18
67,5226721559,mrclean913 (2/20),0,155.65,1B Jared Young 2B Marcus Semien 3B Max Muncy C Francisco Alvarez OF A.J. Ewing OF Jose Siri OF Luis Robert Jr. P Tarik Skubal P Christian Scott SS Zach Neto,,Bobby Witt Jr.,SS,4.00%,8
68,5226360560,Thanos44 (2/2),0,155.05,1B Munetaka Murakami 2B Ildemaro Vargas 3B Nolan Arenado C Drew Romo OF Jo Adell OF Teoscar Hernandez OF Braden Montgomery P Tarik Skubal P Tanner Bibee SS Willy Adames,,Zach McKinstry,OF,3.99%,2
69,5226513201,neuens7 (13/20),0,154.7,1B Jared Young 2B Hao-Yu Lee 3B Bo Bichette C Liam Hicks OF Carson Benge OF Jonny DeLuca OF A.J. Ewing P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Tim Tawa,1B,3.99%,19
70,5226617271,wazzu24 (12/20),0,154.65,1B Jared Young 2B Brett Baty 3B Bo Bichette C Freddy Fermin OF Fernando Tatis Jr. OF Carson Benge OF Luis Robert Jr. P Tarik Skubal P Christian Scott SS Mookie Betts,,Chandler Simpson,OF,3.90%,3
71,5226506876,rsumrall (6/20),0,153.7,1B Sal Stewart 2B Matt McLain 3B Eugenio Suarez C Gabriel Moreno OF Corbin Carroll OF Hector Rodriguez OF Gustavo Campero P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Gleyber Torres,2B,3.89%,0
71,5226525189,TY54321 (5/8),0,153.7,1B Coby Mayo 2B Sal Stewart 3B Leo Rivas C Tyler Stephenson OF Mickey Moniak OF JJ Bleday OF Petey Halpin P Tarik Skubal P Patrick Sandoval SS Cole Carrigg,,Jared Jones,P,3.85%,10.2
73,5226723424,tjnookie85 (14/15),0,153.45,1B Sal Stewart 2B Matt McLain 3B Alex Bregman C Tyler Stephenson OF Seiya Suzuki OF JJ Bleday OF Dane Myers P David Peterson P Blade Tidwell SS Nico Hoerner,,Christian Moore,2B,3.73%,0
74,5226739986,Wanna_Square_Up1567 (9/20),0,153.3,1B Sal Stewart 2B Hao-Yu Lee 3B Eugenio Suarez C Tyler Stephenson OF Byron Buxton OF Luke Keaschall OF Hector Rodriguez P Hunter Brown P Patrick Sandoval SS Elly De La Cruz,,Tim Tawa,OF,3.68%,19
75,5226723418,tjnookie85 (13/15),0,153.2,1B Sal Stewart 2B Matt McLain 3B Max Muncy C Tyler Stephenson OF Shohei Ohtani OF JJ Bleday OF Dane Myers P David Peterson P Tanner Bibee SS Mookie Betts,,Wyatt Langford,OF,3.58%,0
76,5226838004,ImaDonk11 (7/20),0,152.95,1B Josh Naylor 2B Cole Young 3B Eugenio Suarez C Cal Raleigh OF Randy Arozarena OF JJ Bleday OF Dane Myers P Tarik Skubal P Cody Bradford SS Elly De La Cruz,,Luis Robert Jr.,OF,3.57%,30
77,5226854884,Deandre58 (8/13),0,152.7,1B Jared Young 2B Travis Bazzana 3B Bo Bichette C Patrick Bailey OF Carson Benge OF Henry Bolte OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Kevin McGonigle,SS,3.43%,0
78,5226729755,jeffylube (2/20),0,151.7,1B Salvador Perez 2B Nick Sogard 3B Jose Ramirez C Mickey Gasper OF Jo Adell OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Max Clark,OF,3.41%,0
78,5226862654,TheChamp74 (1/20),0,151.7,1B Ty France 2B Kody Clemens 3B Brooks Lee C Ryan Jeffers OF Jackson Merrill OF Luke Keaschall OF Gavin Sheets P Tarik Skubal P Patrick Sandoval SS Kaelen Culpepper,,Cam Smith,OF,3.20%,0
80,5226712159,csurunnerccr (19/20),0,151.65,1B Jared Young 2B Brett Baty 3B Alex Bregman C Salvador Perez OF Randy Arozarena OF Tyrone Taylor OF Kevin Alcantara P Tarik Skubal P Christian Scott SS Nico Hoerner,,Jacob Lopez,P,3.15%,27.1
81,5226227472,TheAdmiral11111,0,150.65,1B Jared Young 2B Matt McLain 3B Max Muncy C Mickey Gasper OF Mickey Moniak OF Ceddanne Rafaela OF Carson Benge P Tarik Skubal P Christian Scott SS Taylor Walls,,Bo Bichette,3B,3.11%,17
81,5226391714,DonBarzini187,0,150.65,1B Jared Young 2B Brett Baty 3B Bo Bichette C Gabriel Moreno OF Jo Adell OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Michael Soroka SS Willy Adames,,Carter Jensen,C,3.11%,0
81,5226603076,statedogg (6/20),0,150.65,1B Sal Stewart 2B Christian Moore 3B Denzer Guzman C Cal Raleigh OF Julio Rodriguez OF JJ Bleday OF Hector Rodriguez P Tarik Skubal P Christian Scott SS Elly De La Cruz,,Yordan Alvarez,OF,3.03%,2
81,5226616838,edub1976 (7/20),0,150.65,1B Tim Tawa 2B Willi Castro 3B Nolan Arenado C Tyler Stephenson OF Corbin Carroll OF JJ Bleday OF Lars Nootbaar P Tarik Skubal P Christian Scott SS Geraldo Perdomo,,Jackson Merrill,OF,3.03%,21
85,5226897085,Webedawgs (19/20),0,150.45,1B Ty France 2B Jake Cronenworth 3B Manny Machado C Patrick Bailey OF Fernando Tatis Jr. OF Byron Buxton OF Jackson Merrill P Jacob Lopez P Ryan Johnson SS Elly De La Cruz,,Jonathan Aranda,1B,3.01%,2
86,5226892585,Mige1 (4/20),0,149.95,1B Nathaniel Lowe 2B Marcus Semien 3B Max Muncy C Francisco Alvarez OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Cody Bradford SS Mookie Betts,,Byron Buxton,OF,2.96%,2
87,5226818203,DreamchaserJC (1/20),0,149.9,1B Jared Young 2B Brett Baty 3B Angel Genao C Salvador Perez OF Carson Benge OF Luis Robert Jr. OF Lars Nootbaar P Tarik Skubal P Hunter Brown SS Francisco Lindor,,Tyler O'Neill,OF,2.93%,0
88,5226395585,aquafinatim (10/20),0,149.7,1B Willson Contreras 2B Nick Sogard 3B Caleb Durbin C Francisco Alvarez OF Carson Benge OF A.J. Ewing OF Luis Robert Jr. P Tarik Skubal P Patrick Sandoval SS Francisco Lindor,,Hao-Yu Lee,2B,2.91%,14
88,5226594529,tjames3221 (12/20),0,149.7,1B Sal Stewart 2B Angel Genao 3B Jose Ramirez C Tyler Stephenson OF JJ Bleday OF Dane Myers OF Lars Nootbaar P Tarik Skubal P Patrick Sandoval SS Matt McLain,,Gavin Sheets,OF,2.91%,0
88,5226850371,sandrysskins (3/4),0,149.7,1B Josh Bell 2B Matt McLain 3B Colt Keith C Moises Ballesteros OF Jo Adell OF JJ Bleday OF Lars Nootbaar P Tarik Skubal P Kade Anderson SS Mookie Betts,,Salvador Perez,C,2.91%,14
91,5226830148,jsolis75 (12/20),0,149.55,1B Sal Stewart 2B Christian Moore 3B Eugenio Suarez C Tyler Stephenson OF JJ Bleday OF Jarren Duran OF Gustavo Campero P Tarik Skubal P Dean Kremer SS Elly De La Cruz,,Liam Hicks,C,2.89%,14
92,5226421386,xxSPURS21xx (15/20),0,149.45,1B Salvador Perez 2B Sal Stewart 3B Max Muncy C Tyler Stephenson OF Shohei Ohtani OF JJ Bleday OF Alek Thomas P Tanner Bibee P Patrick Sandoval SS Mookie Betts,,Luis Castillo,P,2.88%,-1.4
93,5226571513,venus44 (8/20),0,148.95,1B Sal Stewart 2B Nick Sogard 3B Nolan Arenado C Gabriel Moreno OF Corbin Carroll OF Lars Nootbaar OF Tim Tawa P Tarik Skubal P Cody Bradford SS Matt McLain,,Brett Baty,2B,2.86%,5
94,5226423310,managyjr,0,148.9,1B Christian Walker 2B Jake Cronenworth 3B Brendan Donovan C Moises Ballesteros OF Fernando Tatis Jr. OF Luis Robert Jr. OF Lars Nootbaar P Tarik Skubal P Hunter Brown SS Willy Adames,,Dean Kremer,P,2.86%,14.4
95,5226617270,wazzu24 (11/20),0,148.7,1B Nathaniel Lowe 2B Sal Stewart 3B Eugenio Suarez C Tyler Stephenson OF Chase DeLauter OF Jo Adell OF JJ Bleday P Christian Scott P Jared Jones SS Elly De La Cruz,,Spencer Torkelson,1B,2.76%,0
95,5226684358,wtfbra97 (17/20),0,148.7,1B Sal Stewart 2B Matt McLain 3B Ke'Bryan Hayes C Gabriel Moreno OF Corbin Carroll OF Max Clark OF Hector Rodriguez P Tarik Skubal P Patrick Sandoval SS Elly De La Cruz,,Kyle Tucker,OF,2.74%,14
97,5226830141,jsolis75 (5/20),0,148.45,1B Jared Young 2B Matt McLain 3B Bo Bichette C Patrick Bailey OF Carson Benge OF Steven Kwan OF A.J. Ewing P Tarik Skubal P David Peterson SS Francisco Lindor,,Troy Johnston,OF,2.74%,10
